time/fps,train/critic_loss,rollout/ep_len_mean,train/learning_rate,train/actor_loss,train/ent_coef_loss,time/time_elapsed,train/n_updates,rollout/ep_rew_mean,time/episodes,time/total_timesteps,train/ent_coef,eval/mean_reward,eval/mean_ep_length
,0.024983858689665794,,0.0003,39.1444091796875,-0.11792385578155518,,154899,,,155000,0.007999465800821781,-35.6568595,100.0
36,0.017870448529720306,100.0,0.0003,39.353904724121094,-0.17423059046268463,4239,155099,-36.85852825,1552,155200,0.008076553232967854,,
,0.021338364109396935,,0.0003,39.039894104003906,-0.05679239332675934,,155399,,,155500,0.008097597397863865,-35.75360142,100.0
36,0.022550217807292938,100.0,0.0003,38.34969711303711,-0.1937207728624344,4252,155499,-36.8890781,1556,155600,0.008131523616611958,,
,0.02489529550075531,,0.0003,39.44702911376953,0.5430558323860168,,155899,,,156000,0.007870118133723736,-35.340877840000005,100.0
36,,100.0,,,,4264,,-37.34735668,1560,156000,,,
36,0.017339080572128296,100.0,0.0003,39.107566833496094,0.4440547525882721,4269,156299,-36.98627443,1564,156400,0.00798366591334343,,
,0.02373362146317959,,0.0003,38.35503387451172,0.06314468383789062,,156399,,,156500,0.0080520398914814,-34.98673704,100.0
36,0.02050362154841423,100.0,0.0003,38.99040222167969,0.07846193015575409,4282,156699,-36.75975518,1568,156800,0.008002243004739285,,
,0.018248386681079865,,0.0003,38.91573715209961,0.2413284182548523,,156899,,,157000,0.007959999144077301,-35.600229639999995,100.0
36,0.018412282690405846,100.0,0.0003,39.0733757019043,-0.019323013722896576,4294,157099,-36.820295140000006,1572,157200,0.007914253510534763,,
,0.02147158980369568,,0.0003,39.48060989379883,0.03013293445110321,,157399,,,157500,0.008025292307138443,-35.2007086,100.0
36,0.025643888860940933,100.0,0.0003,39.15513229370117,0.74275803565979,4306,157499,-36.8388055,1576,157600,0.008082120679318905,,
,0.01912924088537693,,0.0003,39.57136917114258,-0.21745072305202484,,157899,,,158000,0.008009534329175949,-34.78806088,100.0
36,,100.0,,,,4319,,-36.74557284,1580,158000,,,
36,0.021257730200886726,100.0,0.0003,38.69599533081055,1.2463093996047974,4324,158299,-36.79439248999999,1584,158400,0.007929177954792976,,
,0.027766991406679153,,0.0003,38.50574493408203,1.1456542015075684,,158399,,,158500,0.007875490002334118,-35.3996289,100.0
36,0.01799739897251129,100.0,0.0003,37.93147277832031,0.936738133430481,4336,158699,-36.65327467,1588,158800,0.007784966845065355,,
,0.023707283660769463,,0.0003,37.679901123046875,-0.6690667867660522,,158899,,,159000,0.007918685674667358,-35.099820959999995,100.0
36,0.025482933968305588,100.0,0.0003,39.20795822143555,0.47139596939086914,4348,159099,-36.8579786,1592,159200,0.007892964407801628,,
,0.031979624181985855,,0.0003,39.10713577270508,-0.6247454881668091,,159399,,,159500,0.007899990305304527,-34.55489744,100.0
36,0.018345240503549576,100.0,0.0003,38.79365158081055,0.20560729503631592,4361,159499,-36.735144930000004,1596,159600,0.007828900590538979,,
,0.027532370761036873,,0.0003,38.804325103759766,-0.04037976264953613,,159899,,,160000,0.007910880260169506,-35.40474426,100.0
36,,100.0,,,,4373,,-36.77557704,1600,160000,,,
36,0.02423122525215149,100.0,0.0003,39.577659606933594,0.1125267744064331,4378,160299,-36.587528479999996,1604,160400,0.008012399077415466,,
,0.02273479476571083,,0.0003,39.77214431762695,0.9100480079650879,,160399,,,160500,0.00799941923469305,-35.015668,100.0
36,0.027852267026901245,100.0,0.0003,38.791107177734375,-1.1569459438323975,4391,160699,-36.4574766,1608,160800,0.008092764765024185,,
,0.024353457614779472,,0.0003,38.9499397277832,-0.24674534797668457,,160899,,,161000,0.008037558756768703,-34.93547744000001,100.0
36,0.025176960974931717,100.0,0.0003,38.51737976074219,-0.42593246698379517,4403,161099,-36.695239310000005,1612,161200,0.007921683602035046,,
,0.030602863058447838,,0.0003,38.63453674316406,0.7513481974601746,,161399,,,161500,0.00806825514882803,-34.76315242,100.0
36,0.023746315389871597,100.0,0.0003,38.770511627197266,0.33631497621536255,4416,161499,-36.452284520000006,1616,161600,0.00814182497560978,,
,0.01677435077726841,,0.0003,39.080772399902344,-0.10045892745256424,,161899,,,162000,0.008069016970694065,-34.67023746,100.0
36,,100.0,,,,4428,,-36.618363040000006,1620,162000,,,
36,0.03041449561715126,100.0,0.0003,39.89324951171875,0.8606909513473511,4433,162299,-36.77091900999999,1624,162400,0.008059653453528881,,
,0.02674749121069908,,0.0003,38.825252532958984,0.17402514815330505,,162399,,,162500,0.008046877570450306,-35.40860560000001,100.0
36,0.03365230932831764,100.0,0.0003,38.77922821044922,-0.07762819528579712,4445,162699,-36.846818920000004,1628,162800,0.008123555220663548,,
,0.022650206461548805,,0.0003,38.761810302734375,0.13117650151252747,,162899,,,163000,0.008144143037497997,-35.160895159999995,100.0
36,0.027678322046995163,100.0,0.0003,38.62409973144531,1.190499186515808,4458,163099,-37.02844664,1632,163200,0.00817409623414278,,
,0.03346769139170647,,0.0003,39.51213073730469,0.13998568058013916,,163399,,,163500,0.008029311895370483,-34.94867084,100.0
36,0.023209083825349808,100.0,0.0003,39.367374420166016,0.179132878780365,4471,163499,-37.339746379999994,1636,163600,0.00804612971842289,,
,0.02176673710346222,,0.0003,38.78443145751953,-0.18325096368789673,,163899,,,164000,0.00813166331499815,-34.67196724,100.0
36,,100.0,,,,4483,,-37.19754656,1640,164000,,,
36,0.03278754651546478,100.0,0.0003,39.20520782470703,0.04064975678920746,4488,164299,-37.07302594,1644,164400,0.008032106794416904,,
,0.022592734545469284,,0.0003,39.004066467285156,-0.46610206365585327,,164399,,,164500,0.007975968532264233,-35.16138022,100.0
36,0.024316228926181793,100.0,0.0003,38.62519836425781,-1.3499542474746704,4500,164699,-37.153189069999996,1648,164800,0.008069559931755066,,
,0.025618527084589005,,0.0003,38.846588134765625,-1.0743910074234009,,164899,,,165000,0.00800850335508585,-35.074019,100.0
36,0.02586517482995987,100.0,0.0003,39.284637451171875,-0.11094203591346741,4512,165099,-37.0604507,1652,165200,0.007919425144791603,,
,0.020251905545592308,,0.0003,38.874595642089844,0.932081937789917,,165399,,,165500,0.007909104228019714,-34.95610654,100.0
36,0.020687438547611237,100.0,0.0003,38.11061477661133,0.2603406608104706,4525,165499,-37.11931796,1656,165600,0.00797361135482788,,
,0.02405531331896782,,0.0003,39.790428161621094,0.4235733151435852,,165899,,,166000,0.008021876215934753,-35.508503059999995,100.0
36,,100.0,,,,4537,,-36.79771388,1660,166000,,,
36,0.02076641470193863,100.0,0.0003,38.65680694580078,1.1426182985305786,4542,166299,-36.91563443999999,1664,166400,0.00804920680820942,,
,0.0374421551823616,,0.0003,39.029029846191406,-0.3531394302845001,,166399,,,166500,0.007981454953551292,-35.014390920000004,100.0
36,0.01979205757379532,100.0,0.0003,38.8592529296875,1.5514957904815674,4555,166699,-37.37581651,1668,166800,0.007893449626863003,,
,0.021305322647094727,,0.0003,38.78077697753906,-0.5458282232284546,,166899,,,167000,0.007975938729941845,-36.12870844,100.0
36,0.024294300004839897,100.0,0.0003,38.64161682128906,-0.15995144844055176,4567,167099,-37.39592597,1672,167200,0.007996090687811375,,
,0.02527596987783909,,0.0003,38.317588806152344,-0.5647837519645691,,167399,,,167500,0.007979700341820717,-35.040372960000006,100.0
36,0.03409655764698982,100.0,0.0003,38.52338409423828,-0.10713666677474976,4580,167499,-37.24322238,1676,167600,0.00794338807463646,,
,0.024980643764138222,,0.0003,38.86024856567383,0.7835080623626709,,167899,,,168000,0.008065001107752323,-34.84382942,100.0
36,,100.0,,,,4592,,-37.2814207,1680,168000,,,
36,0.021092090755701065,100.0,0.0003,38.34632873535156,0.6605907678604126,4597,168299,-37.326548269999996,1684,168400,0.007980845868587494,,
,0.02559753693640232,,0.0003,39.088165283203125,0.312721312046051,,168399,,,168500,0.007992945611476898,-35.39768474,100.0
36,0.036083780229091644,100.0,0.0003,38.969017028808594,0.28483885526657104,4609,168699,-37.390431039999996,1688,168800,0.007886786945164204,,
,0.027709193527698517,,0.0003,39.14091110229492,-1.4213051795959473,,168899,,,169000,0.007978665642440319,-34.70109864,100.0
36,0.022913403809070587,100.0,0.0003,38.53373718261719,-1.7399648427963257,4622,169099,-37.21934354,1692,169200,0.007912317290902138,,
,0.03542955219745636,,0.0003,39.28901672363281,-0.7921653389930725,,169399,,,169500,0.007965953089296818,-34.76447442,100.0
36,0.01833837479352951,100.0,0.0003,38.46233367919922,0.5276104211807251,4634,169499,-37.24204071,1696,169600,0.00791382696479559,,
,0.02177288383245468,,0.0003,38.2587890625,0.6833189725875854,,169899,,,170000,0.007879821583628654,-35.39665942,100.0
36,,100.0,,,,4647,,-36.89463282,1700,170000,,,
36,0.036001838743686676,100.0,0.0003,38.76879119873047,0.20260897278785706,4652,170299,-36.88356579,1704,170400,0.007991794496774673,,
,0.022204335778951645,,0.0003,37.68434143066406,0.03962069749832153,,170399,,,170500,0.007974770851433277,-35.14006442,100.0
36,0.02383299544453621,100.0,0.0003,38.28148651123047,-0.6207285523414612,4664,170699,-36.70499542,1708,170800,0.007904629223048687,,
,0.024310145527124405,,0.0003,38.41171646118164,0.805490255355835,,170899,,,171000,0.007918711751699448,-35.09551582,100.0
36,0.019728610292077065,100.0,0.0003,38.1595573425293,-0.30115756392478943,4677,171099,-36.73414059,1712,171200,0.007922390475869179,,
,0.019045278429985046,,0.0003,38.88222885131836,-1.260653018951416,,171399,,,171500,0.008015364408493042,-35.08078978,100.0
36,0.029337789863348007,100.0,0.0003,38.34583282470703,-0.5375151038169861,4689,171499,-37.00986177,1716,171600,0.008005352690815926,,
,0.01862167753279209,,0.0003,38.56525421142578,-0.24708032608032227,,171899,,,172000,0.007913442328572273,-34.770392140000006,100.0
36,,100.0,,,,4702,,-36.99204123,1720,172000,,,
36,0.026958517730236053,100.0,0.0003,38.91552734375,0.7189291715621948,4707,172299,-36.973275969999996,1724,172400,0.007948332466185093,,
,0.02334742806851864,,0.0003,38.69314193725586,-0.2845207154750824,,172399,,,172500,0.007981287315487862,-34.70987782,100.0
36,0.017183655872941017,100.0,0.0003,38.32331848144531,0.39816439151763916,4719,172699,-37.151137659999996,1728,172800,0.008011505007743835,,
,0.017060887068510056,,0.0003,38.12259292602539,-0.18358802795410156,,172899,,,173000,0.008003715425729752,-35.22227238,100.0
36,0.02771701104938984,100.0,0.0003,38.06932067871094,0.4900551438331604,4732,173099,-36.95072060999999,1732,173200,0.008011291734874249,,
,0.036778274923563004,,0.0003,38.114139556884766,-0.029709219932556152,,173399,,,173500,0.007856743410229683,-34.7631905,100.0
36,0.020522549748420715,100.0,0.0003,38.34796142578125,-0.9841715097427368,4744,173499,-36.68591833,1736,173600,0.00791883934289217,,
,0.029040565714240074,,0.0003,38.739044189453125,-0.10756594687700272,,173899,,,174000,0.008035896345973015,-34.62333238,100.0
36,,100.0,,,,4757,,-36.87507633999999,1740,174000,,,
36,0.021695755422115326,100.0,0.0003,38.31162643432617,-0.9430142641067505,4762,174299,-36.993276189999996,1744,174400,0.008045760914683342,,
,0.03438054025173187,,0.0003,38.9251594543457,-0.5288066864013672,,174399,,,174500,0.008078506216406822,-34.60648807999999,100.0
36,0.021395578980445862,100.0,0.0003,38.42736053466797,0.46386370062828064,4774,174699,-36.82865929,1748,174800,0.008029602468013763,,
,0.02166268788278103,,0.0003,37.73289108276367,-0.41326063871383667,,174899,,,175000,0.008026774041354656,-35.0290136,100.0
36,0.033068034797906876,100.0,0.0003,38.500152587890625,0.29683318734169006,4787,175099,-36.97785880000001,1752,175200,0.008012017235159874,,
,0.023473890498280525,,0.0003,38.551063537597656,-0.4301709532737732,,175399,,,175500,0.007946479134261608,-34.96553446,100.0
36,0.020833022892475128,100.0,0.0003,38.95576095581055,1.0579296350479126,4799,175499,-36.73309431,1756,175600,0.007916574366390705,,
,0.020084362477064133,,0.0003,37.700355529785156,-0.19850340485572815,,175899,,,176000,0.007965846918523312,-35.168416539999996,100.0
36,,100.0,,,,4812,,-36.57102413999999,1760,176000,,,
36,0.020508624613285065,100.0,0.0003,38.21522521972656,0.6412955522537231,4816,176299,-36.39728457,1764,176400,0.008054935373365879,,
,0.025795619934797287,,0.0003,38.29605484008789,-0.5652079582214355,,176399,,,176500,0.00809984840452671,-35.10575456,100.0
36,0.026273947209119797,100.0,0.0003,38.568843841552734,-0.5623767375946045,4829,176699,-36.10691474,1768,176800,0.007905213162302971,,
,0.024943232536315918,,0.0003,38.389625549316406,-1.2210942506790161,,176899,,,177000,0.007919319905340672,-35.34336256,100.0
36,0.02937544509768486,100.0,0.0003,38.41183090209961,-0.5295191407203674,4841,177099,-35.93450395,1772,177200,0.008007723838090897,,
,0.02299526147544384,,0.0003,37.699432373046875,-0.1408103108406067,,177399,,,177500,0.007997432723641396,-34.995719779999995,100.0
36,0.0213475301861763,100.0,0.0003,37.23346710205078,0.26808226108551025,4853,177499,-36.317694689999996,1776,177600,0.007903516292572021,,
,0.02995249629020691,,0.0003,38.173545837402344,-0.4371766448020935,,177899,,,178000,0.007953083142638206,-35.051453339999995,100.0
36,,100.0,,,,4866,,-36.405068740000004,1780,178000,,,
36,0.01731593906879425,100.0,0.0003,37.52800750732422,0.8374947309494019,4871,178299,-36.48139831,1784,178400,0.007906785234808922,,
,0.030592534691095352,,0.0003,37.43645477294922,0.4951327443122864,,178399,,,178500,0.007993604987859726,-34.89386842,100.0
36,0.021740885451436043,100.0,0.0003,38.338401794433594,0.05349017679691315,4883,178699,-36.448691669999995,1788,178800,0.00797564908862114,,
,0.023199988529086113,,0.0003,37.488975524902344,0.3512556552886963,,178899,,,179000,0.008010679855942726,-35.22114664,100.0
36,0.021481070667505264,100.0,0.0003,38.143489837646484,0.17038249969482422,4896,179099,-36.48858381,1792,179200,0.008063563145697117,,
,0.022328823804855347,,0.0003,37.106536865234375,0.9650797843933105,,179399,,,179500,0.007974838837981224,-34.903723600000006,100.0
36,0.023473814129829407,100.0,0.0003,38.51972198486328,-0.5950256586074829,4908,179499,-36.675971610000005,1796,179600,0.007995705120265484,,
,0.028967170044779778,,0.0003,38.44513702392578,0.04892963171005249,,179899,,,180000,0.007930316030979156,-35.35014994,100.0
36,,100.0,,,,4921,,-36.849242460000006,1800,180000,,,
36,0.019076118245720863,100.0,0.0003,37.6700439453125,-2.0948143005371094,4925,180299,-37.203673710000004,1804,180400,0.008035849779844284,,
,0.030853956937789917,,0.0003,38.441925048828125,0.013310819864273071,,180399,,,180500,0.007957946509122849,-35.83165538,100.0
36,0.022392362356185913,100.0,0.0003,38.3682861328125,1.448670506477356,4938,180699,-37.32235126,1808,180800,0.00803246721625328,,
,0.019141066819429398,,0.0003,37.93645477294922,0.22666782140731812,,180899,,,181000,0.008039774373173714,-35.02170722,100.0
36,0.02637694776058197,100.0,0.0003,38.43006134033203,-0.24663656949996948,4951,181099,-37.33558177,1812,181200,0.00802115723490715,,
,0.022688739001750946,,0.0003,38.145992279052734,0.078685462474823,,181399,,,181500,0.007914155721664429,-35.41107934,100.0
36,0.019451407715678215,100.0,0.0003,38.02092742919922,0.9680898189544678,4963,181499,-37.19588374,1816,181600,0.00789197813719511,,
,0.024985147640109062,,0.0003,38.09400939941406,0.09815320372581482,,181899,,,182000,0.00799536146223545,-35.21753052,100.0
36,,100.0,,,,4976,,-37.237364240000005,1820,182000,,,
36,0.027840333059430122,100.0,0.0003,37.28306579589844,-1.0437588691711426,4981,182299,-37.22795092,1824,182400,0.007891891524195671,,
,0.03177419677376747,,0.0003,38.488216400146484,0.13475251197814941,,182399,,,182500,0.007907230406999588,-35.009640759999996,100.0
36,0.02790767140686512,100.0,0.0003,38.11948013305664,1.3834185600280762,4993,182699,-37.14096264,1828,182800,0.007853788323700428,,
,0.02572968229651451,,0.0003,37.96345901489258,-0.7940775156021118,,182899,,,183000,0.007888765074312687,-35.21194732000001,100.0
36,0.034797463566064835,100.0,0.0003,38.68958282470703,-0.8883958458900452,5005,183099,-37.144783839999995,1832,183200,0.00799960270524025,,
,0.020848529413342476,,0.0003,37.820457458496094,-0.1617315113544464,,183399,,,183500,0.007971040904521942,-36.250637659999995,100.0
36,0.02277960255742073,100.0,0.0003,37.634315490722656,-0.32605689764022827,5018,183499,-37.35267787,1836,183600,0.008017990738153458,,
,0.024263758212327957,,0.0003,37.192848205566406,0.698610782623291,,183899,,,184000,0.007942895404994488,-35.4275713,100.0
36,,100.0,,,,5030,,-36.97783066,1840,184000,,,
36,0.02900528907775879,100.0,0.0003,37.342498779296875,0.4150247573852539,5035,184299,-36.64869797000001,1844,184400,0.008127778768539429,,
,0.02467392012476921,,0.0003,37.45356369018555,-0.3897651433944702,,184399,,,184500,0.008155160583555698,-36.02730484,100.0
36,0.01936500519514084,100.0,0.0003,37.502197265625,0.4136578440666199,5047,184699,-36.83657087,1848,184800,0.008027191273868084,,
,0.022643892094492912,,0.0003,37.42154312133789,0.9863593578338623,,184899,,,185000,0.008033910766243935,-35.55160798,100.0
36,0.02585679478943348,100.0,0.0003,37.109397888183594,-0.47779253125190735,5060,185099,-37.15333877,1852,185200,0.007991745136678219,,
,0.023050785064697266,,0.0003,37.41956329345703,0.3135049343109131,,185399,,,185500,0.008081123232841492,-35.95419768,100.0
36,0.03080589324235916,100.0,0.0003,37.47874450683594,0.8266419172286987,5072,185499,-37.36692546,1856,185600,0.008061998523771763,,
,0.020322781056165695,,0.0003,37.445613861083984,-0.40991735458374023,,185899,,,186000,0.008033049292862415,-39.98104550000001,100.0
36,,100.0,,,,5085,,-37.72440839,1860,186000,,,
36,0.03636100888252258,100.0,0.0003,37.914527893066406,0.4420086741447449,5089,186299,-38.3745215,1864,186400,0.008008060045540333,,
,0.02871694788336754,,0.0003,37.62691879272461,-0.7579942941665649,,186399,,,186500,0.008004055358469486,-39.81008964,100.0
36,0.03948432207107544,100.0,0.0003,38.06627655029297,-0.5283462405204773,5102,186699,-38.412356700000004,1868,186800,0.007930293679237366,,
,0.023357411846518517,,0.0003,38.46588897705078,-0.48933905363082886,,186899,,,187000,0.00808993261307478,-35.21406926,100.0
36,0.022193681448698044,100.0,0.0003,37.580101013183594,-0.5139870047569275,5115,187099,-38.467600569999995,1872,187200,0.008026325143873692,,
,0.017515957355499268,,0.0003,37.37714385986328,-0.09965294599533081,,187399,,,187500,0.008030835539102554,-35.951129460000004,100.0
36,0.025323159992694855,100.0,0.0003,38.290523529052734,1.001733660697937,5127,187499,-38.30232211,1876,187600,0.008086607791483402,,
,0.02059679664671421,,0.0003,37.300086975097656,-1.519709587097168,,187899,,,188000,0.008114558644592762,-35.179939680000004,100.0
36,,100.0,,,,5140,,-38.13699675,1880,188000,,,
36,0.026634730398654938,100.0,0.0003,37.318939208984375,-0.22858166694641113,5145,188299,-38.055384010000004,1884,188400,0.008032298646867275,,
,0.031186282634735107,,0.0003,37.56355667114258,0.6750307083129883,,188399,,,188500,0.008070009760558605,-35.24377234,100.0
36,0.023068374022841454,100.0,0.0003,37.32799530029297,-0.14652597904205322,5157,188699,-38.05936351,1888,188800,0.008084530010819435,,
,0.023850969970226288,,0.0003,37.02202224731445,-0.2723393440246582,,188899,,,189000,0.008058754727244377,-36.59209066,100.0
36,0.026382792741060257,100.0,0.0003,37.818992614746094,-0.5804058313369751,5169,189099,-38.18845565,1892,189200,0.008053372614085674,,
,0.02289951965212822,,0.0003,36.861602783203125,0.12874874472618103,,189399,,,189500,0.008031031116843224,-35.853604340000004,100.0
36,0.019296422600746155,100.0,0.0003,37.225914001464844,-0.4785531461238861,5182,189499,-38.10203942,1896,189600,0.008009633049368858,,
,0.0247756727039814,,0.0003,38.04035186767578,-0.19754433631896973,,189899,,,190000,0.007971303537487984,-34.98186272,100.0
36,,100.0,,,,5195,,-38.06805287,1900,190000,,,
36,0.03407431021332741,100.0,0.0003,37.93798828125,-0.3718271255493164,5199,190299,-37.90553313,1904,190400,0.008182219229638577,,
,0.018350914120674133,,0.0003,36.96215057373047,-0.8817536234855652,,190399,,,190500,0.008242132142186165,-35.523983439999995,100.0
36,0.030584163963794708,100.0,0.0003,38.26127624511719,-0.23794573545455933,5212,190699,-37.5853747,1908,190800,0.008215470239520073,,
,0.029747016727924347,,0.0003,36.95497512817383,-1.2599120140075684,,190899,,,191000,0.008178392425179482,-34.94568999999999,100.0
36,0.023467114195227623,100.0,0.0003,36.92100524902344,-0.2040017694234848,5224,191099,-37.29264264,1912,191200,0.008088305592536926,,
,0.01750054955482483,,0.0003,37.28182601928711,0.8426119089126587,,191399,,,191500,0.008060844615101814,-35.66231964000001,100.0
36,0.026138897985219955,100.0,0.0003,37.14228439331055,-1.4520562887191772,5237,191499,-37.253459989999996,1916,191600,0.008091186173260212,,
,0.022387035191059113,,0.0003,37.95811462402344,0.16025590896606445,,191899,,,192000,0.00803425908088684,-34.96749508,100.0
36,,100.0,,,,5249,,-37.228096550000004,1920,192000,,,
36,0.02380320243537426,100.0,0.0003,38.486515045166016,-0.7607922554016113,5254,192299,-37.081014849999995,1924,192400,0.008026310242712498,,
,0.02735523320734501,,0.0003,36.95374298095703,0.4766892194747925,,192399,,,192500,0.008034486323595047,-35.284636420000005,100.0
36,0.019233956933021545,100.0,0.0003,37.546173095703125,0.207270085811615,5267,192699,-37.10120117,1928,192800,0.00791691429913044,,
,0.021658366546034813,,0.0003,37.13359832763672,0.5466229319572449,,192899,,,193000,0.007906599901616573,-35.5364309,100.0
36,0.025021778419613838,100.0,0.0003,37.45433807373047,0.44814401865005493,5279,193099,-37.025668759999995,1932,193200,0.00800123531371355,,
,0.01920326054096222,,0.0003,37.657047271728516,-0.3971431255340576,,193399,,,193500,0.007987797260284424,-35.285338,100.0
36,0.021968409419059753,100.0,0.0003,37.78791046142578,0.06662106513977051,5292,193499,-36.91915295,1936,193600,0.007999636232852936,,
,0.01873660273849964,,0.0003,37.86487579345703,-0.21517252922058105,,193899,,,194000,0.008057025261223316,-35.463805,100.0
36,,100.0,,,,5305,,-37.234181310000004,1940,194000,,,
36,0.018824752420186996,100.0,0.0003,38.119712829589844,1.1070500612258911,5309,194299,-37.459763880000004,1944,194400,0.007875042967498302,,
,0.01900438964366913,,0.0003,37.74519348144531,-1.6792553663253784,,194399,,,194500,0.007838916033506393,-35.89709842,100.0
36,0.025983251631259918,100.0,0.0003,37.062416076660156,0.8558728694915771,5322,194699,-37.30794371,1948,194800,0.007927143946290016,,
,0.018225334584712982,,0.0003,37.359317779541016,-0.30694353580474854,,194899,,,195000,0.00794229656457901,-34.83929236,100.0
36,0.023643411695957184,100.0,0.0003,37.87205123901367,-0.7342720627784729,5335,195099,-36.98362768,1952,195200,0.007867304608225822,,
,0.018197044730186462,,0.0003,37.528472900390625,-1.0565428733825684,,195399,,,195500,0.007764365058392286,-35.012369819999996,100.0
36,0.02971532754600048,100.0,0.0003,37.34998321533203,-0.2766628861427307,5347,195499,-36.98918138,1956,195600,0.007777200546115637,,
,0.014644626528024673,,0.0003,36.687042236328125,-1.7267436981201172,,195899,,,196000,0.007825873792171478,-35.11210552000001,100.0
36,,100.0,,,,5360,,-36.61722514,1960,196000,,,
36,0.02083967626094818,100.0,0.0003,38.542320251464844,0.8362462520599365,5365,196299,-35.84810943,1964,196400,0.007837480865418911,,
,0.012782888486981392,,0.0003,37.21044158935547,0.045532673597335815,,196399,,,196500,0.007819636724889278,-35.38567774,100.0
36,0.022015387192368507,100.0,0.0003,38.09739303588867,-0.47836703062057495,5377,196699,-35.73061129,1968,196800,0.007682277355343103,,
,0.023845195770263672,,0.0003,37.1263542175293,1.6099598407745361,,196899,,,197000,0.0077359238639473915,-35.65413508,100.0
36,0.022321432828903198,100.0,0.0003,37.95301055908203,-0.7853195667266846,5390,197099,-35.79452630000001,1972,197200,0.007752903271466494,,
,0.0304509736597538,,0.0003,37.74413299560547,-0.1388823390007019,,197399,,,197500,0.00782638881355524,-35.28373696,100.0
36,0.02237853594124317,100.0,0.0003,37.09038543701172,1.0219095945358276,5402,197499,-35.53183415,1976,197600,0.007866774685680866,,
,0.01648009568452835,,0.0003,37.14857482910156,0.7495131492614746,,197899,,,198000,0.00785292312502861,-35.180428979999995,100.0
36,,100.0,,,,5415,,-35.67783878,1980,198000,,,
36,0.02129456028342247,100.0,0.0003,36.90011215209961,-0.09583708643913269,5420,198299,-35.949300210000004,1984,198400,0.007841596379876137,,
,0.02137882076203823,,0.0003,36.59867477416992,-1.2113388776779175,,198399,,,198500,0.007846024818718433,-35.40972111999999,100.0
36,0.023994330316781998,100.0,0.0003,37.421043395996094,-0.278256356716156,5432,198699,-36.08748117,1988,198800,0.007802548352628946,,
,0.020459240302443504,,0.0003,37.586212158203125,0.09026813507080078,,198899,,,199000,0.007956014946103096,-35.418608219999996,100.0
36,0.03521674498915672,100.0,0.0003,36.987205505371094,-0.7161743640899658,5445,199099,-35.92084231,1992,199200,0.00794376339763403,,
,0.022789951413869858,,0.0003,36.884490966796875,-0.5396567583084106,,199399,,,199500,0.007865743711590767,-35.51336568,100.0
36,0.021858209744095802,100.0,0.0003,37.24454879760742,-0.6100437045097351,5457,199499,-35.81205775,1996,199600,0.007853282615542412,,
,0.018361300230026245,,0.0003,37.16318130493164,1.1192249059677124,,199899,,,200000,0.007859013974666595,-34.820971500000006,100.0
36,,100.0,,,,5470,,-35.73700072,2000,200000,,,
36,0.018378347158432007,100.0,0.0003,37.43544006347656,-0.26997435092926025,5474,200299,-35.40458231,2004,200400,0.007730569690465927,,
,0.0258236825466156,,0.0003,36.77094650268555,1.0550771951675415,,200399,,,200500,0.007738971617072821,-35.138672480000004,100.0
36,0.022611984983086586,100.0,0.0003,37.19050979614258,0.19794505834579468,5487,200699,-35.520967049999996,2008,200800,0.007744132541120052,,
,0.023531489074230194,,0.0003,36.63137435913086,0.4783604145050049,,200899,,,201000,0.007827986031770706,-34.74100962,100.0
36,0.02061062678694725,100.0,0.0003,37.29573059082031,-0.28030312061309814,5499,201099,-35.79420098999999,2012,201200,0.00776407215744257,,
,0.02029726468026638,,0.0003,36.682796478271484,0.4915372133255005,,201399,,,201500,0.007814694195985794,-35.04610616,100.0
36,0.01769271120429039,100.0,0.0003,36.67668151855469,0.3563932180404663,5512,201499,-35.7560017,2016,201600,0.007890932261943817,,
,0.01880842074751854,,0.0003,37.72571563720703,0.7825194597244263,,201899,,,202000,0.007828755304217339,-35.250800739999995,100.0
36,,100.0,,,,5525,,-35.958435640000005,2020,202000,,,
36,0.018817588686943054,100.0,0.0003,37.353057861328125,0.48823338747024536,5529,202299,-36.1533061,2024,202400,0.007924385368824005,,
,0.017560642212629318,,0.0003,36.91783905029297,0.16350585222244263,,202399,,,202500,0.007949864491820335,-35.1269416,100.0
36,0.02109912782907486,100.0,0.0003,37.36378479003906,0.55184006690979,5542,202699,-35.98686721,2028,202800,0.00787562970072031,,
,0.027326539158821106,,0.0003,36.58877182006836,0.27140572667121887,,202899,,,203000,0.007800520863384008,-35.0748392,100.0
36,0.014926379546523094,100.0,0.0003,36.53057861328125,0.010856717824935913,5554,203099,-35.92131285,2032,203200,0.007866100408136845,,
,0.0214320570230484,,0.0003,36.97579574584961,-0.1753099113702774,,203399,,,203500,0.00793474167585373,-35.021136139999996,100.0
36,0.03166275843977928,100.0,0.0003,37.72148895263672,-0.6063988208770752,5567,203499,-35.880242450000004,2036,203600,0.008003223687410355,,
,0.020668568089604378,,0.0003,36.318603515625,-0.663896918296814,,203899,,,204000,0.007879472337663174,-35.5566093,100.0
36,,100.0,,,,5579,,-35.676287759999994,2040,204000,,,
36,0.018720708787441254,100.0,0.0003,37.80478286743164,-1.5324797630310059,5584,204299,-35.53170431,2044,204400,0.007937450893223286,,
,0.018165182322263718,,0.0003,37.00901794433594,-0.3224751353263855,,204399,,,204500,0.007892546243965626,-34.92022638,100.0
