rollout/ep_rew_mean,time/episodes,time/time_elapsed,time/total_timesteps,time/fps,rollout/ep_len_mean,train/n_updates,train/actor_loss,train/learning_rate,train/critic_loss,eval/mean_reward,eval/mean_ep_length
59.737663130000016,5900,703,88481,125,15.0,88380,-26.725074768066406,0.001,0.020301861688494682,,
,,,88500,,,88399,-27.205894470214844,0.001,0.05400601401925087,59.746226539999995,15.0
59.75001796000001,5904,704,88541,125,15.0,88440,-26.53045082092285,0.001,0.03994777798652649,,
59.74568459000001,5908,704,88601,125,15.0,88500,-27.64413070678711,0.001,0.11629718542098999,,
59.75188552999999,5912,704,88661,125,15.0,88560,-28.01156997680664,0.001,0.03136328235268593,,
59.74083031,5916,705,88721,125,15.0,88620,-27.919574737548828,0.001,0.03304152190685272,,
59.74243399,5920,705,88781,125,15.0,88680,-24.91420555114746,0.001,0.04965207725763321,,
59.736656569999994,5924,706,88841,125,15.0,88740,-28.054651260375977,0.001,0.01969379186630249,,
59.71012273,5928,706,88901,125,15.0,88800,-27.383419036865234,0.001,0.06833277642726898,,
59.724069140000005,5932,706,88961,125,15.0,88860,-26.90293312072754,0.001,0.027408337220549583,,
,,,89000,,,88899,-27.860763549804688,0.001,0.1588628590106964,59.746226539999995,15.0
59.73426393999999,5936,707,89021,125,15.0,88920,-27.37216567993164,0.001,0.021929584443569183,,
59.735389489999996,5940,708,89081,125,15.0,88980,-25.638347625732422,0.001,0.11114510148763657,,
59.74480981,5944,708,89141,125,15.0,89040,-27.722625732421875,0.001,0.034217119216918945,,
59.73541021999999,5948,709,89201,125,15.0,89100,-27.478012084960938,0.001,0.07675263285636902,,
59.73354152999998,5952,709,89261,125,15.0,89160,-24.564006805419922,0.001,0.04630778729915619,,
59.738011470000004,5956,709,89321,125,15.0,89220,-27.859216690063477,0.001,0.0567174032330513,,
59.72907751,5960,710,89381,125,15.0,89280,-27.817642211914062,0.001,0.02951911650598049,,
59.715396439999985,5964,710,89441,125,15.0,89340,-27.81727409362793,0.001,0.02297581546008587,,
,,,89500,,,89399,-27.541343688964844,0.001,0.019934767857193947,59.746226539999995,15.0
59.72367125999999,5968,711,89501,125,15.0,89400,-24.018787384033203,0.001,0.030699269846081734,,
59.711508479999985,5972,712,89561,125,15.0,89460,-26.265853881835938,0.001,0.04319891333580017,,
59.713934550000005,5976,712,89621,125,15.0,89520,-27.378564834594727,0.001,0.062377166002988815,,
59.71402429,5980,712,89681,125,15.0,89580,-26.874536514282227,0.001,0.024888096377253532,,
59.71656404,5984,713,89741,125,15.0,89640,-27.14385986328125,0.001,0.058208778500556946,,
59.73539988,5988,713,89801,125,15.0,89700,-26.592105865478516,0.001,0.053233008831739426,,
59.727227649999996,5992,714,89861,125,15.0,89760,-25.99234390258789,0.001,0.11487540602684021,,
59.729411930000005,5996,714,89921,125,15.0,89820,-26.998741149902344,0.001,0.08410844206809998,,
59.76216544999999,6000,714,89981,125,15.0,89880,-26.678457260131836,0.001,0.020855462178587914,,
,,,90000,,,89899,-27.634552001953125,0.001,0.036558493971824646,59.746226539999995,15.0
59.760822090000005,6004,716,90041,125,15.0,89940,-26.94341278076172,0.001,0.03295410796999931,,
59.767798080000006,6008,716,90101,125,15.0,90000,-28.205656051635742,0.001,0.09718696773052216,,
59.76450739999999,6012,716,90161,125,15.0,90060,-26.9249267578125,0.001,0.029484787955880165,,
59.78430205999999,6016,717,90221,125,15.0,90120,-27.032196044921875,0.001,0.049921102821826935,,
59.790058120000005,6020,717,90281,125,15.0,90180,-25.907712936401367,0.001,0.018417781218886375,,
59.80359085,6024,718,90341,125,15.0,90240,-26.75753402709961,0.001,0.2767305076122284,,
59.813642740000006,6028,718,90401,125,15.0,90300,-27.481765747070312,0.001,0.030258694663643837,,
59.81304499000001,6032,718,90461,125,15.0,90360,-25.366844177246094,0.001,0.023988425731658936,,
,,,90500,,,90399,-26.570579528808594,0.001,0.07971696555614471,59.746226539999995,15.0
59.81063883000001,6036,720,90521,125,15.0,90420,-26.185209274291992,0.001,0.019896890968084335,,
59.77743130000001,6040,720,90581,125,15.0,90480,-29.584272384643555,0.001,0.05729730799794197,,
59.73392878,6044,721,90641,125,15.0,90540,-26.93692398071289,0.001,0.05648273229598999,,
59.73080066000001,6048,721,90701,125,15.0,90600,-25.942642211914062,0.001,0.03609250858426094,,
59.74256934000002,6052,721,90761,125,15.0,90660,-27.2547550201416,0.001,0.06509728729724884,,
59.7389744,6056,722,90821,125,15.0,90720,-28.821128845214844,0.001,0.028072670102119446,,
59.74482945,6060,722,90881,125,15.0,90780,-27.222829818725586,0.001,0.08681116998195648,,
59.75222696000001,6064,722,90941,125,15.0,90840,-27.84073829650879,0.001,0.8073687553405762,,
,,,91000,,,90899,-25.898622512817383,0.001,0.04346022754907608,59.746226539999995,15.0
59.75184830999999,6068,724,91001,125,15.0,90900,-27.366668701171875,0.001,0.04980563372373581,,
59.76488518,6072,724,91061,125,15.0,90960,-26.092166900634766,0.001,0.02757619321346283,,
59.76847828999999,6076,724,91121,125,15.0,91020,-26.406429290771484,0.001,0.04413195326924324,,
59.76621051999999,6080,725,91181,125,15.0,91080,-28.730571746826172,0.001,0.09168355166912079,,
59.76338419999999,6084,725,91241,125,15.0,91140,-26.37176513671875,0.001,0.039735324680805206,,
59.75616305,6088,725,91301,125,15.0,91200,-24.942184448242188,0.001,0.05600927397608757,,
59.761842619999996,6092,726,91361,125,15.0,91260,-27.94317626953125,0.001,0.06556086987257004,,
59.765022359999996,6096,726,91421,125,15.0,91320,-26.626880645751953,0.001,0.06240537762641907,,
59.75945449000001,6100,727,91481,125,15.0,91380,-26.92938995361328,0.001,0.02283564768731594,,
,,,91500,,,91399,-27.88719940185547,0.001,0.05089573562145233,59.746226539999995,15.0
59.74430386,6104,728,91541,125,15.0,91440,-27.464088439941406,0.001,0.060210347175598145,,
59.74381912,6108,728,91601,125,15.0,91500,-26.309200286865234,0.001,0.06915727257728577,,
59.742817419999994,6112,728,91661,125,15.0,91560,-27.794803619384766,0.001,0.033624887466430664,,
59.72033176000001,6116,729,91721,125,15.0,91620,-28.786766052246094,0.001,0.07149286568164825,,
59.712226799999996,6120,729,91781,125,15.0,91680,-26.337501525878906,0.001,0.033332161605358124,,
59.71251285,6124,729,91841,125,15.0,91740,-28.505062103271484,0.001,0.02367057278752327,,
59.71442669,6128,730,91901,125,15.0,91800,-27.45985221862793,0.001,0.015762366354465485,,
59.71139273,6132,730,91961,125,15.0,91860,-27.058963775634766,0.001,0.020570993423461914,,
,,,92000,,,91899,-24.67300796508789,0.001,0.06633379310369492,59.746226539999995,15.0
59.69819533,6136,731,92021,125,15.0,91920,-26.678112030029297,0.001,0.03688609600067139,,
59.725456030000004,6140,732,92081,125,15.0,91980,-25.58688735961914,0.001,0.032472576946020126,,
59.75659801000002,6144,732,92141,125,15.0,92040,-28.01365852355957,0.001,0.06167354807257652,,
59.7604118,6148,733,92201,125,15.0,92100,-25.277009963989258,0.001,0.06932351738214493,,
59.75231347,6152,733,92261,125,15.0,92160,-28.39695167541504,0.001,0.018877597525715828,,
59.74919465000001,6156,733,92321,125,15.0,92220,-26.09471893310547,0.001,0.04802925884723663,,
59.74054471999999,6160,734,92381,125,15.0,92280,-27.53799057006836,0.001,0.04419640451669693,,
59.74880736,6164,734,92441,125,15.0,92340,-28.346946716308594,0.001,0.07283097505569458,,
,,,92500,,,92399,-29.487398147583008,0.001,0.0829789787530899,59.746226539999995,15.0
59.712037069999994,6168,735,92501,125,15.0,92400,-26.75062370300293,0.001,0.13312289118766785,,
59.71198998999999,6172,736,92561,125,15.0,92460,-27.953277587890625,0.001,0.027090389281511307,,
59.690771760000004,6176,736,92621,125,15.0,92520,-26.530122756958008,0.001,0.02676582895219326,,
59.6886773,6180,736,92681,125,15.0,92580,-28.12502098083496,0.001,0.026098351925611496,,
59.69572402,6184,737,92741,125,15.0,92640,-27.69989776611328,0.001,0.1093185767531395,,
59.68562034000001,6188,737,92801,125,15.0,92700,-26.943140029907227,0.001,0.04940682649612427,,
59.67822383000001,6192,737,92861,125,15.0,92760,-26.56941032409668,0.001,0.04634302854537964,,
59.663746069999995,6196,738,92921,125,15.0,92820,-28.51058578491211,0.001,0.10947339236736298,,
59.66574205999999,6200,738,92981,125,15.0,92880,-26.12032699584961,0.001,0.06059643626213074,,
,,,93000,,,92899,-29.21344566345215,0.001,0.018442701548337936,59.746226539999995,15.0
59.677905900000006,6204,739,93041,125,15.0,92940,-27.629058837890625,0.001,0.02755066007375717,,
59.68344786000001,6208,740,93101,125,15.0,93000,-26.6962833404541,0.001,0.048019539564847946,,
59.672968739999995,6212,740,93161,125,15.0,93060,-28.752365112304688,0.001,0.04111696034669876,,
59.68635536,6216,740,93221,125,15.0,93120,-27.272991180419922,0.001,0.08920327574014664,,
59.69421144,6220,741,93281,125,15.0,93180,-26.816192626953125,0.001,0.036037251353263855,,
59.697553039999995,6224,741,93341,125,15.0,93240,-27.565811157226562,0.001,0.29436030983924866,,
59.6763254,6228,742,93401,125,15.0,93300,-25.955310821533203,0.001,0.04427536576986313,,
59.66255265999999,6232,742,93461,125,15.0,93360,-25.606746673583984,0.001,0.051724471151828766,,
,,,93500,,,93399,-27.50491714477539,0.001,0.11673995852470398,59.746226539999995,15.0
59.66615315,6236,743,93521,125,15.0,93420,-27.02509307861328,0.001,0.23951414227485657,,
59.67940184,6240,743,93581,125,15.0,93480,-25.631629943847656,0.001,0.03346867859363556,,
59.68947147,6244,744,93641,125,15.0,93540,-28.35150146484375,0.001,0.0728091225028038,,
59.69678522000001,6248,744,93701,125,15.0,93600,-26.39713478088379,0.001,0.02968805655837059,,
59.6804357,6252,745,93761,125,15.0,93660,-26.89580535888672,0.001,0.01971958577632904,,
59.68600339999999,6256,745,93821,125,15.0,93720,-27.070816040039062,0.001,0.041557714343070984,,
59.67572928,6260,746,93881,125,15.0,93780,-27.56549644470215,0.001,0.06687808036804199,,
59.674344979999994,6264,746,93941,125,15.0,93840,-28.711822509765625,0.001,0.05351276323199272,,
,,,94000,,,93899,-28.657913208007812,0.001,0.02449660934507847,59.746226539999995,15.0
59.699954309999995,6268,747,94001,125,15.0,93900,-25.4659423828125,0.001,0.024498600512742996,,
59.68961761,6272,748,94061,125,15.0,93960,-26.829334259033203,0.001,0.02308492548763752,,
59.699592140000014,6276,748,94121,125,15.0,94020,-27.870067596435547,0.001,0.036520686000585556,,
59.69750535,6280,748,94181,125,15.0,94080,-25.763784408569336,0.001,0.020656993612647057,,
59.683365510000016,6284,749,94241,125,15.0,94140,-26.679725646972656,0.001,0.03470238298177719,,
59.70332216999999,6288,749,94301,125,15.0,94200,-27.398313522338867,0.001,0.19214177131652832,,
59.70600949999999,6292,749,94361,125,15.0,94260,-26.61574935913086,0.001,0.03855372220277786,,
59.70957632,6296,750,94421,125,15.0,94320,-26.48906707763672,0.001,0.050202012062072754,,
59.71762323,6300,750,94481,125,15.0,94380,-26.734066009521484,0.001,0.10299564152956009,,
,,,94500,,,94399,-26.588756561279297,0.001,0.04224446788430214,59.746226539999995,15.0
59.714921770000004,6304,751,94541,125,15.0,94440,-27.89569854736328,0.001,0.022389210760593414,,
59.708731230000005,6308,751,94601,125,15.0,94500,-26.442489624023438,0.001,0.18515759706497192,,
59.72427117,6312,752,94661,125,15.0,94560,-25.739704132080078,0.001,0.06341598927974701,,
59.70900439,6316,752,94721,125,15.0,94620,-27.228004455566406,0.001,0.07485753297805786,,
59.71022427,6320,753,94781,125,15.0,94680,-28.7043399810791,0.001,0.04367853328585625,,
59.718124100000004,6324,753,94841,125,15.0,94740,-26.60012435913086,0.001,0.04825200140476227,,
59.74930235,6328,753,94901,125,15.0,94800,-27.173831939697266,0.001,0.044570233672857285,,
59.75602763999999,6332,754,94961,125,15.0,94860,-26.57895278930664,0.001,0.026389537379145622,,
,,,95000,,,94899,-28.695648193359375,0.001,0.06393716484308243,59.746226539999995,15.0
59.764585239999995,6336,755,95021,125,15.0,94920,-25.887075424194336,0.001,0.04743485897779465,,
59.76573448,6340,755,95081,125,15.0,94980,-26.259883880615234,0.001,0.022589411586523056,,
59.76577647,6344,755,95141,125,15.0,95040,-27.378232955932617,0.001,0.24130584299564362,,
59.75070420000001,6348,756,95201,125,15.0,95100,-28.273561477661133,0.001,0.029868699610233307,,
59.760082860000004,6352,756,95261,125,15.0,95160,-26.42165756225586,0.001,0.02990216389298439,,
59.760032700000004,6356,756,95321,125,15.0,95220,-29.04700469970703,0.001,0.02967136912047863,,
59.78279396,6360,757,95381,125,15.0,95280,-25.569677352905273,0.001,0.02488766610622406,,
59.79168607,6364,757,95441,125,15.0,95340,-27.613771438598633,0.001,0.025727741420269012,,
,,,95500,,,95399,-27.824310302734375,0.001,0.07812522351741791,59.746226539999995,15.0
59.79644613000001,6368,759,95501,125,15.0,95400,-27.804170608520508,0.001,0.03752301633358002,,
59.79991543999999,6372,759,95561,125,15.0,95460,-28.171852111816406,0.001,0.015916913747787476,,
59.8047502,6376,759,95621,125,15.0,95520,-27.26080322265625,0.001,0.07032126933336258,,
59.80151247999999,6380,760,95681,125,15.0,95580,-27.900100708007812,0.001,0.0331282764673233,,
59.80891790999999,6384,760,95741,125,15.0,95640,-27.44951629638672,0.001,0.055981237441301346,,
59.80650931000001,6388,761,95801,125,15.0,95700,-27.788705825805664,0.001,0.043951988220214844,,
59.805816850000014,6392,761,95861,125,15.0,95760,-26.187870025634766,0.001,0.0211925208568573,,
59.82158138,6396,761,95921,125,15.0,95820,-26.8942813873291,0.001,0.05467383563518524,,
59.80041373999998,6400,762,95981,125,15.0,95880,-27.429363250732422,0.001,0.030109375715255737,,
,,,96000,,,95899,-27.7839298248291,0.001,0.04567139968276024,59.746226539999995,15.0
59.807336779999986,6404,763,96041,125,15.0,95940,-26.67719268798828,0.001,0.054043665528297424,,
59.809629349999994,6408,763,96101,125,15.0,96000,-27.104618072509766,0.001,0.04224400967359543,,
59.78785954000001,6412,764,96161,125,15.0,96060,-27.343210220336914,0.001,0.05068467557430267,,
59.792246090000006,6416,764,96221,125,15.0,96120,-28.2733211517334,0.001,0.0593133382499218,,
59.799141129999995,6420,765,96281,125,15.0,96180,-27.606111526489258,0.001,0.07442429661750793,,
59.78846466000001,6424,765,96341,125,15.0,96240,-27.692840576171875,0.001,0.04115818813443184,,
59.78210247999999,6428,765,96401,125,15.0,96300,-28.02648162841797,0.001,0.03629926219582558,,
59.783074879999994,6432,766,96461,125,15.0,96360,-25.480342864990234,0.001,0.06173399090766907,,
,,,96500,,,96399,-25.80980682373047,0.001,0.05638854578137398,59.746226539999995,15.0
59.78748937,6436,767,96521,125,15.0,96420,-26.825023651123047,0.001,0.04763324186205864,,
59.76885984,6440,767,96581,125,15.0,96480,-25.134923934936523,0.001,0.028364405035972595,,
59.758966130000005,6444,768,96641,125,15.0,96540,-26.22278594970703,0.001,0.08583590388298035,,
59.76222719000001,6448,768,96701,125,15.0,96600,-29.330921173095703,0.001,0.05214500054717064,,
59.77132640000001,6452,768,96761,125,15.0,96660,-25.415014266967773,0.001,0.03405578061938286,,
59.774455399999994,6456,769,96821,125,15.0,96720,-26.336000442504883,0.001,0.02482585236430168,,
59.76476295,6460,769,96881,125,15.0,96780,-28.585927963256836,0.001,0.03701525181531906,,
59.74802666000001,6464,769,96941,125,15.0,96840,-28.143802642822266,0.001,0.06974917650222778,,
,,,97000,,,96899,-26.136882781982422,0.001,0.17595916986465454,59.746226539999995,15.0
59.76095552999999,6468,771,97001,125,15.0,96900,-26.747482299804688,0.001,0.024370480328798294,,
59.761538990000005,6472,771,97061,125,15.0,96960,-28.71413230895996,0.001,0.05404685437679291,,
59.76937738999999,6476,771,97121,125,15.0,97020,-27.547443389892578,0.001,0.03491293638944626,,
59.764896529999994,6480,772,97181,125,15.0,97080,-27.95543098449707,0.001,0.03986060619354248,,
59.75029935999999,6484,772,97241,125,15.0,97140,-27.832792282104492,0.001,0.05048006772994995,,
59.72748078999998,6488,772,97301,125,15.0,97200,-26.51531982421875,0.001,0.2406943142414093,,
59.725927799999994,6492,773,97361,125,15.0,97260,-26.74814796447754,0.001,0.06845326721668243,,
59.71980165,6496,773,97421,125,15.0,97320,-26.256139755249023,0.001,0.07259683310985565,,
59.728380769999994,6500,774,97481,125,15.0,97380,-24.26658821105957,0.001,0.03112836927175522,,
,,,97500,,,97399,-27.632593154907227,0.001,0.03787274658679962,59.746226539999995,15.0
59.71511139000001,6504,775,97541,125,15.0,97440,-28.220760345458984,0.001,0.03826155140995979,,
59.70206238,6508,775,97601,125,15.0,97500,-28.109485626220703,0.001,0.09823303669691086,,
59.72451375,6512,776,97661,125,15.0,97560,-26.78008270263672,0.001,0.02977544069290161,,
59.730777890000006,6516,776,97721,125,15.0,97620,-26.612472534179688,0.001,0.025216171517968178,,
59.71318529000001,6520,776,97781,125,15.0,97680,-27.498172760009766,0.001,0.06333637982606888,,
59.71820072,6524,777,97841,125,15.0,97740,-24.631465911865234,0.001,0.04235764965415001,,
59.71550640000001,6528,777,97901,125,15.0,97800,-26.992982864379883,0.001,0.13944920897483826,,
59.71642242,6532,778,97961,125,15.0,97860,-26.320602416992188,0.001,0.06976085156202316,,
,,,98000,,,97899,-27.752296447753906,0.001,0.07059939205646515,59.746226539999995,15.0
59.70739476999999,6536,779,98021,125,15.0,97920,-27.70189094543457,0.001,0.04718850925564766,,
59.72394913,6540,779,98081,125,15.0,97980,-28.93868637084961,0.001,0.0228574238717556,,
59.72486597,6544,779,98141,125,15.0,98040,-26.703510284423828,0.001,0.03518488258123398,,
59.72713155,6548,780,98201,125,15.0,98100,-26.97888946533203,0.001,0.0409993976354599,,
59.72952097000001,6552,780,98261,125,15.0,98160,-27.434123992919922,0.001,0.042666271328926086,,
59.69927182000001,6556,781,98321,125,15.0,98220,-28.187206268310547,0.001,0.026735972613096237,,
59.70784951999999,6560,781,98381,125,15.0,98280,-24.562522888183594,0.001,0.08613269776105881,,
59.71865107000001,6564,781,98441,125,15.0,98340,-25.862869262695312,0.001,0.04165773466229439,,
,,,98500,,,98399,-29.662363052368164,0.001,0.02753022313117981,59.746226539999995,15.0
59.700667400000015,6568,782,98501,125,15.0,98400,-27.387964248657227,0.001,0.10248608887195587,,
59.67623455999999,6572,783,98561,125,15.0,98460,-26.321475982666016,0.001,0.05962131917476654,,
59.67066864,6576,783,98621,125,15.0,98520,-27.343280792236328,0.001,0.03884275257587433,,
59.680595569999994,6580,784,98681,125,15.0,98580,-26.552837371826172,0.001,0.030846403911709785,,
59.701926379999996,6584,784,98741,125,15.0,98640,-28.458290100097656,0.001,0.05161706358194351,,
59.73728145,6588,784,98801,125,15.0,98700,-28.312461853027344,0.001,0.037439100444316864,,
59.73412748999999,6592,785,98861,125,15.0,98760,-27.12738609313965,0.001,0.0610261894762516,,
59.73446890000001,6596,785,98921,125,15.0,98820,-27.77374839782715,0.001,0.03981132060289383,,
59.72862195,6600,786,98981,125,15.0,98880,-27.859375,0.001,0.07238222658634186,,
,,,99000,,,98899,-25.671279907226562,0.001,0.023684177547693253,59.746226539999995,15.0
59.734097979999994,6604,787,99041,125,15.0,98940,-25.828781127929688,0.001,0.06101682037115097,,
59.75021661000001,6608,787,99101,125,15.0,99000,-26.547836303710938,0.001,0.05573134124279022,,
59.75216592000001,6612,788,99161,125,15.0,99060,-28.94524383544922,0.001,0.059780556708574295,,
59.738850420000006,6616,788,99221,125,15.0,99120,-27.097265243530273,0.001,0.046653423458337784,,
59.74828791000001,6620,789,99281,125,15.0,99180,-27.786495208740234,0.001,0.064304418861866,,
59.74564065,6624,789,99341,125,15.0,99240,-26.202367782592773,0.001,0.0513368621468544,,
59.75190873,6628,789,99401,125,15.0,99300,-27.672855377197266,0.001,0.111356720328331,,
59.758073759999995,6632,790,99461,125,15.0,99360,-27.228111267089844,0.001,0.039459846913814545,,
,,,99500,,,99399,-28.445444107055664,0.001,0.06362561881542206,59.746226539999995,15.0
59.757316389999986,6636,791,99521,125,15.0,99420,-28.269420623779297,0.001,0.037250664085149765,,
59.72921205999999,6640,791,99581,125,15.0,99480,-27.07156753540039,0.001,0.13316559791564941,,
59.73732512999999,6644,792,99641,125,15.0,99540,-27.494667053222656,0.001,0.0573728010058403,,
59.74442813999999,6648,792,99701,125,15.0,99600,-26.07947540283203,0.001,0.020424721762537956,,
59.728087999999985,6652,792,99761,125,15.0,99660,-27.54269790649414,0.001,0.0824127122759819,,
59.75231201,6656,793,99821,125,15.0,99720,-26.265432357788086,0.001,0.025971943512558937,,
59.75181636,6660,793,99881,125,15.0,99780,-26.73362159729004,0.001,0.07731858640909195,,
59.750753589999995,6664,794,99941,125,15.0,99840,-27.147228240966797,0.001,0.03558403626084328,,
,,,100000,,,99899,-29.47069549560547,0.001,0.027323447167873383,59.746226539999995,15.0
59.74761339,6668,795,100001,125,15.0,99900,-25.68984603881836,0.001,0.021901249885559082,,
59.759565280000004,6672,795,100061,125,15.0,99960,-27.341577529907227,0.001,0.06676967442035675,,
59.75822578,6676,795,100121,125,15.0,100020,-26.98001480102539,0.001,0.027434971183538437,,
59.77893911,6680,796,100181,125,15.0,100080,-27.803558349609375,0.001,0.017768915742635727,,
59.76773512,6684,796,100241,125,15.0,100140,-26.63736915588379,0.001,0.03588011860847473,,
59.74343444,6688,797,100301,125,15.0,100200,-27.279754638671875,0.001,0.01773243583738804,,
59.74410473,6692,797,100361,125,15.0,100260,-27.21782112121582,0.001,0.04889047518372536,,
59.748713859999995,6696,797,100421,125,15.0,100320,-27.266380310058594,0.001,0.061260975897312164,,
59.759646460000006,6700,798,100481,125,15.0,100380,-25.742568969726562,0.001,0.047814324498176575,,
,,,100500,,,100399,-27.291919708251953,0.001,0.03384935110807419,59.746226539999995,15.0
59.75283621,6704,799,100541,125,15.0,100440,-27.472972869873047,0.001,0.09633077681064606,,
59.71247995999999,6708,799,100601,125,15.0,100500,-28.975807189941406,0.001,0.04408843815326691,,
59.70420886,6712,800,100661,125,15.0,100560,-27.829721450805664,0.001,0.1254885047674179,,
59.713573,6716,800,100721,125,15.0,100620,-26.792438507080078,0.001,0.06078995764255524,,
59.71305829999999,6720,800,100781,125,15.0,100680,-26.68646240234375,0.001,0.059940725564956665,,
59.709085769999994,6724,801,100841,125,15.0,100740,-26.581287384033203,0.001,0.02961411327123642,,
59.701515320000006,6728,801,100901,125,15.0,100800,-26.915897369384766,0.001,0.0414452962577343,,
59.69455569000001,6732,802,100961,125,15.0,100860,-27.534608840942383,0.001,0.07231070846319199,,
,,,101000,,,100899,-27.352619171142578,0.001,0.033923372626304626,59.746226539999995,15.0
59.690318530000006,6736,803,101021,125,15.0,100920,-27.04736328125,0.001,0.055908918380737305,,
59.700714829999995,6740,803,101081,125,15.0,100980,-27.2590389251709,0.001,0.03483758121728897,,
59.68761286,6744,804,101141,125,15.0,101040,-27.279321670532227,0.001,0.032078810036182404,,
59.68488474000001,6748,804,101201,125,15.0,101100,-25.07053565979004,0.001,0.024338718503713608,,
59.69811165000001,6752,805,101261,125,15.0,101160,-24.80076789855957,0.001,0.027949133887887,,
59.692348550000006,6756,805,101321,125,15.0,101220,-26.81334114074707,0.001,0.04666244238615036,,
59.66830406,6760,806,101381,125,15.0,101280,-26.721445083618164,0.001,0.050238579511642456,,
59.661884,6764,806,101441,125,15.0,101340,-27.257883071899414,0.001,0.0661207064986229,,
,,,101500,,,101399,-27.645828247070312,0.001,0.046451911330223083,59.746226539999995,15.0
59.67277142,6768,807,101501,125,15.0,101400,-27.18014907836914,0.001,0.02186300791800022,,
59.69007629,6772,808,101561,125,15.0,101460,-30.287334442138672,0.001,0.042040083557367325,,
59.68970899000001,6776,808,101621,125,15.0,101520,-26.516223907470703,0.001,0.023718994110822678,,
59.660163700000005,6780,808,101681,125,15.0,101580,-26.083080291748047,0.001,0.08090779185295105,,
59.66442731,6784,809,101741,125,15.0,101640,-25.00115966796875,0.001,0.09480679035186768,,
59.67671682,6788,809,101801,125,15.0,101700,-26.82117462158203,0.001,0.028459366410970688,,
59.65806684000001,6792,809,101861,125,15.0,101760,-26.3381404876709,0.001,0.027401499450206757,,
59.65240417,6796,810,101921,125,15.0,101820,-24.850181579589844,0.001,0.045347824692726135,,
59.65711905,6800,810,101981,125,15.0,101880,-30.342296600341797,0.001,0.035548124462366104,,
,,,102000,,,101899,-26.77825927734375,0.001,0.027781452983617783,59.746226539999995,15.0
59.6788271,6804,811,102041,125,15.0,101940,-26.050148010253906,0.001,0.029428832232952118,,
59.71380488999999,6808,812,102101,125,15.0,102000,-26.153060913085938,0.001,0.04847799986600876,,
59.707521889999995,6812,812,102161,125,15.0,102060,-28.03847885131836,0.001,0.0356622077524662,,
59.70638468000002,6816,812,102221,125,15.0,102120,-27.51793670654297,0.001,0.12646737694740295,,
59.70198784999999,6820,813,102281,125,15.0,102180,-27.411937713623047,0.001,0.04138006269931793,,
59.704758690000006,6824,813,102341,125,15.0,102240,-25.788705825805664,0.001,0.058695632964372635,,
59.682661319999994,6828,814,102401,125,15.0,102300,-26.401138305664062,0.001,0.05406056344509125,,
59.70090526999999,6832,814,102461,125,15.0,102360,-27.13459014892578,0.001,0.03366553410887718,,
,,,102500,,,102399,-27.24892234802246,0.001,0.026473931968212128,59.746226539999995,15.0
59.693997689999996,6836,815,102521,125,15.0,102420,-25.899818420410156,0.001,0.024852987378835678,,
59.706903049999994,6840,816,102581,125,15.0,102480,-26.317771911621094,0.001,0.07092247158288956,,
59.72139718999999,6844,816,102641,125,15.0,102540,-29.172054290771484,0.001,0.026121817529201508,,
59.70640077,6848,816,102701,125,15.0,102600,-28.726287841796875,0.001,0.046331651508808136,,
59.70680434,6852,817,102761,125,15.0,102660,-26.920663833618164,0.001,0.09147432446479797,,
59.71050679,6856,817,102821,125,15.0,102720,-27.4879150390625,0.001,0.12698879837989807,,
59.72491575000001,6860,817,102881,125,15.0,102780,-27.325298309326172,0.001,0.04776845872402191,,
59.735286099999996,6864,818,102941,125,15.0,102840,-27.931488037109375,0.001,0.04127860069274902,,
,,,103000,,,102899,-28.37274932861328,0.001,0.033908940851688385,59.746226539999995,15.0
59.73635264000001,6868,819,103001,125,15.0,102900,-27.39883041381836,0.001,0.024108922109007835,,
59.74094971000002,6872,819,103061,125,15.0,102960,-26.903392791748047,0.001,0.02480376698076725,,
59.72351167,6876,820,103121,125,15.0,103020,-26.538532257080078,0.001,0.041780900210142136,,
59.72291769,6880,820,103181,125,15.0,103080,-26.237571716308594,0.001,0.05612221732735634,,
59.70062254999999,6884,820,103241,125,15.0,103140,-27.449874877929688,0.001,0.05803645774722099,,
59.69960238999999,6888,821,103301,125,15.0,103200,-27.293514251708984,0.001,0.05634572356939316,,
59.7198935,6892,821,103361,125,15.0,103260,-25.872135162353516,0.001,0.04958546906709671,,
59.723479399999995,6896,822,103421,125,15.0,103320,-27.658720016479492,0.001,0.03834269940853119,,
59.722116160000006,6900,822,103481,125,15.0,103380,-27.614484786987305,0.001,0.03380073234438896,,
,,,103500,,,103399,-25.220901489257812,0.001,0.040280044078826904,59.746226539999995,15.0
59.694126880000006,6904,823,103541,125,15.0,103440,-27.622753143310547,0.001,0.030686769634485245,,
59.69315994999999,6908,824,103601,125,15.0,103500,-28.048500061035156,0.001,0.017721690237522125,,
59.70307148,6912,824,103661,125,15.0,103560,-26.647886276245117,0.001,0.03873021900653839,,
59.70979199000001,6916,824,103721,125,15.0,103620,-28.192237854003906,0.001,0.024269061163067818,,
59.72655288000001,6920,825,103781,125,15.0,103680,-26.132680892944336,0.001,0.05048012360930443,,
59.73406006000001,6924,825,103841,125,15.0,103740,-26.12299346923828,0.001,0.04638053849339485,,
59.76120539000001,6928,826,103901,125,15.0,103800,-27.57471466064453,0.001,0.05856747552752495,,
59.75612677,6932,826,103961,125,15.0,103860,-28.741235733032227,0.001,0.1641514152288437,,
