train/critic_loss,train/n_updates,time/time_elapsed,time/total_timesteps,train/actor_loss,train/learning_rate,time/episodes,rollout/ep_rew_mean,rollout/ep_len_mean,time/fps,eval/mean_ep_length,eval/mean_reward
0.11871184408664703,817399,,817500,57.38842010498047,0.001,,,,,100.0,-53.08227889999999
0.14353424310684204,817499,7913,817600,58.62133026123047,0.001,8176,-54.144818169999986,100.0,103,,
0.23731699585914612,817899,,818000,57.98101806640625,0.001,,,,,100.0,-55.315519820000006
,,7918,818000,,,8180,-54.34710485000001,100.0,103,,
0.15424147248268127,818299,7920,818400,58.68370819091797,0.001,8184,-54.35331477,100.0,103,,
0.3184548616409302,818399,,818500,58.09394836425781,0.001,,,,,100.0,-56.47149197999999
0.17229673266410828,818699,7924,818800,58.711204528808594,0.001,8188,-54.58035962000001,100.0,103,,
0.1943591833114624,818899,,819000,58.441009521484375,0.001,,,,,100.0,-57.26218495999999
0.15802377462387085,819099,7928,819200,58.359127044677734,0.001,8192,-55.59864214,100.0,103,,
0.1543259620666504,819399,,819500,58.655548095703125,0.001,,,,,100.0,-55.85849684
0.16882649064064026,819499,7933,819600,58.56293487548828,0.001,8196,-56.40698978000001,100.0,103,,
0.17837801575660706,819899,,820000,58.122154235839844,0.001,,,,,100.0,-62.815386020000005
,,7937,820000,,,8200,-56.75313946,100.0,103,,
0.15341922640800476,820299,7939,820400,58.157283782958984,0.001,8204,-56.930526089999994,100.0,103,,
0.12764021754264832,820399,,820500,57.82533264160156,0.001,,,,,100.0,-55.11245884
0.13193479180335999,820699,7943,820800,57.934410095214844,0.001,8208,-57.047718329999995,100.0,103,,
0.15022028982639313,820899,,821000,57.925193786621094,0.001,,,,,100.0,-49.17735548
0.17377765476703644,821099,7948,821200,57.65348815917969,0.001,8212,-57.114102459999984,100.0,103,,
0.14823675155639648,821399,,821500,58.27936553955078,0.001,,,,,100.0,-51.45746864000001
0.15818333625793457,821499,7952,821600,57.86295700073242,0.001,8216,-57.007314120000004,100.0,103,,
0.1448102444410324,821899,,822000,58.41389465332031,0.001,,,,,100.0,-49.19715529999999
,,7957,822000,,,8220,-56.17345500000001,100.0,103,,
0.13521304726600647,822299,7958,822400,58.62683868408203,0.001,8224,-55.75629042,100.0,103,,
0.16559001803398132,822399,,822500,57.503570556640625,0.001,,,,,100.0,-51.20238502
0.14890837669372559,822699,7963,822800,58.920413970947266,0.001,8228,-55.741952819999995,100.0,103,,
0.14982303977012634,822899,,823000,58.647743225097656,0.001,,,,,100.0,-54.49819110000001
0.15027175843715668,823099,7967,823200,57.43626403808594,0.001,8232,-55.757761849999994,100.0,103,,
0.18923412263393402,823399,,823500,58.168792724609375,0.001,,,,,100.0,-52.91938625999999
0.14831551909446716,823499,7972,823600,58.00489807128906,0.001,8236,-55.455202740000004,100.0,103,,
0.18792279064655304,823899,,824000,57.75627517700195,0.001,,,,,100.0,-54.438207459999994
,,7976,824000,,,8240,-55.97788799,100.0,103,,
0.1691921055316925,824299,7978,824400,58.27897262573242,0.001,8244,-56.15284607,100.0,103,,
0.14862549304962158,824399,,824500,58.07906723022461,0.001,,,,,100.0,-56.55628296
0.1689942181110382,824699,7982,824800,58.400909423828125,0.001,8248,-56.75076532,100.0,103,,
0.17769448459148407,824899,,825000,58.03261947631836,0.001,,,,,100.0,-54.60662932000001
0.15702654421329498,825099,7986,825200,58.37382507324219,0.001,8252,-56.47271895000001,100.0,103,,
0.15905289351940155,825399,,825500,57.80998611450195,0.001,,,,,100.0,-57.099087
0.15435609221458435,825499,7991,825600,58.34141540527344,0.001,8256,-55.987405409999994,100.0,103,,
0.14079372584819794,825899,,826000,58.40183639526367,0.001,,,,,100.0,-56.20695262
,,7995,826000,,,8260,-55.18983161000001,100.0,103,,
0.15954196453094482,826299,7997,826400,58.6651496887207,0.001,8264,-55.054706190000005,100.0,103,,
0.16326361894607544,826399,,826500,58.34575653076172,0.001,,,,,100.0,-47.54576532
0.1344815045595169,826699,8001,826800,58.54064178466797,0.001,8268,-54.92882897000001,100.0,103,,
0.14453455805778503,826899,,827000,58.265933990478516,0.001,,,,,100.0,-50.006526480000005
0.14881631731987,827099,8006,827200,57.245079040527344,0.001,8272,-54.646934,100.0,103,,
0.17074719071388245,827399,,827500,58.037071228027344,0.001,,,,,100.0,-46.88391543999999
0.13643771409988403,827499,8010,827600,57.697113037109375,0.001,8276,-54.15164968,100.0,103,,
0.11430331319570541,827899,,828000,58.593170166015625,0.001,,,,,100.0,-54.176768079999995
,,8015,828000,,,8280,-54.12462088999999,100.0,103,,
0.1346452236175537,828299,8016,828400,58.3447265625,0.001,8284,-53.533570389999994,100.0,103,,
0.17016400396823883,828399,,828500,58.19482421875,0.001,,,,,100.0,-45.7115139
0.1339384764432907,828699,8021,828800,57.937782287597656,0.001,8288,-53.20851943,100.0,103,,
0.16748690605163574,828899,,829000,58.808250427246094,0.001,,,,,100.0,-42.94277618
0.14455854892730713,829099,8025,829200,58.9482536315918,0.001,8292,-52.36515644999999,100.0,103,,
0.13885697722434998,829399,,829500,59.53826141357422,0.001,,,,,100.0,-48.06497194000001
0.155467689037323,829499,8030,829600,58.64999008178711,0.001,8296,-51.338216609999996,100.0,103,,
0.16193942725658417,829899,,830000,58.515106201171875,0.001,,,,,100.0,-52.59488497999999
,,8034,830000,,,8300,-50.9217925,100.0,103,,
0.16503603756427765,830299,8036,830400,58.57819366455078,0.001,8304,-50.94315079999999,100.0,103,,
0.18984022736549377,830399,,830500,58.33177185058594,0.001,,,,,100.0,-45.80260028
0.12592193484306335,830699,8040,830800,57.69593811035156,0.001,8308,-50.48839632,100.0,103,,
0.15311184525489807,830899,,831000,57.553035736083984,0.001,,,,,100.0,-46.03693472
0.14151698350906372,831099,8045,831200,57.6778678894043,0.001,8312,-50.14704302,100.0,103,,
0.15525731444358826,831399,,831500,57.84851837158203,0.001,,,,,100.0,-44.90560132
0.12702050805091858,831499,8049,831600,57.7412223815918,0.001,8316,-49.82220395,100.0,103,,
0.12157708406448364,831899,,832000,57.76707458496094,0.001,,,,,100.0,-45.799224
,,8053,832000,,,8320,-49.76293572,100.0,103,,
0.120074063539505,832299,8055,832400,58.448062896728516,0.001,8324,-50.060945700000005,100.0,103,,
0.12154984474182129,832399,,832500,58.103553771972656,0.001,,,,,100.0,-47.613169819999996
0.14667879045009613,832699,8060,832800,57.428768157958984,0.001,8328,-49.146064749999994,100.0,103,,
0.10019925981760025,832899,,833000,58.341434478759766,0.001,,,,,100.0,-51.887665559999995
0.11793579906225204,833099,8064,833200,58.338592529296875,0.001,8332,-49.112556420000004,100.0,103,,
0.14866450428962708,833399,,833500,57.57622146606445,0.001,,,,,100.0,-48.07939712
0.13802725076675415,833499,8069,833600,58.33433532714844,0.001,8336,-48.98728621,100.0,103,,
0.126662939786911,833899,,834000,57.64682388305664,0.001,,,,,100.0,-46.63055398
,,8073,834000,,,8340,-48.468720639999994,100.0,103,,
0.1313217580318451,834299,8075,834400,57.592132568359375,0.001,8344,-48.6124108,100.0,103,,
0.14621856808662415,834399,,834500,56.659828186035156,0.001,,,,,100.0,-46.065950439999995
0.15081480145454407,834699,8079,834800,57.800140380859375,0.001,8348,-47.371820639999996,100.0,103,,
0.1146371066570282,834899,,835000,57.48634338378906,0.001,,,,,100.0,-44.655586240000005
0.14455470442771912,835099,8084,835200,57.78050994873047,0.001,8352,-47.23746241,100.0,103,,
0.13267341256141663,835399,,835500,57.58525848388672,0.001,,,,,100.0,-47.502879140000005
0.10743648558855057,835499,8088,835600,57.64466094970703,0.001,8356,-47.174305919999995,100.0,103,,
0.11785592138767242,835899,,836000,57.461143493652344,0.001,,,,,100.0,-44.10278304000001
,,8092,836000,,,8360,-46.89593501,100.0,103,,
0.1084134504199028,836299,8094,836400,56.87007141113281,0.001,8364,-46.518943480000004,100.0,103,,
0.10054606944322586,836399,,836500,57.07887268066406,0.001,,,,,100.0,-43.206915040000005
0.09542326629161835,836699,8099,836800,57.596031188964844,0.001,8368,-46.506682950000005,100.0,103,,
0.12005385011434555,836899,,837000,57.22816467285156,0.001,,,,,100.0,-42.139341720000004
0.09956367313861847,837099,8103,837200,56.860172271728516,0.001,8372,-46.28918223000001,100.0,103,,
0.11833477020263672,837399,,837500,57.65416717529297,0.001,,,,,100.0,-46.82217766000001
0.09490182250738144,837499,8108,837600,56.704986572265625,0.001,8376,-46.44605086000001,100.0,103,,
0.10700657963752747,837899,,838000,57.490966796875,0.001,,,,,100.0,-46.6058318
,,8112,838000,,,8380,-46.26813817,100.0,103,,
0.27510276436805725,838299,8114,838400,57.39707565307617,0.001,8384,-46.33404833,100.0,103,,
0.11260442435741425,838399,,838500,57.3612060546875,0.001,,,,,100.0,-45.60898668
0.1166415810585022,838699,8118,838800,56.97541427612305,0.001,8388,-46.39775827999999,100.0,103,,
0.10963540524244308,838899,,839000,57.339412689208984,0.001,,,,,100.0,-45.408051779999994
0.10532859712839127,839099,8122,839200,57.20476531982422,0.001,8392,-46.128719419999996,100.0,103,,
0.16865509748458862,839399,,839500,57.00587463378906,0.001,,,,,100.0,-46.38722255999999
