train/ent_coef_loss,time/total_timesteps,train/actor_loss,train/ent_coef,train/n_updates,eval/mean_ep_length,eval/mean_reward,train/learning_rate,train/critic_loss,rollout/ep_len_mean,time/time_elapsed,time/fps,time/episodes,rollout/ep_rew_mean
0.27929025888442993,20500,-6936.76611328125,0.6595333814620972,20399,1000.0,78283.70375972,0.0003,3648.20166015625,,,,,
-0.2578132450580597,21000,-6928.2578125,0.6276132464408875,20899,1000.0,91683.64500624001,0.0003,3301.733642578125,,,,,
-0.2995316982269287,21500,-6953.51611328125,0.5955270528793335,21399,1000.0,122455.60380626,0.0003,5562.0107421875,,,,,
0.2963133454322815,22000,-6985.3203125,0.5710872411727905,21899,1000.0,63807.3765112,0.0003,5984.17333984375,,,,,
0.06312079727649689,22500,-7112.1416015625,0.6029691696166992,22399,1000.0,133836.33040466,0.0003,4096.623046875,,,,,
-0.13522467017173767,23000,-7028.0419921875,0.5853368639945984,22899,1000.0,128303.22102914,0.0003,4940.40625,,,,,
0.15493232011795044,23500,-7197.54736328125,0.5808519721031189,23399,1000.0,136651.37675528,0.0003,4747.578125,,,,,
0.1456102877855301,24000,-7270.4697265625,0.5992923378944397,23899,1000.0,136961.71900822,0.0003,3019.950439453125,,,,,
,24000,,,,,,,,1000.0,4733,5,24,107010.79440416668
0.11116424202919006,24500,-7378.9150390625,0.595626175403595,24399,1000.0,138020.84374501999,0.0003,3262.797607421875,,,,,
0.5543277263641357,25000,-7526.08251953125,0.6085020303726196,24899,1000.0,138639.4947703,0.0003,3989.11376953125,,,,,
-0.7700211405754089,25500,-7390.962890625,0.6226587891578674,25399,1000.0,139107.22370548,0.0003,4570.63916015625,,,,,
-0.026634380221366882,26000,-7672.90576171875,0.6152685284614563,25899,1000.0,130450.67917338,0.0003,4214.39013671875,,,,,
-0.30212095379829407,26500,-7597.0087890625,0.6319348812103271,26399,1000.0,121776.91496818002,0.0003,4519.2685546875,,,,,
-0.6206924915313721,27000,-7503.0048828125,0.6076958775520325,26899,1000.0,135994.31657592,0.0003,4938.65771484375,,,,,
-0.39544641971588135,27500,-7707.9931640625,0.5978044271469116,27399,1000.0,124684.74140510002,0.0003,6198.849609375,,,,,
0.5422957539558411,28000,-7744.42724609375,0.594833493232727,27899,1000.0,133587.69967762,0.0003,4575.9580078125,,,,,
,28000,,,,,,,,1000.0,5505,5,28,108392.50578614286
-0.16063573956489563,28500,-7864.4921875,0.5841059684753418,28399,1000.0,112321.87664974,0.0003,5516.8818359375,,,,,
0.26531511545181274,29000,-7903.46484375,0.560295581817627,28899,1000.0,88194.65769580001,0.0003,7186.986328125,,,,,
0.27885645627975464,29500,-7992.5712890625,0.5886579751968384,29399,1000.0,100650.11020815998,0.0003,5356.2158203125,,,,,
0.4707702398300171,30000,-8225.2763671875,0.6129011511802673,29899,1000.0,63041.81213414,0.0003,5782.32421875,,,,,
0.05823662877082825,30500,-7849.3623046875,0.6236712336540222,30399,1000.0,92996.10782633997,0.0003,7634.0498046875,,,,,
-0.36691686511039734,31000,-7769.89208984375,0.6362434029579163,30899,1000.0,70668.67468514,0.0003,8331.54296875,,,,,
-0.3818814158439636,31500,-7753.4306640625,0.6220312714576721,31399,1000.0,108669.67319582001,0.0003,6024.36962890625,,,,,
0.042045753449201584,32000,-8078.7587890625,0.5958707332611084,31899,1000.0,139829.54600308,0.0003,6203.171875,,,,,
,32000,,,,,,,,1000.0,6281,5,32,106449.02193615623
0.24231913685798645,32500,-8075.345703125,0.5957533121109009,32399,1000.0,137582.25133896,0.0003,6951.5625,,,,,
0.371021032333374,33000,-8249.732421875,0.6048900485038757,32899,1000.0,135767.46195949998,0.0003,7446.2939453125,,,,,
0.18989048898220062,33500,-8369.3486328125,0.6117231249809265,33399,1000.0,140460.60486582,0.0003,6045.791015625,,,,,
-0.47153252363204956,34000,-8213.7861328125,0.6026532649993896,33899,1000.0,140687.1954464,0.0003,8131.3603515625,,,,,
-0.12909261882305145,34500,-8629.07421875,0.6086835265159607,34399,1000.0,139390.86763678,0.0003,8052.236328125,,,,,
0.1480284184217453,35000,-8510.482421875,0.6073336005210876,34899,1000.0,138478.35177674,0.0003,5699.0771484375,,,,,
0.11261682212352753,35500,-8693.609375,0.6234552264213562,35399,1000.0,134241.74739098,0.0003,7893.62451171875,,,,,
-0.2556922137737274,36000,-8664.4130859375,0.6560273170471191,35899,1000.0,135618.47382994,0.0003,4765.9599609375,,,,,
,36000,,,,,,,,1000.0,7015,5,36,110216.26160677777
-0.3975481688976288,36500,-8582.767578125,0.6305328607559204,36399,1000.0,137786.98202414002,0.0003,6947.0576171875,,,,,
-0.21124979853630066,37000,-8723.875,0.628726065158844,36899,1000.0,138228.95759598,0.0003,3982.954833984375,,,,,
0.40349656343460083,37500,-8986.2880859375,0.645122766494751,37399,1000.0,139546.35499704,0.0003,4473.96240234375,,,,,
0.027565985918045044,38000,-8713.373046875,0.6446775794029236,37899,1000.0,139603.7474168,0.0003,4831.1787109375,,,,,
0.5323752164840698,38500,-8894.83984375,0.655824601650238,38399,1000.0,139448.06564764,0.0003,5312.650390625,,,,,
0.27290424704551697,39000,-8694.5791015625,0.6441912055015564,38899,1000.0,139615.33878380002,0.0003,6781.2890625,,,,,
-0.05204685032367706,39500,-8985.77734375,0.6702749133110046,39399,1000.0,134061.15130516,0.0003,6663.8671875,,,,,
0.11047756671905518,40000,-8934.7724609375,0.6570394039154053,39899,1000.0,138082.12416282,0.0003,6484.15869140625,,,,,
,40000,,,,,,,,1000.0,7635,5,40,113130.81737552499
-0.17443984746932983,40500,-9063.6845703125,0.6740738153457642,40399,1000.0,136453.94709726,0.0003,5529.048828125,,,,,
-0.1342700719833374,41000,-9351.8779296875,0.6904689073562622,40899,1000.0,139445.76052874,0.0003,5117.14111328125,,,,,
0.3762350082397461,41500,-9563.5341796875,0.6906548142433167,41399,1000.0,139545.9636481,0.0003,5182.43408203125,,,,,
0.12249749153852463,42000,-9342.64453125,0.654266357421875,41899,1000.0,139472.86825990002,0.0003,6514.74365234375,,,,,
-0.09612983465194702,42500,-9179.3896484375,0.6617010831832886,42399,1000.0,133145.43232176,0.0003,4555.423828125,,,,,
-0.43434417247772217,43000,-8977.884765625,0.6604874730110168,42899,1000.0,133102.64217164,0.0003,7006.3134765625,,,,,
-0.4980775713920593,43500,-9320.30859375,0.6587537527084351,43399,1000.0,136877.4125365,0.0003,7086.70703125,,,,,
0.259994775056839,44000,-9386.021484375,0.6805379390716553,43899,1000.0,139261.31670418,0.0003,4653.9892578125,,,,,
,44000,,,,,,,,1000.0,8251,5,44,115531.6848598409
-0.9245454668998718,44500,-9268.9140625,0.6883885860443115,44399,1000.0,134438.1576365,0.0003,4182.75390625,,,,,
-0.13016757369041443,45000,-9176.3095703125,0.6725726127624512,44899,1000.0,133845.64293986,0.0003,10997.806640625,,,,,
0.4458504021167755,45500,-9766.771484375,0.6699522733688354,45399,1000.0,130139.40990950001,0.0003,7205.2109375,,,,,
0.10008398443460464,46000,-9587.2421875,0.6942309737205505,45899,1000.0,137562.5258813,0.0003,6829.4609375,,,,,
0.03183845430612564,46500,-9520.4716796875,0.7335940003395081,46399,1000.0,142213.68181764,0.0003,9296.41796875,,,,,
-0.21000772714614868,47000,-9580.490234375,0.7739969491958618,46899,1000.0,138467.12930777998,0.0003,6026.8720703125,,,,,
0.3549259305000305,47500,-9788.30859375,0.7748788595199585,47399,1000.0,138632.26913296,0.0003,6116.791015625,,,,,
0.10751856863498688,48000,-9782.142578125,0.7755732536315918,47899,1000.0,139991.25874581997,0.0003,5410.8349609375,,,,,
,48000,,,,,,,,1000.0,8864,5,48,116745.43479810416
0.3270342946052551,48500,-9846.2890625,0.7846776843070984,48399,1000.0,138222.77643264,0.0003,5750.26708984375,,,,,
0.22761490941047668,49000,-9693.595703125,0.7872799634933472,48899,1000.0,136582.92077476002,0.0003,16316.46484375,,,,,
0.07168222963809967,49500,-9870.3349609375,0.7787067890167236,49399,1000.0,137171.67053466,0.0003,4875.74609375,,,,,
0.35536515712738037,50000,-10007.923828125,0.7780223488807678,49899,1000.0,137220.11864116,0.0003,5036.404296875,,,,,
-0.24762314558029175,50500,-9900.8359375,0.7605190873146057,50399,1000.0,132137.34851902,0.0003,3897.4140625,,,,,
0.08423427492380142,51000,-10141.58984375,0.7303018569946289,50899,1000.0,139400.26581108,0.0003,4700.63330078125,,,,,
-0.18560181558132172,51500,-9854.037109375,0.7404422760009766,51399,1000.0,137818.89199672,0.0003,5554.912109375,,,,,
0.04608333855867386,52000,-9937.69140625,0.7518969774246216,51899,1000.0,135727.75714037998,0.0003,5098.39697265625,,,,,
,52000,,,,,,,,1000.0,9482,5,52,118516.06393059614
0.1160208135843277,52500,-10190.3037109375,0.7663861513137817,52399,1000.0,138310.59929384,0.0003,4367.9365234375,,,,,
0.1186298280954361,53000,-9940.23828125,0.7912281155586243,52899,1000.0,135444.37650486,0.0003,5282.84716796875,,,,,
0.4701419472694397,53500,-9992.654296875,0.777306318283081,53399,1000.0,133626.23166648002,0.0003,6298.4892578125,,,,,
-0.10911579430103302,54000,-9978.23828125,0.7802246809005737,53899,1000.0,136474.95153148,0.0003,5492.4189453125,,,,,
0.021800406277179718,54500,-9885.814453125,0.7727295160293579,54399,1000.0,129554.53405206,0.0003,5353.2685546875,,,,,
0.005116693675518036,55000,-10028.4453125,0.7710096836090088,54899,1000.0,129991.23020392,0.0003,5164.58544921875,,,,,
-0.1178937554359436,55500,-10297.2578125,0.7675550580024719,55399,1000.0,135975.2620918,0.0003,3582.802734375,,,,,
-0.04118555411696434,56000,-9923.46484375,0.7855836749076843,55899,1000.0,136840.53522720002,0.0003,3888.51220703125,,,,,
,56000,,,,,,,,1000.0,10099,5,56,119999.48251569644
-0.10084504634141922,56500,-10014.3544921875,0.7510535717010498,56399,1000.0,133450.27667686,0.0003,4658.3828125,,,,,
-0.09033806622028351,57000,-10306.74609375,0.7494933605194092,56899,1000.0,125796.46142478,0.0003,5926.4892578125,,,,,
-0.10745662450790405,57500,-10017.921875,0.7325997948646545,57399,1000.0,139685.36431984,0.0003,8488.494140625,,,,,
-0.28488409519195557,58000,-10425.8388671875,0.7404237389564514,57899,1000.0,122967.1834581,0.0003,6811.015625,,,,,
-0.09166187047958374,58500,-10067.703125,0.7461832761764526,58399,1000.0,139810.17117123998,0.0003,8324.015625,,,,,
-0.025302380323410034,59000,-10397.4208984375,0.7501549124717712,58899,1000.0,126387.73142704001,0.0003,4125.1728515625,,,,,
0.18202777206897736,59500,-10297.03125,0.791075587272644,59399,1000.0,131033.4839901,0.0003,5509.73193359375,,,,,
-0.19238507747650146,60000,-10319.720703125,0.7807608246803284,59899,1000.0,137606.43581820003,0.0003,4129.625,,,,,
,60000,,,,,,,,1000.0,10715,5,60,120927.83707901668
-0.287471741437912,60500,-10110.1552734375,0.763842761516571,60399,1000.0,133422.49676992002,0.0003,5395.3916015625,,,,,
-0.07632284611463547,61000,-10300.908203125,0.7584207057952881,60899,1000.0,127597.64169914,0.0003,4242.03125,,,,,
0.04158179461956024,61500,-10407.47265625,0.7555356621742249,61399,1000.0,138349.71067126,0.0003,4263.29248046875,,,,,
0.013740770518779755,62000,-10417.30078125,0.7788321375846863,61899,1000.0,137302.19292894,0.0003,4986.2021484375,,,,,
-0.10563131421804428,62500,-10466.6923828125,0.7704668641090393,62399,1000.0,128921.68757476,0.0003,6619.783203125,,,,,
-0.14219316840171814,63000,-10120.32421875,0.7918950915336609,62899,1000.0,124988.50378884001,0.0003,4810.771484375,,,,,
0.18982228636741638,63500,-10344.4404296875,0.785640299320221,63399,1000.0,138246.73467598,0.0003,7539.244140625,,,,,
-0.08788533508777618,64000,-10405.28125,0.7931967377662659,63899,1000.0,135511.96638087998,0.0003,8456.59375,,,,,
,64000,,,,,,,,1000.0,11331,5,64,120968.64352015624
0.22519566118717194,64500,-10428.3759765625,0.7915776371955872,64399,1000.0,138216.89044482,0.0003,5749.369140625,,,,,
-0.04192391782999039,65000,-10292.4609375,0.776344895362854,64899,1000.0,133494.25318442,0.0003,5005.45703125,,,,,
0.24840648472309113,65500,-10499.240234375,0.7687795758247375,65399,1000.0,138319.7300974,0.0003,5439.78955078125,,,,,
0.17779074609279633,66000,-10404.962890625,0.7857155203819275,65899,1000.0,135574.4094138,0.0003,4900.68359375,,,,,
-0.03744039684534073,66500,-10633.0703125,0.7984419465065002,66399,1000.0,139753.45584131998,0.0003,5928.7724609375,,,,,
-0.22746530175209045,67000,-10167.20703125,0.781031608581543,66899,1000.0,128737.92725944001,0.0003,5771.138671875,,,,,
0.14244988560676575,67500,-10598.177734375,0.7956900596618652,67399,1000.0,138273.25689666002,0.0003,4755.8447265625,,,,,
0.09311749041080475,68000,-10502.244140625,0.7934320569038391,67899,1000.0,121255.56469002,0.0003,5089.60595703125,,,,,
,68000,,,,,,,,1000.0,11948,5,68,122069.66193977941
0.03025437891483307,68500,-10404.333984375,0.8231750130653381,68399,1000.0,119640.43481490001,0.0003,7472.919921875,,,,,
-0.1386571228504181,69000,-10510.1298828125,0.8015074729919434,68899,1000.0,135104.22335046,0.0003,4363.876953125,,,,,
-0.13653436303138733,69500,-10615.49609375,0.8029100894927979,69399,1000.0,138102.53748764002,0.0003,5496.509765625,,,,,
-0.012346841394901276,70000,-10670.67578125,0.7992706894874573,69899,1000.0,130623.92945628,0.0003,5485.4638671875,,,,,
-0.0457223579287529,70500,-10658.1044921875,0.8090829849243164,70399,1000.0,139212.96637476,0.0003,5124.6669921875,,,,,
0.11377637088298798,71000,-10805.13671875,0.7844451665878296,70899,1000.0,139837.60324962,0.0003,4758.71484375,,,,,
-0.022822396829724312,71500,-10521.9716796875,0.8104538917541504,71399,1000.0,128354.99266895998,0.0003,7974.9462890625,,,,,
0.13894273340702057,72000,-10455.189453125,0.7997371554374695,71899,1000.0,115373.98595874,0.0003,55781.078125,,,,,
,72000,,,,,,,,1000.0,12561,5,72,123053.80163841668
0.16466839611530304,72500,-10808.0712890625,0.8067419528961182,72399,1000.0,101267.93623116,0.0003,5859.24072265625,,,,,
-0.024814341217279434,73000,-10590.2578125,0.8165889978408813,72899,1000.0,110351.82730119997,0.0003,3286.003662109375,,,,,
-0.061025798320770264,73500,-10523.38671875,0.7967941164970398,73399,1000.0,134424.93515284,0.0003,8541.890625,,,,,
0.2726660668849945,74000,-10872.05078125,0.803066611289978,73899,1000.0,136569.28462424,0.0003,6982.2919921875,,,,,
0.13954907655715942,74500,-10656.5361328125,0.8332385420799255,74399,1000.0,86596.05881548,0.0003,7354.58203125,,,,,
0.0002233944833278656,75000,-10531.68359375,0.8476338982582092,74899,1000.0,117151.47958410002,0.0003,6934.59716796875,,,,,
-0.13116130232810974,75500,-10651.4931640625,0.8644865155220032,75399,1000.0,138886.69047152,0.0003,4979.64111328125,,,,,
-0.15009631216526031,76000,-10542.11328125,0.8430106043815613,75899,1000.0,139282.83345346,0.0003,7226.44287109375,,,,,
,76000,,,,,,,,1000.0,13170,5,76,122548.67599027636
0.06628328561782837,76500,-10637.44140625,0.8224706649780273,76399,1000.0,131825.16420817998,0.0003,7798.77001953125,,,,,
-0.03929983824491501,77000,-10574.59375,0.8301647305488586,76899,1000.0,131522.83805902002,0.0003,7225.8388671875,,,,,
-0.08274953812360764,77500,-10380.431640625,0.8087188601493835,77399,1000.0,139578.85677268,0.0003,7491.98486328125,,,,,
0.03631207346916199,78000,-10456.6875,0.7848286628723145,77899,1000.0,138108.32521126,0.0003,6623.4619140625,,,,,
-0.07890114188194275,78500,-10572.791015625,0.7865777611732483,78399,1000.0,136679.60846597998,0.0003,4528.734375,,,,,
0.1500290036201477,79000,-10630.544921875,0.7704170346260071,78899,1000.0,134777.76297327998,0.0003,4631.53759765625,,,,,
0.04567353427410126,79500,-10875.1982421875,0.8001932501792908,79399,1000.0,136795.27060912,0.0003,6133.0546875,,,,,
0.13176363706588745,80000,-10834.33984375,0.7797865271568298,79899,1000.0,139054.81153389998,0.0003,7059.60888671875,,,,,
,80000,,,,,,,,1000.0,13787,5,80,123413.5542991125
-0.26474711298942566,80500,-10558.65625,0.7998874187469482,80399,1000.0,139376.60359008,0.0003,4284.2041015625,,,,,
0.14455772936344147,81000,-10750.0478515625,0.8001395463943481,80899,1000.0,133213.29241984,0.0003,7580.1904296875,,,,,
0.3169451951980591,81500,-10838.314453125,0.8184420466423035,81399,1000.0,138333.88308374002,0.0003,4353.0380859375,,,,,
0.09290596842765808,82000,-10800.1806640625,0.8331382870674133,81899,1000.0,135438.95441742,0.0003,4126.13525390625,,,,,
0.04544222354888916,82500,-10701.091796875,0.8146708607673645,82399,1000.0,137739.8834675,0.0003,4812.005859375,,,,,
-0.01463322713971138,83000,-10507.7421875,0.811850905418396,82899,1000.0,134317.61290086003,0.0003,6008.27392578125,,,,,
-0.0573892705142498,83500,-10914.875,0.8092644810676575,83399,1000.0,139377.22721514,0.0003,7706.86328125,,,,,
0.005429187789559364,84000,-10604.580078125,0.8253267407417297,83899,1000.0,138195.92257845998,0.0003,10024.28515625,,,,,
,84000,,,,,,,,1000.0,14404,5,84,124165.53022591668
-0.06866766512393951,84500,-10563.42578125,0.8323346972465515,84399,1000.0,136305.47448891998,0.0003,4525.6318359375,,,,,
0.16914880275726318,85000,-10631.458984375,0.828412652015686,84899,1000.0,135400.39089749998,0.0003,7124.4599609375,,,,,
0.1814267337322235,85500,-10727.3330078125,0.8280404806137085,85399,1000.0,129045.1633307,0.0003,5555.16015625,,,,,
0.15458670258522034,86000,-10776.083984375,0.8079060912132263,85899,1000.0,139527.85704136,0.0003,9604.4140625,,,,,
-0.06847119331359863,86500,-10699.482421875,0.8092333078384399,86399,1000.0,136455.99378659998,0.0003,6186.64892578125,,,,,
-0.1558290719985962,87000,-10642.287109375,0.7932335138320923,86899,1000.0,112454.27303066,0.0003,5786.759765625,,,,,
-0.16657179594039917,87500,-10757.2578125,0.7653805613517761,87399,1000.0,138295.17925274,0.0003,4355.01953125,,,,,
-0.009140405803918839,88000,-10514.4521484375,0.7647820115089417,87899,1000.0,119239.64224167999,0.0003,5942.2216796875,,,,,
,88000,,,,,,,,1000.0,15020,5,88,124566.48233736363
0.072972372174263,88500,-10668.666015625,0.7881577014923096,88399,1000.0,139644.43352676,0.0003,6246.18896484375,,,,,
-0.49137192964553833,89000,-10529.294921875,0.7863342761993408,88899,1000.0,134796.52524614,0.0003,5955.50634765625,,,,,
-0.11577539145946503,89500,-10564.65625,0.8180242776870728,89399,1000.0,122277.9166791,0.0003,6507.318359375,,,,,
-0.09725505858659744,90000,-10631.2080078125,0.8040304183959961,89899,1000.0,136813.00014282,0.0003,6155.3486328125,,,,,
-0.09559852629899979,90500,-10804.001953125,0.805675208568573,90399,1000.0,138720.04810318002,0.0003,5989.9921875,,,,,
-0.1547071486711502,91000,-10803.3779296875,0.7697514891624451,90899,1000.0,139784.54295956,0.0003,4381.396484375,,,,,
-0.058009468019008636,91500,-10302.064453125,0.7896699905395508,91399,1000.0,130448.49775339998,0.0003,6595.5322265625,,,,,
-0.007520761340856552,92000,-10879.1513671875,0.815263032913208,91899,1000.0,124510.2900276,0.0003,8120.7197265625,,,,,
,92000,,,,,,,,1000.0,15638,5,92,125024.43350050002
0.19624027609825134,92500,-10993.8232421875,0.8387778997421265,92399,1000.0,127007.76959875999,0.0003,6247.2451171875,,,,,
0.22987774014472961,93000,-10848.9404296875,0.8619060516357422,92899,1000.0,127086.72213335999,0.0003,5242.314453125,,,,,
-0.037979237735271454,93500,-10650.49609375,0.8646259307861328,93399,1000.0,124850.83896204,0.0003,8862.802734375,,,,,
0.17036627233028412,94000,-10916.369140625,0.8497114181518555,93899,1000.0,112923.8343827,0.0003,4444.35888671875,,,,,
-0.027989666908979416,94500,-10852.423828125,0.8868085145950317,94399,1000.0,129872.39936085998,0.0003,3416.887451171875,,,,,
0.08836643397808075,95000,-11080.8984375,0.8796855211257935,94899,1000.0,136428.1578774,0.0003,3353.79736328125,,,,,
0.04337672144174576,95500,-10702.91015625,0.8621869683265686,95399,1000.0,139613.05206862002,0.0003,6059.509765625,,,,,
-0.046597402542829514,96000,-10802.017578125,0.8384668827056885,95899,1000.0,138321.67569305998,0.0003,6495.99169921875,,,,,
,96000,,,,,,,,1000.0,16253,5,96,125643.23266666668
0.04214557632803917,96500,-10995.1640625,0.8584824800491333,96399,1000.0,138329.761082,0.0003,4953.42578125,,,,,
-0.005468716844916344,97000,-10636.10546875,0.8729705810546875,96899,1000.0,134669.53438826,0.0003,7658.005859375,,,,,
-0.04748818278312683,97500,-10956.564453125,0.8623575568199158,97399,1000.0,137012.37727382,0.0003,4180.54150390625,,,,,
-0.1629408895969391,98000,-10816.296875,0.8171319365501404,97899,1000.0,136261.8790655,0.0003,4542.259765625,,,,,
-0.08938570320606232,98500,-10965.0546875,0.8125496506690979,98399,1000.0,137261.56688144,0.0003,5399.57275390625,,,,,
0.014115085825324059,99000,-10901.4296875,0.8118450045585632,98899,1000.0,139776.53468032,0.0003,4262.1044921875,,,,,
-0.14170412719249725,99500,-10710.9189453125,0.8190096020698547,99399,1000.0,135697.49577914,0.0003,4753.5830078125,,,,,
0.018462300300598145,100000,-11034.8740234375,0.8431548476219177,99899,1000.0,136296.91362332,0.0003,4403.1416015625,,,,,
,100000,,,,,,,,1000.0,16871,5,100,126205.63824456999
-0.1356382966041565,100500,-11113.6591796875,0.8384711742401123,100399,1000.0,139659.29000334,0.0003,3946.616455078125,,,,,
-0.0023700669407844543,101000,-10839.6640625,0.8407835364341736,100899,1000.0,137056.13675856,0.0003,3570.08154296875,,,,,
-0.029682543128728867,101500,-10877.0087890625,0.841454267501831,101399,1000.0,139809.57324826,0.0003,5979.166015625,,,,,
0.11487488448619843,102000,-10961.548828125,0.8300482034683228,101899,1000.0,139669.94287819997,0.0003,4044.049560546875,,,,,
0.02835593931376934,102500,-10990.48046875,0.8264276385307312,102399,1000.0,139659.3754408,0.0003,6279.00390625,,,,,
0.11037258803844452,103000,-10964.5078125,0.8029531240463257,102899,1000.0,137170.64882256,0.0003,5227.8896484375,,,,,
-0.11454195529222488,103500,-11117.919921875,0.8173994421958923,103399,1000.0,138379.99031558,0.0003,3321.856201171875,,,,,
