train/ent_coef,train/critic_loss,time/episodes,time/fps,time/time_elapsed,train/ent_coef_loss,rollout/ep_len_mean,time/total_timesteps,train/actor_loss,train/learning_rate,rollout/ep_rew_mean,train/n_updates,eval/mean_reward,eval/mean_ep_length
0.007959092035889626,0.0033112589735537767,,,,0.8500697612762451,,591000,25.12883949279785,0.0003,,590899,-28.226853180000003,100.0
0.008077609352767467,0.0037012165412306786,5912,36,16209,1.2737911939620972,100.0,591200,25.078336715698242,0.0003,-30.573508750000002,591099,,
0.00810388196259737,0.005387099459767342,,,,-1.0885543823242188,,591500,25.645954132080078,0.0003,,591399,-28.180735639999998,100.0
0.008011906407773495,0.004128461237996817,5916,36,16221,0.6715187430381775,100.0,591600,25.568607330322266,0.0003,-30.511251099999996,591499,,
0.008122006431221962,0.004699653945863247,,,,0.30929887294769287,,592000,25.171247482299805,0.0003,,591899,-29.0540535,100.0
,,5920,36,16233,,100.0,592000,,,-30.54782626,,,
0.008065186440944672,0.0037301257252693176,5924,36,16239,-0.7379326820373535,100.0,592400,25.26089096069336,0.0003,-30.58652878,592299,,
0.008125434629619122,0.003574392991140485,,,,1.0017603635787964,,592500,25.59808349609375,0.0003,,592399,-28.567089079999995,100.0
0.008059807121753693,0.003336050547659397,5928,36,16251,0.5689891576766968,100.0,592800,25.23021697998047,0.0003,-30.61654304,592699,,
0.008108798414468765,0.00335703045129776,,,,-0.1255035102367401,,593000,25.134857177734375,0.0003,,592899,-29.535676540000004,100.0
0.008043467067182064,0.0036906134337186813,5932,36,16264,0.19526644051074982,100.0,593200,25.033357620239258,0.0003,-30.657265959999997,593099,,
0.007950663566589355,0.0033990698866546154,,,,0.5150376558303833,,593500,25.100412368774414,0.0003,,593399,-28.513822519999994,100.0
0.007977391593158245,0.003193675074726343,5936,36,16276,1.7167353630065918,100.0,593600,25.527185440063477,0.0003,-30.510964719999997,593499,,
0.00815196055918932,0.0033760801889002323,,,,-0.9728827476501465,,594000,25.47258186340332,0.0003,,593899,-28.278480599999998,100.0
,,5940,36,16289,,100.0,594000,,,-30.50047435,,,
0.008169183507561684,0.00493892515078187,5944,36,16294,-0.452682763338089,100.0,594400,25.515750885009766,0.0003,-30.62915405,594299,,
0.008080795407295227,0.0032836459577083588,,,,0.3870939612388611,,594500,25.148452758789062,0.0003,,594399,-28.369647760000003,100.0
0.008116616867482662,0.0046936506405472755,5948,36,16306,-0.20002222061157227,100.0,594800,25.883512496948242,0.0003,-30.573995050000004,594699,,
0.007932479493319988,0.005485207308083773,,,,0.9425351023674011,,595000,25.454330444335938,0.0003,,594899,-28.432160239999995,100.0
0.008008861914277077,0.0031297735404223204,5952,36,16319,0.6896257996559143,100.0,595200,25.185562133789062,0.0003,-30.36760863,595099,,
0.008019061759114265,0.0035101224202662706,,,,0.4095640182495117,,595500,25.505340576171875,0.0003,,595399,-28.479154299999994,100.0
0.008168591186404228,0.0029496809002012014,5956,36,16331,1.1821775436401367,100.0,595600,25.29031753540039,0.0003,-30.381545000000003,595499,,
0.00807051733136177,0.0065613798797130585,,,,-0.41400083899497986,,596000,25.63747787475586,0.0003,,595899,-28.2554484,100.0
,,5960,36,16344,,100.0,596000,,,-30.562635620000002,,,
0.008050926961004734,0.003742208005860448,5964,36,16349,-1.4148253202438354,100.0,596400,25.131046295166016,0.0003,-30.35520825,596299,,
0.008006192743778229,0.005027323495596647,,,,-0.16776594519615173,,596500,25.342575073242188,0.0003,,596399,-28.411066199999997,100.0
0.008087661117315292,0.005914897192269564,5968,36,16361,-0.24578745663166046,100.0,596800,25.61035919189453,0.0003,-30.342744570000004,596699,,
0.008095941506326199,0.0032164782751351595,,,,0.37165313959121704,,597000,25.723846435546875,0.0003,,596899,-28.391320440000005,100.0
0.008053287863731384,0.004451392684131861,5972,36,16374,-0.09790317714214325,100.0,597200,25.875267028808594,0.0003,-30.262628819999996,597099,,
0.00797367561608553,0.004172326531261206,,,,-0.03980812430381775,,597500,25.068374633789062,0.0003,,597399,-28.1321013,100.0
0.008023210801184177,0.004510729573667049,5976,36,16386,-0.2963069677352905,100.0,597600,25.031661987304688,0.0003,-30.365420969999995,597499,,
0.008051990531384945,0.004785408265888691,,,,0.06601175665855408,,598000,25.498828887939453,0.0003,,597899,-28.312292519999996,100.0
,,5980,36,16399,,100.0,598000,,,-30.334923009999994,,,
0.00797517690807581,0.0035827162209898233,5984,36,16404,-0.3321269750595093,100.0,598400,25.52069664001465,0.0003,-30.392081629999993,598299,,
0.007917745038866997,0.007169811055064201,,,,0.10645796358585358,,598500,25.445650100708008,0.0003,,598399,-28.313003520000002,100.0
0.008114902302622795,0.003918994218111038,5988,36,16416,0.4765160381793976,100.0,598800,25.473918914794922,0.0003,-30.45661007,598699,,
0.008295973762869835,0.004167578648775816,,,,0.11610260605812073,,599000,25.374469757080078,0.0003,,598899,-28.41131302,100.0
0.008084321394562721,0.003657123539596796,5992,36,16429,0.8652752637863159,100.0,599200,26.212486267089844,0.0003,-30.39508319,599099,,
0.008016660809516907,0.003146517090499401,,,,-0.40390080213546753,,599500,25.411958694458008,0.0003,,599399,-28.25367038,100.0
0.007997050881385803,0.004932161420583725,5996,36,16441,-0.25477907061576843,100.0,599600,25.557437896728516,0.0003,-30.46317443,599499,,
0.008009320124983788,0.004345383495092392,,,,-0.9487356543540955,,600000,25.765392303466797,0.0003,,599899,-28.204924759999997,100.0
,,6000,36,16453,,100.0,600000,,,-30.72654477,,,
0.008198067545890808,0.004702406469732523,6004,36,16458,-1.145932912826538,100.0,600400,25.114919662475586,0.0003,-30.77662953,600299,,
0.008119218982756138,0.0026930752210319042,,,,0.25753480195999146,,600500,25.60215187072754,0.0003,,600399,-28.22726438,100.0
0.008044552989304066,0.003106661606580019,6008,36,16471,0.34184861183166504,100.0,600800,25.236770629882812,0.0003,-30.74691708,600699,,
0.007980632595717907,0.004565438721328974,,,,-0.8910346031188965,,601000,25.595596313476562,0.0003,,600899,-28.269210940000004,100.0
0.008060810156166553,0.0037751120980829,6012,36,16484,0.1739395558834076,100.0,601200,25.22425079345703,0.0003,-30.765972899999998,601099,,
0.007989573292434216,0.004363815300166607,,,,-0.5826167464256287,,601500,25.462594985961914,0.0003,,601399,-28.32411968,100.0
0.007916846312582493,0.0030248125549405813,6016,36,16496,-0.3904579281806946,100.0,601600,25.337574005126953,0.0003,-30.757365949999997,601499,,
0.008084164001047611,0.004154910333454609,,,,-0.5651435852050781,,602000,25.908397674560547,0.0003,,601899,-28.657575159999997,100.0
,,6020,36,16508,,100.0,602000,,,-30.85031949000001,,,
0.007901093922555447,0.0052646733820438385,6024,36,16514,-0.9363588094711304,100.0,602400,25.364452362060547,0.0003,-30.69853449,602299,,
0.007902683690190315,0.003935031592845917,,,,0.3151095509529114,,602500,25.811777114868164,0.0003,,602399,-28.518287840000003,100.0
0.008039218373596668,0.002846774412319064,6028,36,16526,-1.0632065534591675,100.0,602800,25.185543060302734,0.0003,-30.688884759999997,602699,,
0.008042930625379086,0.004203693475574255,,,,0.2087845355272293,,603000,25.91192054748535,0.0003,,602899,-28.214147460000003,100.0
0.007905427366495132,0.0026728485245257616,6032,36,16539,0.08383652567863464,100.0,603200,25.310083389282227,0.0003,-30.544506889999997,603099,,
0.007989919744431973,0.0034092040732502937,,,,0.3211566209793091,,603500,25.446407318115234,0.0003,,603399,-28.445191539999996,100.0
0.008073446340858936,0.0033273189328610897,6036,36,16551,-0.5625351667404175,100.0,603600,25.581085205078125,0.0003,-30.6467562,603499,,
0.008061856031417847,0.004256760701537132,,,,-0.5467904806137085,,604000,25.40087890625,0.0003,,603899,-28.675189540000005,100.0
,,6040,36,16563,,100.0,604000,,,-30.74125941000001,,,
0.00800489541143179,0.004306284710764885,6044,36,16568,-0.3455580770969391,100.0,604400,25.888538360595703,0.0003,-30.716676440000004,604299,,
0.008017688989639282,0.005945929326117039,,,,0.0817309021949768,,604500,25.42790985107422,0.0003,,604399,-28.35248312,100.0
0.007880381308495998,0.0031989766284823418,6048,36,16581,0.1708947718143463,100.0,604800,25.034141540527344,0.0003,-30.755632440000003,604699,,
0.007923792116343975,0.007632383611053228,,,,0.4346064031124115,,605000,25.67123794555664,0.0003,,604899,-28.48686994,100.0
0.00807823333889246,0.004870440810918808,6052,36,16593,0.14831018447875977,100.0,605200,25.957399368286133,0.0003,-30.88281751,605099,,
0.008036643266677856,0.0037100259214639664,,,,-0.6304504871368408,,605500,25.459197998046875,0.0003,,605399,-28.380513519999994,100.0
0.008022266440093517,0.005633247084915638,6056,36,16606,-0.10623887181282043,100.0,605600,25.41486358642578,0.0003,-31.027586319999997,605499,,
0.007913891226053238,0.0043053096160292625,,,,-0.31049981713294983,,606000,25.726892471313477,0.0003,,605899,-28.30763868,100.0
,,6060,36,16618,,100.0,606000,,,-30.89392046,,,
0.008040337823331356,0.003170730546116829,6064,36,16624,-0.5174300074577332,100.0,606400,25.6237850189209,0.0003,-31.04243285,606299,,
0.00801641121506691,0.004454249981790781,,,,-0.3156772553920746,,606500,25.055152893066406,0.0003,,606399,-28.334629179999997,100.0
0.008032221347093582,0.003083172719925642,6068,36,16636,0.30594706535339355,100.0,606800,25.627723693847656,0.0003,-31.033148449999995,606699,,
0.008172155357897282,0.0037172334268689156,,,,-0.3120572566986084,,607000,25.669021606445312,0.0003,,606899,-28.67462352,100.0
0.008227030746638775,0.0031593835446983576,6072,36,16649,1.1794114112854004,100.0,607200,25.744991302490234,0.0003,-31.121727540000002,607099,,
0.008065582253038883,0.003840852063149214,,,,-0.11858789622783661,,607500,25.29645538330078,0.0003,,607399,-28.3790942,100.0
0.008061924949288368,0.0034229799639433622,6076,36,16661,0.7226099967956543,100.0,607600,24.885597229003906,0.0003,-31.21408608,607499,,
0.008111107163131237,0.003295415546745062,,,,-0.1691117286682129,,608000,25.646785736083984,0.0003,,607899,-28.362336820000007,100.0
,,6080,36,16673,,100.0,608000,,,-31.29030625,,,
0.007983578369021416,0.006249713245779276,6084,36,16679,0.7640185952186584,100.0,608400,25.801971435546875,0.0003,-31.06854117,608299,,
0.007927854545414448,0.0031171792652457952,,,,0.554115355014801,,608500,25.424266815185547,0.0003,,608399,-28.13645974,100.0
0.008134080097079277,0.003385592717677355,6088,36,16691,-0.9649381637573242,100.0,608800,25.39848518371582,0.0003,-30.947679120000004,608699,,
0.00800008699297905,0.005313156172633171,,,,-0.5867887735366821,,609000,25.483455657958984,0.0003,,608899,-28.269772599999996,100.0
0.008089874871075153,0.004089797846972942,6092,36,16704,0.7064487338066101,100.0,609200,25.347789764404297,0.0003,-30.995545430000004,609099,,
0.008154300972819328,0.0032042772509157658,,,,0.0915791392326355,,609500,25.20639991760254,0.0003,,609399,-28.152129099999996,100.0
0.008052497170865536,0.0035739056766033173,6096,36,16716,0.164821594953537,100.0,609600,25.404460906982422,0.0003,-30.870192829999997,609499,,
0.008031218312680721,0.004821795504540205,,,,0.2500396966934204,,610000,25.281696319580078,0.0003,,609899,-28.26090714,100.0
,,6100,36,16728,,100.0,610000,,,-30.618176529999996,,,
0.008013430051505566,0.006070947274565697,6104,36,16734,-0.7918936014175415,100.0,610400,25.795650482177734,0.0003,-30.617088390000003,610299,,
0.008037065155804157,0.0033618281595408916,,,,-0.28197184205055237,,610500,25.581344604492188,0.0003,,610399,-28.299863959999996,100.0
0.00813121348619461,0.003657503519207239,6108,36,16746,0.8418196439743042,100.0,610800,25.30368423461914,0.0003,-30.482654739999997,610699,,
0.008034957572817802,0.003951826598495245,,,,0.6881394386291504,,611000,25.072437286376953,0.0003,,610899,-28.33090822,100.0
0.008170593529939651,0.0033788008149713278,6112,36,16759,-0.7403104305267334,100.0,611200,25.39391326904297,0.0003,-30.354200589999994,611099,,
0.008181423880159855,0.004003914073109627,,,,0.4667149484157562,,611500,25.107852935791016,0.0003,,611399,-28.17956356,100.0
0.00811012927442789,0.0035118667874485254,6116,36,16771,-0.7712581753730774,100.0,611600,25.7213191986084,0.0003,-30.39136052,611499,,
0.007980918511748314,0.0022369110956788063,,,,0.3797459006309509,,612000,25.156539916992188,0.0003,,611899,-28.3590598,100.0
,,6120,36,16783,,100.0,612000,,,-30.35800389,,,
0.008039180189371109,0.0035913954488933086,6124,36,16789,0.7164362668991089,100.0,612400,25.664182662963867,0.0003,-30.585271109999997,612299,,
0.008093887940049171,0.003738848026841879,,,,-1.0960614681243896,,612500,25.55854034423828,0.0003,,612399,-28.529027619999997,100.0
0.008126756176352501,0.0031324876472353935,6128,36,16801,0.26908424496650696,100.0,612800,24.923660278320312,0.0003,-30.56618964999999,612699,,
0.008130209520459175,0.0034851492382586002,,,,0.9570579528808594,,613000,25.367568969726562,0.0003,,612899,-28.31528328,100.0
0.008050373755395412,0.0041403016075491905,6132,36,16814,-0.7284287810325623,100.0,613200,25.566364288330078,0.0003,-30.521044599999996,613099,,
0.008112786337733269,0.0042886012233793736,,,,0.7805821299552917,,613500,25.564151763916016,0.0003,,613399,-27.97279412,100.0
0.008130352944135666,0.002812021877616644,6136,36,16826,0.048881739377975464,100.0,613600,25.273618698120117,0.0003,-30.616546429999993,613499,,
0.008123490028083324,0.005183802451938391,,,,-0.7588125467300415,,614000,25.29756736755371,0.0003,,613899,-28.330267720000002,100.0
,,6140,36,16839,,100.0,614000,,,-30.44115599,,,
0.00805002823472023,0.004053760319948196,6144,36,16844,-0.5597636699676514,100.0,614400,25.025075912475586,0.0003,-30.30642622,614299,,
0.008046217262744904,0.003051292384043336,,,,0.6461330652236938,,614500,25.248977661132812,0.0003,,614399,-28.429439459999998,100.0
0.008141309022903442,0.0034886705689132214,6148,36,16857,0.26635003089904785,100.0,614800,25.423288345336914,0.0003,-30.32150617,614699,,
0.008063332177698612,0.005110300146043301,,,,-0.2648186683654785,,615000,25.763383865356445,0.0003,,614899,-28.33061052,100.0
0.007897748611867428,0.0032914525363594294,6152,36,16869,0.48255422711372375,100.0,615200,25.222373962402344,0.0003,-30.453616670000002,615099,,
0.007907015271484852,0.004161125048995018,,,,-0.8438420295715332,,615500,26.05765151977539,0.0003,,615399,-28.345547619999998,100.0
0.007927415892481804,0.0031439338345080614,6156,36,16881,0.4336429834365845,100.0,615600,25.74410629272461,0.0003,-30.279078609999996,615499,,
0.00789163913577795,0.002991713350638747,,,,-0.4363032579421997,,616000,25.926937103271484,0.0003,,615899,-28.2075342,100.0
,,6160,36,16894,,100.0,616000,,,-30.20612447,,,
0.0081096850335598,0.003292680252343416,6164,36,16899,-0.2361055463552475,100.0,616400,25.3266658782959,0.0003,-30.39179459,616299,,
0.008108280599117279,0.004312851466238499,,,,-0.11992236971855164,,616500,25.347156524658203,0.0003,,616399,-28.203044039999998,100.0
0.00819692574441433,0.0034641604870557785,6168,36,16911,0.22685042023658752,100.0,616800,25.326343536376953,0.0003,-30.35128149,616699,,
0.008100312203168869,0.0027549166698008776,,,,1.0723658800125122,,617000,25.50863265991211,0.0003,,616899,-28.266196899999997,100.0
0.008105226792395115,0.003215618897229433,6172,36,16924,-0.11676780879497528,100.0,617200,25.596038818359375,0.0003,-30.281085080000004,617099,,
0.00803662370890379,0.003118821419775486,,,,0.03030155599117279,,617500,25.239904403686523,0.0003,,617399,-28.50026432,100.0
0.00804066751152277,0.0030521841254085302,6176,36,16936,0.7731602787971497,100.0,617600,25.96420669555664,0.0003,-30.324841189999997,617499,,
0.008062290027737617,0.00515547813847661,,,,0.5831959843635559,,618000,25.220943450927734,0.0003,,617899,-28.188064200000003,100.0
,,6180,36,16948,,100.0,618000,,,-30.220235920000004,,,
0.007936906069517136,0.00277862511575222,6184,36,16954,-1.5291507244110107,100.0,618400,25.30495834350586,0.0003,-30.397779500000002,618299,,
0.007902744226157665,0.0038033153396099806,,,,0.4094548523426056,,618500,25.10626220703125,0.0003,,618399,-28.270335019999997,100.0
0.008023505099117756,0.0032870499417185783,6188,36,16966,-0.0555112361907959,100.0,618800,25.542400360107422,0.0003,-30.54862713,618699,,
0.007953791879117489,0.0037017962895333767,,,,0.9148568511009216,,619000,25.12872886657715,0.0003,,618899,-28.149709600000005,100.0
0.008092977106571198,0.0035852014552801847,6192,36,16979,-0.49875491857528687,100.0,619200,25.35879898071289,0.0003,-30.380397979999998,619099,,
0.008012166246771812,0.004102971404790878,,,,-0.7194894552230835,,619500,25.59052276611328,0.0003,,619399,-28.1271081,100.0
0.00792019534856081,0.0035198330879211426,6196,36,16991,-0.12943542003631592,100.0,619600,25.67369270324707,0.0003,-30.388551539999995,619499,,
0.008003047667443752,0.0033664689399302006,,,,0.4131395220756531,,620000,25.769052505493164,0.0003,,619899,-28.305304020000005,100.0
,,6200,36,17004,,100.0,620000,,,-30.380971750000004,,,
0.00801197811961174,0.0027534086257219315,6204,36,17009,-0.013768792152404785,100.0,620400,25.52964210510254,0.0003,-30.323776830000007,620299,,
0.008062383159995079,0.003241236787289381,,,,-0.07453972101211548,,620500,25.937009811401367,0.0003,,620399,-28.223989899999996,100.0
0.007948021404445171,0.003918897360563278,6208,36,17022,0.15603266656398773,100.0,620800,25.49866485595703,0.0003,-30.2773012,620699,,
0.008020246401429176,0.0028922485653311014,,,,0.5587952733039856,,621000,25.9702205657959,0.0003,,620899,-28.077920680000002,100.0
0.007955992594361305,0.005124722607433796,6212,36,17034,-0.6326789259910583,100.0,621200,25.795452117919922,0.0003,-30.40415419,621099,,
0.00816485658288002,0.0037944666109979153,,,,-0.1833174079656601,,621500,25.526405334472656,0.0003,,621399,-28.3562159,100.0
0.008051145821809769,0.0034949679393321276,6216,36,17047,0.9173591136932373,100.0,621600,26.002429962158203,0.0003,-30.38232234,621499,,
0.00804834347218275,0.003858608193695545,,,,-0.5982229709625244,,622000,25.565401077270508,0.0003,,621899,-28.252415400000004,100.0
,,6220,36,17059,,100.0,622000,,,-30.363912730000003,,,
0.00814029574394226,0.004380454309284687,6224,36,17064,-0.7086568474769592,100.0,622400,25.193248748779297,0.0003,-30.30197225,622299,,
0.008124957792460918,0.0031745494343340397,,,,0.1673402339220047,,622500,25.89960479736328,0.0003,,622399,-28.206907559999994,100.0
0.007964354008436203,0.002407625550404191,6228,36,17077,1.1163592338562012,100.0,622800,25.45105743408203,0.0003,-30.25630982,622699,,
0.007950352504849434,0.0030120534356683493,,,,0.3257291913032532,,623000,25.228944778442383,0.0003,,622899,-28.15299998,100.0
0.008151458576321602,0.0031235546339303255,6232,36,17089,-0.26942747831344604,100.0,623200,25.837419509887695,0.0003,-30.186716939999993,623099,,
0.008170039393007755,0.003826023545116186,,,,0.5459280014038086,,623500,25.48056411743164,0.0003,,623399,-28.651051419999998,100.0
0.00821607280522585,0.004275143146514893,6236,36,17102,0.1788361370563507,100.0,623600,25.701942443847656,0.0003,-29.994041470000003,623499,,
0.008154685609042645,0.0039049892220646143,,,,-0.6547664999961853,,624000,25.790599822998047,0.0003,,623899,-28.41780818,100.0
,,6240,36,17114,,100.0,624000,,,-30.0617946,,,
0.008122192695736885,0.0032251712400466204,6244,36,17119,-0.05303436517715454,100.0,624400,25.34087371826172,0.0003,-30.07021499,624299,,
0.00813521258533001,0.003194105811417103,,,,0.17343199253082275,,624500,25.348129272460938,0.0003,,624399,-28.257687360000006,100.0
0.008172993548214436,0.0034107842948287725,6248,36,17132,0.6015456914901733,100.0,624800,25.750335693359375,0.0003,-29.90341234,624699,,
0.008015815168619156,0.0031892661936581135,,,,-0.7451077699661255,,625000,25.605224609375,0.0003,,624899,-28.163039099999995,100.0
0.008213174529373646,0.0038895169273018837,6252,36,17144,-0.8108072280883789,100.0,625200,25.56336212158203,0.0003,-29.853030820000004,625099,,
0.008212707936763763,0.003562263213098049,,,,0.6285476684570312,,625500,25.40247344970703,0.0003,,625399,-28.2492088,100.0
0.008183971047401428,0.0036042295396327972,6256,36,17156,0.021010994911193848,100.0,625600,25.69198226928711,0.0003,-29.947005510000004,625499,,
0.00813596136868,0.0033548963256180286,,,,-0.1501615047454834,,626000,25.86678695678711,0.0003,,625899,-28.277299500000005,100.0
,,6260,36,17169,,100.0,626000,,,-29.95332741,,,
0.008171088062226772,0.0025990623980760574,6264,36,17174,-0.010181218385696411,100.0,626400,25.23236846923828,0.0003,-29.73100109,626299,,
0.008158072829246521,0.0025548720732331276,,,,-0.09147197008132935,,626500,25.720352172851562,0.0003,,626399,-28.17830652,100.0
0.008090291172266006,0.004110285546630621,6268,36,17187,-0.9662904739379883,100.0,626800,26.00192642211914,0.0003,-29.74783805,626699,,
0.008190388791263103,0.003097717184573412,,,,-0.9243149757385254,,627000,25.554161071777344,0.0003,,626899,-28.36879294,100.0
0.008242513053119183,0.0034039835445582867,6272,36,17199,0.6379293203353882,100.0,627200,25.805566787719727,0.0003,-29.78850707,627099,,
0.008215630427002907,0.0037046303041279316,,,,-0.4961247444152832,,627500,25.225326538085938,0.0003,,627399,-28.067126199999997,100.0
0.008144935593008995,0.004221487790346146,6276,36,17211,0.8155515789985657,100.0,627600,25.695484161376953,0.0003,-29.575701560000006,627499,,
0.008038045838475227,0.004961439408361912,,,,-0.3129802644252777,,628000,25.543550491333008,0.0003,,627899,-28.36476778,100.0
,,6280,36,17224,,100.0,628000,,,-29.631370829999994,,,
0.00814561452716589,0.0038352860137820244,6284,36,17229,0.22944685816764832,100.0,628400,25.9669189453125,0.0003,-29.677592259999997,628299,,
0.008112980052828789,0.0034742364659905434,,,,0.2895311117172241,,628500,25.54779052734375,0.0003,,628399,-28.211973920000002,100.0
0.008111482486128807,0.0028527090325951576,6288,36,17242,0.5733571648597717,100.0,628800,25.813066482543945,0.0003,-29.7119265,628699,,
0.00812150351703167,0.0034394122194498777,,,,0.48124322295188904,,629000,25.618009567260742,0.0003,,628899,-28.034564680000003,100.0
0.0081560043618083,0.0034619884099811316,6292,36,17254,-0.2775036692619324,100.0,629200,25.546058654785156,0.0003,-29.8099789,629099,,
0.008144690655171871,0.003399159759283066,,,,-0.17005980014801025,,629500,25.735685348510742,0.0003,,629399,-28.18737796,100.0
0.008146120235323906,0.003926043398678303,6296,36,17267,0.6584712862968445,100.0,629600,25.866273880004883,0.0003,-29.95878926,629499,,
0.008116752840578556,0.004247297067195177,,,,-0.2198473960161209,,630000,25.571592330932617,0.0003,,629899,-28.38893036,100.0
,,6300,36,17279,,100.0,630000,,,-29.98986951,,,
0.008066131733357906,0.0024932404048740864,6304,36,17284,-0.10375410318374634,100.0,630400,25.499004364013672,0.0003,-30.0451293,630299,,
0.007976873777806759,0.004693391267210245,,,,-0.05091831088066101,,630500,25.659217834472656,0.0003,,630399,-28.14123056,100.0
0.008037766441702843,0.0030321492813527584,6308,36,17297,0.03287416696548462,100.0,630800,25.670879364013672,0.0003,-30.137293420000002,630699,,
0.008152003400027752,0.0033126575872302055,,,,0.017843127250671387,,631000,25.124088287353516,0.0003,,630899,-28.319846520000002,100.0
0.008059031330049038,0.0030236397869884968,6312,36,17309,0.9733452796936035,100.0,631200,25.654573440551758,0.0003,-30.06894133,631099,,
0.00790976732969284,0.00398901104927063,,,,-0.3478330075740814,,631500,25.52191925048828,0.0003,,631399,-28.26811076,100.0
0.00801072921603918,0.00297888508066535,6316,36,17322,-0.31047677993774414,100.0,631600,25.846355438232422,0.0003,-30.00312602,631499,,
0.007938151247799397,0.004224729724228382,,,,-0.8440080881118774,,632000,25.410728454589844,0.0003,,631899,-28.0584801,100.0
,,6320,36,17334,,100.0,632000,,,-30.127950339999998,,,
0.008061245083808899,0.0032199041452258825,6324,36,17339,0.5572270154953003,100.0,632400,25.746891021728516,0.0003,-30.150844369999994,632299,,
0.00809964444488287,0.003028793726116419,,,,0.10097292810678482,,632500,25.338159561157227,0.0003,,632399,-28.34518506,100.0
0.00799221359193325,0.004188633058220148,6328,36,17352,0.6262478828430176,100.0,632800,25.822574615478516,0.0003,-30.16418703999999,632699,,
0.008020881563425064,0.005653840955346823,,,,-0.45147091150283813,,633000,25.3955135345459,0.0003,,632899,-28.522997319999998,100.0
0.008039276115596294,0.004296599887311459,6332,36,17364,0.03749507665634155,100.0,633200,25.257339477539062,0.0003,-30.202769089999997,633099,,
0.008060640655457973,0.002736280672252178,,,,-0.4693416953086853,,633500,25.922889709472656,0.0003,,633399,-28.174006320000004,100.0
0.00798132922500372,0.004058090038597584,6336,36,17376,0.5897340774536133,100.0,633600,25.576908111572266,0.0003,-30.23046846,633499,,
0.008141692727804184,0.0032913903705775738,,,,0.35324013233184814,,634000,25.28662109375,0.0003,,633899,-28.209574579999998,100.0
,,6340,36,17389,,100.0,634000,,,-30.20250179,,,
0.007944542914628983,0.005021429620683193,6344,36,17394,0.8623583316802979,100.0,634400,25.6420955657959,0.0003,-30.25368955,634299,,
0.008042914792895317,0.0033905995078384876,,,,-0.39240342378616333,,634500,25.464305877685547,0.0003,,634399,-28.14013754,100.0
0.007957331836223602,0.0036234029103070498,6348,36,17406,-0.12347806990146637,100.0,634800,25.57676887512207,0.0003,-30.402935630000005,634699,,
0.008056990802288055,0.0040635764598846436,,,,0.8264918923377991,,635000,25.60368537902832,0.0003,,634899,-28.21939982,100.0
0.00811549462378025,0.0062056733295321465,6352,36,17419,0.1433984637260437,100.0,635200,25.576587677001953,0.0003,-30.410300900000003,635099,,
0.007881700061261654,0.0045510390773415565,,,,-0.8317192792892456,,635500,25.617738723754883,0.0003,,635399,-28.18919188,100.0
0.007896634750068188,0.0042876433581113815,6356,36,17431,-0.185114324092865,100.0,635600,25.356061935424805,0.0003,-30.44803205,635499,,
0.008093123324215412,0.0025528990663588047,,,,1.396712303161621,,636000,25.617828369140625,0.0003,,635899,-28.177118640000003,100.0
,,6360,36,17444,,100.0,636000,,,-30.57055306,,,
0.008121936582028866,0.00663520023226738,6364,36,17449,-0.23473045229911804,100.0,636400,25.401464462280273,0.0003,-30.698135590000003,636299,,
0.008164981380105019,0.004915593191981316,,,,0.9012141227722168,,636500,25.33064079284668,0.0003,,636399,-28.2958442,100.0
0.00808036420494318,0.002806940581649542,6368,36,17462,-0.3683107793331146,100.0,636800,25.803213119506836,0.0003,-30.879382320000005,636699,,
0.008018964901566505,0.0038266857154667377,,,,0.08537811040878296,,637000,25.259231567382812,0.0003,,636899,-28.96850452,100.0
0.00800229236483574,0.003726507304236293,6372,36,17474,0.7717431783676147,100.0,637200,25.40822410583496,0.0003,-30.824823549999998,637099,,
0.007858673110604286,0.005302309058606625,,,,-0.3299747705459595,,637500,25.565858840942383,0.0003,,637399,-28.62903626,100.0
0.007907210849225521,0.0037474639248102903,6376,36,17486,-0.2851290702819824,100.0,637600,25.704879760742188,0.0003,-30.93158481,637499,,
0.008046125993132591,0.0027863369323313236,,,,0.9323772192001343,,638000,25.802499771118164,0.0003,,637899,-28.190189080000003,100.0
,,6380,36,17498,,100.0,638000,,,-31.01068465,,,
0.008058827370405197,0.003916850779205561,6384,36,17504,-0.4151233434677124,100.0,638400,25.227426528930664,0.0003,-30.844899530000003,638299,,
0.00805042777210474,0.003219298552721739,,,,-0.07900914549827576,,638500,25.25031280517578,0.0003,,638399,-28.17094364,100.0
0.008064424619078636,0.003011946799233556,6388,36,17516,0.27984997630119324,100.0,638800,25.94145965576172,0.0003,-30.680225379999996,638699,,
0.008039587177336216,0.0035495785996317863,,,,0.20827616751194,,639000,25.569828033447266,0.0003,,638899,-28.348659660000003,100.0
0.007970208302140236,0.0034426916390657425,6392,36,17529,-0.03034079074859619,100.0,639200,25.25910758972168,0.0003,-30.719159709999996,639099,,
0.008087205700576305,0.0029912726022303104,,,,-1.1129565238952637,,639500,25.067737579345703,0.0003,,639399,-28.242701179999997,100.0
0.00805713701993227,0.0035140549298375845,6396,36,17541,-0.5561292171478271,100.0,639600,25.406543731689453,0.0003,-30.48933262,639499,,
0.00800841860473156,0.0027583101764321327,,,,-0.47490084171295166,,640000,24.94045639038086,0.0003,,639899,-28.71869372,100.0
,,6400,36,17554,,100.0,640000,,,-30.50769017,,,
