time/fps,time/total_timesteps,time/episodes,rollout/ep_rew_mean,time/time_elapsed,rollout/ep_len_mean,train/n_updates,train/critic_loss,train/actor_loss,train/learning_rate,eval/mean_ep_length,eval/mean_reward
162,64969,4352,56.072871379999995,399,14.92,64868,0.062449146062135696,-25.33601951599121,0.001,,
,65000,,,,,64899,0.4865855872631073,-24.754669189453125,0.001,14.96,56.25917683999999
162,65029,4356,56.16792456,400,14.94,64928,0.4848465621471405,-26.79503631591797,0.001,,
162,65089,4360,56.15111695,401,14.94,64988,0.04469728469848633,-26.412052154541016,0.001,,
162,65148,4364,56.09495530999999,401,14.93,65047,0.18148022890090942,-25.851459503173828,0.001,,
162,65208,4368,56.11115083,401,14.93,65107,0.06608559191226959,-24.673564910888672,0.001,,
162,65268,4372,56.19230235,402,14.94,65167,0.42140382528305054,-26.577999114990234,0.001,,
162,65328,4376,56.16120354,402,14.94,65227,0.30896008014678955,-25.208587646484375,0.001,,
162,65388,4380,56.14776009000001,402,14.94,65287,0.24244125187397003,-25.831802368164062,0.001,,
162,65447,4384,56.09115387,403,14.93,65346,0.310499370098114,-24.486623764038086,0.001,,
,65500,,,,,65399,0.3629251718521118,-25.887256622314453,0.001,14.96,56.25917683999999
162,65506,4388,56.09961852000001,404,14.93,65405,0.19988344609737396,-26.271015167236328,0.001,,
162,65565,4392,56.11090635999999,404,14.93,65464,0.23471885919570923,-25.366424560546875,0.001,,
162,65625,4396,56.077160670000005,405,14.93,65524,0.21162602305412292,-24.309249877929688,0.001,,
162,65685,4400,56.0595318,405,14.93,65584,0.3712095618247986,-26.582294464111328,0.001,,
162,65744,4404,56.11682905000001,405,14.94,65643,0.19892695546150208,-27.158313751220703,0.001,,
162,65804,4408,56.132537410000005,406,14.94,65703,0.09574571996927261,-26.033477783203125,0.001,,
162,65863,4412,56.05698036,406,14.93,65762,0.31203925609588623,-25.047725677490234,0.001,,
162,65923,4416,56.06459396000001,406,14.93,65822,0.28684741258621216,-23.41105079650879,0.001,,
162,65983,4420,56.06694924000001,407,14.93,65882,0.3632664680480957,-25.165620803833008,0.001,,
,66000,,,,,65899,0.18761935830116272,-25.393878936767578,0.001,14.96,56.25917683999999
161,66043,4424,56.09599399000002,408,14.94,65942,0.46259400248527527,-25.421737670898438,0.001,,
161,66103,4428,56.08804733,408,14.94,66002,0.6537330746650696,-26.07505989074707,0.001,,
161,66162,4432,56.02347753,408,14.93,66061,0.055629629641771317,-24.399250030517578,0.001,,
161,66222,4436,55.967823900000006,409,14.93,66121,0.06796027719974518,-24.07015609741211,0.001,,
161,66281,4440,55.935726069999994,409,14.92,66180,0.23566341400146484,-23.859880447387695,0.001,,
161,66341,4444,55.9269287,409,14.92,66240,0.09566927701234818,-26.57501220703125,0.001,,
161,66401,4448,55.90592482000001,410,14.92,66300,0.11044825613498688,-24.30049705505371,0.001,,
161,66461,4452,55.91266652,410,14.92,66360,0.22867754101753235,-24.143272399902344,0.001,,
,66500,,,,,66399,0.3421618938446045,-24.397022247314453,0.001,14.96,56.25917683999999
161,66521,4456,55.909501410000004,411,14.92,66420,0.2661460041999817,-26.368026733398438,0.001,,
161,66580,4460,55.87456923999999,412,14.91,66479,0.33185678720474243,-24.95357894897461,0.001,,
161,66640,4464,55.88719450000001,412,14.92,66539,0.7462381720542908,-27.841623306274414,0.001,,
161,66700,4468,55.855462579999994,412,14.92,66599,0.19906827807426453,-26.82839584350586,0.001,,
161,66759,4472,55.77495199,413,14.91,66658,0.11172695457935333,-25.394994735717773,0.001,,
161,66817,4476,55.70892248,413,14.89,66716,0.19990280270576477,-23.129695892333984,0.001,,
161,66877,4480,55.725857960000006,413,14.89,66776,0.0646757110953331,-25.099103927612305,0.001,,
161,66937,4484,55.81170837999999,414,14.9,66836,0.38209301233291626,-26.981678009033203,0.001,,
161,66997,4488,55.8472511,414,14.91,66896,0.3860687017440796,-25.780536651611328,0.001,,
,67000,,,,,66899,0.2774653136730194,-25.37909507751465,0.001,14.96,56.25917683999999
161,67056,4492,55.830074409999995,415,14.91,66955,0.3699735403060913,-24.725664138793945,0.001,,
161,67116,4496,55.85482965,415,14.91,67015,0.37177109718322754,-22.649688720703125,0.001,,
161,67176,4500,55.8510142,415,14.91,67075,0.056407421827316284,-26.526248931884766,0.001,,
161,67235,4504,55.82072458,416,14.91,67134,0.26850810647010803,-24.151588439941406,0.001,,
161,67295,4508,55.83706010000001,416,14.91,67194,0.08879239857196808,-25.39798927307129,0.001,,
161,67355,4512,55.88788533000001,417,14.92,67254,0.07783997058868408,-25.879032135009766,0.001,,
161,67415,4516,55.89689119,417,14.92,67314,0.2293705940246582,-26.14223861694336,0.001,,
161,67475,4520,55.88209165,417,14.92,67374,0.2848190367221832,-25.48027992248535,0.001,,
,67500,,,,,67399,0.35175374150276184,-27.726680755615234,0.001,14.96,56.25917683999999
161,67535,4524,55.877397149999986,418,14.92,67434,0.2438158392906189,-26.633159637451172,0.001,,
161,67594,4528,55.833826660000014,419,14.91,67493,0.06866400688886642,-26.192840576171875,0.001,,
161,67654,4532,55.90685094,419,14.92,67553,0.37979868054389954,-25.332355499267578,0.001,,
161,67714,4536,55.94051702999998,419,14.92,67613,0.24868358671665192,-25.013004302978516,0.001,,
161,67773,4540,55.93591577,420,14.92,67672,0.24842113256454468,-25.051584243774414,0.001,,
161,67831,4544,55.828056499999995,420,14.9,67730,0.36458608508110046,-25.011634826660156,0.001,,
161,67891,4548,55.828183399999986,420,14.9,67790,0.4466992914676666,-25.12883186340332,0.001,,
161,67951,4552,55.838053669999994,421,14.9,67850,0.12342295795679092,-24.60690689086914,0.001,,
,68000,,,,,67899,0.20506785809993744,-26.302705764770508,0.001,14.96,56.25917683999999
161,68010,4556,55.78535106000001,422,14.89,67909,0.11178839206695557,-25.587493896484375,0.001,,
161,68070,4560,55.799209100000006,422,14.9,67969,0.25505486130714417,-25.21225357055664,0.001,,
161,68130,4564,55.834510890000004,423,14.9,68029,0.6012551188468933,-24.767993927001953,0.001,,
161,68188,4568,55.73943195,423,14.88,68087,0.34925544261932373,-27.306804656982422,0.001,,
161,68248,4572,55.81466538000001,423,14.89,68147,0.041022930294275284,-26.099407196044922,0.001,,
161,68308,4576,55.89848835,424,14.91,68207,0.6678295731544495,-25.104110717773438,0.001,,
161,68368,4580,55.89496654000001,424,14.91,68267,0.3084290027618408,-24.211322784423828,0.001,,
161,68428,4584,55.84865253,424,14.91,68327,0.49541330337524414,-25.192184448242188,0.001,,
161,68486,4588,55.77512939000001,425,14.89,68385,0.3004855215549469,-23.3883113861084,0.001,,
,68500,,,,,68399,0.05707284435629845,-24.332487106323242,0.001,14.96,56.25917683999999
160,68546,4592,55.846704769999995,426,14.9,68445,0.19274386763572693,-25.232215881347656,0.001,,
160,68606,4596,55.84060122999999,426,14.9,68505,0.11656804382801056,-24.946514129638672,0.001,,
160,68666,4600,55.86758269000002,426,14.9,68565,0.479586124420166,-26.58875274658203,0.001,,
160,68726,4604,55.927909069999984,427,14.91,68625,0.06366856396198273,-25.320899963378906,0.001,,
160,68785,4608,55.86008574999998,427,14.9,68684,0.5125155448913574,-26.243335723876953,0.001,,
160,68845,4612,55.875061669999994,427,14.9,68744,0.3794595003128052,-23.971759796142578,0.001,,
160,68905,4616,55.889841770000004,428,14.9,68804,0.2546323537826538,-24.600587844848633,0.001,,
160,68965,4620,55.91130038,428,14.9,68864,0.1367703676223755,-24.341251373291016,0.001,,
,69000,,,,,68899,0.7951856851577759,-25.296009063720703,0.001,14.96,56.25917683999999
160,69025,4624,55.961052490000014,429,14.9,68924,0.33377915620803833,-25.849668502807617,0.001,,
160,69084,4628,55.9953586,430,14.9,68983,0.19730795919895172,-23.961685180664062,0.001,,
160,69144,4632,55.990593159999996,430,14.9,69043,0.33459019660949707,-25.39263916015625,0.001,,
160,69204,4636,56.00010618999999,430,14.9,69103,0.3625849783420563,-24.865840911865234,0.001,,
160,69264,4640,56.03817548,431,14.91,69163,0.12069981545209885,-25.742721557617188,0.001,,
160,69323,4644,56.07367066999999,431,14.92,69222,0.5600501298904419,-25.24645233154297,0.001,,
160,69383,4648,56.06668602,431,14.92,69282,0.06035090610384941,-25.93978500366211,0.001,,
160,69443,4652,56.078057359999995,432,14.92,69342,0.3498750925064087,-24.152618408203125,0.001,,
,69500,,,,,69399,0.09089888632297516,-24.714229583740234,0.001,14.96,56.25917683999999
160,69503,4656,56.1127631,433,14.93,69402,0.15472425520420074,-25.64385223388672,0.001,,
160,69563,4660,56.14670505000001,433,14.93,69462,0.3228163719177246,-25.503219604492188,0.001,,
160,69623,4664,56.13513836,434,14.93,69522,0.29395532608032227,-25.521648406982422,0.001,,
160,69683,4668,56.25032784999999,434,14.95,69582,0.27746057510375977,-25.974225997924805,0.001,,
160,69743,4672,56.23053071,434,14.95,69642,0.09881950914859772,-25.686851501464844,0.001,,
160,69803,4676,56.2285786,435,14.95,69702,0.19540289044380188,-26.4599609375,0.001,,
160,69861,4680,56.165155000000006,435,14.93,69760,0.38297468423843384,-25.381013870239258,0.001,,
160,69921,4684,56.15783366999999,436,14.93,69820,0.05104004591703415,-25.503990173339844,0.001,,
160,69981,4688,56.25334217999999,436,14.95,69880,0.6131842136383057,-26.234943389892578,0.001,,
,70000,,,,,69899,0.4390347898006439,-25.916912078857422,0.001,14.96,56.25917683999999
160,70040,4692,56.211282950000005,437,14.94,69939,0.0745248943567276,-25.845619201660156,0.001,,
160,70099,4696,56.15236662000001,437,14.93,69998,0.5170238018035889,-23.429841995239258,0.001,,
160,70159,4700,56.137117880000005,438,14.93,70058,0.11028338968753815,-27.05261993408203,0.001,,
160,70219,4704,56.144503889999996,438,14.93,70118,0.2271336168050766,-24.087413787841797,0.001,,
160,70279,4708,56.206112749999996,438,14.94,70178,0.21880826354026794,-24.956335067749023,0.001,,
160,70339,4712,56.2132049,439,14.94,70238,0.498176246881485,-24.776033401489258,0.001,,
160,70399,4716,56.21424261,439,14.94,70298,0.45030641555786133,-25.00807762145996,0.001,,
160,70459,4720,56.19654542999999,439,14.94,70358,0.46486109495162964,-25.260540008544922,0.001,,
,70500,,,,,70399,0.21451115608215332,-24.407819747924805,0.001,14.96,56.25917683999999
159,70518,4724,56.126502900000006,441,14.93,70417,0.514514148235321,-25.087173461914062,0.001,,
159,70578,4728,56.109665570000004,441,14.94,70477,0.0934753268957138,-24.98794937133789,0.001,,
159,70637,4732,56.053121790000006,441,14.93,70536,0.16605490446090698,-24.976972579956055,0.001,,
159,70697,4736,56.029119529999996,442,14.93,70596,0.237078458070755,-25.612224578857422,0.001,,
159,70757,4740,56.01880781,442,14.93,70656,0.21185365319252014,-25.244064331054688,0.001,,
159,70817,4744,56.091074850000005,442,14.94,70716,0.40121275186538696,-24.92343521118164,0.001,,
159,70877,4748,56.0904703,443,14.94,70776,0.30289071798324585,-27.23971939086914,0.001,,
159,70937,4752,56.095168640000004,443,14.94,70836,0.6378213763237,-27.203346252441406,0.001,,
159,70996,4756,56.06472272,443,14.93,70895,0.5096076726913452,-26.89826774597168,0.001,,
,71000,,,,,70899,0.2503212094306946,-23.023340225219727,0.001,14.96,56.25917683999999
159,71055,4760,56.01690847,445,14.92,70954,0.10731516778469086,-26.044910430908203,0.001,,
159,71115,4764,56.03074789,445,14.92,71014,0.44401824474334717,-26.895511627197266,0.001,,
159,71175,4768,56.021131480000015,445,14.92,71074,0.3329783082008362,-26.400249481201172,0.001,,
159,71235,4772,56.00208634999999,446,14.92,71134,0.3258938789367676,-25.02542495727539,0.001,,
159,71294,4776,55.940607039999996,446,14.91,71193,0.12210367619991302,-25.096797943115234,0.001,,
159,71354,4780,55.997564649999994,446,14.93,71253,0.06689880788326263,-23.912696838378906,0.001,,
159,71414,4784,56.00159944,447,14.93,71313,0.10857537388801575,-26.95569610595703,0.001,,
159,71473,4788,55.94837368000001,447,14.92,71372,0.3600899577140808,-24.37313461303711,0.001,,
,71500,,,,,71399,0.205301433801651,-26.312355041503906,0.001,14.96,56.25917683999999
159,71533,4792,55.99287881,448,14.93,71432,0.22540134191513062,-23.24695587158203,0.001,,
159,71593,4796,56.01965893,448,14.94,71492,0.49299609661102295,-24.610815048217773,0.001,,
159,71652,4800,55.967945639999996,449,14.93,71551,0.3484492003917694,-25.149398803710938,0.001,,
159,71712,4804,55.991583,449,14.93,71611,0.24526849389076233,-25.421180725097656,0.001,,
159,71772,4808,55.978564320000004,449,14.93,71671,0.49543988704681396,-24.75289535522461,0.001,,
159,71832,4812,55.95699454,450,14.93,71731,0.1742212027311325,-25.520339965820312,0.001,,
159,71892,4816,55.94647484,450,14.93,71791,0.3638601303100586,-25.449214935302734,0.001,,
159,71952,4820,55.943174449999994,450,14.93,71851,0.07463294267654419,-24.802066802978516,0.001,,
,72000,,,,,71899,0.087140291929245,-26.9172306060791,0.001,14.96,56.25917683999999
159,72011,4824,55.96218373,451,14.93,71910,0.08146427571773529,-27.214527130126953,0.001,,
159,72071,4828,55.98756323,452,14.93,71970,0.1109846755862236,-24.540149688720703,0.001,,
159,72131,4832,56.024155580000006,452,14.94,72030,0.1949702948331833,-26.060909271240234,0.001,,
159,72189,4836,55.96544554000001,452,14.92,72088,0.40128543972969055,-25.968236923217773,0.001,,
159,72249,4840,55.959164050000005,453,14.92,72148,0.32212358713150024,-27.52354621887207,0.001,,
159,72308,4844,55.910998550000016,453,14.91,72207,0.6125919222831726,-26.393892288208008,0.001,,
159,72368,4848,55.914491639999994,454,14.91,72267,0.24023272097110748,-25.130207061767578,0.001,,
159,72428,4852,55.891069699999996,454,14.91,72327,0.25396186113357544,-25.226701736450195,0.001,,
159,72488,4856,55.93358895,454,14.92,72387,0.06864376366138458,-24.862903594970703,0.001,,
,72500,,,,,72399,0.08008641004562378,-25.819448471069336,0.001,14.96,56.25917683999999
159,72547,4860,55.97001776,455,14.92,72446,0.17725571990013123,-26.910633087158203,0.001,,
159,72607,4864,55.97614996999999,456,14.92,72506,0.4807203412055969,-25.114715576171875,0.001,,
159,72667,4868,55.9727668,456,14.92,72566,0.05330520123243332,-26.027706146240234,0.001,,
159,72727,4872,55.973940410000004,456,14.92,72626,0.08713972568511963,-23.744426727294922,0.001,,
159,72787,4876,56.04935175999999,457,14.93,72686,0.061899129301309586,-26.710651397705078,0.001,,
159,72846,4880,56.01547770000001,457,14.92,72745,0.10544304549694061,-25.922964096069336,0.001,,
159,72906,4884,56.03299648,457,14.92,72805,0.2198958694934845,-25.435115814208984,0.001,,
159,72966,4888,56.071437910000014,458,14.93,72865,0.21617646515369415,-24.51422882080078,0.001,,
,73000,,,,,72899,0.23871827125549316,-25.529388427734375,0.001,14.96,56.25917683999999
158,73026,4892,56.05609814,459,14.93,72925,0.5298247337341309,-24.694547653198242,0.001,,
159,73086,4896,56.09390612,459,14.93,72985,0.2282225638628006,-24.70243263244629,0.001,,
159,73146,4900,56.15338331,459,14.94,73045,0.11019660532474518,-25.45782470703125,0.001,,
159,73205,4904,56.09095961,460,14.93,73104,0.1034352034330368,-24.01592445373535,0.001,,
159,73265,4908,56.09660023000001,460,14.93,73164,0.22924935817718506,-26.6407413482666,0.001,,
159,73325,4912,56.09110820000001,461,14.93,73224,0.04708307981491089,-25.403654098510742,0.001,,
159,73385,4916,56.08956440000001,461,14.93,73284,0.30626779794692993,-25.283519744873047,0.001,,
159,73445,4920,56.10599236000001,461,14.93,73344,0.06668410450220108,-25.656997680664062,0.001,,
,73500,,,,,73399,0.2627766728401184,-26.883281707763672,0.001,14.96,56.25917683999999
158,73505,4924,56.11447549,462,14.94,73404,0.19458183646202087,-24.949411392211914,0.001,,
158,73564,4928,56.06864602,463,14.93,73463,0.08430279046297073,-24.870920181274414,0.001,,
158,73624,4932,56.10440126,463,14.93,73523,0.21080008149147034,-24.058177947998047,0.001,,
158,73684,4936,56.16162447,463,14.95,73583,0.27504390478134155,-24.084232330322266,0.001,,
158,73744,4940,56.20663094000001,464,14.95,73643,0.36395177245140076,-26.30945587158203,0.001,,
158,73803,4944,56.18914268999999,464,14.95,73702,0.1710262894630432,-25.259078979492188,0.001,,
158,73863,4948,56.19739426999999,465,14.95,73762,0.09828534722328186,-24.821462631225586,0.001,,
158,73923,4952,56.24212034,465,14.95,73822,0.6438015699386597,-24.703224182128906,0.001,,
158,73983,4956,56.241358809999994,465,14.95,73882,0.8304336071014404,-24.798364639282227,0.001,,
,74000,,,,,73899,0.22131502628326416,-26.930391311645508,0.001,14.96,56.25917683999999
158,74043,4960,56.25686204000001,466,14.96,73942,0.07259391993284225,-24.28124237060547,0.001,,
158,74103,4964,56.23878758,467,14.96,74002,0.47784194350242615,-26.079090118408203,0.001,,
158,74163,4968,56.23325138999999,467,14.96,74062,0.15969029068946838,-25.703384399414062,0.001,,
158,74223,4972,56.24564350000001,467,14.96,74122,0.07775533199310303,-24.818817138671875,0.001,,
158,74283,4976,56.23466385,468,14.96,74182,0.23270532488822937,-26.280414581298828,0.001,,
158,74343,4980,56.26323805999999,468,14.97,74242,0.38595154881477356,-25.515464782714844,0.001,,
158,74402,4984,56.21490659999999,468,14.96,74301,0.1868106722831726,-24.327363967895508,0.001,,
158,74462,4988,56.210946160000006,469,14.96,74361,0.1753104329109192,-25.993093490600586,0.001,,
,74500,,,,,74399,0.22876226902008057,-27.052513122558594,0.001,14.96,56.25917683999999
158,74520,4992,56.12703626999999,470,14.94,74419,0.6080137491226196,-22.875385284423828,0.001,,
158,74580,4996,56.1220759,470,14.94,74479,0.25785189867019653,-25.1195125579834,0.001,,
158,74640,5000,56.10151561000001,470,14.94,74539,0.06860604882240295,-25.431991577148438,0.001,,
158,74699,5004,56.105432010000015,471,14.94,74598,0.24320077896118164,-27.331329345703125,0.001,,
158,74758,5008,56.0442171,471,14.93,74657,0.11486496776342392,-24.440738677978516,0.001,,
158,74818,5012,56.05575692,471,14.93,74717,0.07389513403177261,-24.94034194946289,0.001,,
158,74878,5016,56.08591157,472,14.93,74777,0.2963215112686157,-25.526996612548828,0.001,,
158,74938,5020,56.100369439999994,472,14.93,74837,0.22461077570915222,-25.337604522705078,0.001,,
158,74996,5024,56.02420889000001,472,14.91,74895,0.4535517692565918,-25.84009552001953,0.001,,
,75000,,,,,74899,0.06903959810733795,-25.207796096801758,0.001,14.96,56.25917683999999
158,75056,5028,56.06730102,474,14.92,74955,0.510735034942627,-25.421289443969727,0.001,,
158,75115,5032,56.007107479999995,474,14.91,75014,0.2129734754562378,-25.71102523803711,0.001,,
158,75175,5036,56.037302360000005,474,14.91,75074,0.3867263197898865,-24.726608276367188,0.001,,
158,75235,5040,56.02598094000001,475,14.91,75134,0.5448596477508545,-25.56405258178711,0.001,,
158,75295,5044,56.0704341,475,14.92,75194,0.36111801862716675,-24.6221923828125,0.001,,
158,75355,5048,56.05766393,475,14.92,75254,0.23919342458248138,-25.72060775756836,0.001,,
158,75415,5052,56.0443094,476,14.92,75314,0.49084752798080444,-25.60032844543457,0.001,,
158,75475,5056,56.034894230000006,476,14.92,75374,0.08189001679420471,-25.161155700683594,0.001,,
,75500,,,,,75399,0.1457250714302063,-26.328947067260742,0.001,14.96,56.25917683999999
158,75534,5060,55.958285069999995,477,14.91,75433,0.3494606614112854,-26.640533447265625,0.001,,
158,75593,5064,55.93316488000001,477,14.9,75492,0.2609548270702362,-25.83525276184082,0.001,,
158,75652,5068,55.91483998,478,14.89,75551,0.5086474418640137,-24.916797637939453,0.001,,
158,75712,5072,55.913147980000005,478,14.89,75611,0.4739503860473633,-23.809188842773438,0.001,,
158,75772,5076,55.938220879999996,479,14.89,75671,0.2193174958229065,-25.95199966430664,0.001,,
158,75832,5080,55.9385635,479,14.89,75731,0.07821191847324371,-24.697154998779297,0.001,,
158,75892,5084,55.987843409999996,479,14.9,75791,0.07792042940855026,-23.51619529724121,0.001,,
158,75952,5088,55.98126082999999,480,14.9,75851,0.48868462443351746,-24.592876434326172,0.001,,
,76000,,,,,75899,0.3746923506259918,-27.375797271728516,0.001,14.96,56.25917683999999
157,76012,5092,56.07165114,481,14.92,75911,0.3016374409198761,-25.223379135131836,0.001,,
157,76072,5096,56.057324900000005,481,14.92,75971,0.48602694272994995,-25.384761810302734,0.001,,
157,76132,5100,56.06730414,481,14.92,76031,0.24272200465202332,-25.524776458740234,0.001,,
158,76191,5104,56.04040844,482,14.92,76090,0.4832574129104614,-26.736839294433594,0.001,,
158,76251,5108,56.09110351999999,482,14.93,76150,0.07620088756084442,-26.376659393310547,0.001,,
158,76311,5112,56.08768484,482,14.93,76210,0.41186434030532837,-24.365005493164062,0.001,,
158,76371,5116,56.08080510999999,483,14.93,76270,0.34195196628570557,-25.902912139892578,0.001,,
158,76430,5120,56.02318567,483,14.92,76329,0.5136803388595581,-26.66289710998535,0.001,,
158,76490,5124,56.12102916,483,14.94,76389,0.3482465147972107,-24.795032501220703,0.001,,
,76500,,,,,76399,0.456176221370697,-25.255664825439453,0.001,14.96,56.25917683999999
157,76550,5128,56.14497518,485,14.94,76449,0.2174167037010193,-25.049293518066406,0.001,,
157,76610,5132,56.18424154000001,485,14.95,76509,0.20339885354042053,-26.192873001098633,0.001,,
157,76669,5136,56.15019093,485,14.94,76568,0.0734209418296814,-25.292146682739258,0.001,,
157,76729,5140,56.138815270000016,486,14.94,76628,0.1798071265220642,-25.491947174072266,0.001,,
157,76789,5144,56.15786473,486,14.94,76688,0.3169150948524475,-24.82935905456543,0.001,,
157,76849,5148,56.15894920000001,486,14.94,76748,0.1015637069940567,-26.833744049072266,0.001,,
157,76909,5152,56.14985828000001,487,14.94,76808,0.08783126622438431,-26.428255081176758,0.001,,
157,76969,5156,56.169269969999995,487,14.94,76868,0.2348433881998062,-25.89541244506836,0.001,,
,77000,,,,,76899,0.2134755551815033,-26.22235870361328,0.001,14.96,56.25917683999999
157,77029,5160,56.23712056,488,14.95,76928,0.20487573742866516,-25.669260025024414,0.001,,
157,77088,5164,56.22423295999999,489,14.95,76987,0.24759724736213684,-25.78602409362793,0.001,,
157,77148,5168,56.26294818,489,14.96,77047,0.45331326127052307,-24.846790313720703,0.001,,
157,77208,5172,56.283331589999996,489,14.96,77107,0.22789859771728516,-25.00341796875,0.001,,
157,77268,5176,56.26507712000001,490,14.96,77167,0.2012728452682495,-23.753360748291016,0.001,,
157,77328,5180,56.292809420000005,490,14.96,77227,0.090175561606884,-25.456544876098633,0.001,,
157,77388,5184,56.30181585000001,491,14.96,77287,0.34296756982803345,-26.81814956665039,0.001,,
157,77448,5188,56.308564290000014,491,14.96,77347,0.651523232460022,-25.18377685546875,0.001,,
,77500,,,,,77399,0.05929959565401077,-24.51144790649414,0.001,14.96,56.25917683999999
157,77508,5192,56.29916757,492,14.96,77407,0.2263038456439972,-25.68162727355957,0.001,,
157,77568,5196,56.303619960000006,492,14.96,77467,0.2421405017375946,-25.720767974853516,0.001,,
157,77627,5200,56.2554203,493,14.95,77526,0.3399915099143982,-25.402273178100586,0.001,,
157,77687,5204,56.32458418,493,14.96,77586,0.844308078289032,-25.643978118896484,0.001,,
157,77747,5208,56.3361842,493,14.96,77646,0.16067519783973694,-28.83184242248535,0.001,,
157,77807,5212,56.34852508,494,14.96,77706,0.1745491921901703,-23.65428924560547,0.001,,
157,77867,5216,56.30629338,494,14.96,77766,0.2181670069694519,-24.543052673339844,0.001,,
157,77927,5220,56.345579490000006,494,14.97,77826,0.37353038787841797,-23.4952449798584,0.001,,
157,77987,5224,56.364609279999996,495,14.97,77886,0.08393963426351547,-23.98659896850586,0.001,,
,78000,,,,,77899,0.3985297679901123,-25.527854919433594,0.001,14.96,56.25917683999999
157,78047,5228,56.34725513,496,14.97,77946,0.243604376912117,-25.45193862915039,0.001,,
