rollout/ep_rew_mean,train/n_updates,train/actor_loss,time/time_elapsed,train/learning_rate,time/episodes,time/total_timesteps,rollout/ep_len_mean,time/fps,train/critic_loss,eval/mean_reward,eval/mean_ep_length
-61.443138065789476,7499,12.54841423034668,108,0.001,76,7600,100.0,69,0.0329512283205986,,
,7899,12.932779312133789,,0.001,,8000,,,0.027891259640455246,-44.80294239999999,100.0
-60.844622175,,,115,,80,8000,100.0,69,,,
-60.36907628571428,8299,13.396827697753906,117,0.001,84,8400,100.0,71,0.04235200956463814,,
,8399,13.529716491699219,,0.001,,8500,,,0.04483555257320404,-51.81326322000001,100.0
-59.95070993181819,8699,14.009769439697266,124,0.001,88,8800,100.0,70,0.02664192020893097,,
,8899,14.40989875793457,,0.001,,9000,,,0.04524753987789154,-48.749698419999994,100.0
-59.64338559782609,9099,14.579431533813477,130,0.001,92,9200,100.0,70,0.040571391582489014,,
,9399,14.682893753051758,,0.001,,9500,,,0.05436528101563454,-47.65032580000001,100.0
-59.15470363541667,9499,15.180538177490234,137,0.001,96,9600,100.0,69,0.03802984952926636,,
,9899,15.44205093383789,,0.001,,10000,,,0.0332842618227005,-45.40953979999999,100.0
-58.349219240000004,,,144,,100,10000,100.0,69,,,
-54.49424049,10299,15.786914825439453,146,0.001,104,10400,100.0,70,0.03818008676171303,,
,10399,16.08733558654785,,0.001,,10500,,,0.04095866531133652,-48.651732700000004,100.0
-52.874999290000005,10699,16.227523803710938,153,0.001,108,10800,100.0,70,0.03525809198617935,,
,10899,16.674110412597656,,0.001,,11000,,,0.03933010250329971,-49.47504008,100.0
-51.993225200000005,11099,16.87647819519043,159,0.001,112,11200,100.0,70,0.044094379991292953,,
,11399,17.26006317138672,,0.001,,11500,,,0.0464305616915226,-52.007832439999994,100.0
-51.53100584999999,11499,17.199413299560547,166,0.001,116,11600,100.0,69,0.04535069316625595,,
,11899,17.520729064941406,,0.001,,12000,,,0.04263894259929657,-50.02618332,100.0
-51.23479501000001,,,173,,120,12000,100.0,69,,,
-50.8494362,12299,18.282278060913086,175,0.001,124,12400,100.0,70,0.04705095291137695,,
,12399,18.18985366821289,,0.001,,12500,,,0.04027441143989563,-48.464971580000004,100.0
-50.255534600000004,12699,18.3380069732666,182,0.001,128,12800,100.0,70,0.04198496788740158,,
,12899,18.882631301879883,,0.001,,13000,,,0.039962347596883774,-45.02575686000001,100.0
-49.912255159999994,13099,18.858741760253906,189,0.001,132,13200,100.0,69,0.04670434817671776,,
,13399,19.430591583251953,,0.001,,13500,,,0.04661320894956589,-43.64263408,100.0
-49.40402132,13499,19.45928955078125,195,0.001,136,13600,100.0,69,0.037409670650959015,,
,13899,19.74220085144043,,0.001,,14000,,,0.05237336829304695,-47.673801499999996,100.0
-49.01745895,,,202,,140,14000,100.0,69,,,
-48.96657392,14299,20.09101676940918,204,0.001,144,14400,100.0,70,0.03919176012277603,,
,14399,20.348285675048828,,0.001,,14500,,,0.04140277951955795,-46.29606392000001,100.0
-48.27292757,14699,20.627721786499023,210,0.001,148,14800,100.0,70,0.04066607728600502,,
,14899,20.576501846313477,,0.001,,15000,,,0.04391346126794815,-44.92972486000001,100.0
-47.84988124999999,15099,21.4669246673584,217,0.001,152,15200,100.0,69,0.04617311805486679,,
,15399,21.308507919311523,,0.001,,15500,,,0.06120866537094116,-45.134453119999996,100.0
-47.51113711,15499,21.551712036132812,224,0.001,156,15600,100.0,69,0.05498528480529785,,
,15899,21.47295379638672,,0.001,,16000,,,0.05693585053086281,-42.43492388000001,100.0
-46.80951965,,,231,,160,16000,100.0,69,,,
-46.73764964,16299,22.17052459716797,234,0.001,164,16400,100.0,69,0.07894289493560791,,
,16399,22.46200180053711,,0.001,,16500,,,0.037666454911231995,-41.39431095999999,100.0
-46.639329540000006,16699,22.331771850585938,240,0.001,168,16800,100.0,69,0.06328623741865158,,
,16899,22.63135528564453,,0.001,,17000,,,0.06679295003414154,-43.28861726,100.0
-46.36583256000001,17099,23.052656173706055,247,0.001,172,17200,100.0,69,0.06475949287414551,,
,17399,23.316011428833008,,0.001,,17500,,,0.06530462205410004,-42.23375496,100.0
-46.24225226999999,17499,23.255847930908203,253,0.001,176,17600,100.0,69,0.046520497649908066,,
,17899,23.607696533203125,,0.001,,18000,,,0.06921109557151794,-40.90912368,100.0
-45.95643223000001,,,260,,180,18000,100.0,69,,,
-45.581723000000004,18299,24.108203887939453,262,0.001,184,18400,100.0,69,0.06763136386871338,,
,18399,24.014568328857422,,0.001,,18500,,,0.05768460035324097,-39.9364822,100.0
-45.07973026,18699,24.24121856689453,269,0.001,188,18800,100.0,69,0.048879824578762054,,
,18899,24.054838180541992,,0.001,,19000,,,0.05635899305343628,-40.62593328,100.0
-44.572890400000006,19099,24.961227416992188,276,0.001,192,19200,100.0,69,0.06685367971658707,,
,19399,24.85287857055664,,0.001,,19500,,,0.06157269701361656,-42.739654220000006,100.0
-44.23242596000001,19499,25.043407440185547,282,0.001,196,19600,100.0,69,0.06056445091962814,,
,19899,25.518980026245117,,0.001,,20000,,,0.05800643190741539,-42.11993984000001,100.0
-44.5950519,,,289,,200,20000,100.0,69,,,
-44.10489234,20299,25.818504333496094,292,0.001,204,20400,100.0,69,0.05752783641219139,,
,20399,25.700382232666016,,0.001,,20500,,,0.05382473021745682,-42.00071158,100.0
-43.904730009999994,20699,26.194120407104492,298,0.001,208,20800,100.0,69,0.04732756316661835,,
,20899,26.347469329833984,,0.001,,21000,,,0.043674517422914505,-41.69298602,100.0
-43.825747889999995,21099,26.369094848632812,305,0.001,212,21200,100.0,69,0.058384157717227936,,
,21399,26.451099395751953,,0.001,,21500,,,0.0495387464761734,-41.4120852,100.0
-43.422588229999995,21499,26.578357696533203,311,0.001,216,21600,100.0,69,0.047350335866212845,,
,21899,26.974308013916016,,0.001,,22000,,,0.05030003935098648,-41.042293220000005,100.0
-43.06504719999999,,,318,,220,22000,100.0,69,,,
-42.65035957999999,22299,27.061887741088867,321,0.001,224,22400,100.0,69,0.04489552974700928,,
,22399,27.221439361572266,,0.001,,22500,,,0.04968299716711044,-40.8014362,100.0
-42.305163040000004,22699,27.457780838012695,327,0.001,228,22800,100.0,69,0.048450566828250885,,
,22899,27.99618911743164,,0.001,,23000,,,0.05418534576892853,-39.98037664,100.0
-41.79238116999999,23099,27.6693115234375,334,0.001,232,23200,100.0,69,0.04960174113512039,,
,23399,27.890153884887695,,0.001,,23500,,,0.04149208217859268,-40.82143754,100.0
-41.653420829999995,23499,27.9188289642334,340,0.001,236,23600,100.0,69,0.04234418645501137,,
,23899,28.42668914794922,,0.001,,24000,,,0.06893005967140198,-40.86303008,100.0
-41.46496835000001,,,347,,240,24000,100.0,69,,,
-41.10535562,24299,28.418201446533203,349,0.001,244,24400,100.0,69,0.04367727041244507,,
,24399,28.80188751220703,,0.001,,24500,,,0.07583409547805786,-40.41502522,100.0
-40.94291021,24699,28.843713760375977,356,0.001,248,24800,100.0,69,0.06366143375635147,,
,24899,28.773723602294922,,0.001,,25000,,,0.04952295497059822,-42.887954119999996,100.0
-40.685594529999996,25099,28.850994110107422,363,0.001,252,25200,100.0,69,0.052183978259563446,,
,25399,29.306501388549805,,0.001,,25500,,,0.049282290041446686,-40.1998972,100.0
-40.510597499999996,25499,29.781848907470703,370,0.001,256,25600,100.0,69,0.04613058269023895,,
,25899,29.60452651977539,,0.001,,26000,,,0.060396693646907806,-43.306661760000004,100.0
-40.62508354,,,376,,260,26000,100.0,69,,,
-40.63281894,26299,29.694782257080078,378,0.001,264,26400,100.0,69,0.062080129981040955,,
,26399,29.82224464416504,,0.001,,26500,,,0.06981945037841797,-41.90292856,100.0
-40.72192154,26699,30.599441528320312,385,0.001,268,26800,100.0,69,0.0435740202665329,,
,26899,30.357620239257812,,0.001,,27000,,,0.046937961131334305,-40.40614944,100.0
-40.76874087000001,27099,30.25183868408203,391,0.001,272,27200,100.0,69,0.05952860042452812,,
,27399,30.433061599731445,,0.001,,27500,,,0.05634032189846039,-42.37875676000001,100.0
-40.56249373000001,27499,30.353687286376953,398,0.001,276,27600,100.0,69,0.054452814161777496,,
,27899,30.61945915222168,,0.001,,28000,,,0.07757976651191711,-41.364397499999995,100.0
-40.41891265,,,405,,280,28000,100.0,69,,,
-40.30310497000001,28299,31.188255310058594,407,0.001,284,28400,100.0,69,0.07232771813869476,,
,28399,30.989858627319336,,0.001,,28500,,,0.05062645673751831,-41.55226738,100.0
-40.42448578,28699,31.423133850097656,414,0.001,288,28800,100.0,69,0.05802999436855316,,
,28899,31.351858139038086,,0.001,,29000,,,0.0762380063533783,-42.058304039999996,100.0
-40.46601732,29099,31.62664031982422,420,0.001,292,29200,100.0,69,0.06610914319753647,,
,29399,31.977527618408203,,0.001,,29500,,,0.09353253990411758,-42.18592864,100.0
-40.53530366,29499,31.745620727539062,427,0.001,296,29600,100.0,69,0.0644976794719696,,
,29899,31.981964111328125,,0.001,,30000,,,0.06638026237487793,-41.33833642,100.0
-40.312048770000004,,,434,,300,30000,100.0,69,,,
-40.579294069999996,30299,32.390380859375,437,0.001,304,30400,100.0,69,0.1018272116780281,,
,30399,32.318824768066406,,0.001,,30500,,,0.05884964019060135,-43.302017760000005,100.0
-40.561757529999994,30699,32.56758117675781,443,0.001,308,30800,100.0,69,0.11458668112754822,,
,30899,32.825538635253906,,0.001,,31000,,,0.07036200165748596,-45.25051972,100.0
-40.4768549,31099,32.9389762878418,449,0.001,312,31200,100.0,69,0.09416752308607101,,
,31399,32.8720703125,,0.001,,31500,,,0.09239435940980911,-42.82578558000001,100.0
-40.65853176,31499,32.7589111328125,456,0.001,316,31600,100.0,69,0.09269361197948456,,
,31899,33.227264404296875,,0.001,,32000,,,0.0928458645939827,-45.63377026000001,100.0
-40.635901929999996,,,463,,320,32000,100.0,69,,,
-41.00320658,32299,33.207061767578125,466,0.001,324,32400,100.0,69,0.11454327404499054,,
,32399,33.576416015625,,0.001,,32500,,,0.08256864547729492,-44.91743956000001,100.0
-41.2099817,32699,33.76131057739258,472,0.001,328,32800,100.0,69,0.10095615684986115,,
,32899,33.3235969543457,,0.001,,33000,,,0.13742631673812866,-42.73261748000001,100.0
-41.43359704,33099,33.73123550415039,478,0.001,332,33200,100.0,69,0.09724196791648865,,
,33399,33.930747985839844,,0.001,,33500,,,0.09817960858345032,-40.401222419999996,100.0
-41.30894193,33499,34.360633850097656,485,0.001,336,33600,100.0,69,0.08108039200305939,,
,33899,34.4030647277832,,0.001,,34000,,,0.0974356010556221,-41.90011166,100.0
-41.101540619999994,,,492,,340,34000,100.0,69,,,
-41.122652730000006,34299,34.57548522949219,495,0.001,344,34400,100.0,69,0.0814330205321312,,
,34399,35.01749801635742,,0.001,,34500,,,0.07381708920001984,-39.452741,100.0
-41.137931210000005,34699,34.84806823730469,501,0.001,348,34800,100.0,69,0.09266349673271179,,
,34899,34.44318389892578,,0.001,,35000,,,0.08738233149051666,-40.97663878,100.0
-41.10343347999999,35099,34.63763427734375,508,0.001,352,35200,100.0,69,0.06500465422868729,,
,35399,34.881107330322266,,0.001,,35500,,,0.07388509809970856,-39.59210644,100.0
-41.22308841,35499,35.274024963378906,515,0.001,356,35600,100.0,69,0.06553204357624054,,
,35899,35.61302947998047,,0.001,,36000,,,0.07358098030090332,-40.39984982,100.0
-41.140334380000006,,,521,,360,36000,100.0,69,,,
-40.963151790000005,36299,35.406822204589844,524,0.001,364,36400,100.0,69,0.057466521859169006,,
,36399,34.949058532714844,,0.001,,36500,,,0.06366772949695587,-39.75333502,100.0
-40.91941586,36699,35.431941986083984,531,0.001,368,36800,100.0,69,0.09072376042604446,,
,36899,35.303218841552734,,0.001,,37000,,,0.059013135731220245,-39.42145668,100.0
-41.00165983,37099,35.58794021606445,537,0.001,372,37200,100.0,69,0.06429848074913025,,
,37399,35.75931167602539,,0.001,,37500,,,0.06996037811040878,-41.99946584,100.0
-40.88282842000001,37499,35.666015625,544,0.001,376,37600,100.0,69,0.06617318093776703,,
,37899,35.843719482421875,,0.001,,38000,,,0.05059485882520676,-39.98748552,100.0
-40.828832819999995,,,550,,380,38000,100.0,69,,,
-40.89819318,38299,36.49269485473633,553,0.001,384,38400,100.0,69,0.062089331448078156,,
,38399,36.292945861816406,,0.001,,38500,,,0.07074785232543945,-40.6644695,100.0
-40.75595568999999,38699,36.151527404785156,560,0.001,388,38800,100.0,69,0.05764948949217796,,
,38899,36.51298141479492,,0.001,,39000,,,0.08952952921390533,-42.322400699999996,100.0
-40.789264030000005,39099,36.69755554199219,566,0.001,392,39200,100.0,69,0.06292754411697388,,
,39399,36.652137756347656,,0.001,,39500,,,0.043148551136255264,-39.9716679,100.0
-40.75982423999999,39499,36.810272216796875,573,0.001,396,39600,100.0,69,0.04651952162384987,,
,39899,37.164085388183594,,0.001,,40000,,,0.08821646124124527,-46.924287760000006,100.0
-40.74597089,,,579,,400,40000,100.0,68,,,
-40.477197450000006,40299,36.84466552734375,582,0.001,404,40400,100.0,69,0.0579848513007164,,
,40399,37.29151916503906,,0.001,,40500,,,0.08335194736719131,-40.68356932,100.0
-40.35552441,40699,37.31468200683594,589,0.001,408,40800,100.0,69,0.06414172053337097,,
,40899,36.951683044433594,,0.001,,41000,,,0.044502682983875275,-40.949939140000005,100.0
-40.32398858,41099,37.679603576660156,595,0.001,412,41200,100.0,69,0.03762506693601608,,
,41399,37.5782470703125,,0.001,,41500,,,0.07444809377193451,-41.6213019,100.0
-40.18856862,41499,37.23320388793945,602,0.001,416,41600,100.0,69,0.04726157337427139,,
,41899,37.759681701660156,,0.001,,42000,,,0.04304792732000351,-41.30140461999999,100.0
-40.35017348,,,608,,420,42000,100.0,68,,,
-40.07668089,42299,37.59508514404297,611,0.001,424,42400,100.0,69,0.036378324031829834,,
,42399,37.619544982910156,,0.001,,42500,,,0.06424187123775482,-40.15684906,100.0
-39.96498543,42699,37.85508728027344,618,0.001,428,42800,100.0,69,0.05308280885219574,,
,42899,38.06629180908203,,0.001,,43000,,,0.05512090027332306,-42.50720542,100.0
-39.83717028,43099,37.84690856933594,624,0.001,432,43200,100.0,69,0.05393248796463013,,
,43399,38.41920852661133,,0.001,,43500,,,0.045438528060913086,-41.4228276,100.0
-39.85844264,43499,38.05274200439453,631,0.001,436,43600,100.0,69,0.05155813694000244,,
,43899,38.658714294433594,,0.001,,44000,,,0.03475654497742653,-40.2124773,100.0
-39.84896809,,,638,,440,44000,100.0,68,,,
-39.89399777,44299,38.675384521484375,640,0.001,444,44400,100.0,69,0.056138504296541214,,
,44399,38.24687576293945,,0.001,,44500,,,0.05875098705291748,-40.67787586,100.0
-39.91097092,44699,38.48478698730469,647,0.001,448,44800,100.0,69,0.06881216168403625,,
,44899,38.7943115234375,,0.001,,45000,,,0.07917460799217224,-39.612674139999996,100.0
-39.99201906,45099,38.97640609741211,653,0.001,452,45200,100.0,69,0.03958635777235031,,
,45399,39.025115966796875,,0.001,,45500,,,0.10820591449737549,-40.06236286,100.0
-39.950407600000005,45499,39.17669677734375,660,0.001,456,45600,100.0,69,0.05996473878622055,,
,45899,38.7783203125,,0.001,,46000,,,0.06582244485616684,-39.09146068,100.0
-39.955075990000005,,,667,,460,46000,100.0,68,,,
-40.08218356,46299,39.374664306640625,669,0.001,464,46400,100.0,69,0.05453185737133026,,
,46399,39.534751892089844,,0.001,,46500,,,0.053193747997283936,-40.61072724,100.0
-39.90327147,46699,39.617218017578125,676,0.001,468,46800,100.0,69,0.051413148641586304,,
,46899,39.09156036376953,,0.001,,47000,,,0.07541503012180328,-39.09156876,100.0
-39.781851239999995,47099,40.30029296875,682,0.001,472,47200,100.0,69,0.07717712223529816,,
,47399,39.784210205078125,,0.001,,47500,,,0.07162681221961975,-38.62781802,100.0
-39.700413389999994,47499,39.532203674316406,689,0.001,476,47600,100.0,69,0.06464439630508423,,
,47899,40.018516540527344,,0.001,,48000,,,0.05906743183732033,-40.69441774,100.0
-39.78795622,,,696,,480,48000,100.0,68,,,
-39.778304129999995,48299,40.13926696777344,698,0.001,484,48400,100.0,69,0.06392623484134674,,
,48399,39.961944580078125,,0.001,,48500,,,0.04749692231416702,-39.26928918,100.0
-39.787744159999995,48699,40.43882751464844,705,0.001,488,48800,100.0,69,0.05128486454486847,,
,48899,40.20774841308594,,0.001,,49000,,,0.06068940460681915,-40.704103399999994,100.0
-39.76488293,49099,40.504337310791016,712,0.001,492,49200,100.0,69,0.08369456231594086,,
,49399,40.50244903564453,,0.001,,49500,,,0.049331679940223694,-39.4280623,100.0
-39.58541133,49499,40.442840576171875,718,0.001,496,49600,100.0,69,0.05683216080069542,,
,49899,40.5861701965332,,0.001,,50000,,,0.07331840693950653,-41.14588746,100.0
-39.42199078,,,725,,500,50000,100.0,68,,,
-39.404168989999995,50299,40.458465576171875,727,0.001,504,50400,100.0,69,0.06107465550303459,,
,50399,40.9193115234375,,0.001,,50500,,,0.05722625553607941,-38.92976024,100.0
-39.4751127,50699,41.29894256591797,734,0.001,508,50800,100.0,69,0.08162516355514526,,
,50899,40.877174377441406,,0.001,,51000,,,0.06090588495135307,-38.36318624,100.0
-39.389906780000004,51099,41.323482513427734,741,0.001,512,51200,100.0,69,0.07504434883594513,,
,51399,41.04292297363281,,0.001,,51500,,,0.06590108573436737,-39.469699340000005,100.0
-39.28576455,51499,40.752079010009766,747,0.001,516,51600,100.0,69,0.09954896569252014,,
,51899,41.44821548461914,,0.001,,52000,,,0.06468085944652557,-38.72033512,100.0
-38.90339342000001,,,754,,520,52000,100.0,68,,,
-38.88597521,52299,41.605552673339844,756,0.001,524,52400,100.0,69,0.051043275743722916,,
,52399,41.61042785644531,,0.001,,52500,,,0.04227695241570473,-39.21294762,100.0
-38.861390410000006,52699,41.917728424072266,763,0.001,528,52800,100.0,69,0.061294764280319214,,
,52899,41.79620361328125,,0.001,,53000,,,0.0728394091129303,-43.07968356000001,100.0
-38.734496299999996,53099,41.643699645996094,770,0.001,532,53200,100.0,69,0.06162884086370468,,
,53399,41.80620574951172,,0.001,,53500,,,0.04618363827466965,-40.0581023,100.0
-38.66297226,53499,42.08872604370117,776,0.001,536,53600,100.0,69,0.10481895506381989,,
,53899,41.94141387939453,,0.001,,54000,,,0.05066156014800072,-42.27977139999999,100.0
-38.72447299,,,783,,540,54000,100.0,68,,,
-38.67132439,54299,41.542991638183594,785,0.001,544,54400,100.0,69,0.06418172270059586,,
,54399,42.465675354003906,,0.001,,54500,,,0.046035513281822205,-39.07410308,100.0
-38.58156793999999,54699,42.05342483520508,792,0.001,548,54800,100.0,69,0.05665446072816849,,
,54899,42.47042465209961,,0.001,,55000,,,0.055725354701280594,-40.318004540000004,100.0
-38.475684290000004,55099,41.985435485839844,799,0.001,552,55200,100.0,69,0.04346848279237747,,
,55399,42.11567687988281,,0.001,,55500,,,0.060591813176870346,-38.673504480000005,100.0
-38.53205576,55499,42.3895263671875,805,0.001,556,55600,100.0,69,0.056588951498270035,,
,55899,42.37181854248047,,0.001,,56000,,,0.07369758188724518,-38.860755399999995,100.0
-38.42961077,,,811,,560,56000,100.0,68,,,
-38.32989558,56299,42.69319152832031,814,0.001,564,56400,100.0,69,0.10526229441165924,,
,56399,42.53694152832031,,0.001,,56500,,,0.06186649203300476,-39.14082608,100.0
-38.536146349999996,56699,42.32752227783203,821,0.001,568,56800,100.0,69,0.06934696435928345,,
,56899,42.46294403076172,,0.001,,57000,,,0.053490012884140015,-38.8296487,100.0
-38.504695,57099,43.09281921386719,828,0.001,572,57200,100.0,69,0.09420528262853622,,
,57399,42.57745361328125,,0.001,,57500,,,0.07833567261695862,-38.22729096,100.0
-38.433212170000004,57499,42.685115814208984,835,0.001,576,57600,100.0,68,0.050787318497896194,,
,57899,43.02928924560547,,0.001,,58000,,,0.05541989207267761,-38.0723666,100.0
-38.25467253,,,841,,580,58000,100.0,68,,,
-38.0942825,58299,42.859989166259766,844,0.001,584,58400,100.0,69,0.051592178642749786,,
,58399,43.39162063598633,,0.001,,58500,,,0.09882943332195282,-39.49897242,100.0
-38.14921915,58699,43.06743240356445,850,0.001,588,58800,100.0,69,0.05905728042125702,,
,58899,43.24131774902344,,0.001,,59000,,,0.06660937517881393,-38.889349620000004,100.0
-38.06509084,59099,43.01177215576172,856,0.001,592,59200,100.0,69,0.055999401956796646,,
,59399,43.19335174560547,,0.001,,59500,,,0.06740328669548035,-38.9413829,100.0
-38.136291820000004,59499,43.32639694213867,863,0.001,596,59600,100.0,69,0.06116665527224541,,
,59899,43.04835891723633,,0.001,,60000,,,0.07572363317012787,-38.75078902,100.0
-38.157694410000005,,,870,,600,60000,100.0,68,,,
-38.15403229,60299,43.46286392211914,872,0.001,604,60400,100.0,69,0.06508563458919525,,
,60399,43.537044525146484,,0.001,,60500,,,0.07201485335826874,-40.287618460000004,100.0
-38.03636218,60699,43.77964782714844,879,0.001,608,60800,100.0,69,0.05921022966504097,,
,60899,43.24034881591797,,0.001,,61000,,,0.07305637001991272,-38.491685340000004,100.0
-38.051024289999994,61099,43.541099548339844,886,0.001,612,61200,100.0,69,0.06293213367462158,,
,61399,43.81890869140625,,0.001,,61500,,,0.0577344186604023,-37.62457324,100.0
-38.046978769999996,61499,43.60289764404297,892,0.001,616,61600,100.0,69,0.07822806388139725,,
,61899,44.02063751220703,,0.001,,62000,,,0.07446837425231934,-39.43091014000001,100.0
-38.30210513,,,899,,620,62000,100.0,68,,,
-38.27416207,62299,44.02674865722656,901,0.001,624,62400,100.0,69,0.08602151274681091,,
,62399,44.51541519165039,,0.001,,62500,,,0.0715894103050232,-39.35654684000001,100.0
-38.08157052000001,62699,44.55176544189453,908,0.001,628,62800,100.0,69,0.0762910395860672,,
,62899,44.2640380859375,,0.001,,63000,,,0.09485937654972076,-39.946112879999994,100.0
-38.26561811999999,63099,44.13608932495117,915,0.001,632,63200,100.0,69,0.07155248522758484,,
,63399,44.191131591796875,,0.001,,63500,,,0.07853253930807114,-41.40012068,100.0
-38.30494324,63499,44.43649673461914,921,0.001,636,63600,100.0,69,0.061712078750133514,,
,63899,44.42200469970703,,0.001,,64000,,,0.06869515776634216,-38.19824184,100.0
-38.31862435,,,928,,640,64000,100.0,68,,,
-38.191600910000005,64299,44.307228088378906,931,0.001,644,64400,100.0,69,0.08303654193878174,,
,64399,44.2364501953125,,0.001,,64500,,,0.05535479635000229,-40.0097027,100.0
-38.21745891999999,64699,44.51091003417969,937,0.001,648,64800,100.0,69,0.09557603299617767,,
,64899,44.41575622558594,,0.001,,65000,,,0.08162883669137955,-38.787987560000005,100.0
-38.10748198,65099,44.122825622558594,943,0.001,652,65200,100.0,69,0.04584150388836861,,
,65399,44.6788330078125,,0.001,,65500,,,0.06323309987783432,-39.427884139999996,100.0
-37.98298243,65499,44.82431411743164,950,0.001,656,65600,100.0,68,0.06923111528158188,,
,65899,45.03404998779297,,0.001,,66000,,,0.07674343883991241,-39.59312436,100.0
-38.185990340000004,,,957,,660,66000,100.0,68,,,
-38.160318669999995,66299,44.65895080566406,959,0.001,664,66400,100.0,69,0.09178831428289413,,
,66399,44.772735595703125,,0.001,,66500,,,0.08063451200723648,-41.03801724,100.0
-38.23866942,66699,45.08417892456055,966,0.001,668,66800,100.0,69,0.10254418849945068,,
,66899,44.914215087890625,,0.001,,67000,,,0.09393590688705444,-39.82073152,100.0
-38.28190663,67099,45.02669143676758,973,0.001,672,67200,100.0,69,0.06633391231298447,,
,67399,45.33184051513672,,0.001,,67500,,,0.11400491744279861,-38.74352018,100.0
-38.32204887,67499,45.11871337890625,980,0.001,676,67600,100.0,68,0.09226875007152557,,
,67899,45.11260986328125,,0.001,,68000,,,0.08047473430633545,-40.23725476,100.0
-38.353058000000004,,,986,,680,68000,100.0,68,,,
-38.45536467,68299,45.00621032714844,988,0.001,684,68400,100.0,69,0.15376785397529602,,
,68399,45.731040954589844,,0.001,,68500,,,0.10097155719995499,-38.43156066,100.0
-38.4335572,68699,45.1649169921875,995,0.001,688,68800,100.0,69,0.15720818936824799,,
,68899,45.394439697265625,,0.001,,69000,,,0.07448512315750122,-38.63950244,100.0
-38.44220734,69099,45.27959060668945,1002,0.001,692,69200,100.0,69,0.1044621467590332,,
,69399,45.535396575927734,,0.001,,69500,,,0.0759461298584938,-38.8100982,100.0
-38.4364821,69499,46.077091217041016,1008,0.001,696,69600,100.0,69,0.06512658298015594,,
,69899,45.34443664550781,,0.001,,70000,,,0.0850304514169693,-39.537858039999996,100.0
-38.301061180000005,,,1015,,700,70000,100.0,68,,,
-38.189215780000005,70299,45.22526550292969,1017,0.001,704,70400,100.0,69,0.11010183393955231,,
,70399,45.382938385009766,,0.001,,70500,,,0.1395169347524643,-39.036478280000004,100.0
