time/time_elapsed,time/episodes,train/learning_rate,train/n_updates,train/critic_loss,train/ent_coef_loss,rollout/ep_rew_mean,train/ent_coef,time/total_timesteps,rollout/ep_len_mean,time/fps,train/actor_loss,eval/mean_ep_length,eval/mean_reward
,,0.0003,128899,0.04631965607404709,0.011820316314697266,,0.00907727237790823,129000,,,28.693714141845703,100.0,-28.215514839999997
2429,1292,0.0003,129099,0.04638969153165817,-0.9246388673782349,-29.14924437,0.00915670208632946,129200,100.0,53,27.444049835205078,,
,,0.0003,129399,0.03263774886727333,-0.5810244083404541,,0.009106861427426338,129500,,,28.114288330078125,100.0,-28.296338439999996
2437,1296,0.0003,129499,0.0447118878364563,-0.33359673619270325,-29.29589106,0.009166997857391834,129600,100.0,53,27.90481948852539,,
,,0.0003,129899,0.0423169881105423,-0.6938785314559937,,0.00902060978114605,130000,,,28.18177604675293,100.0,-28.352090580000002
2446,1300,,,,,-29.16294905,,130000,100.0,53,,,
2449,1304,0.0003,130299,0.04673342406749725,0.6230466365814209,-29.041363340000007,0.009042685851454735,130400,100.0,53,28.625049591064453,,
,,0.0003,130399,0.046868495643138885,-0.8771507740020752,,0.009015973657369614,130500,,,28.54067611694336,100.0,-27.636852000000005
2458,1308,0.0003,130699,0.030949318781495094,0.20480355620384216,-29.56352916,0.008987117558717728,130800,100.0,53,28.129352569580078,,
,,0.0003,130899,0.04173443838953972,0.3315688371658325,,0.008917263709008694,131000,,,28.775344848632812,100.0,-28.293808799999997
2466,1312,0.0003,131099,0.02902701124548912,-0.9385904669761658,-29.40980207,0.008934292942285538,131200,100.0,53,27.488344192504883,,
,,0.0003,131399,0.030467191711068153,0.5867089033126831,,0.008848527446389198,131500,,,27.704509735107422,100.0,-28.4056459
2475,1316,0.0003,131499,0.031170953065156937,0.057562366127967834,-29.53742172,0.00887314323335886,131600,100.0,53,28.87990379333496,,
,,0.0003,131899,0.039436712861061096,-0.44203510880470276,,0.008959667757153511,132000,,,27.462997436523438,100.0,-29.026671340000004
2483,1320,,,,,-29.39712466,,132000,100.0,53,,,
2487,1324,0.0003,132299,0.03758956864476204,-1.0192923545837402,-29.408833669999993,0.008790944702923298,132400,100.0,53,27.938154220581055,,
,,0.0003,132399,0.04333708435297012,0.16731566190719604,,0.008774264715611935,132500,,,28.490238189697266,100.0,-28.30823776
2495,1328,0.0003,132699,0.04342847317457199,-0.2551734745502472,-29.321562759999996,0.008893759921193123,132800,100.0,53,28.30023193359375,,
,,0.0003,132899,0.03520596772432327,-0.9911975860595703,,0.008933598175644875,133000,,,28.132543563842773,100.0,-27.7936426
2504,1332,0.0003,133099,0.042436838150024414,-1.1002370119094849,-29.45670235,0.00894895102828741,133200,100.0,53,28.139930725097656,,
,,0.0003,133399,0.03561883419752121,0.2922808527946472,,0.0087888827547431,133500,,,28.40848159790039,100.0,-28.970315220000003
2513,1336,0.0003,133499,0.04933995380997658,-1.1516001224517822,-29.612863179999994,0.008796794340014458,133600,100.0,53,28.48333168029785,,
,,0.0003,133899,0.03667503595352173,-0.8515290021896362,,0.00879781786352396,134000,,,27.446645736694336,100.0,-28.709644920000002
2521,1340,,,,,-29.148718420000005,,134000,100.0,53,,,
2525,1344,0.0003,134299,0.030406586825847626,-0.3902115225791931,-29.387739840000005,0.00883420929312706,134400,100.0,53,28.772850036621094,,
,,0.0003,134399,0.032189518213272095,0.5721458792686462,,0.008886455558240414,134500,,,28.017520904541016,100.0,-29.74174548
2534,1348,0.0003,134699,0.041566863656044006,-0.142884761095047,-29.339691050000003,0.008887214586138725,134800,100.0,53,27.707212448120117,,
,,0.0003,134899,0.03956323489546776,-1.112153172492981,,0.008956998586654663,135000,,,28.22881507873535,100.0,-28.2696681
2542,1352,0.0003,135099,0.028925064951181412,-0.25972551107406616,-29.241089349999996,0.008957301266491413,135200,100.0,53,28.000999450683594,,
,,0.0003,135399,0.02770441584289074,1.1495468616485596,,0.008985926397144794,135500,,,28.752544403076172,100.0,-29.118684079999998
2551,1356,0.0003,135499,0.04613315686583519,0.6050362586975098,-29.197883840000003,0.009036211296916008,135600,100.0,53,28.91403579711914,,
,,0.0003,135899,0.03150757774710655,-0.2975018620491028,,0.009058731608092785,136000,,,28.444137573242188,100.0,-28.11091698
2559,1360,,,,,-29.424533469999997,,136000,100.0,53,,,
2563,1364,0.0003,136299,0.03591214120388031,-2.233844757080078,-29.593248930000005,0.008981497026979923,136400,100.0,53,28.72309684753418,,
,,0.0003,136399,0.03364776074886322,-1.1654359102249146,,0.008980737999081612,136500,,,27.94899559020996,100.0,-26.34371674
2572,1368,0.0003,136699,0.052195124328136444,-0.5481414794921875,-29.74384392,0.00890450831502676,136800,100.0,53,28.04400634765625,,
,,0.0003,136899,0.043795645236968994,-0.016238272190093994,,0.008937142789363861,137000,,,27.68946075439453,100.0,-27.740180480000003
2580,1372,0.0003,137099,0.03426581621170044,0.7224122285842896,-29.796969769999997,0.008988801389932632,137200,100.0,53,27.472068786621094,,
,,0.0003,137399,0.037808649241924286,-1.1434663534164429,,0.008978782221674919,137500,,,27.449140548706055,100.0,-27.92230274
2589,1376,0.0003,137499,0.03760027140378952,-0.3173174262046814,-29.863644219999998,0.009000004269182682,137600,100.0,53,27.863834381103516,,
,,0.0003,137899,0.07647866755723953,-0.6429619789123535,,0.009029285982251167,138000,,,28.650978088378906,100.0,-27.50785182
2597,1380,,,,,-29.85910053,,138000,100.0,53,,,
2601,1384,0.0003,138299,0.03654833137989044,-0.7621924877166748,-29.887688989999997,0.008954411372542381,138400,100.0,53,28.417312622070312,,
,,0.0003,138399,0.03943778946995735,0.8995260000228882,,0.008918624371290207,138500,,,27.57646942138672,100.0,-27.382750299999998
2609,1388,0.0003,138699,0.03597531467676163,0.33671480417251587,-29.842497160000004,0.009152336046099663,138800,100.0,53,27.732437133789062,,
,,0.0003,138899,0.05173153430223465,-0.3527681827545166,,0.00914853997528553,139000,,,28.310020446777344,100.0,-27.434110259999997
2618,1392,0.0003,139099,0.04173652082681656,-0.5215131044387817,-29.63239295,0.009176160208880901,139200,100.0,53,27.589893341064453,,
,,0.0003,139399,0.030877884477376938,1.5985636711120605,,0.009074074216187,139500,,,27.857318878173828,100.0,-27.23621906
2626,1396,0.0003,139499,0.04859255999326706,0.5766388177871704,-29.480861949999998,0.009005370549857616,139600,100.0,53,27.711444854736328,,
,,0.0003,139899,0.027510296553373337,0.9468579292297363,,0.009002991952002048,140000,,,27.62665557861328,100.0,-28.15127256
2635,1400,,,,,-29.523419299999997,,140000,100.0,53,,,
2639,1404,0.0003,140299,0.039873041212558746,-0.7472180128097534,-29.506867140000004,0.009119315072894096,140400,100.0,53,27.1992130279541,,
,,0.0003,140399,0.03427047282457352,0.11145630478858948,,0.009137427434325218,140500,,,27.944480895996094,100.0,-28.97257448
2647,1408,0.0003,140699,0.03528702259063721,0.6212420463562012,-29.034602159999995,0.009132487699389458,140800,100.0,53,27.949058532714844,,
,,0.0003,140899,0.029993023723363876,0.10237401723861694,,0.009116102941334248,141000,,,27.671680450439453,100.0,-28.78705778
2656,1412,0.0003,141099,0.04000106453895569,-0.9462813138961792,-29.029972210000004,0.009192084893584251,141200,100.0,53,27.542011260986328,,
,,0.0003,141399,0.049971096217632294,0.8937201499938965,,0.009178663603961468,141500,,,27.921531677246094,100.0,-27.392752180000002
2664,1416,0.0003,141499,0.03669885918498039,0.37364661693573,-29.35159428,0.009222944267094135,141600,100.0,53,27.46194839477539,,
,,0.0003,141899,0.03997468575835228,-0.4861533045768738,,0.009243756532669067,142000,,,28.127092361450195,100.0,-26.99583944
2673,1420,,,,,-29.359129190000004,,142000,100.0,53,,,
2676,1424,0.0003,142299,0.0375983789563179,0.10405591130256653,-29.267333759999996,0.009098958224058151,142400,100.0,53,28.10599136352539,,
,,0.0003,142399,0.03262605518102646,-0.20979440212249756,,0.009167557582259178,142500,,,27.59813117980957,100.0,-27.477642420000002
2685,1428,0.0003,142699,0.033680468797683716,-0.02554483711719513,-29.41600326999999,0.009148008190095425,142800,100.0,53,27.396766662597656,,
,,0.0003,142899,0.046373412013053894,-0.3761257529258728,,0.009169739671051502,143000,,,28.673080444335938,100.0,-27.690182580000002
2693,1432,0.0003,143099,0.035638339817523956,0.3876618444919586,-29.416319790000003,0.009068818762898445,143200,100.0,53,27.84701919555664,,
,,0.0003,143399,0.04024915024638176,0.17910555005073547,,0.009129326790571213,143500,,,27.732608795166016,100.0,-27.44936726
2702,1436,0.0003,143499,0.03866986185312271,-0.04394516348838806,-29.23751903,0.009133554063737392,143600,100.0,53,28.086265563964844,,
,,0.0003,143899,0.032091811299324036,-0.1390984207391739,,0.008946046233177185,144000,,,27.74294090270996,100.0,-27.583009719999996
2710,1440,,,,,-29.240592839999994,,144000,100.0,53,,,
2714,1444,0.0003,144299,0.034598611295223236,-0.11187577247619629,-28.988581940000003,0.008783725090324879,144400,100.0,53,28.11724281311035,,
,,0.0003,144399,0.03626537695527077,0.7894414663314819,,0.008815274573862553,144500,,,27.841964721679688,100.0,-26.885247059999998
2723,1448,0.0003,144699,0.030650323256850243,0.6195257902145386,-28.819045750000004,0.00874518882483244,144800,100.0,53,27.9495906829834,,
,,0.0003,144899,0.03292446210980415,0.8759650588035583,,0.008720295503735542,145000,,,27.88239097595215,100.0,-25.69636392
2731,1452,0.0003,145099,0.047681547701358795,0.5152794122695923,-28.720210290000004,0.00867567677050829,145200,100.0,53,27.806251525878906,,
,,0.0003,145399,0.042647141963243484,0.8966241478919983,,0.008856446482241154,145500,,,27.797182083129883,100.0,-26.609740660000003
2740,1456,0.0003,145499,0.04917608201503754,-0.4331943392753601,-28.573541369999997,0.008810778148472309,145600,100.0,53,27.49703598022461,,
,,0.0003,145899,0.0292460098862648,-0.44314032793045044,,0.008592176251113415,146000,,,27.888458251953125,100.0,-26.08561372
2748,1460,,,,,-28.32385881,,146000,100.0,53,,,
2752,1464,0.0003,146299,0.036339495331048965,0.525425910949707,-28.063045069999998,0.008483615703880787,146400,100.0,53,28.043771743774414,,
,,0.0003,146399,0.044449713081121445,-0.5530564188957214,,0.008550471626222134,146500,,,27.657958984375,100.0,-26.71639302
2761,1468,0.0003,146699,0.028735745698213577,-0.239984929561615,-28.047169120000003,0.008474127389490604,146800,100.0,53,27.49848747253418,,
,,0.0003,146899,0.03449275344610214,-0.05537128448486328,,0.00850354228168726,147000,,,27.27548599243164,100.0,-26.506906779999998
2769,1472,0.0003,147099,0.02895316109061241,0.30178511142730713,-28.060017660000003,0.0084181297570467,147200,100.0,53,27.393314361572266,,
,,0.0003,147399,0.03793570026755333,-1.1499710083007812,,0.008488395251333714,147500,,,27.70539093017578,100.0,-27.110631080000005
2778,1476,0.0003,147499,0.04883789271116257,-0.7900286912918091,-28.11237839,0.008467143401503563,147600,100.0,53,28.017963409423828,,
,,0.0003,147899,0.02997330017387867,-0.23534783720970154,,0.008450743742287159,148000,,,28.258071899414062,100.0,-26.988760320000004
2786,1480,,,,,-28.09764133,,148000,100.0,53,,,
2790,1484,0.0003,148299,0.02934778295457363,-0.2560126781463623,-27.878978309999997,0.008368338458240032,148400,100.0,53,27.560056686401367,,
,,0.0003,148399,0.034149810671806335,-0.9831809997558594,,0.00838790275156498,148500,,,27.52556800842285,100.0,-27.34725616
2798,1488,0.0003,148699,0.048591963946819305,-1.1504114866256714,-27.823075319999997,0.008432327769696712,148800,100.0,53,27.859806060791016,,
,,0.0003,148899,0.03560706600546837,-0.5441735982894897,,0.008397798985242844,149000,,,27.999357223510742,100.0,-26.49205284
2807,1492,0.0003,149099,0.04538814723491669,0.6060288548469543,-27.892640119999992,0.008419262245297432,149200,100.0,53,26.97197723388672,,
,,0.0003,149399,0.02942373976111412,0.26437729597091675,,0.00837633479386568,149500,,,27.45199203491211,100.0,-26.45490702
2815,1496,0.0003,149499,0.03390755504369736,0.41869431734085083,-28.011280420000002,0.008342782966792583,149600,100.0,53,27.16019058227539,,
,,0.0003,149899,0.03685838729143143,-0.4384758770465851,,0.008277797140181065,150000,,,27.612934112548828,100.0,-27.028422999999997
2824,1500,,,,,-28.0213875,,150000,100.0,53,,,
2827,1504,0.0003,150299,0.03404558449983597,-0.18789634108543396,-28.068361609999997,0.008366168476641178,150400,100.0,53,27.311115264892578,,
,,0.0003,150399,0.028616733849048615,-0.5333498120307922,,0.008368314243853092,150500,,,26.79876708984375,100.0,-25.94048804
2836,1508,0.0003,150699,0.041999951004981995,-0.01817232370376587,-27.904753409999998,0.008419615216553211,150800,100.0,53,26.711990356445312,,
,,0.0003,150899,0.02921644225716591,-0.8771371841430664,,0.00852973572909832,151000,,,27.42328643798828,100.0,-25.748230599999996
2845,1512,0.0003,151099,0.06015109270811081,0.04388493299484253,-27.96621496,0.008525324054062366,151200,100.0,53,26.96648406982422,,
,,0.0003,151399,0.029918532818555832,-0.4530280530452728,,0.008538286201655865,151500,,,26.760395050048828,100.0,-25.740318040000002
2853,1516,0.0003,151499,0.029690837487578392,0.04346466064453125,-27.605877769999996,0.008476980030536652,151600,100.0,53,27.65766716003418,,
,,0.0003,151899,0.0322292298078537,-0.5029551982879639,,0.008579914458096027,152000,,,27.419389724731445,100.0,-27.12299822
2861,1520,,,,,-27.641396149999995,,152000,100.0,53,,,
2865,1524,0.0003,152299,0.05405521020293236,-0.5879836678504944,-27.774187920000003,0.008463971316814423,152400,100.0,53,27.31842803955078,,
,,0.0003,152399,0.03411119431257248,-0.09071846306324005,,0.008502881042659283,152500,,,27.603242874145508,100.0,-26.3369292
2874,1528,0.0003,152699,0.02776230312883854,0.15026096999645233,-27.65033779000001,0.00858459621667862,152800,100.0,53,27.81549072265625,,
,,0.0003,152899,0.048878662288188934,0.5597763061523438,,0.008571135811507702,153000,,,27.523168563842773,100.0,-25.92159708
2882,1532,0.0003,153099,0.027393458411097527,-0.3566639721393585,-27.499217699999996,0.00857318751513958,153200,100.0,53,27.37095069885254,,
,,0.0003,153399,0.033407390117645264,-0.13784144818782806,,0.008722353726625443,153500,,,27.066360473632812,100.0,-27.598835980000008
2891,1536,0.0003,153499,0.04168017953634262,-0.44249600172042847,-27.485535900000006,0.008682811632752419,153600,100.0,53,27.28264808654785,,
,,0.0003,153899,0.03358635678887367,0.9795694947242737,,0.00856419000774622,154000,,,27.538433074951172,100.0,-25.821525899999997
2899,1540,,,,,-27.42485987,,154000,100.0,53,,,
2903,1544,0.0003,154299,0.025247598066926003,-0.2804977297782898,-27.3770898,0.008704230189323425,154400,100.0,53,27.005001068115234,,
,,0.0003,154399,0.029677249491214752,-0.30583295226097107,,0.00863655935972929,154500,,,27.02015495300293,100.0,-26.64094176
2911,1548,0.0003,154699,0.02761043794453144,1.8872613906860352,-27.40710264,0.008640292100608349,154800,100.0,53,27.682968139648438,,
,,0.0003,154899,0.02770344354212284,-0.04556858539581299,,0.00854652188718319,155000,,,28.08884620666504,100.0,-26.2981094
2920,1552,0.0003,155099,0.04650816321372986,0.6042395234107971,-27.35268002,0.00862085446715355,155200,100.0,53,26.959365844726562,,
,,0.0003,155399,0.026326043531298637,-0.004817187786102295,,0.008679814636707306,155500,,,26.933244705200195,100.0,-26.585241300000003
2928,1556,0.0003,155499,0.03802644461393356,0.2745097875595093,-27.37029235,0.008617086336016655,155600,100.0,53,27.644332885742188,,
,,0.0003,155899,0.03636426478624344,0.029149428009986877,,0.00866286177188158,156000,,,27.26716423034668,100.0,-27.43140492
2937,1560,,,,,-27.395374409999995,,156000,100.0,53,,,
2941,1564,0.0003,156299,0.0377998910844326,-0.327100932598114,-27.85836373,0.00867503136396408,156400,100.0,53,27.53746795654297,,
,,0.0003,156399,0.0410507470369339,0.16782695055007935,,0.008648811839520931,156500,,,27.13113784790039,100.0,-26.089937560000003
2949,1568,0.0003,156699,0.03162568435072899,0.9875797629356384,-27.812720450000008,0.00865546241402626,156800,100.0,53,27.996723175048828,,
,,0.0003,156899,0.042396485805511475,1.3820092678070068,,0.008721481077373028,157000,,,27.633472442626953,100.0,-25.952712299999998
2958,1572,0.0003,157099,0.030121788382530212,-0.012165352702140808,-28.12110479,0.008718171156942844,157200,100.0,53,27.35967254638672,,
,,0.0003,157399,0.03189675137400627,-0.6554551124572754,,0.008749534375965595,157500,,,27.458837509155273,100.0,-25.730913660000002
2966,1576,0.0003,157499,0.028522461652755737,0.13182079792022705,-27.96971439,0.00875984225422144,157600,100.0,53,27.227920532226562,,
,,0.0003,157899,0.027678484097123146,-1.6307969093322754,,0.008724682964384556,158000,,,26.63936996459961,100.0,-25.96929864
2975,1580,,,,,-27.942580319999998,,158000,100.0,53,,,
2978,1584,0.0003,158299,0.03697945550084114,0.9628179669380188,-27.980225820000005,0.008699878118932247,158400,100.0,53,27.33790397644043,,
,,0.0003,158399,0.03737790882587433,-0.36751872301101685,,0.008751396089792252,158500,,,27.029151916503906,100.0,-26.37355554
2987,1588,0.0003,158699,0.039517130702733994,0.46108177304267883,-28.099415150000006,0.008770470507442951,158800,100.0,53,27.45526123046875,,
,,0.0003,158899,0.0331643708050251,-0.613078773021698,,0.008776373229920864,159000,,,27.823028564453125,100.0,-26.778287360000004
2995,1592,0.0003,159099,0.03436369076371193,-0.34527307748794556,-28.10072019,0.008733474649488926,159200,100.0,53,27.541112899780273,,
,,0.0003,159399,0.03405579924583435,0.8678330183029175,,0.008721726015210152,159500,,,27.291393280029297,100.0,-26.056220740000004
3004,1596,0.0003,159499,0.04845482110977173,-1.6192927360534668,-28.053435150000006,0.008816998451948166,159600,100.0,53,27.241012573242188,,
,,0.0003,159899,0.033591851592063904,-0.4706568717956543,,0.008677149191498756,160000,,,26.98427963256836,100.0,-27.07341176
3013,1600,,,,,-27.900119930000002,,160000,100.0,53,,,
3016,1604,0.0003,160299,0.02975475788116455,0.3094214200973511,-27.99188949,0.008689972572028637,160400,100.0,53,26.661067962646484,,
,,0.0003,160399,0.03635518252849579,0.5319379568099976,,0.008710317313671112,160500,,,26.951892852783203,100.0,-25.5777971
3025,1608,0.0003,160699,0.0464351549744606,-0.07631886005401611,-27.945486539999997,0.00868076179176569,160800,100.0,53,27.500877380371094,,
,,0.0003,160899,0.03126022219657898,-0.30728283524513245,,0.008724459446966648,161000,,,27.66195297241211,100.0,-26.02460196
3033,1612,0.0003,161099,0.027998313307762146,-0.21042293310165405,-27.83581389,0.008805078454315662,161200,100.0,53,27.02198600769043,,
,,0.0003,161399,0.035407304763793945,-0.5804120302200317,,0.008611652068793774,161500,,,27.30027961730957,100.0,-26.41557622
3042,1616,0.0003,161499,0.02372828684747219,0.35375750064849854,-27.779848959999995,0.008710077032446861,161600,100.0,53,27.085887908935547,,
,,0.0003,161899,0.028679469600319862,-0.16584792733192444,,0.008785509504377842,162000,,,26.881807327270508,100.0,-25.77415802
3050,1620,,,,,-27.67160653,,162000,100.0,53,,,
3054,1624,0.0003,162299,0.04093451052904129,-0.39209961891174316,-27.558315030000003,0.008717277087271214,162400,100.0,53,27.12114715576172,,
,,0.0003,162399,0.038773585110902786,-0.03445379436016083,,0.008654162287712097,162500,,,27.033077239990234,100.0,-25.623781880000006
3062,1628,0.0003,162699,0.02726808190345764,0.2997537851333618,-27.624269920000003,0.008643411099910736,162800,100.0,53,27.050277709960938,,
,,0.0003,162899,0.03620189428329468,-1.300443172454834,,0.008534036576747894,163000,,,27.182064056396484,100.0,-25.04643728
3071,1632,0.0003,163099,0.02898135781288147,-1.2555588483810425,-27.667190510000005,0.008557792752981186,163200,100.0,53,27.35268211364746,,
,,0.0003,163399,0.026626871898770332,-0.15576457977294922,,0.008660709485411644,163500,,,26.753639221191406,100.0,-25.63322194
3080,1636,0.0003,163499,0.025816187262535095,0.6589345335960388,-27.83106207,0.008621891029179096,163600,100.0,53,27.705718994140625,,
,,0.0003,163899,0.02926831692457199,-0.7995383739471436,,0.008663679473102093,164000,,,27.10250473022461,100.0,-25.58899058
3088,1640,,,,,-27.75635359,,164000,100.0,53,,,
3092,1644,0.0003,164299,0.02854076959192753,0.04157838225364685,-27.785215279999992,0.008546623401343822,164400,100.0,53,27.233192443847656,,
,,0.0003,164399,0.03201476112008095,-0.7187036871910095,,0.008586385287344456,164500,,,26.691225051879883,100.0,-25.535966579999993
3100,1648,0.0003,164699,0.05278846248984337,0.3143776059150696,-27.847768309999992,0.008657782338559628,164800,100.0,53,26.881359100341797,,
,,0.0003,164899,0.026560554280877113,0.11506795883178711,,0.008667472749948502,165000,,,26.841392517089844,100.0,-25.44823046
3109,1652,0.0003,165099,0.028106819838285446,-0.8098057508468628,-27.71363946,0.008551625534892082,165200,100.0,53,27.149066925048828,,
,,0.0003,165399,0.055959634482860565,-0.22309830784797668,,0.0085225161164999,165500,,,27.062602996826172,100.0,-25.652046220000003
3117,1656,0.0003,165499,0.02586161158978939,0.4167073667049408,-27.805422809999996,0.008491111919283867,165600,100.0,53,26.740787506103516,,
,,0.0003,165899,0.025060050189495087,-0.2154219150543213,,0.00845480989664793,166000,,,26.619430541992188,100.0,-25.909398920000005
3126,1660,,,,,-27.779464479999998,,166000,100.0,53,,,
3129,1664,0.0003,166299,0.030020417645573616,0.6068726181983948,-27.435143379999996,0.008459935896098614,166400,100.0,53,26.50546646118164,,
,,0.0003,166399,0.03126763552427292,-0.5061663389205933,,0.008524466305971146,166500,,,27.196401596069336,100.0,-25.31444762
3138,1668,0.0003,166699,0.03941762447357178,-0.5688996315002441,-27.483153130000005,0.008412054739892483,166800,100.0,53,26.949674606323242,,
,,0.0003,166899,0.029348332434892654,0.641728937625885,,0.00840956810861826,167000,,,26.814411163330078,100.0,-26.726139760000002
3147,1672,0.0003,167099,0.03008326329290867,0.2396833598613739,-27.08220253,0.00851926114410162,167200,100.0,53,26.674484252929688,,
,,0.0003,167399,0.035523537546396255,-1.2034287452697754,,0.008484243415296078,167500,,,26.895931243896484,100.0,-26.48229898
3155,1676,0.0003,167499,0.03322456404566765,0.7717633247375488,-27.082332219999998,0.00841963104903698,167600,100.0,53,26.778770446777344,,
,,0.0003,167899,0.02506319247186184,-0.5979228019714355,,0.008465726859867573,168000,,,26.924179077148438,100.0,-25.2620033
3164,1680,,,,,-27.231747239999994,,168000,100.0,53,,,
3167,1684,0.0003,168299,0.03973725065588951,-0.08287250995635986,-27.17060553,0.008490446954965591,168400,100.0,53,26.836206436157227,,
,,0.0003,168399,0.030817300081253052,-1.156978964805603,,0.008444596081972122,168500,,,26.774429321289062,100.0,-25.395358740000006
3176,1688,0.0003,168699,0.03118528611958027,-1.0729150772094727,-27.16025534,0.008364293724298477,168800,100.0,53,26.946718215942383,,
,,0.0003,168899,0.0277012437582016,-0.9759430289268494,,0.008421285077929497,169000,,,26.42131233215332,100.0,-25.488749300000006
3185,1692,0.0003,169099,0.04021919146180153,0.5546292066574097,-27.03893197,0.008488832041621208,169200,100.0,53,26.974973678588867,,
,,0.0003,169399,0.03509227931499481,-1.2016496658325195,,0.008406056091189384,169500,,,26.716453552246094,100.0,-25.450319039999997
3193,1696,0.0003,169499,0.02446538582444191,-0.40628910064697266,-27.017083000000003,0.008322571404278278,169600,100.0,53,26.524791717529297,,
,,0.0003,169899,0.021890778094530106,-0.9941110610961914,,0.008356873877346516,170000,,,26.615859985351562,100.0,-27.0481282
3202,1700,,,,,-27.01872392,,170000,100.0,53,,,
3205,1704,0.0003,170299,0.02346881292760372,-0.3487834930419922,-26.758061540000003,0.00830262154340744,170400,100.0,53,26.581953048706055,,
,,0.0003,170399,0.03506188839673996,0.005368471145629883,,0.008359022438526154,170500,,,26.485614776611328,100.0,-25.026379780000003
3214,1708,0.0003,170699,0.03149166703224182,0.26716849207878113,-26.755701119999998,0.008382923901081085,170800,100.0,53,26.570640563964844,,
,,0.0003,170899,0.023154430091381073,0.11015264689922333,,0.008339028805494308,171000,,,26.247455596923828,100.0,-25.1545768
3223,1712,0.0003,171099,0.03126748651266098,-1.1047470569610596,-26.838416379999998,0.008300100453197956,171200,100.0,53,26.324581146240234,,
,,0.0003,171399,0.026715915650129318,0.31937873363494873,,0.008273151703178883,171500,,,26.479494094848633,100.0,-25.92132916
3231,1716,0.0003,171499,0.02443242445588112,0.16777688264846802,-26.851096469999998,0.008290555328130722,171600,100.0,53,26.55731964111328,,
,,0.0003,171899,0.03569565713405609,-0.648597240447998,,0.008383199572563171,172000,,,26.339935302734375,100.0,-25.042099919999995
3240,1720,,,,,-26.941915229999996,,172000,100.0,53,,,
3243,1724,0.0003,172299,0.02689630165696144,0.22994539141654968,-27.099466850000002,0.008466311730444431,172400,100.0,53,26.295185089111328,,
,,0.0003,172399,0.031498219817876816,-0.8043992519378662,,0.00848271045833826,172500,,,26.166399002075195,100.0,-25.499199679999997
3252,1728,0.0003,172699,0.03681840002536774,0.09972593188285828,-27.004769060000005,0.008529854007065296,172800,100.0,53,26.127304077148438,,
,,0.0003,172899,0.02547306939959526,-1.2347036600112915,,0.008383995853364468,173000,,,26.407400131225586,100.0,-24.69216372
3261,1732,0.0003,173099,0.029404308646917343,0.41927748918533325,-26.99137512999999,0.008285264484584332,173200,100.0,53,26.737995147705078,,
,,0.0003,173399,0.030147871002554893,0.21355503797531128,,0.008370605297386646,173500,,,26.12333106994629,100.0,-24.49402674
3269,1736,0.0003,173499,0.021941885352134705,-1.1015055179595947,-26.801748569999994,0.008344820700585842,173600,100.0,53,26.589515686035156,,
,,0.0003,173899,0.030245497822761536,0.5800149440765381,,0.008295847102999687,174000,,,25.89607048034668,100.0,-24.532160200000003
3278,1740,,,,,-26.866673289999998,,174000,100.0,53,,,
3281,1744,0.0003,174299,0.029425162822008133,0.6611716151237488,-26.823912030000006,0.008280516602098942,174400,100.0,53,26.285633087158203,,
,,0.0003,174399,0.028053389862179756,-0.8877734541893005,,0.008325536735355854,174500,,,26.447511672973633,100.0,-24.71300078
3290,1748,0.0003,174699,0.029355088248848915,0.07325795292854309,-26.7229108,0.00840958021581173,174800,100.0,53,26.679323196411133,,
,,0.0003,174899,0.029691388830542564,1.2786166667938232,,0.00852973572909832,175000,,,26.32048797607422,100.0,-24.421771359999997
3298,1752,0.0003,175099,0.022540252655744553,-0.2605740427970886,-26.72112066,0.008474514819681644,175200,100.0,53,26.335308074951172,,
,,0.0003,175399,0.024121105670928955,0.19989320635795593,,0.008375332690775394,175500,,,26.4732666015625,100.0,-24.419814700000003
3307,1756,0.0003,175499,0.023544713854789734,1.1372969150543213,-26.654394650000004,0.008476786315441132,175600,100.0,53,26.631454467773438,,
,,0.0003,175899,0.0468909814953804,-0.5341424942016602,,0.008605957962572575,176000,,,25.934953689575195,100.0,-24.58620646
3315,1760,,,,,-26.686968580000002,,176000,100.0,53,,,
3319,1764,0.0003,176299,0.023806937038898468,-0.9308409690856934,-26.574269889999997,0.008501316420733929,176400,100.0,53,25.85445785522461,,
,,0.0003,176399,0.03044930286705494,-0.09691989421844482,,0.008436635136604309,176500,,,26.270397186279297,100.0,-24.94062106
3327,1768,0.0003,176699,0.028711963444948196,1.6493654251098633,-26.58321748,0.008327580988407135,176800,100.0,53,26.433380126953125,,
,,0.0003,176899,0.02233053371310234,0.278030663728714,,0.008336647413671017,177000,,,26.071645736694336,100.0,-24.810441259999997
3336,1772,0.0003,177099,0.03388184309005737,0.18380504846572876,-26.665013040000005,0.00833908375352621,177200,100.0,53,26.524879455566406,,
,,0.0003,177399,0.024952268227934837,-0.41623517870903015,,0.008290382102131844,177500,,,26.3341007232666,100.0,-24.464853799999997
3344,1776,0.0003,177499,0.09609340876340866,-1.1383603811264038,-26.647051920000003,0.008264683187007904,177600,100.0,53,26.303857803344727,,
,,0.0003,177899,0.027163377031683922,-0.4439511299133301,,0.008221077732741833,178000,,,25.753692626953125,100.0,-25.327210780000005
3353,1780,,,,,-26.569454369999995,,178000,100.0,53,,,
