rollout/ep_rew_mean,train/n_updates,train/actor_loss,time/time_elapsed,train/learning_rate,time/episodes,time/total_timesteps,rollout/ep_len_mean,time/fps,train/critic_loss,eval/mean_reward,eval/mean_ep_length
,66899,45.09831237792969,,0.001,,67000,,,0.06755469739437103,-41.40582816,100.0
-39.04620571,67099,45.195960998535156,1058,0.001,672,67200,100.0,63,0.06722754240036011,,
,67399,45.029109954833984,,0.001,,67500,,,0.0792049914598465,-39.25462434,100.0
-38.835601770000004,67499,45.21267318725586,1065,0.001,676,67600,100.0,63,0.052293285727500916,,
,67899,45.396522521972656,,0.001,,68000,,,0.04617916792631149,-39.48872368,100.0
-38.88697083,,,1072,,680,68000,100.0,63,,,
-39.08647037,68299,45.135650634765625,1075,0.001,684,68400,100.0,63,0.04541570320725441,,
,68399,45.035621643066406,,0.001,,68500,,,0.06447572261095047,-40.9862912,100.0
-39.04783405,68699,45.44097900390625,1083,0.001,688,68800,100.0,63,0.05994642525911331,,
,68899,45.00304412841797,,0.001,,69000,,,0.07431191205978394,-39.73453052,100.0
-39.14851307000001,69099,45.17277908325195,1090,0.001,692,69200,100.0,63,0.07936045527458191,,
,69399,45.272254943847656,,0.001,,69500,,,0.04541594535112381,-39.30044392,100.0
-39.289246580000004,69499,45.3965950012207,1097,0.001,696,69600,100.0,63,0.07444554567337036,,
,69899,45.561729431152344,,0.001,,70000,,,0.05314657837152481,-39.678897,100.0
-39.107439680000006,,,1104,,700,70000,100.0,63,,,
-38.94566253,70299,45.40158462524414,1107,0.001,704,70400,100.0,63,0.05531397834420204,,
,70399,44.9576416015625,,0.001,,70500,,,0.0417260117828846,-39.25146768,100.0
