time/episodes,train/critic_loss,train/ent_coef_loss,time/fps,train/learning_rate,rollout/ep_len_mean,time/total_timesteps,time/time_elapsed,train/actor_loss,train/n_updates,train/ent_coef,rollout/ep_rew_mean,eval/mean_ep_length,eval/mean_reward
5712,0.006897482089698315,-0.9628240466117859,36,0.0003,100.0,571200,15676,19.732624053955078,571099,0.007535427808761597,-22.566384120000002,,
,0.00742686353623867,-0.307914137840271,,0.0003,,571500,,20.275047302246094,571399,0.007323017343878746,,100.0,-21.05417202
5716,0.006853364408016205,-0.46244016289711,36,0.0003,100.0,571600,15688,19.6192626953125,571499,0.007574532181024551,-22.55898631,,
,0.007748831994831562,-0.965927004814148,,0.0003,,572000,,20.12588882446289,571899,0.007654198911041021,,100.0,-20.97497934
5720,,,36,,100.0,572000,15701,,,,-22.636307390000006,,
5724,0.009769303724169731,0.2342861294746399,36,0.0003,100.0,572400,15705,20.34406280517578,572299,0.007514809723943472,-22.69038966,,
,0.007590288296341896,0.29092440009117126,,0.0003,,572500,,19.578922271728516,572399,0.0074499137699604034,,100.0,-20.41661612
5728,0.01886948011815548,0.5930333137512207,36,0.0003,100.0,572800,15718,19.691585540771484,572699,0.0074065979570150375,-22.630499110000002,,
,0.01387695036828518,0.3352413773536682,,0.0003,,573000,,20.161598205566406,572899,0.007414332590997219,,100.0,-20.599245079999996
5732,0.007146833464503288,-0.2367132306098938,36,0.0003,100.0,573200,15730,19.634252548217773,573099,0.0074532004073262215,-22.62889818,,
,0.007349769584834576,-0.8885359764099121,,0.0003,,573500,,20.097007751464844,573399,0.00746670737862587,,100.0,-24.01105312
5736,0.00994071550667286,0.375851035118103,36,0.0003,100.0,573600,15743,20.10814666748047,573499,0.007451583631336689,-22.626403179999993,,
,0.0061565423384308815,0.8393714427947998,,0.0003,,574000,,19.997882843017578,573899,0.00741456588730216,,100.0,-20.73727214
5740,,,36,,100.0,574000,15755,,,,-22.635301409999997,,
5744,0.00953458808362484,0.4667742848396301,36,0.0003,100.0,574400,15760,20.038671493530273,574299,0.007557107135653496,-22.443210970000006,,
,0.009660596027970314,-0.487092524766922,,0.0003,,574500,,20.065549850463867,574399,0.0075134336948394775,,100.0,-20.399270959999996
5748,0.006945522502064705,-0.7567164897918701,36,0.0003,100.0,574800,15773,19.692485809326172,574699,0.007299645338207483,-22.447011060000005,,
,0.008766604587435722,0.3614175319671631,,0.0003,,575000,,19.914012908935547,574899,0.007305822800844908,,100.0,-20.43719588
5752,0.009409953840076923,-0.5449153184890747,36,0.0003,100.0,575200,15785,19.67222785949707,575099,0.007361866533756256,-23.034053949999997,,
,0.006957601755857468,1.4425110816955566,,0.0003,,575500,,20.408512115478516,575399,0.007274311035871506,,100.0,-20.291897080000002
5756,0.005527526140213013,1.0587573051452637,36,0.0003,100.0,575600,15798,19.816028594970703,575499,0.007375689223408699,-23.01966768,,
,0.00805212277919054,-0.6308246850967407,,0.0003,,576000,,20.065460205078125,575899,0.007698672823607922,,100.0,-20.7998546
5760,,,36,,100.0,576000,15810,,,,-23.030525299999994,,
5764,0.006843086332082748,-0.1466940939426422,36,0.0003,100.0,576400,15815,19.92894744873047,576299,0.007455272600054741,-23.05543555,,
,0.011883426457643509,-0.7949937582015991,,0.0003,,576500,,19.94830894470215,576399,0.007505996152758598,,100.0,-20.83202502
5768,0.00718511501327157,1.0785883665084839,36,0.0003,100.0,576800,15828,20.113052368164062,576699,0.007487243041396141,-22.986804700000004,,
,0.005774698685854673,-0.1415497064590454,,0.0003,,577000,,19.675878524780273,576899,0.007444729097187519,,100.0,-20.53919414
5772,0.00744306156411767,-0.8559226989746094,36,0.0003,100.0,577200,15841,20.07046127319336,577099,0.007544764317572117,-23.001673240000006,,
,0.01046126801520586,0.9320058226585388,,0.0003,,577500,,19.59800910949707,577399,0.007574033923447132,,100.0,-20.6234239
5776,0.007363602519035339,-0.2556344270706177,36,0.0003,100.0,577600,15853,20.05931282043457,577499,0.007547157350927591,-22.931930690000005,,
,0.008405564352869987,-1.1054555177688599,,0.0003,,578000,,19.9776611328125,577899,0.007458874490112066,,100.0,-20.730416679999998
5780,,,36,,100.0,578000,15866,,,,-23.02749884,,
5784,0.008771151304244995,0.3225359618663788,36,0.0003,100.0,578400,15870,19.873828887939453,578299,0.007525624241679907,-23.02291644,,
,0.006347970571368933,0.25518664717674255,,0.0003,,578500,,20.22225570678711,578399,0.007550245616585016,,100.0,-20.754291359999996
5788,0.010000110603868961,1.6566529273986816,36,0.0003,100.0,578800,15883,19.940853118896484,578699,0.007447068579494953,-22.95385053,,
,0.0077866194769740105,-0.14392027258872986,,0.0003,,579000,,20.064374923706055,578899,0.007452535908669233,,100.0,-23.098353799999995
5792,0.00875118374824524,1.3259793519973755,36,0.0003,100.0,579200,15895,20.151103973388672,579099,0.007604461163282394,-23.021294529999995,,
,0.007395434193313122,-0.7730345129966736,,0.0003,,579500,,19.61724090576172,579399,0.0075877271592617035,,100.0,-20.609476400000002
5796,0.009562306106090546,0.9427925944328308,36,0.0003,100.0,579600,15908,20.463598251342773,579499,0.0075366925448179245,-22.98065929,,
,0.007240405306220055,0.8994041681289673,,0.0003,,580000,,20.005311965942383,579899,0.0074588460847735405,,100.0,-20.474038179999997
5800,,,36,,100.0,580000,15920,,,,-22.9880861,,
5804,0.007579751778393984,-1.1191728115081787,36,0.0003,100.0,580400,15925,19.994728088378906,580299,0.0075212582014501095,-23.06072463,,
,0.020758651196956635,-0.1878032237291336,,0.0003,,580500,,19.640636444091797,580399,0.00747723551467061,,100.0,-20.81865722
5808,0.010223516263067722,-0.5877323150634766,36,0.0003,100.0,580800,15938,20.33913803100586,580699,0.007421183865517378,-23.067938579999996,,
,0.010365589521825314,0.9594264626502991,,0.0003,,581000,,19.74258804321289,580899,0.007419093046337366,,100.0,-20.73343962
5812,0.007823512889444828,0.1710662990808487,36,0.0003,100.0,581200,15950,19.780378341674805,581099,0.007429135963320732,-23.132492649999996,,
,0.005581595003604889,-0.4524788558483124,,0.0003,,581500,,19.83529281616211,581399,0.007508508861064911,,100.0,-20.55282788
5816,0.007813967764377594,-0.64708411693573,36,0.0003,100.0,581600,15962,20.30518913269043,581499,0.007406633347272873,-23.119929170000006,,
,0.006950984708964825,-0.26392316818237305,,0.0003,,582000,,19.759153366088867,581899,0.007427011150866747,,100.0,-20.6204164
5820,,,36,,100.0,582000,15975,,,,-23.128438659999997,,
5824,0.010655079036951065,-0.8314348459243774,36,0.0003,100.0,582400,15980,19.91983985900879,582299,0.007395939435809851,-23.093603209999998,,
,0.009366144426167011,0.7049842476844788,,0.0003,,582500,,20.498090744018555,582399,0.007463093847036362,,100.0,-20.469330300000003
5828,0.007677122950553894,0.2812836468219757,36,0.0003,100.0,582800,15992,20.190237045288086,582699,0.0074427127838134766,-23.135455939999993,,
,0.00790200661867857,0.16451305150985718,,0.0003,,583000,,19.774805068969727,582899,0.007371529471129179,,100.0,-20.3967355
5832,0.006165899336338043,0.3326960802078247,36,0.0003,100.0,583200,16005,19.87697982788086,583099,0.007532040122896433,-23.12088115,,
,0.006495065055787563,-0.785042405128479,,0.0003,,583500,,20.102256774902344,583399,0.007614940404891968,,100.0,-20.6199268
5836,0.0072623505257070065,-0.2287680208683014,36,0.0003,100.0,583600,16017,20.36564064025879,583499,0.007599882315844297,-23.115628560000005,,
,0.006004915572702885,0.35227715969085693,,0.0003,,584000,,19.612903594970703,583899,0.007531213574111462,,100.0,-20.592564040000003
5840,,,36,,100.0,584000,16030,,,,-23.17166841,,
5844,0.010293075814843178,-0.7331440448760986,36,0.0003,100.0,584400,16034,20.405376434326172,584299,0.007311956491321325,-23.421937740000008,,
,0.009415270760655403,0.2660152316093445,,0.0003,,584500,,20.26406478881836,584399,0.007306324318051338,,100.0,-20.96168994
5848,0.008358301594853401,0.07944533228874207,36,0.0003,100.0,584800,16047,19.784841537475586,584699,0.007366347126662731,-23.47592435,,
,0.01022939383983612,0.043738603591918945,,0.0003,,585000,,20.395755767822266,584899,0.0074798958376049995,,100.0,-20.855182700000004
5852,0.009317164309322834,-0.9364098310470581,36,0.0003,100.0,585200,16059,20.330303192138672,585099,0.007508816663175821,-22.943624909999997,,
,0.006708197761327028,0.3729437589645386,,0.0003,,585500,,19.94778823852539,585399,0.007330434862524271,,100.0,-20.69616856
5856,0.009216560050845146,0.0061404407024383545,36,0.0003,100.0,585600,16072,19.694690704345703,585499,0.00739123672246933,-22.900314279999996,,
,0.006214414723217487,-0.03177407383918762,,0.0003,,586000,,19.822158813476562,585899,0.007424631621688604,,100.0,-20.80084252
5860,,,36,,100.0,586000,16084,,,,-23.040091880000006,,
5864,0.006755870301276445,-0.12743675708770752,36,0.0003,100.0,586400,16089,19.788938522338867,586299,0.007630642503499985,-22.986866779999996,,
,0.006142720580101013,-0.4259360432624817,,0.0003,,586500,,19.843795776367188,586399,0.007700229529291391,,100.0,-20.767291560000004
5868,0.006415627896785736,0.2458324283361435,36,0.0003,100.0,586800,16102,19.63796615600586,586699,0.00747318658977747,-23.044305719999997,,
,0.006179843097925186,0.8432667851448059,,0.0003,,587000,,20.41303253173828,586899,0.007447452284395695,,100.0,-20.82536768
5872,0.009505393914878368,-1.6509931087493896,36,0.0003,100.0,587200,16114,20.090938568115234,587099,0.007474059239029884,-23.062385119999995,,
,0.010010463185608387,-0.4332563877105713,,0.0003,,587500,,19.850038528442383,587399,0.007493400480598211,,100.0,-20.78920702
5876,0.013938921503722668,0.4532439112663269,36,0.0003,100.0,587600,16126,19.93874740600586,587499,0.007524390239268541,-23.010618579999996,,
,0.009516393765807152,-0.6751852631568909,,0.0003,,588000,,19.760162353515625,587899,0.007392255123704672,,100.0,-20.8569899
5880,,,36,,100.0,588000,16139,,,,-23.071343749999997,,
5884,0.007286738138645887,0.07607272267341614,36,0.0003,100.0,588400,16144,19.985389709472656,588299,0.00766405975446105,-23.036356259999998,,
,0.012538595125079155,-0.7378247976303101,,0.0003,,588500,,20.107398986816406,588399,0.0075504290871322155,,100.0,-20.677666139999996
5888,0.00940430536866188,1.0101394653320312,36,0.0003,100.0,588800,16156,20.375431060791016,588699,0.007622885517776012,-23.084909940000003,,
,0.008721373975276947,-0.6176365613937378,,0.0003,,589000,,20.78006362915039,588899,0.007479581516236067,,100.0,-20.55087676
5892,0.008599208667874336,-0.5420700311660767,36,0.0003,100.0,589200,16169,20.144136428833008,589099,0.007416096981614828,-23.03076379,,
,0.007396437227725983,-1.0145065784454346,,0.0003,,589500,,19.70504379272461,589399,0.007608410902321339,,100.0,-20.668463780000003
5896,0.005683597177267075,-0.5956448316574097,36,0.0003,100.0,589600,16181,19.75311279296875,589499,0.007518687751144171,-23.067773620000004,,
,0.00572135578840971,-1.1037765741348267,,0.0003,,590000,,20.170141220092773,589899,0.007589010987430811,,100.0,-20.755954000000003
5900,,,36,,100.0,590000,16194,,,,-23.065189250000003,,
5904,0.008513995446264744,-0.27116772532463074,36,0.0003,100.0,590400,16199,20.057697296142578,590299,0.007470275741070509,-23.025089939999997,,
,0.0076594166457653046,0.49036043882369995,,0.0003,,590500,,19.95073699951172,590399,0.007529084570705891,,100.0,-20.42026856
5908,0.013714507222175598,0.30538177490234375,36,0.0003,100.0,590800,16211,19.687990188598633,590699,0.007411501370370388,-23.116845350000002,,
,0.0071745081804692745,-0.10285130143165588,,0.0003,,591000,,19.82855987548828,590899,0.007670446299016476,,100.0,-20.67551658
5912,0.004381898790597916,-1.4931752681732178,36,0.0003,100.0,591200,16223,19.562294006347656,591099,0.007563700899481773,-23.10638238,,
,0.007073018699884415,-0.7614591121673584,,0.0003,,591500,,20.553455352783203,591399,0.0076443287543952465,,100.0,-20.443837339999998
5916,0.008695189841091633,-0.1334385871887207,36,0.0003,100.0,591600,16236,20.139522552490234,591499,0.007638556882739067,-23.092850790000004,,
,0.006886702962219715,-0.04426875710487366,,0.0003,,592000,,19.905555725097656,591899,0.007503115106374025,,100.0,-20.4568849
5920,,,36,,100.0,592000,16248,,,,-23.028213539999996,,
5924,0.007343197241425514,-0.018328696489334106,36,0.0003,100.0,592400,16253,19.868724822998047,592299,0.007528251502662897,-23.034440529999994,,
,0.007429224904626608,0.14621791243553162,,0.0003,,592500,,19.53859519958496,592399,0.007541473489254713,,100.0,-20.51027398
5928,0.007732044905424118,-0.21073590219020844,36,0.0003,100.0,592800,16266,19.96144676208496,592699,0.007604334037750959,-23.00952735,,
,0.005986516829580069,0.005177557468414307,,0.0003,,593000,,19.637802124023438,592899,0.007493751123547554,,100.0,-20.792669139999997
5932,0.009933779016137123,-0.2645348608493805,36,0.0003,100.0,593200,16278,20.0664119720459,593099,0.007481215056031942,-23.005677459999998,,
,0.006345679052174091,-0.21809449791908264,,0.0003,,593500,,19.877233505249023,593399,0.0076547060161828995,,100.0,-20.46482288
5936,0.009099946357309818,-0.7704218029975891,36,0.0003,100.0,593600,16291,20.305782318115234,593499,0.007581083569675684,-23.037158169999998,,
,0.009546240791678429,0.7245938181877136,,0.0003,,594000,,19.99942970275879,593899,0.007311444263905287,,100.0,-20.665598819999996
5940,,,36,,100.0,594000,16303,,,,-23.01954832,,
5944,0.008843731135129929,0.34201720356941223,36,0.0003,100.0,594400,16309,19.65801239013672,594299,0.007568261120468378,-22.804736499999994,,
,0.006253841798752546,0.7409638166427612,,0.0003,,594500,,20.254037857055664,594399,0.0076238964684307575,,100.0,-21.24046382
5948,0.007335685193538666,-0.37420034408569336,36,0.0003,100.0,594800,16321,20.01651382446289,594699,0.007552384398877621,-22.774631509999995,,
,0.00817958079278469,-0.5472233295440674,,0.0003,,595000,,20.063608169555664,594899,0.00752832368016243,,100.0,-20.608320560000003
5952,0.010022744536399841,-1.8540157079696655,36,0.0003,100.0,595200,16333,20.101634979248047,595099,0.0075378818437457085,-22.746373960000007,,
,0.013105621561408043,-0.38597339391708374,,0.0003,,595500,,20.298540115356445,595399,0.007504700683057308,,100.0,-20.4553702
5956,0.007678947411477566,-0.06712606549263,36,0.0003,100.0,595600,16346,19.773792266845703,595499,0.007498765829950571,-22.8494643,,
,0.0054343342781066895,0.08916300535202026,,0.0003,,596000,,19.83858871459961,595899,0.0074735283851623535,,100.0,-20.3865282
5960,,,36,,100.0,596000,16358,,,,-22.731310220000005,,
5964,0.010310947895050049,0.25232845544815063,36,0.0003,100.0,596400,16363,20.494007110595703,596299,0.007496410049498081,-22.764240639999997,,
,0.0061152419075369835,-0.3706630766391754,,0.0003,,596500,,20.030906677246094,596399,0.007499141618609428,,100.0,-20.417152859999998
5968,0.010806657373905182,1.2602239847183228,36,0.0003,100.0,596800,16376,20.133638381958008,596699,0.0075399745255708694,-22.74995447,,
,0.007249412592500448,0.5846708416938782,,0.0003,,597000,,20.174835205078125,596899,0.007529055699706078,,100.0,-20.40863662
5972,0.010296308435499668,0.6983646154403687,36,0.0003,100.0,597200,16389,20.187313079833984,597099,0.007527817040681839,-22.676833820000002,,
,0.007654488552361727,-1.933463454246521,,0.0003,,597500,,19.73721694946289,597399,0.007446365896612406,,100.0,-20.522852200000003
5976,0.006732333451509476,0.3955610990524292,36,0.0003,100.0,597600,16401,19.70238494873047,597499,0.007476379629224539,-22.731713220000003,,
,0.010387500748038292,-0.7971209287643433,,0.0003,,598000,,20.51284408569336,597899,0.007286600768566132,,100.0,-20.41608566
5980,,,36,,100.0,598000,16414,,,,-22.592888189999993,,
5984,0.009205540642142296,0.31624990701675415,36,0.0003,100.0,598400,16419,20.115413665771484,598299,0.007468509022146463,-22.58936527,,
,0.005056086461991072,-0.5064017176628113,,0.0003,,598500,,19.703338623046875,598399,0.007456075865775347,,100.0,-20.438204239999997
5988,0.011349604465067387,-0.1633012443780899,36,0.0003,100.0,598800,16431,19.595706939697266,598699,0.00760263716802001,-22.552933749999998,,
,0.01583787426352501,0.29504066705703735,,0.0003,,599000,,20.196022033691406,598899,0.007440619170665741,,100.0,-20.53274638
5992,0.006887888535857201,-0.016086995601654053,36,0.0003,100.0,599200,16444,20.081153869628906,599099,0.007377402391284704,-22.529629279999995,,
,0.007585274055600166,-1.0739426612854004,,0.0003,,599500,,19.38994789123535,599399,0.007576172240078449,,100.0,-20.506621139999996
5996,0.00837632641196251,-0.815829873085022,36,0.0003,100.0,599600,16456,19.847270965576172,599499,0.007493550423532724,-22.47780776,,
,0.005453274119645357,-1.1957898139953613,,0.0003,,600000,,19.64723777770996,599899,0.007568005006760359,,100.0,-20.90193072
6000,,,36,,100.0,600000,16469,,,,-22.49442476999999,,
6004,0.008230669423937798,0.2857128083705902,36,0.0003,100.0,600400,16473,19.76584815979004,600299,0.007552470546215773,-22.52354535,,
,0.004830224439501762,-0.5650269985198975,,0.0003,,600500,,19.776872634887695,600399,0.007488999515771866,,100.0,-20.403825759999997
6008,0.007171041332185268,-1.4112067222595215,36,0.0003,100.0,600800,16486,20.005081176757812,600699,0.0073576271533966064,-22.531391520000003,,
,0.006496190559118986,-0.15436643362045288,,0.0003,,601000,,19.634920120239258,600899,0.007383504416793585,,100.0,-20.429307559999998
6012,0.017003249377012253,-0.15760505199432373,36,0.0003,100.0,601200,16498,20.247406005859375,601099,0.007335064001381397,-22.49295387,,
,0.0054030148312449455,0.6366395354270935,,0.0003,,601500,,20.03217315673828,601399,0.007374264765530825,,100.0,-20.420121159999997
6016,0.006600122898817062,-0.5941493511199951,36,0.0003,100.0,601600,16511,19.82500648498535,601499,0.007399769965559244,-22.52918457,,
,0.01159707736223936,0.7879480719566345,,0.0003,,602000,,20.379558563232422,601899,0.00753584410995245,,100.0,-20.41405886
6020,,,36,,100.0,602000,16523,,,,-22.56565052,,
6024,0.00674618873745203,-1.6791834831237793,36,0.0003,100.0,602400,16528,20.063020706176758,602299,0.00737385731190443,-22.596515639999996,,
,0.004709433764219284,-0.6532628536224365,,0.0003,,602500,,19.7042179107666,602399,0.0073454598896205425,,100.0,-20.4007273
6028,0.011043533682823181,-0.6767183542251587,36,0.0003,100.0,602800,16541,20.282779693603516,602699,0.007394564338028431,-22.63997303,,
,0.005453032907098532,-1.3578394651412964,,0.0003,,603000,,20.388765335083008,602899,0.007544743362814188,,100.0,-20.3541013
6032,0.009699372574687004,1.10572350025177,36,0.0003,100.0,603200,16553,19.94406509399414,603099,0.007524239365011454,-22.60177911,,
,0.010474959388375282,0.9289065003395081,,0.0003,,603500,,20.28036117553711,603399,0.007547848392277956,,100.0,-20.55549166
6036,0.006933925673365593,-0.13744881749153137,36,0.0003,100.0,603600,16566,19.810344696044922,603499,0.007520971819758415,-22.599035430000004,,
,0.00841924361884594,0.4405142664909363,,0.0003,,604000,,19.843250274658203,603899,0.007395223714411259,,100.0,-20.42340372
6040,,,36,,100.0,604000,16578,,,,-22.67024904,,
6044,0.004267021082341671,-0.47513526678085327,36,0.0003,100.0,604400,16583,19.298112869262695,604299,0.007584706414490938,-22.64699152,,
,0.01189708337187767,0.2169143259525299,,0.0003,,604500,,19.960525512695312,604399,0.0076269833371043205,,100.0,-20.33330442
6048,0.006677226163446903,0.3814994990825653,36,0.0003,100.0,604800,16595,20.00304412841797,604699,0.007535585202276707,-22.61675728,,
,0.005108642391860485,1.1427712440490723,,0.0003,,605000,,19.692584991455078,604899,0.007418919820338488,,100.0,-20.492127959999998
6052,0.009332142770290375,-0.10396307706832886,36,0.0003,100.0,605200,16608,19.96091079711914,605099,0.0075364550575613976,-22.686515370000002,,
,0.005698853638023138,0.7171651721000671,,0.0003,,605500,,20.155237197875977,605399,0.0074989874847233295,,100.0,-20.458794039999997
6056,0.00630897656083107,-0.25667786598205566,36,0.0003,100.0,605600,16621,19.875635147094727,605499,0.007443330250680447,-22.621410190000002,,
,0.005754018202424049,0.38880273699760437,,0.0003,,606000,,19.38011932373047,605899,0.00757804699242115,,100.0,-20.37860134
6060,,,36,,100.0,606000,16633,,,,-22.630204050000003,,
6064,0.005821445025503635,-0.019045837223529816,36,0.0003,100.0,606400,16638,19.903339385986328,606299,0.0075282263569533825,-22.621814289999996,,
,0.008594903163611889,0.5060441493988037,,0.0003,,606500,,20.109638214111328,606399,0.0075341518968343735,,100.0,-20.3613065
6068,0.010949368588626385,-0.4249591827392578,36,0.0003,100.0,606800,16651,20.44460678100586,606699,0.007551009301096201,-22.59399465,,
,0.008493522182106972,-0.08732655644416809,,0.0003,,607000,,19.90179443359375,606899,0.00753897475078702,,100.0,-20.488812660000004
6072,0.009974207729101181,-0.4791286587715149,36,0.0003,100.0,607200,16663,19.912342071533203,607099,0.0075654685497283936,-22.61668106,,
,0.007259533740580082,-0.5258241295814514,,0.0003,,607500,,19.65697479248047,607399,0.0074285478331148624,,100.0,-20.556396279999998
6076,0.0067398217506706715,-1.1972376108169556,36,0.0003,100.0,607600,16675,20.004940032958984,607499,0.007427255157381296,-22.597776290000002,,
,0.01024010218679905,-0.5855764150619507,,0.0003,,608000,,20.060638427734375,607899,0.0076148491352796555,,100.0,-20.54006664
6080,,,36,,100.0,608000,16688,,,,-22.60714046,,
6084,0.006582372356206179,0.40252214670181274,36,0.0003,100.0,608400,16693,19.81516456604004,608299,0.007580815814435482,-22.68569715,,
,0.012720014899969101,-0.31720125675201416,,0.0003,,608500,,19.624042510986328,608399,0.007631097920238972,,100.0,-20.36508112
6088,0.00783148966729641,-0.7924320697784424,36,0.0003,100.0,608800,16705,20.07970428466797,608699,0.007616432383656502,-22.661007759999997,,
,0.012089803814888,0.33801642060279846,,0.0003,,609000,,20.42709732055664,608899,0.007596893236041069,,100.0,-20.49513074
6092,0.00835617259144783,-1.5870453119277954,36,0.0003,100.0,609200,16718,19.728883743286133,609099,0.007596925832331181,-22.72612756,,
,0.008229751139879227,0.2539942264556885,,0.0003,,609500,,19.663490295410156,609399,0.0075431568548083305,,100.0,-20.543569859999998
6096,0.009357338771224022,0.091077521443367,36,0.0003,100.0,609600,16730,19.755512237548828,609499,0.007551095448434353,-22.7564574,,
,0.007499300874769688,-0.7942842841148376,,0.0003,,610000,,19.9346923828125,609899,0.007522625382989645,,100.0,-20.379247019999998
6100,,,36,,100.0,610000,16743,,,,-22.767226479999998,,
6104,0.0073537928983569145,0.013588473200798035,36,0.0003,100.0,610400,16747,20.029001235961914,610299,0.007498855236917734,-22.761945070000003,,
,0.007898963987827301,1.2156407833099365,,0.0003,,610500,,19.726118087768555,610399,0.007479382213205099,,100.0,-20.84800994
6108,0.011436734348535538,0.374455988407135,36,0.0003,100.0,610800,16760,19.800647735595703,610699,0.00752805033698678,-22.681127609999994,,
,0.007195804268121719,-1.4504718780517578,,0.0003,,611000,,19.94439697265625,610899,0.007551030721515417,,100.0,-20.3686544
6112,0.006561875808984041,0.27292972803115845,36,0.0003,100.0,611200,16772,19.803646087646484,611099,0.007514733821153641,-22.662353760000006,,
,0.007932127453386784,-0.2430107295513153,,0.0003,,611500,,19.848949432373047,611399,0.007462189998477697,,100.0,-20.32835848
6116,0.007118180859833956,-0.25656771659851074,36,0.0003,100.0,611600,16785,20.140878677368164,611499,0.007410932797938585,-22.62254855,,
,0.005487966351211071,-1.121354103088379,,0.0003,,612000,,19.635465621948242,611899,0.0075555904768407345,,100.0,-21.26221056
6120,,,36,,100.0,612000,16798,,,,-22.62048784,,
6124,0.005613742396235466,-1.302236795425415,36,0.0003,100.0,612400,16803,20.029926300048828,612299,0.007481525652110577,-22.558825180000007,,
,0.007944109849631786,1.096611738204956,,0.0003,,612500,,20.087085723876953,612399,0.007538945879787207,,100.0,-20.47439782
6128,0.009405780583620071,-1.0887997150421143,36,0.0003,100.0,612800,16815,20.057228088378906,612699,0.007723355665802956,-22.560401109999997,,
,0.009027346968650818,-0.5767298340797424,,0.0003,,613000,,19.935352325439453,612899,0.007696995511651039,,100.0,-20.382981559999998
6132,0.007587042171508074,0.246327742934227,36,0.0003,100.0,613200,16828,19.911273956298828,613099,0.007642440963536501,-22.61245199,,
,0.005758658051490784,0.825913667678833,,0.0003,,613500,,19.648738861083984,613399,0.007673303596675396,,100.0,-20.49508424
6136,0.008178358897566795,-0.021344810724258423,36,0.0003,100.0,613600,16841,19.671241760253906,613499,0.007661070674657822,-22.592861209999995,,
,0.010207436047494411,0.9959782958030701,,0.0003,,614000,,19.91442108154297,613899,0.007652793545275927,,100.0,-20.469112420000002
6140,,,36,,100.0,614000,16853,,,,-22.473764799999998,,
6144,0.009272784925997257,-0.4140390157699585,36,0.0003,100.0,614400,16858,19.768680572509766,614299,0.007473984267562628,-22.457981930000003,,
,0.009327894076704979,-0.1557675153017044,,0.0003,,614500,,20.028091430664062,614399,0.007505258545279503,,100.0,-20.39493286
6148,0.0037269084714353085,0.07077529281377792,36,0.0003,100.0,614800,16870,19.831035614013672,614699,0.0074456059373915195,-22.543867209999995,,
,0.007248531561344862,0.3103972375392914,,0.0003,,615000,,20.093368530273438,614899,0.007504048757255077,,100.0,-20.4157209
6152,0.010464522056281567,0.12520496547222137,36,0.0003,100.0,615200,16883,19.719482421875,615099,0.007516243029385805,-22.510905929999993,,
,0.013411354273557663,0.3978617489337921,,0.0003,,615500,,20.063203811645508,615399,0.007467500865459442,,100.0,-20.38860902
6156,0.013178873807191849,0.9959421157836914,36,0.0003,100.0,615600,16895,19.988393783569336,615499,0.00759267108514905,-22.53331001,,
,0.005005255341529846,-1.0196748971939087,,0.0003,,616000,,19.960683822631836,615899,0.007583918049931526,,100.0,-21.55528588
6160,,,36,,100.0,616000,16908,,,,-22.502950309999996,,
6164,0.005578308366239071,0.15695291757583618,36,0.0003,100.0,616400,16913,20.02660369873047,616299,0.0075529394671320915,-22.48281552,,
,0.007425462361425161,-0.22891242802143097,,0.0003,,616500,,20.07485580444336,616399,0.0075618368573486805,,100.0,-20.41537188
6168,0.005665071774274111,-1.7298496961593628,36,0.0003,100.0,616800,16925,19.86301040649414,616699,0.0073890164494514465,-22.56992271,,
,0.008091925643384457,-0.8387554287910461,,0.0003,,617000,,20.200237274169922,616899,0.007385476492345333,,100.0,-20.45214606
6172,0.0075876954942941666,0.247765451669693,36,0.0003,100.0,617200,16938,20.447946548461914,617099,0.0074029224924743176,-22.614354420000005,,
,0.009358053095638752,-0.5537495613098145,,0.0003,,617500,,20.246702194213867,617399,0.007429890800267458,,100.0,-20.38415698
6176,0.00560938473790884,0.7789653539657593,36,0.0003,100.0,617600,16950,19.625944137573242,617499,0.007330595515668392,-22.623917390000003,,
,0.006494112312793732,-0.11581605672836304,,0.0003,,618000,,19.84103012084961,617899,0.007403225637972355,,100.0,-20.628276200000002
6180,,,36,,100.0,618000,16963,,,,-22.61255486,,
6184,0.00995340570807457,0.3247220516204834,36,0.0003,100.0,618400,16968,20.10270118713379,618299,0.007518856320530176,-22.639339080000003,,
,0.009700462222099304,0.4946439862251282,,0.0003,,618500,,20.039222717285156,618399,0.007516048848628998,,100.0,-21.087863399999996
6188,0.009889360517263412,0.136164128780365,36,0.0003,100.0,618800,16980,19.84722328186035,618699,0.007583213038742542,-22.67077891,,
,0.007860418409109116,0.06525290012359619,,0.0003,,619000,,20.290538787841797,618899,0.0075349886901676655,,100.0,-20.67521482
6192,0.009512269869446754,-0.5463253855705261,36,0.0003,100.0,619200,16993,19.7705078125,619099,0.00741089042276144,-22.657569249999998,,
,0.010357040911912918,-1.2137084007263184,,0.0003,,619500,,20.09624481201172,619399,0.007337687537074089,,100.0,-20.84848492
6196,0.012150775641202927,0.3210298717021942,36,0.0003,100.0,619600,17005,20.048160552978516,619499,0.00742833549156785,-22.66177383,,
,0.006032353267073631,-0.27334022521972656,,0.0003,,620000,,19.48995590209961,619899,0.007383881602436304,,100.0,-20.53629374
6200,,,36,,100.0,620000,17018,,,,-22.694409350000004,,
6204,0.006954462733119726,-1.5854524374008179,36,0.0003,100.0,620400,17023,19.86734962463379,620299,0.007598987780511379,-22.71846498,,
