rollout/ep_rew_mean,train/n_updates,train/actor_loss,time/time_elapsed,train/learning_rate,time/episodes,time/total_timesteps,rollout/ep_len_mean,time/fps,train/critic_loss,eval/mean_reward,eval/mean_ep_length
-47.21717801,147499,55.405059814453125,1936,0.001,1476,147600,100.0,76,0.24114885926246643,,
,147899,55.37520980834961,,0.001,,148000,,,0.13663539290428162,-53.94821097999999,100.0
-47.513793650000004,,,1942,,1480,148000,100.0,76,,,
-48.02097601000001,148299,55.44103240966797,1944,0.001,1484,148400,100.0,76,0.24004480242729187,,
,148399,55.53837203979492,,0.001,,148500,,,0.1808592528104782,-48.8568892,100.0
-48.27117754,148699,55.6280517578125,1950,0.001,1488,148800,100.0,76,0.20091214776039124,,
,148899,55.51510238647461,,0.001,,149000,,,0.19059370458126068,-49.535565319999996,100.0
-48.57517565,149099,55.31993865966797,1956,0.001,1492,149200,100.0,76,0.15392738580703735,,
,149399,55.77539825439453,,0.001,,149500,,,0.14070312678813934,-49.072591819999985,100.0
-48.54479218999999,149499,55.302711486816406,1962,0.001,1496,149600,100.0,76,0.1373228132724762,,
,149899,55.6064567565918,,0.001,,150000,,,0.18862970173358917,-50.47837079999999,100.0
-48.40603316000001,,,1968,,1500,150000,100.0,76,,,
-48.75364325000001,150299,55.5239143371582,1970,0.001,1504,150400,100.0,76,0.15033501386642456,,
,150399,55.19029235839844,,0.001,,150500,,,0.18101830780506134,-54.189878300000004,100.0
-49.32643301,150699,55.33613204956055,1976,0.001,1508,150800,100.0,76,0.14631164073944092,,
,150899,55.305912017822266,,0.001,,151000,,,0.1405983865261078,-51.28050869999999,100.0
-49.679806529999986,151099,55.44647979736328,1982,0.001,1512,151200,100.0,76,0.21275126934051514,,
,151399,55.7572021484375,,0.001,,151500,,,0.13821780681610107,-48.1142382,100.0
-49.49462423,151499,55.34191131591797,1988,0.001,1516,151600,100.0,76,0.1512620449066162,,
,151899,55.80659484863281,,0.001,,152000,,,0.16179487109184265,-49.50996998000001,100.0
-49.05929005000001,,,1994,,1520,152000,100.0,76,,,
-49.195977379999995,152299,55.78483581542969,1997,0.001,1524,152400,100.0,76,0.13704907894134521,,
,152399,55.72276306152344,,0.001,,152500,,,0.12438063323497772,-48.09877310000001,100.0
-49.23721768,152699,55.33960723876953,2003,0.001,1528,152800,100.0,76,0.15677626430988312,,
,152899,56.042930603027344,,0.001,,153000,,,0.15113329887390137,-47.32798178,100.0
-48.875042699999995,153099,55.51679229736328,2008,0.001,1532,153200,100.0,76,0.13543736934661865,,
,153399,55.60014724731445,,0.001,,153500,,,0.1148325651884079,-47.71387995999999,100.0
-49.02968749000001,153499,56.061622619628906,2015,0.001,1536,153600,100.0,76,0.06954918801784515,,
,153899,54.991180419921875,,0.001,,154000,,,0.0703832283616066,-48.29869738,100.0
-49.48847495,,,2021,,1540,154000,100.0,76,,,
-47.46986375,154299,55.38075256347656,2023,0.001,1544,154400,100.0,76,0.09003479778766632,,
,154399,55.813499450683594,,0.001,,154500,,,0.09251487255096436,-46.08670568,100.0
-47.75193536,154699,55.36625671386719,2029,0.001,1548,154800,100.0,76,0.08775408565998077,,
,154899,55.24279022216797,,0.001,,155000,,,0.11395209282636642,-47.291893259999995,100.0
-47.42120165999999,155099,54.937355041503906,2035,0.001,1552,155200,100.0,76,0.1524076908826828,,
,155399,55.775421142578125,,0.001,,155500,,,0.14540818333625793,-45.10470946,100.0
-47.94946377,155499,55.4537467956543,2041,0.001,1556,155600,100.0,76,0.11451761424541473,,
,155899,55.249019622802734,,0.001,,156000,,,0.12582340836524963,-46.08494528,100.0
-47.978109780000004,,,2047,,1560,156000,100.0,76,,,
-47.633325260000014,156299,55.17262268066406,2049,0.001,1564,156400,100.0,76,0.22323104739189148,,
,156399,55.5289192199707,,0.001,,156500,,,0.09840326011180878,-46.99147206,100.0
-47.08931199,156699,55.649620056152344,2055,0.001,1568,156800,100.0,76,0.07741062343120575,,
,156899,55.319236755371094,,0.001,,157000,,,0.07606934756040573,-46.155605720000004,100.0
-46.59263652,157099,55.37874984741211,2061,0.001,1572,157200,100.0,76,0.1962139904499054,,
,157399,55.13160705566406,,0.001,,157500,,,0.10141279548406601,-45.75288964000001,100.0
-46.88284467,157499,55.57396697998047,2067,0.001,1576,157600,100.0,76,0.1116538718342781,,
,157899,55.3327751159668,,0.001,,158000,,,0.10163681209087372,-44.59891008,100.0
-46.815118610000006,,,2073,,1580,158000,100.0,76,,,
-46.191449659999996,158299,55.530670166015625,2076,0.001,1584,158400,100.0,76,0.07868782430887222,,
,158399,55.39491271972656,,0.001,,158500,,,0.0908164232969284,-45.08986341999999,100.0
-45.894279590000004,158699,55.57426452636719,2081,0.001,1588,158800,100.0,76,0.12001196295022964,,
,158899,55.260032653808594,,0.001,,159000,,,0.1052265465259552,-44.583778079999995,100.0
-45.90238153999999,159099,54.821205139160156,2087,0.001,1592,159200,100.0,76,0.08966469764709473,,
,159399,55.17451477050781,,0.001,,159500,,,0.1669800579547882,-44.425925799999995,100.0
-46.04951051,159499,54.809139251708984,2093,0.001,1596,159600,100.0,76,0.1411786675453186,,
,159899,55.103363037109375,,0.001,,160000,,,0.10122843086719513,-44.95562994000001,100.0
-46.12598964999998,,,2100,,1600,160000,100.0,76,,,
-45.889849299999995,160299,55.209228515625,2102,0.001,1604,160400,100.0,76,0.15239617228507996,,
,160399,55.15937042236328,,0.001,,160500,,,0.1053343340754509,-45.88442396000001,100.0
-45.33309492,160699,55.231903076171875,2108,0.001,1608,160800,100.0,76,0.07940855622291565,,
,160899,55.150634765625,,0.001,,161000,,,0.10133927315473557,-46.35706138,100.0
-45.022085780000005,161099,55.23161315917969,2114,0.001,1612,161200,100.0,76,0.08820131421089172,,
,161399,54.922603607177734,,0.001,,161500,,,0.10241252183914185,-45.08800486,100.0
-44.72500943000002,161499,54.530540466308594,2120,0.001,1616,161600,100.0,76,0.07165705412626266,,
,161899,55.45299530029297,,0.001,,162000,,,0.1209576353430748,-46.96347936,100.0
-44.96325926,,,2126,,1620,162000,100.0,76,,,
-44.69600831,162299,55.0094108581543,2128,0.001,1624,162400,100.0,76,0.10562006384134293,,
,162399,55.07936096191406,,0.001,,162500,,,0.10545813292264938,-45.4257891,100.0
-44.574073659999996,162699,55.172874450683594,2134,0.001,1628,162800,100.0,76,0.09633529186248779,,
,162899,55.064208984375,,0.001,,163000,,,0.07352496683597565,-44.01349741999999,100.0
-44.731379770000004,163099,55.01228713989258,2140,0.001,1632,163200,100.0,76,0.06884340941905975,,
,163399,54.8695068359375,,0.001,,163500,,,0.06367553770542145,-45.12154084000001,100.0
-44.212706610000005,163499,55.754913330078125,2146,0.001,1636,163600,100.0,76,0.08296892791986465,,
,163899,55.201377868652344,,0.001,,164000,,,0.09670919179916382,-46.52939166,100.0
-44.12647831,,,2152,,1640,164000,100.0,76,,,
-44.169504290000006,164299,55.832061767578125,2154,0.001,1644,164400,100.0,76,0.09056214988231659,,
,164399,55.29106521606445,,0.001,,164500,,,0.05549471452832222,-45.97164393999999,100.0
-44.27541287000001,164699,54.753265380859375,2161,0.001,1648,164800,100.0,76,0.09566119313240051,,
,164899,55.51535415649414,,0.001,,165000,,,0.07468646764755249,-45.28926192,100.0
-44.186852480000006,165099,54.869300842285156,2167,0.001,1652,165200,100.0,76,0.06101902946829796,,
,165399,55.09333801269531,,0.001,,165500,,,0.09099694341421127,-47.177918600000005,100.0
-44.031807310000005,165499,55.03324890136719,2173,0.001,1656,165600,100.0,76,0.06715629994869232,,
,165899,55.238258361816406,,0.001,,166000,,,0.06953853368759155,-45.66208116,100.0
-43.88255324,,,2179,,1660,166000,100.0,76,,,
-43.50248211,166299,55.18035888671875,2181,0.001,1664,166400,100.0,76,0.06626775115728378,,
,166399,55.39461898803711,,0.001,,166500,,,0.09175428748130798,-45.4849391,100.0
-43.935794630000004,166699,55.029701232910156,2187,0.001,1668,166800,100.0,76,0.0507640615105629,,
,166899,54.34009552001953,,0.001,,167000,,,0.08650010824203491,-46.31628820000001,100.0
-44.0676541,167099,55.75116729736328,2193,0.001,1672,167200,100.0,76,0.062361255288124084,,
,167399,55.120399475097656,,0.001,,167500,,,0.09070063382387161,-46.38932156,100.0
-43.781319630000006,167499,55.61250686645508,2199,0.001,1676,167600,100.0,76,0.08444567024707794,,
,167899,55.08795166015625,,0.001,,168000,,,0.08827276527881622,-47.771727500000004,100.0
-43.89817833,,,2205,,1680,168000,100.0,76,,,
-43.8024791,168299,55.031959533691406,2207,0.001,1684,168400,100.0,76,0.09502368420362473,,
,168399,54.74988555908203,,0.001,,168500,,,0.0803985595703125,-45.61053484,100.0
-44.0693117,168699,54.873802185058594,2213,0.001,1688,168800,100.0,76,0.07248193025588989,,
,168899,55.45874786376953,,0.001,,169000,,,0.05886514484882355,-45.4155483,100.0
-43.78919658999999,169099,55.9356575012207,2219,0.001,1692,169200,100.0,76,0.0828208476305008,,
,169399,56.187625885009766,,0.001,,169500,,,0.12708136439323425,-45.90311242,100.0
-43.96687227,169499,54.98126983642578,2225,0.001,1696,169600,100.0,76,0.1100718080997467,,
,169899,54.96855545043945,,0.001,,170000,,,0.08516775071620941,-46.80482054,100.0
-44.512697259999996,,,2231,,1700,170000,100.0,76,,,
-44.400414330000004,170299,55.06031036376953,2234,0.001,1704,170400,100.0,76,0.07010889798402786,,
,170399,54.992218017578125,,0.001,,170500,,,0.07150261104106903,-46.16298129999999,100.0
-44.489222010000006,170699,55.28696823120117,2240,0.001,1708,170800,100.0,76,0.08965269476175308,,
,170899,55.291595458984375,,0.001,,171000,,,0.12412842363119125,-45.55520052,100.0
-44.345697949999995,171099,55.53353500366211,2246,0.001,1712,171200,100.0,76,0.10304725170135498,,
,171399,55.46550369262695,,0.001,,171500,,,0.10300040245056152,-46.456411159999995,100.0
-44.498489549999995,171499,55.27344512939453,2252,0.001,1716,171600,100.0,76,0.08134882152080536,,
,171899,55.61457824707031,,0.001,,172000,,,0.057897329330444336,-46.13394268000001,100.0
-44.82306897,,,2258,,1720,172000,100.0,76,,,
-45.0818281,172299,55.384910583496094,2260,0.001,1724,172400,100.0,76,0.07120804488658905,,
,172399,54.952152252197266,,0.001,,172500,,,0.10311800241470337,-47.37907878,100.0
-45.17808805,172699,55.33116149902344,2266,0.001,1728,172800,100.0,76,0.07569380104541779,,
,172899,55.33207321166992,,0.001,,173000,,,0.21098852157592773,-43.59315198,100.0
-45.33396103999999,173099,55.87192916870117,2272,0.001,1732,173200,100.0,76,0.10911208391189575,,
,173399,54.88416290283203,,0.001,,173500,,,0.08641066402196884,-42.74831348,100.0
-45.58771306999999,173499,55.158206939697266,2278,0.001,1736,173600,100.0,76,0.05835955590009689,,
,173899,55.387611389160156,,0.001,,174000,,,0.1291988492012024,-44.39777078,100.0
-45.55887437999999,,,2284,,1740,174000,100.0,76,,,
-45.18520243,174299,55.002559661865234,2286,0.001,1744,174400,100.0,76,0.06293204426765442,,
,174399,55.40174865722656,,0.001,,174500,,,0.10177867114543915,-44.018160820000006,100.0
-44.99479684999999,174699,55.768836975097656,2292,0.001,1748,174800,100.0,76,0.0625620037317276,,
,174899,55.41569137573242,,0.001,,175000,,,0.06658284366130829,-44.21309626,100.0
-44.86291209,175099,54.77336502075195,2298,0.001,1752,175200,100.0,76,0.08752122521400452,,
,175399,55.215049743652344,,0.001,,175500,,,0.09447108954191208,-43.9544928,100.0
-44.69910458,175499,54.812591552734375,2304,0.001,1756,175600,100.0,76,0.10235345363616943,,
,175899,55.0234375,,0.001,,176000,,,0.07996179908514023,-43.23061611999999,100.0
-44.33748523,,,2310,,1760,176000,100.0,76,,,
-44.32409519000001,176299,55.764610290527344,2312,0.001,1764,176400,100.0,76,0.07831195741891861,,
,176399,54.75179672241211,,0.001,,176500,,,0.06378091871738434,-44.18568872,100.0
-43.80182470999999,176699,55.36863708496094,2318,0.001,1768,176800,100.0,76,0.08484245091676712,,
,176899,55.90532684326172,,0.001,,177000,,,0.10411858558654785,-44.96860944,100.0
-43.61158944000001,177099,54.82233810424805,2324,0.001,1772,177200,100.0,76,0.07720470428466797,,
,177399,55.206905364990234,,0.001,,177500,,,0.08648324012756348,-43.498634120000006,100.0
-43.78524009000001,177499,55.03738784790039,2330,0.001,1776,177600,100.0,76,0.08732251822948456,,
,177899,55.06757736206055,,0.001,,178000,,,0.062188416719436646,-44.07532174,100.0
-43.63887853999999,,,2336,,1780,178000,100.0,76,,,
-43.607462070000004,178299,54.42341613769531,2338,0.001,1784,178400,100.0,76,0.06178708374500275,,
,178399,55.28956985473633,,0.001,,178500,,,0.07351934909820557,-46.14988668,100.0
-43.36940089999999,178699,55.3826789855957,2344,0.001,1788,178800,100.0,76,0.11803998053073883,,
,178899,55.430015563964844,,0.001,,179000,,,0.11224960535764694,-45.48195619999999,100.0
-43.25731529999999,179099,54.98228454589844,2350,0.001,1792,179200,100.0,76,0.09788874536752701,,
,179399,55.255775451660156,,0.001,,179500,,,0.14519958198070526,-46.51663140000001,100.0
-43.17418509,179499,55.66191482543945,2356,0.001,1796,179600,100.0,76,0.09218437969684601,,
,179899,55.20348358154297,,0.001,,180000,,,0.09594175219535828,-44.33353050000001,100.0
-42.686154959999996,,,2362,,1800,180000,100.0,76,,,
-42.792041789999985,180299,54.30642318725586,2364,0.001,1804,180400,100.0,76,0.10748462378978729,,
,180399,54.78055191040039,,0.001,,180500,,,0.08443636447191238,-44.822702899999996,100.0
-42.91088756,180699,54.65706253051758,2371,0.001,1808,180800,100.0,76,0.09714339673519135,,
,180899,54.84135818481445,,0.001,,181000,,,0.08800378441810608,-43.783739,100.0
-43.287684860000006,181099,54.404876708984375,2376,0.001,1812,181200,100.0,76,0.08079352229833603,,
,181399,55.30461120605469,,0.001,,181500,,,0.11609978973865509,-43.93073819999999,100.0
-43.51853275000001,181499,55.15436553955078,2383,0.001,1816,181600,100.0,76,0.0974031537771225,,
,181899,55.056182861328125,,0.001,,182000,,,0.09524530172348022,-44.536120219999994,100.0
-43.13120823000001,,,2389,,1820,182000,100.0,76,,,
-42.77656030000001,182299,55.0318717956543,2391,0.001,1824,182400,100.0,76,0.09068357944488525,,
,182399,55.146400451660156,,0.001,,182500,,,0.11408348381519318,-44.85244806000001,100.0
-42.71571207,182699,54.55677795410156,2397,0.001,1828,182800,100.0,76,0.09117922186851501,,
,182899,53.805938720703125,,0.001,,183000,,,0.07449816912412643,-44.08381901999999,100.0
-42.59349179000001,183099,54.3337516784668,2403,0.001,1832,183200,100.0,76,0.0695156455039978,,
,183399,55.570308685302734,,0.001,,183500,,,0.10723147541284561,-44.64629796,100.0
-42.55081301999999,183499,54.55742645263672,2409,0.001,1836,183600,100.0,76,0.08606885373592377,,
,183899,54.5761833190918,,0.001,,184000,,,0.06543484330177307,-44.44752131999999,100.0
-42.42707366,,,2415,,1840,184000,100.0,76,,,
-42.38525618,184299,54.68111801147461,2417,0.001,1844,184400,100.0,76,0.09296974539756775,,
,184399,55.145599365234375,,0.001,,184500,,,0.08722458779811859,-43.1637107,100.0
-42.318144809999986,184699,54.92426300048828,2423,0.001,1848,184800,100.0,76,0.08225381374359131,,
,184899,55.34157943725586,,0.001,,185000,,,0.09050315618515015,-44.91453528,100.0
-42.377820789999994,185099,54.90509033203125,2429,0.001,1852,185200,100.0,76,0.09800862520933151,,
,185399,54.49037170410156,,0.001,,185500,,,0.07991427183151245,-43.96177474,100.0
-42.27620947999999,185499,55.275047302246094,2435,0.001,1856,185600,100.0,76,0.08091751486063004,,
,185899,54.82984924316406,,0.001,,186000,,,0.0915469378232956,-43.74203539999999,100.0
-42.40342564,,,2441,,1860,186000,100.0,76,,,
-42.42877281999999,186299,55.156089782714844,2444,0.001,1864,186400,100.0,76,0.08454490453004837,,
,186399,55.00598907470703,,0.001,,186500,,,0.09019117057323456,-43.80522497999999,100.0
-42.70375949,186699,54.89716720581055,2450,0.001,1868,186800,100.0,76,0.10807128250598907,,
,186899,54.99626159667969,,0.001,,187000,,,0.10315458476543427,-43.031851339999996,100.0
-42.86370887,187099,54.670631408691406,2456,0.001,1872,187200,100.0,76,0.129142165184021,,
,187399,54.87470245361328,,0.001,,187500,,,0.10320716351270676,-42.28577072,100.0
-42.95648699,187499,55.67268371582031,2462,0.001,1876,187600,100.0,76,0.08385662734508514,,
,187899,55.55096435546875,,0.001,,188000,,,0.0627402737736702,-41.70861841999999,100.0
-42.725623539999994,,,2468,,1880,188000,100.0,76,,,
-42.63437652,188299,54.76435852050781,2470,0.001,1884,188400,100.0,76,0.08663125336170197,,
,188399,54.83232879638672,,0.001,,188500,,,0.07765459269285202,-43.62646379999999,100.0
-42.59280367,188699,55.40473937988281,2476,0.001,1888,188800,100.0,76,0.07446649670600891,,
,188899,55.239749908447266,,0.001,,189000,,,0.07929819822311401,-41.9718319,100.0
-42.826100509999996,189099,55.27002716064453,2482,0.001,1892,189200,100.0,76,0.12226362526416779,,
,189399,55.09305191040039,,0.001,,189500,,,0.08765030652284622,-43.52817442,100.0
-42.774902659999995,189499,55.02283477783203,2488,0.001,1896,189600,100.0,76,0.10714252293109894,,
,189899,54.99611282348633,,0.001,,190000,,,0.08263567835092545,-41.65244994,100.0
-42.64247367,,,2494,,1900,190000,100.0,76,,,
-42.3560798,190299,55.41035461425781,2497,0.001,1904,190400,100.0,76,0.08453842252492905,,
,190399,54.63755798339844,,0.001,,190500,,,0.07051995396614075,-41.96972874,100.0
-41.96091139000001,190699,55.28900909423828,2502,0.001,1908,190800,100.0,76,0.08346264064311981,,
,190899,55.67414474487305,,0.001,,191000,,,0.08910542726516724,-43.7348422,100.0
-41.66011988,191099,54.83735656738281,2509,0.001,1912,191200,100.0,76,0.07695885002613068,,
,191399,55.49883270263672,,0.001,,191500,,,0.07317183911800385,-47.40523792,100.0
-41.316155040000005,191499,56.300289154052734,2515,0.001,1916,191600,100.0,76,0.0970124825835228,,
,191899,55.028167724609375,,0.001,,192000,,,0.08062000572681427,-44.22306188,100.0
-41.43527357,,,2520,,1920,192000,100.0,76,,,
-41.34015070000001,192299,55.98754119873047,2523,0.001,1924,192400,100.0,76,0.13686035573482513,,
,192399,54.80792999267578,,0.001,,192500,,,0.08853074908256531,-44.81789204,100.0
-41.39523955000001,192699,55.58021545410156,2529,0.001,1928,192800,100.0,76,0.07356676459312439,,
,192899,54.89490509033203,,0.001,,193000,,,0.07983080297708511,-43.55416757999999,100.0
-41.21470931000001,193099,54.8923225402832,2535,0.001,1932,193200,100.0,76,0.10716182738542557,,
,193399,55.46409225463867,,0.001,,193500,,,0.11486586928367615,-43.148232320000005,100.0
-41.04070331,193499,55.461639404296875,2541,0.001,1936,193600,100.0,76,0.06722426414489746,,
,193899,54.50577926635742,,0.001,,194000,,,0.06826651841402054,-43.50357520000001,100.0
-41.07734343000001,,,2547,,1940,194000,100.0,76,,,
-41.067154630000005,194299,55.331886291503906,2549,0.001,1944,194400,100.0,76,0.0792628601193428,,
,194399,55.183021545410156,,0.001,,194500,,,0.11248637735843658,-44.23712659999999,100.0
-41.06504935000001,194699,55.052528381347656,2555,0.001,1948,194800,100.0,76,0.09202936291694641,,
,194899,54.600337982177734,,0.001,,195000,,,0.06912007927894592,-44.132273479999995,100.0
-41.21665136000001,195099,55.34699630737305,2561,0.001,1952,195200,100.0,76,0.09195730090141296,,
,195399,55.20326232910156,,0.001,,195500,,,0.09815175831317902,-42.801571159999995,100.0
-41.42811254,195499,55.37118148803711,2567,0.001,1956,195600,100.0,76,0.0950910896062851,,
,195899,55.42940902709961,,0.001,,196000,,,0.07785330712795258,-42.51618518,100.0
-41.46499874999999,,,2573,,1960,196000,100.0,76,,,
-41.314724270000006,196299,54.90211868286133,2575,0.001,1964,196400,100.0,76,0.07794986665248871,,
,196399,54.1213493347168,,0.001,,196500,,,0.08430194854736328,-43.19299068,100.0
-41.14764303,196699,55.33458709716797,2581,0.001,1968,196800,100.0,76,0.1058349683880806,,
,196899,55.11403274536133,,0.001,,197000,,,0.09042593836784363,-43.23241924,100.0
-41.13197365,197099,54.93076705932617,2588,0.001,1972,197200,100.0,76,0.0696665495634079,,
,197399,55.357391357421875,,0.001,,197500,,,0.07788627594709396,-42.928556580000006,100.0
-40.85943262999999,197499,54.86469268798828,2594,0.001,1976,197600,100.0,76,0.16370773315429688,,
,197899,54.61859130859375,,0.001,,198000,,,0.07482905685901642,-42.705340400000004,100.0
-40.76080458,,,2600,,1980,198000,100.0,76,,,
-41.29630106,198299,54.827396392822266,2602,0.001,1984,198400,100.0,76,0.09103088080883026,,
,198399,55.50398254394531,,0.001,,198500,,,0.08688890933990479,-42.71504338,100.0
-41.56336424999999,198699,54.207603454589844,2608,0.001,1988,198800,100.0,76,0.08275414258241653,,
,198899,54.653594970703125,,0.001,,199000,,,0.10106705129146576,-43.25294876,100.0
-41.56418862,199099,55.034183502197266,2614,0.001,1992,199200,100.0,76,0.07408607006072998,,
,199399,54.37739562988281,,0.001,,199500,,,0.10238344222307205,-42.16780112000001,100.0
-41.51427345,199499,55.25498962402344,2620,0.001,1996,199600,100.0,76,0.09123188257217407,,
,199899,55.01073455810547,,0.001,,200000,,,0.07555501163005829,-42.05561972,100.0
-41.49351535999999,,,2626,,2000,200000,100.0,76,,,
-41.526841870000005,200299,54.95695495605469,2628,0.001,2004,200400,100.0,76,0.07947391271591187,,
,200399,54.29349136352539,,0.001,,200500,,,0.16827645897865295,-42.674849679999994,100.0
-41.65610442,200699,54.2698860168457,2634,0.001,2008,200800,100.0,76,0.08327995240688324,,
,200899,54.835147857666016,,0.001,,201000,,,0.07375620305538177,-42.74843627999999,100.0
-41.599500819999996,201099,54.245338439941406,2640,0.001,2012,201200,100.0,76,0.059451986104249954,,
,201399,54.30914306640625,,0.001,,201500,,,0.07628560066223145,-41.90190518,100.0
-41.39722076,201499,55.14421081542969,2646,0.001,2016,201600,100.0,76,0.07330125570297241,,
,201899,54.79676055908203,,0.001,,202000,,,0.0769447609782219,-43.568788479999995,100.0
-41.32121177,,,2652,,2020,202000,100.0,76,,,
-41.25219803000001,202299,55.19823455810547,2654,0.001,2024,202400,100.0,76,0.09445016086101532,,
,202399,54.176246643066406,,0.001,,202500,,,0.1171407476067543,-43.7281819,100.0
-41.12670965,202699,54.81873321533203,2660,0.001,2028,202800,100.0,76,0.07650081813335419,,
,202899,54.91754913330078,,0.001,,203000,,,0.08765646815299988,-43.31133644,100.0
-41.33455865,203099,54.226959228515625,2666,0.001,2032,203200,100.0,76,0.055058982223272324,,
,203399,54.80609130859375,,0.001,,203500,,,0.07027006894350052,-43.50933317999999,100.0
-41.41654905,203499,55.544029235839844,2672,0.001,2036,203600,100.0,76,0.07544401288032532,,
,203899,54.95401382446289,,0.001,,204000,,,0.06835471093654633,-42.90842978,100.0
-41.22972576,,,2678,,2040,204000,100.0,76,,,
-41.33633538,204299,54.728538513183594,2680,0.001,2044,204400,100.0,76,0.05440138652920723,,
,204399,54.350162506103516,,0.001,,204500,,,0.08983758091926575,-43.24803044,100.0
-41.21617255,204699,54.05875015258789,2686,0.001,2048,204800,100.0,76,0.08214728534221649,,
,204899,54.728607177734375,,0.001,,205000,,,0.12839828431606293,-42.60709326,100.0
-40.93651173,205099,54.577232360839844,2692,0.001,2052,205200,100.0,76,0.07241006195545197,,
,205399,55.113861083984375,,0.001,,205500,,,0.09658658504486084,-43.02458774000001,100.0
-40.652329449999996,205499,54.61007308959961,2698,0.001,2056,205600,100.0,76,0.08744732290506363,,
,205899,54.30447769165039,,0.001,,206000,,,0.0874331071972847,-42.499191200000006,100.0
-40.82548721,,,2704,,2060,206000,100.0,76,,,
-40.92388895999999,206299,54.489891052246094,2706,0.001,2064,206400,100.0,76,0.08543269336223602,,
,206399,54.559242248535156,,0.001,,206500,,,0.09285078197717667,-43.839572600000004,100.0
-41.089086449999996,206699,55.44701385498047,2713,0.001,2068,206800,100.0,76,0.0938633531332016,,
,206899,54.42798614501953,,0.001,,207000,,,0.09051382541656494,-44.53980834,100.0
-41.125462199999994,207099,54.20510482788086,2719,0.001,2072,207200,100.0,76,0.0863991528749466,,
,207399,53.849205017089844,,0.001,,207500,,,0.09563596546649933,-43.618310060000006,100.0
-41.173387989999995,207499,54.75733184814453,2725,0.001,2076,207600,100.0,76,0.09185146540403366,,
,207899,54.92515563964844,,0.001,,208000,,,0.0755348801612854,-43.45259934,100.0
-41.45367324000001,,,2731,,2080,208000,100.0,76,,,
-41.087788499999995,208299,54.64205551147461,2733,0.001,2084,208400,100.0,76,0.08420116454362869,,
,208399,54.61621856689453,,0.001,,208500,,,0.12718451023101807,-43.3247807,100.0
-40.83182450000001,208699,54.299739837646484,2739,0.001,2088,208800,100.0,76,0.07841357588768005,,
,208899,54.75156021118164,,0.001,,209000,,,0.1069304570555687,-42.749088619999995,100.0
-40.53534523999999,209099,54.96446228027344,2745,0.001,2092,209200,100.0,76,0.11193041503429413,,
,209399,54.907676696777344,,0.001,,209500,,,0.055344998836517334,-43.48796075999999,100.0
-40.62950351,209499,54.57246780395508,2751,0.001,2096,209600,100.0,76,0.0766839012503624,,
,209899,55.13641357421875,,0.001,,210000,,,0.09221950173377991,-44.63580756,100.0
-40.66140415,,,2757,,2100,210000,100.0,76,,,
-40.80313316,210299,54.55390167236328,2759,0.001,2104,210400,100.0,76,0.08174143731594086,,
,210399,54.65838623046875,,0.001,,210500,,,0.07582146674394608,-42.58911997999999,100.0
-41.03376475,210699,54.856300354003906,2765,0.001,2108,210800,100.0,76,0.08477313816547394,,
,210899,55.182212829589844,,0.001,,211000,,,0.06825906038284302,-45.960076879999995,100.0
-41.203257820000005,211099,54.555931091308594,2771,0.001,2112,211200,100.0,76,0.08893018960952759,,
,211399,54.998695373535156,,0.001,,211500,,,0.11679951101541519,-47.11668748,100.0
-41.62612526000001,211499,54.31543731689453,2777,0.001,2116,211600,100.0,76,0.07028631865978241,,
,211899,54.17230987548828,,0.001,,212000,,,0.0922890305519104,-44.02042516,100.0
-41.834310560000006,,,2783,,2120,212000,100.0,76,,,
-42.13916421000001,212299,53.899681091308594,2785,0.001,2124,212400,100.0,76,0.09056581556797028,,
,212399,54.39423370361328,,0.001,,212500,,,0.10725532472133636,-43.8270644,100.0
-42.27164357999999,212699,54.758750915527344,2791,0.001,2128,212800,100.0,76,0.09762190282344818,,
,212899,54.15196990966797,,0.001,,213000,,,0.09663813561201096,-42.85896906,100.0
-42.31195348,213099,54.096038818359375,2797,0.001,2132,213200,100.0,76,0.06722743064165115,,
,213399,54.74513244628906,,0.001,,213500,,,0.06353947520256042,-43.108773279999994,100.0
-42.1799351,213499,54.54607009887695,2803,0.001,2136,213600,100.0,76,0.05856143310666084,,
,213899,54.215057373046875,,0.001,,214000,,,0.06914462149143219,-44.781474960000004,100.0
-42.17258837,,,2809,,2140,214000,100.0,76,,,
-41.971307530000004,214299,54.31907653808594,2811,0.001,2144,214400,100.0,76,0.09004251658916473,,
,214399,54.56260681152344,,0.001,,214500,,,0.06505275517702103,-42.81019104,100.0
-42.415132269999994,214699,54.656185150146484,2818,0.001,2148,214800,100.0,76,0.04977555200457573,,
,214899,54.156822204589844,,0.001,,215000,,,0.08318579941987991,-41.97227282,100.0
-42.61344695,215099,54.658287048339844,2823,0.001,2152,215200,100.0,76,0.07398029416799545,,
,215399,53.65815734863281,,0.001,,215500,,,0.09803794324398041,-42.39868996,100.0
-43.05079086999999,215499,53.785160064697266,2829,0.001,2156,215600,100.0,76,0.06303010880947113,,
,215899,53.619808197021484,,0.001,,216000,,,0.07156291604042053,-41.02815652,100.0
-42.62477237,,,2836,,2160,216000,100.0,76,,,
-42.580719759999994,216299,53.9740104675293,2838,0.001,2164,216400,100.0,76,0.05566652864217758,,
,216399,53.73149871826172,,0.001,,216500,,,0.06613339483737946,-42.63580296,100.0
