time/time_elapsed,train/n_updates,train/ent_coef,train/learning_rate,rollout/ep_rew_mean,time/total_timesteps,train/critic_loss,rollout/ep_len_mean,time/episodes,train/actor_loss,time/fps,train/ent_coef_loss,eval/mean_ep_length,eval/mean_reward
,531399,0.00798195693641901,0.0003,,531500,0.010050961747765541,,,20.081838607788086,,-0.0007551312446594238,100.0,-21.38429414
14596,531499,0.007939942181110382,0.0003,-23.2451653,531600,0.010419095866382122,100.0,5316,20.395122528076172,36,0.060605257749557495,,
,531899,0.007618503179401159,0.0003,,532000,0.014438877813518047,,,20.204299926757812,,0.49342310428619385,100.0,-21.735169619999994
14608,,,,-23.274710579999997,532000,,100.0,5320,,36,,,
14613,532299,0.007780053187161684,0.0003,-23.31787938,532400,0.02447432279586792,100.0,5324,20.27210807800293,36,0.26618441939353943,,
,532399,0.007865135557949543,0.0003,,532500,0.012659690342843533,,,20.155078887939453,,0.19719786942005157,100.0,-21.568697280000002
14626,532699,0.007889318279922009,0.0003,-23.33631419,532800,0.010037533938884735,100.0,5328,19.916521072387695,36,0.549223005771637,,
,532899,0.008006292395293713,0.0003,,533000,0.009003780782222748,,,20.34329605102539,,-0.43925219774246216,100.0,-21.2620283
14638,533099,0.008057724684476852,0.0003,-23.311161189999996,533200,0.01281704567372799,100.0,5332,20.48998260498047,36,1.224221110343933,,
,533399,0.008017084561288357,0.0003,,533500,0.015114246867597103,,,20.651084899902344,,0.22453927993774414,100.0,-22.03825104
14651,533499,0.008052562363445759,0.0003,-23.26071438,533600,0.012400754727423191,100.0,5336,20.551273345947266,36,0.9698203802108765,,
,533899,0.007937958464026451,0.0003,,534000,0.021420203149318695,,,20.743045806884766,,1.524711012840271,100.0,-22.230321419999996
14663,,,,-23.211065549999997,534000,,100.0,5340,,36,,,
14668,534299,0.007882530800998211,0.0003,-23.321410950000008,534400,0.013624950312077999,100.0,5344,20.565181732177734,36,-0.2941245436668396,,
,534399,0.007892580702900887,0.0003,,534500,0.007271471433341503,,,20.337074279785156,,0.4754236340522766,100.0,-21.363828200000004
14681,534699,0.008021692745387554,0.0003,-23.450346029999995,534800,0.018097367137670517,100.0,5348,20.775157928466797,36,0.5209408402442932,,
,534899,0.00797056220471859,0.0003,,535000,0.010876849293708801,,,20.73662567138672,,0.27095943689346313,100.0,-21.792914539999998
14693,535099,0.007953993044793606,0.0003,-23.48207257,535200,0.015600026585161686,100.0,5352,20.484107971191406,36,1.1024707555770874,,
,535399,0.007837271317839622,0.0003,,535500,0.011044345796108246,,,19.99091148376465,,-0.35444164276123047,100.0,-22.58494994
14706,535499,0.007853592745959759,0.0003,-23.41578438000001,535600,0.013022108003497124,100.0,5356,20.65731430053711,36,0.09459923207759857,,
,535899,0.007946301251649857,0.0003,,536000,0.01496083103120327,,,20.553768157958984,,-0.7863931655883789,100.0,-21.676510220000004
14718,,,,-23.492876200000005,536000,,100.0,5360,,36,,,
14723,536299,0.007913872599601746,0.0003,-23.50849486,536400,0.017531758174300194,100.0,5364,20.395179748535156,36,-0.0918392539024353,,
,536399,0.007902058772742748,0.0003,,536500,0.014200389385223389,,,20.280471801757812,,-0.5737951397895813,100.0,-22.21898158
14736,536699,0.007833590731024742,0.0003,-23.425733020000003,536800,0.01398785412311554,100.0,5368,20.53342056274414,36,-0.8511850237846375,,
,536899,0.007898540236055851,0.0003,,537000,0.011945064179599285,,,20.167068481445312,,1.0907442569732666,100.0,-21.637170740000002
14748,537099,0.00783860869705677,0.0003,-23.39332929,537200,0.010385120287537575,100.0,5372,19.872303009033203,36,-0.286240816116333,,
,537399,0.007922926917672157,0.0003,,537500,0.01188112422823906,,,20.382970809936523,,0.27921944856643677,100.0,-21.8556649
14761,537499,0.007882030680775642,0.0003,-23.48419007,537600,0.025588614866137505,100.0,5376,21.125045776367188,36,-0.5002161860466003,,
,537899,0.007736544124782085,0.0003,,538000,0.01851222664117813,,,20.20079803466797,,-0.5547351837158203,100.0,-21.593049660000002
14773,,,,-23.520225460000002,538000,,100.0,5380,,36,,,
14778,538299,0.007833516225218773,0.0003,-23.628408460000006,538400,0.01498546451330185,100.0,5384,20.503250122070312,36,0.18522459268569946,,
,538399,0.007828344590961933,0.0003,,538500,0.010613830760121346,,,19.805667877197266,,-1.1364582777023315,100.0,-21.76559648
14791,538699,0.007801699917763472,0.0003,-23.543289410000003,538800,0.015304876491427422,100.0,5388,20.347408294677734,36,0.26339662075042725,,
,538899,0.007807975169271231,0.0003,,539000,0.011872261762619019,,,20.054914474487305,,1.1779338121414185,100.0,-21.98310988
14803,539099,0.007794657256454229,0.0003,-23.46896482,539200,0.01214211992919445,100.0,5392,19.999818801879883,36,0.533379852771759,,
,539399,0.007915042340755463,0.0003,,539500,0.012493027374148369,,,20.432918548583984,,-0.47793495655059814,100.0,-21.819240460000007
14816,539499,0.00789368711411953,0.0003,-23.578173009999997,539600,0.013710287399590015,100.0,5396,20.430770874023438,36,1.6002657413482666,,
,539899,0.007738012354820967,0.0003,,540000,0.013004230335354805,,,20.41519546508789,,0.07379746437072754,100.0,-21.23383218
14828,,,,-23.547258450000008,540000,,100.0,5400,,36,,,
14833,540299,0.007710208185017109,0.0003,-23.46885241,540400,0.014576432295143604,100.0,5404,20.262466430664062,36,0.772176206111908,,
,540399,0.007820920087397099,0.0003,,540500,0.009798752143979073,,,20.330547332763672,,-0.617395281791687,100.0,-21.38186518
14846,540699,0.007921434938907623,0.0003,-23.50183555,540800,0.014437485486268997,100.0,5408,20.419267654418945,36,0.5057482719421387,,
,540899,0.007871676236391068,0.0003,,541000,0.008183708414435387,,,19.677345275878906,,-0.7234169244766235,100.0,-21.184471439999992
14858,541099,0.007982691749930382,0.0003,-23.512592660000006,541200,0.01812949776649475,100.0,5412,20.48456573486328,36,0.4719849228858948,,
,541399,0.008023631758987904,0.0003,,541500,0.009089076891541481,,,19.67003631591797,,-0.27234748005867004,100.0,-21.65529376
14871,541499,0.008038689382374287,0.0003,-23.48852897,541600,0.013204416260123253,100.0,5416,20.439512252807617,36,-0.08436739444732666,,
,541899,0.008026551455259323,0.0003,,542000,0.009161241352558136,,,20.193504333496094,,-1.9003396034240723,100.0,-21.896243759999997
14884,,,,-23.49406198,542000,,100.0,5420,,36,,,
14888,542299,0.007927979342639446,0.0003,-23.474341560000003,542400,0.008703809231519699,100.0,5424,20.394559860229492,36,-0.6041057705879211,,
,542399,0.007832817733287811,0.0003,,542500,0.01620662212371826,,,20.659912109375,,1.5357470512390137,100.0,-23.148816679999996
14901,542699,0.007745949551463127,0.0003,-23.475718259999997,542800,0.019320936873555183,100.0,5428,20.070186614990234,36,-0.25974321365356445,,
,542899,0.007771083619445562,0.0003,,543000,0.021652501076459885,,,20.168453216552734,,1.1209912300109863,100.0,-22.24884312
14913,543099,0.007761533372104168,0.0003,-23.527333829999996,543200,0.01396892685443163,100.0,5432,20.295700073242188,36,-0.6854702234268188,,
,543399,0.007945346646010876,0.0003,,543500,0.026836872100830078,,,20.578182220458984,,-0.5540018081665039,100.0,-21.6310203
14926,543499,0.007988330908119678,0.0003,-23.54851739,543600,0.010900112800300121,100.0,5436,20.381465911865234,36,-1.0157995223999023,,
,543899,0.007994375191628933,0.0003,,544000,0.0117405466735363,,,19.686668395996094,,0.5103708505630493,100.0,-21.841388279999997
14938,,,,-23.57464498,544000,,100.0,5440,,36,,,
14943,544299,0.008013304322957993,0.0003,-23.488489089999998,544400,0.017375454306602478,100.0,5444,20.013484954833984,36,1.008466362953186,,
,544399,0.007937628775835037,0.0003,,544500,0.016149301081895828,,,20.255279541015625,,0.5129801630973816,100.0,-22.28570794
14956,544699,0.008144298568367958,0.0003,-23.40574787,544800,0.01039617694914341,100.0,5448,20.143665313720703,36,0.25027748942375183,,
,544899,0.007871146313846111,0.0003,,545000,0.010294602252542973,,,20.162220001220703,,0.8811752796173096,100.0,-21.73972706
14969,545099,0.007973823696374893,0.0003,-23.33539738,545200,0.02286778762936592,100.0,5452,20.480337142944336,36,0.9111682772636414,,
,545399,0.007974192500114441,0.0003,,545500,0.011752145364880562,,,20.292028427124023,,0.6390800476074219,100.0,-21.26996434
14981,545499,0.007854646071791649,0.0003,-23.359839770000004,545600,0.011308272369205952,100.0,5456,20.642885208129883,36,0.8333925008773804,,
,545899,0.007677216082811356,0.0003,,546000,0.016564413905143738,,,20.053272247314453,,0.4494929611682892,100.0,-22.08003572
14994,,,,-23.36752003999999,546000,,100.0,5460,,36,,,
14999,546299,0.008105508983135223,0.0003,-23.410807359999993,546400,0.01604801043868065,100.0,5464,20.529312133789062,36,0.10794602334499359,,
,546399,0.007943827658891678,0.0003,,546500,0.013059333898127079,,,20.287710189819336,,0.2590208649635315,100.0,-21.225296599999997
15011,546699,0.007935634814202785,0.0003,-23.48786132,546800,0.006705950014293194,100.0,5468,19.890342712402344,36,-0.6402119398117065,,
,546899,0.007889622822403908,0.0003,,547000,0.015188225544989109,,,20.011934280395508,,-0.34155455231666565,100.0,-21.62277662
15024,547099,0.007897794246673584,0.0003,-23.45092612,547200,0.0128609174862504,100.0,5472,20.57213592529297,36,-0.6995560526847839,,
,547399,0.0075456565245985985,0.0003,,547500,0.009266912005841732,,,20.033870697021484,,1.7008655071258545,100.0,-21.330408579999997
15036,547499,0.007717137690633535,0.0003,-23.41866049,547600,0.013036776334047318,100.0,5476,20.31036376953125,36,-0.26316091418266296,,
,547899,0.007795512676239014,0.0003,,548000,0.01677311211824417,,,20.150131225585938,,-0.7918524742126465,100.0,-21.66520594
15049,,,,-23.41720113,548000,,100.0,5480,,36,,,
15054,548299,0.007744095288217068,0.0003,-23.463755719999998,548400,0.009490860626101494,100.0,5484,20.125091552734375,36,0.05146870017051697,,
,548399,0.00774788111448288,0.0003,,548500,0.015964578837156296,,,20.360549926757812,,0.1864134669303894,100.0,-21.263544940000003
15067,548699,0.007790462113916874,0.0003,-23.490210009999995,548800,0.009075736626982689,100.0,5488,20.326169967651367,36,-0.7137565016746521,,
,548899,0.00791133288294077,0.0003,,549000,0.00917146448045969,,,19.881912231445312,,0.33740508556365967,100.0,-21.67307004
15079,549099,0.007727872114628553,0.0003,-23.540267370000002,549200,0.012688223272562027,100.0,5492,19.878419876098633,36,-0.49408361315727234,,
,549399,0.00762438727542758,0.0003,,549500,0.009203502908349037,,,19.58895492553711,,0.6442115902900696,100.0,-21.34338054
15092,549499,0.007588718086481094,0.0003,-23.482212509999997,549600,0.01863979920744896,100.0,5496,20.479347229003906,36,0.04691734164953232,,
,549899,0.00789104588329792,0.0003,,550000,0.018019771203398705,,,20.33233070373535,,0.5474415421485901,100.0,-21.532264740000002
15104,,,,-23.541089429999996,550000,,100.0,5500,,36,,,
15109,550299,0.007810983806848526,0.0003,-23.50834575,550400,0.0101203303784132,100.0,5504,20.221904754638672,36,-0.6250482797622681,,
,550399,0.007688254117965698,0.0003,,550500,0.018386702984571457,,,20.608034133911133,,-0.3118898868560791,100.0,-21.387966100000003
15122,550699,0.00779667217284441,0.0003,-23.765931319999996,550800,0.013521775603294373,100.0,5508,20.336219787597656,36,2.428636074066162,,
,550899,0.00795380026102066,0.0003,,551000,0.018424469977617264,,,20.160287857055664,,0.4282069802284241,100.0,-22.62337616
15134,551099,0.008005456067621708,0.0003,-23.75334875,551200,0.011249510571360588,100.0,5512,20.400131225585938,36,-0.08471041917800903,,
,551399,0.00793018750846386,0.0003,,551500,0.013758469372987747,,,20.096702575683594,,-0.23796045780181885,100.0,-22.264845679999997
15147,551499,0.0079064154997468,0.0003,-23.75117324,551600,0.016853276640176773,100.0,5516,20.269529342651367,36,-1.1517904996871948,,
,551899,0.007965565659105778,0.0003,,552000,0.014184169471263885,,,20.098281860351562,,-0.4731433093547821,100.0,-22.178920460000004
15159,,,,-23.74505021,552000,,100.0,5520,,36,,,
15164,552299,0.008068663068115711,0.0003,-23.76924978,552400,0.00991047639399767,100.0,5524,20.125362396240234,36,-1.0404154062271118,,
,552399,0.007893871515989304,0.0003,,552500,0.01412554644048214,,,20.210308074951172,,-0.9998518228530884,100.0,-21.473660380000002
15176,552699,0.007695960346609354,0.0003,-23.76918544,552800,0.014549832791090012,100.0,5528,20.378665924072266,36,-0.5000269412994385,,
,552899,0.007480844389647245,0.0003,,553000,0.020558111369609833,,,20.345428466796875,,-0.6331404447555542,100.0,-21.951350179999995
15189,553099,0.00746579933911562,0.0003,-23.7419704,553200,0.014291317202150822,100.0,5532,20.622127532958984,36,-0.1443081796169281,,
,553399,0.007793995551764965,0.0003,,553500,0.011979447677731514,,,19.86920928955078,,-2.1156463623046875,100.0,-21.137177140000002
15202,553499,0.007620519958436489,0.0003,-23.75589739,553600,0.014131380245089531,100.0,5536,20.343856811523438,36,0.4983799457550049,,
,553899,0.007742046378552914,0.0003,,554000,0.009230656549334526,,,20.055633544921875,,-1.2383630275726318,100.0,-21.468022580000003
15214,,,,-23.686098360000003,554000,,100.0,5540,,36,,,
15219,554299,0.007624681573361158,0.0003,-23.67606362,554400,0.010900668799877167,100.0,5544,20.082372665405273,36,-0.8421843647956848,,
,554399,0.007535136304795742,0.0003,,554500,0.008556326851248741,,,20.16032600402832,,0.2547007203102112,100.0,-21.1415303
15232,554699,0.00783055555075407,0.0003,-23.632537920000004,554800,0.013089260086417198,100.0,5548,20.05984115600586,36,-0.09693193435668945,,
,554899,0.007827355526387691,0.0003,,555000,0.013077545911073685,,,19.827014923095703,,0.8002839684486389,100.0,-21.711846960000003
15244,555099,0.007713566068559885,0.0003,-23.691560649999996,555200,0.014538649469614029,100.0,5552,20.327953338623047,36,0.5094742178916931,,
,555399,0.007813725620508194,0.0003,,555500,0.01531669870018959,,,20.134170532226562,,-0.06395027041435242,100.0,-21.21204358
15257,555499,0.007796043995767832,0.0003,-23.70891113999999,555600,0.011296521872282028,100.0,5556,20.38121223449707,36,0.733696460723877,,
,555899,0.007841069251298904,0.0003,,556000,0.00892326794564724,,,20.16032600402832,,0.09264001250267029,100.0,-21.808096839999997
15269,,,,-23.67957743000001,556000,,100.0,5560,,36,,,
15274,556299,0.007730625569820404,0.0003,-23.636406159999996,556400,0.014438685029745102,100.0,5564,20.231876373291016,36,-0.7296876907348633,,
,556399,0.007824456319212914,0.0003,,556500,0.011312267743051052,,,19.566537857055664,,-0.019145429134368896,100.0,-21.557310620000003
15287,556699,0.0077667017467319965,0.0003,-23.60998118,556800,0.017300773411989212,100.0,5568,20.35365867614746,36,1.4130370616912842,,
,556899,0.007621624507009983,0.0003,,557000,0.010018441826105118,,,20.108007431030273,,-1.4476087093353271,100.0,-21.24559646
15300,557099,0.007670055143535137,0.0003,-23.562343579999993,557200,0.01108069159090519,100.0,5572,19.926231384277344,36,0.37771785259246826,,
,557399,0.007816468365490437,0.0003,,557500,0.0113789988681674,,,20.209638595581055,,-1.185254454612732,100.0,-21.79100536
15312,557499,0.0078103807754814625,0.0003,-23.629779569999997,557600,0.013676624745130539,100.0,5576,20.001644134521484,36,-0.22299721837043762,,
,557899,0.007704500574618578,0.0003,,558000,0.01177278719842434,,,19.907989501953125,,0.25106239318847656,100.0,-21.639395439999998
15324,,,,-23.571709169999995,558000,,100.0,5580,,36,,,
15329,558299,0.00760707538574934,0.0003,-23.5028062,558400,0.010930896736681461,100.0,5584,20.179115295410156,36,0.8491176962852478,,
,558399,0.00778162619099021,0.0003,,558500,0.014909833669662476,,,20.278602600097656,,1.276003122329712,100.0,-21.38798254
15342,558699,0.007851492613554,0.0003,-23.445948800000007,558800,0.008092629723250866,100.0,5588,19.97610092163086,36,0.13786283135414124,,
,558899,0.00780491903424263,0.0003,,559000,0.01861637271940708,,,20.548505783081055,,0.6562913060188293,100.0,-21.292232019999997
15354,559099,0.007822549901902676,0.0003,-23.457327340000006,559200,0.008732464164495468,100.0,5592,19.89368438720703,36,-1.1563894748687744,,
,559399,0.007780398242175579,0.0003,,559500,0.02201632224023342,,,20.60983657836914,,2.2748732566833496,100.0,-21.372651299999998
15367,559499,0.007887222804129124,0.0003,-23.45169636,559600,0.01026502251625061,100.0,5596,19.710031509399414,36,0.2721808850765228,,
,559899,0.007876470685005188,0.0003,,560000,0.009006310254335403,,,19.656944274902344,,1.2720303535461426,100.0,-21.665263359999994
15379,,,,-23.36299679,560000,,100.0,5600,,36,,,
15384,560299,0.007920327596366405,0.0003,-23.397673739999995,560400,0.013674037531018257,100.0,5604,20.018943786621094,36,0.08617976307868958,,
,560399,0.007808648515492678,0.0003,,560500,0.011911032721400261,,,19.99718475341797,,0.010605067014694214,100.0,-21.211428800000004
15396,560699,0.007783518638461828,0.0003,-23.072013509999998,560800,0.012142078951001167,100.0,5608,20.066513061523438,36,0.6051269173622131,,
,560899,0.007768279407173395,0.0003,,561000,0.016179021447896957,,,20.39337730407715,,0.4542396664619446,100.0,-21.32087096
15409,561099,0.007729021832346916,0.0003,-23.034020100000003,561200,0.01436849869787693,100.0,5612,20.386646270751953,36,-0.7384623885154724,,
,561399,0.0077645909041166306,0.0003,,561500,0.008895276114344597,,,19.772680282592773,,-0.46561557054519653,100.0,-21.05511262
15421,561499,0.007790012750774622,0.0003,-23.111072449999998,561600,0.010425454005599022,100.0,5616,20.081829071044922,36,-0.8476149439811707,,
,561899,0.007979141548275948,0.0003,,562000,0.014849765226244926,,,20.048723220825195,,-0.3607645034790039,100.0,-21.160283999999997
15434,,,,-23.092043070000003,562000,,100.0,5620,,36,,,
15438,562299,0.007824967615306377,0.0003,-23.053015090000002,562400,0.009539047256112099,100.0,5624,20.05545997619629,36,-0.4507211148738861,,
,562399,0.007936803624033928,0.0003,,562500,0.015070876106619835,,,20.350738525390625,,0.10971865057945251,100.0,-21.276593420000005
15451,562699,0.007499809842556715,0.0003,-23.007234719999996,562800,0.015906313434243202,100.0,5628,20.31385612487793,36,0.5745183229446411,,
,562899,0.007845642976462841,0.0003,,563000,0.012844637036323547,,,20.09376335144043,,-0.3708294630050659,100.0,-21.224779320000003
15463,563099,0.007898095063865185,0.0003,-23.032559919999994,563200,0.011098971590399742,100.0,5632,20.204830169677734,36,1.3055541515350342,,
,563399,0.00791220460087061,0.0003,,563500,0.011014806106686592,,,20.236251831054688,,-0.44118860363960266,100.0,-21.17510108
15476,563499,0.007957684807479382,0.0003,-22.99921625,563600,0.01064496673643589,100.0,5636,19.997360229492188,36,-0.8779922127723694,,
,563899,0.00806428212672472,0.0003,,564000,0.012057002633810043,,,20.12169647216797,,0.31614813208580017,100.0,-21.77349274
15488,,,,-22.977423879999996,564000,,100.0,5640,,36,,,
15493,564299,0.008104167878627777,0.0003,-23.01443711,564400,0.013289961032569408,100.0,5644,20.56895637512207,36,-0.6778191924095154,,
,564399,0.007977120578289032,0.0003,,564500,0.013548318296670914,,,20.011890411376953,,-1.182328462600708,100.0,-21.075128040000003
15506,564699,0.007792085874825716,0.0003,-23.026603249999997,564800,0.014748659916222095,100.0,5648,20.01154899597168,36,-0.09588849544525146,,
,564899,0.007850190624594688,0.0003,,565000,0.015393238514661789,,,20.527111053466797,,0.462072491645813,100.0,-20.99951772
15519,565099,0.007906155660748482,0.0003,-22.998049710000004,565200,0.013111269101500511,100.0,5652,19.829227447509766,36,0.6717648506164551,,
,565399,0.008165600709617138,0.0003,,565500,0.013414453715085983,,,20.00304412841797,,-0.7904807925224304,100.0,-21.29997766
15531,565499,0.007998565211892128,0.0003,-22.93424086,565600,0.013057852163910866,100.0,5656,19.882404327392578,36,-1.1762564182281494,,
,565899,0.007758018095046282,0.0003,,566000,0.013325901702046394,,,20.200504302978516,,-0.16654282808303833,100.0,-21.308221759999995
15544,,,,-22.94059472,566000,,100.0,5660,,36,,,
15549,566299,0.007948582991957664,0.0003,-22.893084019999996,566400,0.013297295197844505,100.0,5664,19.938426971435547,36,1.0177278518676758,,
,566399,0.00796202290803194,0.0003,,566500,0.011678777635097504,,,20.121280670166016,,-0.34466248750686646,100.0,-21.059999199999996
15561,566699,0.008072422817349434,0.0003,-22.880581659999997,566800,0.013006018474698067,100.0,5668,20.37116813659668,36,0.6183980703353882,,
,566899,0.008062182925641537,0.0003,,567000,0.010788599960505962,,,20.208026885986328,,-0.15813173353672028,100.0,-20.8706024
15574,567099,0.007959729991853237,0.0003,-22.875026770000005,567200,0.007579468656331301,100.0,5672,19.966087341308594,36,0.6029408574104309,,
,567399,0.007927722297608852,0.0003,,567500,0.018629465252161026,,,20.30059814453125,,2.0355796813964844,100.0,-21.242300479999997
15586,567499,0.008033815771341324,0.0003,-22.788594150000005,567600,0.009979821741580963,100.0,5676,20.014873504638672,36,0.4142865538597107,,
,567899,0.007850111462175846,0.0003,,568000,0.009680349379777908,,,20.126407623291016,,1.0505893230438232,100.0,-20.849511980000003
15599,,,,-22.901444419999997,568000,,100.0,5680,,36,,,
15603,568299,0.0076167993247509,0.0003,-22.847392290000002,568400,0.010862691327929497,100.0,5684,20.103355407714844,36,-0.20025289058685303,,
,568399,0.007598215714097023,0.0003,,568500,0.022939682006835938,,,20.383214950561523,,0.23370513319969177,100.0,-21.15190892
15616,568699,0.0076526147313416,0.0003,-22.906430199999996,568800,0.016669869422912598,100.0,5688,20.755207061767578,36,-0.5956233739852905,,
,568899,0.007847057655453682,0.0003,,569000,0.012222791090607643,,,20.114883422851562,,1.2023082971572876,100.0,-21.35817146000001
15629,569099,0.007877969183027744,0.0003,-22.82129224,569200,0.011051340028643608,100.0,5692,19.93085479736328,36,-0.18564936518669128,,
,569399,0.008081978186964989,0.0003,,569500,0.014083826914429665,,,20.1624755859375,,0.4477146863937378,100.0,-21.024162079999996
15641,569499,0.008023088797926903,0.0003,-22.76893631,569600,0.012312918901443481,100.0,5696,19.878225326538086,36,-0.8289307951927185,,
,569899,0.007911174558103085,0.0003,,570000,0.017214197665452957,,,19.897525787353516,,1.252290964126587,100.0,-21.665104600000003
15654,,,,-22.81410518,570000,,100.0,5700,,36,,,
15659,570299,0.0081187654286623,0.0003,-22.791187129999994,570400,0.01338170561939478,100.0,5704,19.955570220947266,36,-0.5790908336639404,,
,570399,0.008148256689310074,0.0003,,570500,0.008789841085672379,,,19.99690818786621,,-0.858992338180542,100.0,-21.43120528
15671,570699,0.0077374218963086605,0.0003,-22.826684120000003,570800,0.013378423638641834,100.0,5708,20.124818801879883,36,0.629941463470459,,
,570899,0.00779870618134737,0.0003,,571000,0.009648717939853668,,,20.100162506103516,,-1.9261901378631592,100.0,-21.364129159999997
15684,571099,0.007732689846307039,0.0003,-22.87298754,571200,0.012651876546442509,100.0,5712,20.323610305786133,36,1.2051383256912231,,
,571399,0.007759416941553354,0.0003,,571500,0.012034543789923191,,,20.044435501098633,,0.7675744295120239,100.0,-20.9657654
15697,571499,0.007878870703279972,0.0003,-22.77537538,571600,0.013878033496439457,100.0,5716,20.099882125854492,36,0.6484547853469849,,
,571899,0.007899723015725613,0.0003,,572000,0.00935036689043045,,,19.8065185546875,,-0.19278493523597717,100.0,-20.846903219999998
15709,,,,-22.77149789,572000,,100.0,5720,,36,,,
15714,572299,0.00788862630724907,0.0003,-22.84023075,572400,0.012061123736202717,100.0,5724,19.66142463684082,36,-0.9072813987731934,,
,572399,0.007892030291259289,0.0003,,572500,0.014023788273334503,,,20.49296760559082,,-1.156358242034912,100.0,-21.17869808
15726,572699,0.00759772676974535,0.0003,-22.82854274,572800,0.015713509172201157,100.0,5728,20.111408233642578,36,-0.17243221402168274,,
,572899,0.007767850067466497,0.0003,,573000,0.01248135045170784,,,19.580259323120117,,-0.23785331845283508,100.0,-21.258769779999998
15739,573099,0.0077617112547159195,0.0003,-22.803037059999998,573200,0.01093325950205326,100.0,5732,20.070411682128906,36,-0.38959455490112305,,
,573399,0.007640046998858452,0.0003,,573500,0.010854490101337433,,,19.71613883972168,,-1.0084519386291504,100.0,-20.715297460000002
15751,573499,0.007723547052592039,0.0003,-22.86823425,573600,0.009689843282103539,100.0,5736,20.049989700317383,36,-0.5119397640228271,,
,573899,0.00793774239718914,0.0003,,574000,0.009873327799141407,,,20.114465713500977,,1.2702622413635254,100.0,-21.615595019999997
15764,,,,-22.92544306,574000,,100.0,5740,,36,,,
15768,574299,0.007919248193502426,0.0003,-22.940647650000002,574400,0.00966569222509861,100.0,5744,20.220291137695312,36,0.7897944450378418,,
,574399,0.007908009923994541,0.0003,,574500,0.015753984451293945,,,20.272871017456055,,1.0711746215820312,100.0,-20.809358980000003
15781,574699,0.007934033870697021,0.0003,-22.93476402,574800,0.016194041818380356,100.0,5748,20.168596267700195,36,0.4545581340789795,,
,574899,0.007846219465136528,0.0003,,575000,0.014048454351723194,,,20.095226287841797,,0.33155733346939087,100.0,-20.971977620000004
15793,575099,0.007725716568529606,0.0003,-22.88914486,575200,0.015372046269476414,100.0,5752,20.422956466674805,36,-0.7915102243423462,,
,575399,0.007952104322612286,0.0003,,575500,0.010588936507701874,,,19.71591567993164,,0.5496181845664978,100.0,-21.402471919999996
15806,575499,0.007973531261086464,0.0003,-22.891453820000002,575600,0.008173159323632717,100.0,5756,19.704456329345703,36,-0.7969426512718201,,
,575899,0.007833198644220829,0.0003,,576000,0.012398065067827702,,,20.39958953857422,,1.0279089212417603,100.0,-20.85045898
15819,,,,-22.948072390000007,576000,,100.0,5760,,36,,,
15823,576299,0.007842964492738247,0.0003,-22.96718479,576400,0.012365729548037052,100.0,5764,20.079872131347656,36,0.056889913976192474,,
,576399,0.007853008806705475,0.0003,,576500,0.013701507821679115,,,20.22925567626953,,0.12654542922973633,100.0,-20.82861904
15836,576699,0.007716325111687183,0.0003,-23.01358402,576800,0.009110413491725922,100.0,5768,20.169931411743164,36,1.0204280614852905,,
,576899,0.007714183535426855,0.0003,,577000,0.010356590151786804,,,19.900007247924805,,-0.5057259798049927,100.0,-20.711414920000003
15849,577099,0.007618296425789595,0.0003,-23.092079560000006,577200,0.013003792613744736,100.0,5772,19.754825592041016,36,0.29391199350357056,,
,577399,0.007660796865820885,0.0003,,577500,0.02405932918190956,,,20.0377197265625,,0.6616249680519104,100.0,-21.23391732
15861,577499,0.00772852124646306,0.0003,-23.129616140000003,577600,0.014462361112236977,100.0,5776,20.11325454711914,36,0.8487821817398071,,
,577899,0.007679369300603867,0.0003,,578000,0.008576290681958199,,,19.84334373474121,,-0.30359935760498047,100.0,-21.2268352
15873,,,,-22.98431799,578000,,100.0,5780,,36,,,
15878,578299,0.007948237471282482,0.0003,-22.951320100000004,578400,0.007109318394213915,100.0,5784,19.80007553100586,36,0.8658335208892822,,
,578399,0.00790066085755825,0.0003,,578500,0.010112350806593895,,,19.944541931152344,,-0.7735666036605835,100.0,-21.01216724
15891,578699,0.007827840745449066,0.0003,-23.023201049999997,578800,0.008530717343091965,100.0,5788,20.17098045349121,36,0.353693425655365,,
,578899,0.007807889021933079,0.0003,,579000,0.014018341898918152,,,20.16925048828125,,-0.3547880947589874,100.0,-20.94254528
15904,579099,0.007791867014020681,0.0003,-23.01666317,579200,0.01409870944917202,100.0,5792,19.901412963867188,36,1.2855911254882812,,
,579399,0.007952958345413208,0.0003,,579500,0.008013928309082985,,,19.834129333496094,,1.1084818840026855,100.0,-20.82723428
15916,579499,0.00795543473213911,0.0003,-23.107445759999997,579600,0.023229897022247314,100.0,5796,19.669696807861328,36,0.09626050293445587,,
,579899,0.007856237702071667,0.0003,,580000,0.011471984907984734,,,20.23891830444336,,-0.6018743515014648,100.0,-20.89644116
15929,,,,-23.077247630000006,580000,,100.0,5800,,36,,,
15934,580299,0.00788212101906538,0.0003,-23.078130369999993,580400,0.01117626205086708,100.0,5804,20.203166961669922,36,0.35833755135536194,,
,580399,0.007824411615729332,0.0003,,580500,0.010353157296776772,,,19.979265213012695,,-0.2850145399570465,100.0,-20.86487078
15946,580699,0.007795044220983982,0.0003,-23.08091098,580800,0.010973487049341202,100.0,5808,19.879549026489258,36,-0.09378373622894287,,
