train/learning_rate,train/n_updates,time/episodes,rollout/ep_rew_mean,rollout/ep_len_mean,time/fps,train/actor_loss,time/total_timesteps,train/ent_coef,train/critic_loss,train/ent_coef_loss,time/time_elapsed,eval/mean_reward,eval/mean_ep_length
0.0003,246899,,,,,-115.17916870117188,247000,0.0187231432646513,8.513952255249023,-1.570881962776184,,1406.62475006,674.02
0.0003,247010,444,1399.5496518899997,779.89,13,-114.7259521484375,247111,0.018475757911801338,9.387361526489258,-0.27041101455688477,18088,,
0.0003,247399,,,,,-121.31670379638672,247500,0.018784133717417717,12.494884490966797,1.9750841856002808,,1367.8957477800002,638.58
0.0003,247899,,,,,-115.37753295898438,248000,0.018582675606012344,7.191158294677734,-1.6736900806427002,,1395.85280948,582.68
0.0003,248399,,,,,-122.26033782958984,248500,0.01882166601717472,7.796410083770752,-0.34758758544921875,,1269.1069744,526.3
0.0003,248899,,,,,-120.8072280883789,249000,0.01847010664641857,8.294485092163086,0.23133793473243713,,1826.3826485600002,768.48
0.0003,249074,448,1415.7145077499997,776.68,13,-125.64661407470703,249175,0.018745744600892067,9.39700984954834,-0.1040724664926529,18228,,
0.0003,249399,,,,,-118.2745361328125,249500,0.018967943266034126,14.827705383300781,-0.358267605304718,,995.5011093,510.58
0.0003,249899,,,,,-122.60542297363281,250000,0.019029758870601654,10.453315734863281,-0.5343716740608215,,1138.7328835,649.5
0.0003,250399,,,,,-123.8499984741211,250500,0.018941767513751984,14.827388763427734,1.6816188097000122,,1993.8927236,805.8
0.0003,250714,452,1412.6908846399997,759.08,13,-114.52359771728516,250815,0.018757041543722153,11.36233901977539,-1.2717254161834717,18338,,
0.0003,250899,,,,,-122.77494812011719,251000,0.019030975177884102,9.634278297424316,0.3513760566711426,,1724.87257602,848.98
0.0003,251399,,,,,-124.02347564697266,251500,0.018621305003762245,12.44441032409668,0.5135499835014343,,1422.22648372,701.18
0.0003,251899,,,,,-123.66758728027344,252000,0.01900291070342064,8.692564010620117,-0.8314200043678284,,1392.7867342,667.6
0.0003,252399,,,,,-116.93018341064453,252500,0.018722714856266975,9.105880737304688,-0.3363851308822632,,2120.48975592,866.86
0.0003,252899,,,,,-129.42483520507812,253000,0.01891349069774151,10.853497505187988,1.1116560697555542,,2244.84338718,823.2
0.0003,253399,,,,,-120.68984985351562,253500,0.018420716747641563,9.789142608642578,-0.8498861789703369,,1366.8229439600002,672.0
0.0003,253899,,,,,-121.75881958007812,254000,0.0188039168715477,12.298213958740234,-1.7254256010055542,,2433.22949162,892.66
0.0003,254399,,,,,-123.32521057128906,254500,0.01868351735174656,8.701285362243652,-0.38575509190559387,,1321.90450186,679.92
0.0003,254714,456,1424.3927479999998,762.32,13,-122.08663940429688,254815,0.01889137737452984,10.292289733886719,-0.6813080310821533,18669,,
0.0003,254899,,,,,-124.4665756225586,255000,0.01885567605495453,17.93486213684082,-0.10290729999542236,,966.2864769200002,533.9
0.0003,255399,,,,,-123.93341064453125,255500,0.01872519589960575,9.385616302490234,0.261748731136322,,1659.1331658400002,678.2
0.0003,255899,,,,,-120.361083984375,256000,0.019100729376077652,11.772567749023438,1.1713168621063232,,2393.70374942,912.84
0.0003,256399,,,,,-120.33882141113281,256500,0.01921895518898964,14.020278930664062,-1.9152472019195557,,1783.7696338,836.02
0.0003,256899,,,,,-127.16585540771484,257000,0.01903143897652626,20.084144592285156,0.8910744190216064,,2010.8999798999998,814.38
0.0003,257223,460,1418.3730279899996,753.56,13,-128.10816955566406,257324,0.018871942535042763,10.912580490112305,0.2423892617225647,18874,,
0.0003,257399,,,,,-125.65248107910156,257500,0.018512342125177383,12.789892196655273,0.2739008963108063,,1511.61032944,681.72
0.0003,257899,,,,,-120.44026184082031,258000,0.018778998404741287,11.19902229309082,0.08591452240943909,,1337.2170280199998,651.7
0.0003,258399,,,,,-118.51609802246094,258500,0.018585992977023125,10.301706314086914,-0.9296989440917969,,1156.8830818200001,667.14
0.0003,258899,,,,,-123.59980773925781,259000,0.01855987124145031,14.605012893676758,0.13450902700424194,,1941.0894589000004,856.56
0.0003,259081,464,1417.3408619999996,745.95,13,-128.8541717529297,259182,0.018376493826508522,11.700592041015625,0.21751415729522705,19029,,
0.0003,259399,,,,,-122.97391510009766,259500,0.018741995096206665,18.047321319580078,-0.30452704429626465,,1268.9926353,604.66
0.0003,259899,,,,,-119.48664093017578,260000,0.01884688436985016,14.928977966308594,-0.19339394569396973,,1447.4157697399999,694.96
0.0003,260399,,,,,-122.82769775390625,260500,0.01866689696907997,23.147552490234375,-0.34467002749443054,,1909.06895632,828.68
0.0003,260899,,,,,-130.67416381835938,261000,0.018898535519838333,25.847808837890625,0.6708678007125854,,2299.76870848,933.94
0.0003,261399,,,,,-126.38496398925781,261500,0.018900662660598755,9.9855375289917,1.5567799806594849,,1370.3167410400001,665.58
0.0003,261899,,,,,-128.6702880859375,262000,0.019012490287423134,12.21204948425293,1.5669209957122803,,2208.77146382,798.98
0.0003,262399,,,,,-125.61408996582031,262500,0.01882024295628071,8.998842239379883,0.7531421184539795,,2157.2001219,822.78
0.0003,262899,,,,,-121.02049255371094,263000,0.01903415657579899,12.766895294189453,0.7645152807235718,,2046.57752294,785.76
0.0003,263081,468,1416.33029632,763.62,13,-117.17688751220703,263182,0.018720099702477455,10.15643310546875,-0.3601284921169281,19361,,
0.0003,263399,,,,,-129.55575561523438,263500,0.018948949873447418,11.299325942993164,-0.08412772417068481,,2121.0983621399996,841.92
0.0003,263899,,,,,-113.15151977539062,264000,0.018814092501997948,6.858950138092041,-1.0854284763336182,,1402.46197572,640.46
0.0003,264399,,,,,-127.24259948730469,264500,0.018829943612217903,9.900869369506836,0.23518890142440796,,2132.7042306800004,841.4
0.0003,264899,,,,,-118.83334350585938,265000,0.018965167924761772,12.686906814575195,-1.2605335712432861,,1392.1376515599998,613.42
0.0003,265399,,,,,-128.74391174316406,265500,0.01894538104534149,10.08108139038086,1.3678948879241943,,1557.0990954999997,658.96
0.0003,265899,,,,,-127.4767074584961,266000,0.018916241824626923,11.374696731567383,-0.8648005723953247,,2397.41719312,887.16
0.0003,266399,,,,,-125.506591796875,266500,0.018873238936066628,18.728710174560547,-0.028044700622558594,,2101.6532920199998,782.74
0.0003,266819,472,1437.7268240699996,761.93,13,-135.05642700195312,266920,0.01903606206178665,18.846683502197266,-0.015047967433929443,19649,,
0.0003,266899,,,,,-129.38902282714844,267000,0.018943728879094124,22.005390167236328,-0.06450724601745605,,1469.2659532999999,712.48
0.0003,267399,,,,,-124.97123718261719,267500,0.019072677940130234,14.773849487304688,1.0545073747634888,,2084.2341342000004,823.1
0.0003,267899,,,,,-115.6173095703125,268000,0.019163133576512337,11.886723518371582,-1.1015368700027466,,2015.18281762,809.1
0.0003,268399,,,,,-116.90884399414062,268500,0.01899448037147522,11.701556205749512,-2.2050013542175293,,2006.48445552,857.7
0.0003,268899,,,,,-116.73560333251953,269000,0.01939539983868599,9.04487133026123,-1.7208638191223145,,2826.6718696600005,926.22
0.0003,269259,476,1472.07821745,766.07,13,-125.80104064941406,269360,0.01915438286960125,11.902268409729004,-1.168644666671753,19871,,
0.0003,269399,,,,,-127.9421157836914,269500,0.018956871703267097,11.594047546386719,0.49289774894714355,,1642.02969786,799.8
0.0003,269899,,,,,-127.61013793945312,270000,0.019155900925397873,8.949127197265625,-0.7770016193389893,,2271.7767288800005,820.78
0.0003,270399,,,,,-123.3616943359375,270500,0.019013458862900734,10.873719215393066,0.20155805349349976,,1769.6895367,768.06
0.0003,270899,,,,,-131.4525146484375,271000,0.019082436338067055,11.725030899047852,1.373234510421753,,1783.54054068,780.52
0.0003,271399,,,,,-128.55947875976562,271500,0.019140860065817833,12.740592956542969,-0.3931264281272888,,1903.2694367600002,724.02
0.0003,271899,,,,,-126.8514175415039,272000,0.018922341987490654,12.708172798156738,0.707338809967041,,2003.7601775400003,835.68
0.0003,272370,480,1462.2935355599998,765.62,13,-131.05645751953125,272471,0.018755484372377396,12.805829048156738,-0.07734411954879761,20127,,
0.0003,272399,,,,,-129.30050659179688,272500,0.018791135400533676,12.976241111755371,0.06017372012138367,,1913.43019116,765.96
0.0003,272899,,,,,-132.91082763671875,273000,0.019194642081856728,14.193272590637207,-0.12430524826049805,,2572.11415416,880.0
0.0003,273399,,,,,-132.89144897460938,273500,0.019008420407772064,13.331411361694336,2.147387981414795,,1569.75306846,684.94
0.0003,273899,,,,,-130.77609252929688,274000,0.019194234162569046,12.347031593322754,0.36984142661094666,,1588.71731088,673.48
0.0003,274399,,,,,-135.8712615966797,274500,0.019424863159656525,9.228626251220703,0.8926499485969543,,1637.7465842399997,680.36
0.0003,274899,,,,,-132.2007598876953,275000,0.019317764788866043,9.2518310546875,0.3233143091201782,,1619.6887828399997,723.7
0.0003,275399,,,,,-131.5469970703125,275500,0.019292008131742477,8.732646942138672,-0.7878412008285522,,2730.90831268,890.3
0.0003,275899,,,,,-124.16941833496094,276000,0.019534990191459656,10.801297187805176,0.5112383365631104,,2231.10806482,871.06
0.0003,276370,484,1469.02245176,774.31,13,-122.81562042236328,276471,0.019435474649071693,15.895506858825684,0.5432555079460144,20462,,
0.0003,276399,,,,,-131.68707275390625,276500,0.019486017525196075,13.645185470581055,1.0172573328018188,,1436.82849158,680.18
0.0003,276899,,,,,-125.18972778320312,277000,0.019614243879914284,14.003437042236328,-0.024216532707214355,,1730.9622661399999,673.2
0.0003,277399,,,,,-133.07595825195312,277500,0.01930680125951767,14.70265007019043,0.16709166765213013,,2217.50244454,820.68
0.0003,277899,,,,,-124.08871459960938,278000,0.01930134743452072,9.385976791381836,-1.2825868129730225,,2072.7029509,848.8
0.0003,278399,,,,,-129.1813507080078,278500,0.019458960741758347,11.556904792785645,1.04305100440979,,1499.2157495799997,604.1
0.0003,278899,,,,,-126.9935073852539,279000,0.019204216077923775,14.404221534729004,0.5136524438858032,,2820.9561008,916.02
0.0003,279399,,,,,-126.58826446533203,279500,0.019463088363409042,10.713322639465332,-0.6302503347396851,,1541.2479676,707.24
0.0003,279899,,,,,-134.69741821289062,280000,0.0191463865339756,38.74119186401367,0.9949290752410889,,2884.1473827600003,927.38
0.0003,280121,488,1476.0784810399998,772.06,13,-138.57742309570312,280222,0.0193853247910738,13.631834030151367,0.9766740798950195,20795,,
0.0003,280399,,,,,-133.68408203125,280500,0.01895294524729252,12.40153694152832,0.3778812289237976,,2174.6493884399997,847.28
0.0003,280899,,,,,-130.24301147460938,281000,0.019444847479462624,11.247376441955566,-2.1864190101623535,,1739.1342888,738.86
0.0003,281399,,,,,-139.3480224609375,281500,0.019351521506905556,9.958972930908203,-0.7967734336853027,,1669.0269088399998,680.78
0.0003,281899,,,,,-127.9541015625,282000,0.01941615715622902,14.502062797546387,1.2966316938400269,,1807.9093455799998,695.16
0.0003,282399,,,,,-135.81805419921875,282500,0.019460106268525124,14.420090675354004,0.6080849766731262,,1913.47129682,753.0
0.0003,282899,,,,,-124.79457092285156,283000,0.01957443729043007,8.042184829711914,-0.7424558401107788,,2471.71484094,874.0
0.0003,283399,,,,,-126.55061340332031,283500,0.019924718886613846,15.803747177124023,-1.2660765647888184,,2365.85188124,899.2
0.0003,283899,,,,,-141.85023498535156,284000,0.01923987828195095,23.900218963623047,1.6865448951721191,,2209.68336602,799.48
0.0003,284121,492,1490.4621464300005,778.28,13,-139.23593139648438,284222,0.01924659125506878,10.473127365112305,1.4367115497589111,21137,,
0.0003,284399,,,,,-141.3527374267578,284500,0.01929774507880211,26.388771057128906,0.17847520112991333,,1790.7665981,686.24
0.0003,284899,,,,,-130.9806671142578,285000,0.019537296146154404,17.392044067382812,0.6192734241485596,,2833.1826922200003,943.84
0.0003,285399,,,,,-132.14430236816406,285500,0.01934741623699665,9.338850021362305,-0.8103604316711426,,2329.88400292,837.6
0.0003,285899,,,,,-132.52284240722656,286000,0.019612593576312065,11.859970092773438,-0.841796875,,1433.30760168,783.36
0.0003,286399,,,,,-131.6820526123047,286500,0.019438205286860466,24.28520393371582,1.4208757877349854,,2341.2412933,782.44
0.0003,286899,,,,,-128.1531982421875,287000,0.01962551847100258,19.940441131591797,1.006558895111084,,1983.17245628,725.98
0.0003,287399,,,,,-123.54519653320312,287500,0.019501525908708572,5.954745292663574,-0.645779550075531,,1762.09097258,677.52
0.0003,287697,496,1494.2134831800004,774.04,13,-132.0653076171875,287798,0.019568616524338722,12.448624610900879,-0.6956355571746826,21433,,
0.0003,287899,,,,,-134.86297607421875,288000,0.01959621161222458,9.192020416259766,-0.9672315120697021,,2382.9312591199996,813.6
0.0003,288399,,,,,-138.845947265625,288500,0.01957947388291359,17.428604125976562,1.1012871265411377,,1929.84447412,730.82
0.0003,288899,,,,,-130.28762817382812,289000,0.01960376836359501,17.86962890625,0.18073713779449463,,2437.04899068,835.6
0.0003,289399,,,,,-138.2402801513672,289500,0.019620081409811974,16.44614028930664,0.4139518439769745,,2832.2670706,902.32
0.0003,289899,,,,,-142.3135986328125,290000,0.01969080977141857,18.46693229675293,-0.15687063336372375,,1618.5124047999998,688.2
0.0003,290399,,,,,-129.0587158203125,290500,0.019623009487986565,10.009986877441406,0.0227087140083313,,923.1886961000001,438.36
0.0003,290887,500,1532.7430649299997,789.62,13,-125.0744400024414,290988,0.019597383216023445,11.124110221862793,-1.9508867263793945,21673,,
0.0003,290899,,,,,-138.80210876464844,291000,0.019582422450184822,13.090156555175781,0.9439591765403748,,2227.27368256,797.4
0.0003,291399,,,,,-138.53945922851562,291500,0.019668640568852425,10.203089714050293,-0.10529392957687378,,2322.8180559,815.82
0.0003,291899,,,,,-135.353759765625,292000,0.019882598891854286,15.527838706970215,-0.36543452739715576,,2380.2833850199995,812.62
0.0003,292399,,,,,-139.3543701171875,292500,0.019982773810625076,9.796022415161133,0.46479037404060364,,2263.4513559399998,909.44
0.0003,292899,,,,,-141.1972198486328,293000,0.01956167258322239,15.989202499389648,0.6477134823799133,,1676.75059368,676.42
0.0003,293384,504,1521.7873117099996,776.6,13,-142.5398712158203,293485,0.019588185474276543,12.828795433044434,0.7995419502258301,21890,,
0.0003,293399,,,,,-135.57635498046875,293500,0.019602090120315552,42.64934539794922,-0.02263331413269043,,2502.1569962800004,887.24
0.0003,293899,,,,,-141.64825439453125,294000,0.019905930384993553,11.452840805053711,1.7638559341430664,,1383.61870536,636.4
0.0003,294399,,,,,-138.66571044921875,294500,0.019893087446689606,26.88800048828125,0.4415779113769531,,1433.99763372,615.02
0.0003,294899,,,,,-138.1959228515625,295000,0.020078234374523163,26.999181747436523,-1.2949316501617432,,1418.5176004199998,557.78
0.0003,295399,,,,,-134.86447143554688,295500,0.01997709460556507,10.604789733886719,0.020136624574661255,,1916.09429514,755.42
0.0003,295899,,,,,-134.9180908203125,296000,0.019874190911650658,5.425057411193848,-0.068121999502182,,1057.72018724,528.36
0.0003,296399,,,,,-149.06903076171875,296500,0.019812433049082756,17.911264419555664,1.5952532291412354,,1706.75838664,688.1
0.0003,296457,508,1543.43444629,784.63,13,-140.45504760742188,296558,0.019781162962317467,10.581056594848633,1.1573104858398438,22145,,
0.0003,296899,,,,,-138.7969207763672,297000,0.019987434148788452,8.472692489624023,-0.8324106931686401,,2586.00181884,889.68
0.0003,297399,,,,,-139.60592651367188,297500,0.019814781844615936,44.46222686767578,0.7797086834907532,,1365.99269722,544.64
0.0003,297899,,,,,-140.8609161376953,298000,0.019778268411755562,13.067127227783203,0.03347259759902954,,1995.8594206,791.42
0.0003,298399,,,,,-136.45404052734375,298500,0.019855046644806862,12.00436782836914,1.3909298181533813,,2810.4725953400007,895.96
0.0003,298899,,,,,-138.29934692382812,299000,0.020144207403063774,30.48259162902832,0.9201741814613342,,1509.5115493599997,625.52
0.0003,299302,512,1563.3893986,780.26,13,-136.96966552734375,299403,0.019972914829850197,11.201257705688477,0.6427301168441772,22350,,
0.0003,299399,,,,,-137.03118896484375,299500,0.020367270335555077,12.429241180419922,-0.6141397953033447,,1482.7026963600001,609.78
0.0003,299899,,,,,-139.6457977294922,300000,0.02033880539238453,15.721128463745117,0.7309788465499878,,1952.8103841000002,730.24
0.0003,300399,,,,,-141.98764038085938,300500,0.01996443048119545,21.60593032836914,-0.7885029315948486,,2329.4616431400004,742.66
0.0003,300899,,,,,-140.1591796875,301000,0.019877921789884567,13.654685974121094,1.4126218557357788,,2543.56141432,915.28
0.0003,301399,,,,,-139.31626892089844,301500,0.019764645025134087,11.100747108459473,0.9943877458572388,,2559.15006034,918.3
0.0003,301899,,,,,-145.091796875,302000,0.020119622349739075,15.140596389770508,0.7137880921363831,,1549.4909711999999,597.4
0.0003,302399,,,,,-135.215087890625,302500,0.02007938176393509,10.969633102416992,-3.31795597076416,,1673.7336198199998,608.12
0.0003,302511,516,1584.6747358700004,778.72,13,-133.28514099121094,302612,0.02010972425341606,13.480263710021973,-1.4762450456619263,22628,,
0.0003,302899,,,,,-143.79440307617188,303000,0.02008032612502575,15.048372268676758,1.5773733854293823,,2689.50554264,882.86
0.0003,303399,,,,,-138.28094482421875,303500,0.020246870815753937,14.376869201660156,1.3671876192092896,,2017.0839468800002,741.26
0.0003,303899,,,,,-141.52880859375,304000,0.02010408043861389,11.00904655456543,0.9616451859474182,,1681.5235118399996,721.1
0.0003,304399,,,,,-130.74813842773438,304500,0.02032541297376156,8.746326446533203,-0.5007908344268799,,2798.83184994,897.74
0.0003,304899,,,,,-147.6312255859375,305000,0.020285863429307938,13.205860137939453,1.8959498405456543,,1153.94437976,581.06
0.0003,305399,,,,,-136.0130615234375,305500,0.02076619304716587,7.978342056274414,-0.819599986076355,,1798.7728748199997,746.44
0.0003,305899,,,,,-131.44468688964844,306000,0.02029736340045929,8.637807846069336,-1.6222710609436035,,1527.09910222,606.54
0.0003,306219,520,1625.1080203600002,775.8,13,-140.2509765625,306320,0.020507050678133965,9.129487037658691,0.6020464897155762,22914,,
0.0003,306399,,,,,-136.20693969726562,306500,0.02038910612463951,14.385913848876953,-1.3563677072525024,,1690.04817524,681.6
0.0003,306899,,,,,-141.80770874023438,307000,0.020592590793967247,18.718862533569336,0.23731553554534912,,1845.7046199799997,680.24
0.0003,307399,,,,,-133.82302856445312,307500,0.020458772778511047,10.809181213378906,-0.4841584265232086,,2428.4417504000003,851.18
0.0003,307899,,,,,-154.73361206054688,308000,0.02028753235936165,18.756643295288086,3.433350086212158,,1842.6450440800002,662.6
0.0003,308399,,,,,-129.65110778808594,308500,0.020851051434874535,14.510967254638672,-1.0812859535217285,,2047.6238959999996,764.94
0.0003,308899,,,,,-144.39053344726562,309000,0.019985055550932884,11.299781799316406,-0.8458592891693115,,2127.7087527599997,837.7
0.0003,309369,524,1644.4014806199996,785.64,13,-141.27554321289062,309470,0.020370014011859894,15.205071449279785,0.21542827785015106,23158,,
0.0003,309399,,,,,-144.04229736328125,309500,0.02040959522128105,10.085522651672363,-0.6282140016555786,,2593.65361708,883.86
0.0003,309899,,,,,-137.92977905273438,310000,0.020180750638246536,10.98891544342041,0.5491613149642944,,1926.98600172,769.0
0.0003,310399,,,,,-141.88543701171875,310500,0.019986437633633614,9.134302139282227,-0.17516471445560455,,1925.9500130600002,812.54
0.0003,310899,,,,,-140.3211669921875,311000,0.020141925662755966,12.693826675415039,0.5520423650741577,,1986.6641907199999,795.7
0.0003,311399,,,,,-139.27490234375,311500,0.020081911236047745,18.99532699584961,-0.5137667059898376,,2632.6544917599995,867.1
0.0003,311899,,,,,-140.0474853515625,312000,0.02036815881729126,13.278568267822266,0.4967939853668213,,3002.2474389599997,926.24
0.0003,312399,,,,,-143.22756958007812,312500,0.020439475774765015,10.92464828491211,0.521932065486908,,1261.25990584,605.32
0.0003,312586,528,1722.3063822099998,797.0,13,-137.96563720703125,312687,0.020512092858552933,10.27595043182373,-1.1794618368148804,23460,,
0.0003,312899,,,,,-150.43466186523438,313000,0.020840676501393318,14.957231521606445,0.9258112907409668,,2101.4789003799997,740.84
0.0003,313399,,,,,-149.70755004882812,313500,0.020833740010857582,12.514141082763672,0.17847836017608643,,2713.1069649600004,827.42
0.0003,313899,,,,,-142.50048828125,314000,0.0204116590321064,11.782669067382812,-1.1258985996246338,,2002.07659106,727.46
0.0003,314399,,,,,-149.01235961914062,314500,0.020572109147906303,8.377235412597656,2.0375046730041504,,2001.0304831,751.06
0.0003,314899,,,,,-140.14927673339844,315000,0.020587744191288948,14.707479476928711,-0.7464372515678406,,1581.9460427,602.24
0.0003,315399,,,,,-137.591796875,315500,0.020709741860628128,10.714964866638184,-0.15641355514526367,,2060.07581186,665.38
0.0003,315875,532,1756.2273185,800.22,13,-145.11361694335938,315976,0.020735478028655052,15.372794151306152,-1.2203694581985474,23699,,
0.0003,315899,,,,,-149.10595703125,316000,0.02061297744512558,17.458389282226562,-0.2041184902191162,,1820.61667772,624.16
0.0003,316399,,,,,-155.41860961914062,316500,0.02070862054824829,11.438240051269531,0.43901219964027405,,1157.34960348,463.02
0.0003,316899,,,,,-146.65850830078125,317000,0.020985770970582962,21.283355712890625,-0.881851315498352,,2320.3865286200003,831.58
0.0003,317399,,,,,-149.34683227539062,317500,0.020830104127526283,18.865951538085938,2.579174518585205,,1893.30804814,755.5
0.0003,317899,,,,,-153.68826293945312,318000,0.02118569239974022,12.577749252319336,0.5274970531463623,,2713.50007526,872.28
0.0003,318248,536,1733.9096900799998,789.15,13,-145.68646240234375,318349,0.021245287731289864,10.173530578613281,0.5923804640769958,23892,,
0.0003,318399,,,,,-145.6267852783203,318500,0.021499302238225937,11.29731559753418,0.14867359399795532,,2007.94986348,786.58
0.0003,318899,,,,,-143.66192626953125,319000,0.021219268441200256,19.599334716796875,-0.9169480800628662,,2480.64604468,817.06
0.0003,319399,,,,,-145.518798828125,319500,0.021090935915708542,14.597749710083008,0.2110823392868042,,2473.45137114,902.36
0.0003,319703,540,1710.7624677300003,763.7,13,-147.05218505859375,319804,0.02078777365386486,10.119279861450195,0.9592389464378357,24027,,
0.0003,319899,,,,,-140.25372314453125,320000,0.02072788029909134,15.217647552490234,-1.4958051443099976,,2397.3489574,821.7
0.0003,320399,,,,,-138.8790740966797,320500,0.020987698808312416,9.321330070495605,-0.0945313572883606,,2378.76838224,766.74
0.0003,320899,,,,,-146.88760375976562,321000,0.02116278186440468,13.994150161743164,0.6515936255455017,,2487.81606952,780.98
0.0003,321399,,,,,-154.7677001953125,321500,0.021274078637361526,11.382665634155273,0.6838732361793518,,1688.2317961200001,596.08
0.0003,321899,,,,,-147.43191528320312,322000,0.021245084702968597,15.594464302062988,0.8355510234832764,,2682.00721392,839.78
0.0003,322238,544,1733.6026219799999,752.28,13,-144.38584899902344,322339,0.02067277953028679,10.980015754699707,0.6667463779449463,24234,,
0.0003,322399,,,,,-141.67713928222656,322500,0.02113511599600315,26.04364585876465,-0.055389925837516785,,2360.85784652,870.46
0.0003,322899,,,,,-146.06788635253906,323000,0.021084053441882133,22.057674407958984,0.6150336265563965,,1391.1931535999997,697.48
0.0003,323399,,,,,-150.91221618652344,323500,0.020904352888464928,11.213930130004883,-0.7868714928627014,,1869.06894546,673.7
0.0003,323899,,,,,-147.81561279296875,324000,0.020739533007144928,14.620061874389648,0.13998869061470032,,2244.48648342,788.56
0.0003,324399,,,,,-147.79736328125,324500,0.02100055105984211,18.383501052856445,-0.8939946293830872,,2320.99416548,746.72
0.0003,324899,,,,,-155.03575134277344,325000,0.02135731279850006,10.755595207214355,0.40394678711891174,,2308.2215318000003,800.82
0.0003,324990,548,1742.46363229,759.16,13,-155.29685974121094,325091,0.02174866385757923,17.182693481445312,1.0513898134231567,24480,,
0.0003,325399,,,,,-148.311767578125,325500,0.021523427218198776,15.654009819030762,0.0676071047782898,,3074.1846845000005,923.68
0.0003,325899,,,,,-146.85447692871094,326000,0.02138459123671055,11.326349258422852,-0.7320913672447205,,2825.37460792,875.08
0.0003,326399,,,,,-155.29061889648438,326500,0.021597038954496384,10.068479537963867,1.1561473608016968,,2281.93991114,705.76
0.0003,326899,,,,,-154.21070861816406,327000,0.02159091643989086,17.800922393798828,2.5980942249298096,,2507.4652820599995,842.02
0.0003,327399,,,,,-140.141845703125,327500,0.021652601659297943,20.254791259765625,-0.37026840448379517,,2239.51004332,817.86
0.0003,327899,,,,,-152.75384521484375,328000,0.021951770409941673,15.554973602294922,0.12742480635643005,,2241.5897595799997,800.68
0.0003,328257,552,1767.0343073400006,775.43,13,-137.17726135253906,328358,0.02167542465031147,41.803401947021484,-0.9085183143615723,24750,,
0.0003,328399,,,,,-151.3792266845703,328500,0.021619360893964767,14.782470703125,0.02927243709564209,,1626.4919164200003,624.42
0.0003,328899,,,,,-148.49754333496094,329000,0.021865928545594215,13.75882339477539,-0.4362207055091858,,2824.72903334,871.16
0.0003,329399,,,,,-151.82223510742188,329500,0.02138354629278183,12.295522689819336,0.052732810378074646,,2514.57703238,853.98
0.0003,329899,,,,,-139.44723510742188,330000,0.021221619099378586,11.01963996887207,-0.07245266437530518,,1821.36812866,748.38
0.0003,330399,,,,,-147.63671875,330500,0.021596666425466537,11.818198204040527,-0.9907496571540833,,2791.03833828,859.22
0.0003,330899,,,,,-151.26708984375,331000,0.021138980984687805,10.347921371459961,0.9772865772247314,,2992.2988859999996,924.2
0.0003,331399,,,,,-160.25091552734375,331500,0.02147410251200199,27.615060806274414,1.23268723487854,,2414.1988638000003,854.96
0.0003,331899,,,,,-145.86880493164062,332000,0.021579034626483917,10.884654998779297,-1.8765647411346436,,1763.65016752,662.96
0.0003,332257,556,1807.49263194,775.43,13,-148.2828826904297,332358,0.021641016006469727,23.725738525390625,0.9625622034072876,25096,,
0.0003,332399,,,,,-162.24661254882812,332500,0.021615032106637955,11.834142684936523,0.7158363461494446,,2241.7559522,827.22
0.0003,332899,,,,,-152.85986328125,333000,0.021970268338918686,23.206817626953125,-0.17558443546295166,,941.49860086,440.76
0.0003,333399,,,,,-154.57289123535156,333500,0.02128499001264572,12.584006309509277,-0.2077871412038803,,2763.99157758,798.74
0.0003,333899,,,,,-150.65750122070312,334000,0.021827565506100655,10.877998352050781,-0.5159813165664673,,1247.6941900199997,573.9
0.0003,334399,,,,,-151.45533752441406,334500,0.021774906665086746,14.802628517150879,-0.5677744150161743,,2871.4710479000005,895.2
0.0003,334748,560,1841.9257616400002,775.25,13,-153.67788696289062,334849,0.021599963307380676,13.92158317565918,2.104121446609497,25289,,
0.0003,334899,,,,,-159.5692138671875,335000,0.021891331300139427,13.588812828063965,-0.3833509087562561,,2734.3332891200007,888.74
0.0003,335399,,,,,-163.28758239746094,335500,0.021963046863675117,12.605825424194336,-0.6010757088661194,,2502.6690717799997,855.28
0.0003,335899,,,,,-163.31439208984375,336000,0.021605612710118294,11.093729019165039,-0.06026753783226013,,2884.43077768,884.2
0.0003,336399,,,,,-158.59600830078125,336500,0.02192244492471218,11.839847564697266,0.5041494369506836,,2369.40551454,806.2
0.0003,336899,,,,,-154.92214965820312,337000,0.021559569984674454,13.616168975830078,1.03616201877594,,2470.16850866,792.94
0.0003,337399,,,,,-149.4401397705078,337500,0.021757282316684723,10.531496047973633,-0.8563496470451355,,2052.1703933000003,720.86
0.0003,337899,,,,,-152.3241729736328,338000,0.021923871710896492,11.042831420898438,0.4519326686859131,,2347.8760478199997,777.14
0.0003,338205,564,1929.5567613800001,791.24,13,-159.68739318847656,338306,0.02162580005824566,15.275325775146484,0.1728905737400055,25597,,
0.0003,338399,,,,,-158.09495544433594,338500,0.02188274636864662,20.54306411743164,0.6121317148208618,,2011.2788329,717.28
0.0003,338899,,,,,-155.05233764648438,339000,0.021740829572081566,18.866422653198242,0.000835716724395752,,2144.3207979400004,730.54
0.0003,339399,,,,,-159.3936767578125,339500,0.02187488041818142,10.973267555236816,0.08765089511871338,,2443.08593596,796.52
