train/critic_loss,time/total_timesteps,train/actor_loss,eval/mean_ep_length,train/learning_rate,train/n_updates,eval/mean_reward,rollout/ep_rew_mean,time/fps,rollout/ep_len_mean,time/episodes,time/time_elapsed
96.01165771484375,54000,-2525.93994140625,1000.0,0.001,53899,36465.43918866,,,,,
161.25503540039062,54500,-2535.719482421875,1000.0,0.001,54399,36465.43918866,,,,,
1530.87451171875,55000,-2525.75,1000.0,0.001,54899,36465.43918866,,,,,
85.55732727050781,55500,-2534.6884765625,1000.0,0.001,55399,36465.43918866,,,,,
174.209228515625,56000,-2533.0654296875,1000.0,0.001,55899,36465.43918866,,,,,
,56000,,,,,,36748.60252858929,7,1000.0,56,7087
88.517578125,56500,-2559.1806640625,1000.0,0.001,56399,36465.43918866,,,,,
130.508544921875,57000,-2569.7734375,1000.0,0.001,56899,36465.43918866,,,,,
124.49324035644531,57500,-2573.067138671875,1000.0,0.001,57399,36465.43918866,,,,,
97.57917785644531,58000,-2583.478271484375,1000.0,0.001,57899,36465.43918866,,,,,
312.1814270019531,58500,-2595.485107421875,1000.0,0.001,58399,36465.43918866,,,,,
96.45399475097656,59000,-2606.7626953125,1000.0,0.001,58899,36465.43918866,,,,,
70.7673110961914,59500,-2614.507080078125,1000.0,0.001,59399,36465.43918866,,,,,
121.15689086914062,60000,-2602.3544921875,1000.0,0.001,59899,36465.43918866,,,,,
,60000,,,,,,36740.51501565,7,1000.0,60,7611
135.28846740722656,60500,-2629.20654296875,1000.0,0.001,60399,36465.43918866,,,,,
204.65383911132812,61000,-2619.20068359375,1000.0,0.001,60899,36465.43918866,,,,,
142.69427490234375,61500,-2630.720947265625,1000.0,0.001,61399,36465.43918866,,,,,
158.8826446533203,62000,-2648.385009765625,1000.0,0.001,61899,36465.43918866,,,,,
58.16432189941406,62500,-2662.923095703125,1000.0,0.001,62399,36465.43918866,,,,,
98.42940521240234,63000,-2641.625,1000.0,0.001,62899,36465.43918866,,,,,
64.24220275878906,63500,-2681.271484375,1000.0,0.001,63399,36465.43918866,,,,,
136.49642944335938,64000,-2672.216552734375,1000.0,0.001,63899,36465.43918866,,,,,
,64000,,,,,,36723.23480246875,7,1000.0,64,8131
49.136985778808594,64500,-2683.78955078125,1000.0,0.001,64399,36465.43918866,,,,,
211.0748748779297,65000,-2694.89013671875,1000.0,0.001,64899,36465.43918866,,,,,
48.9056396484375,65500,-2696.378662109375,1000.0,0.001,65399,36465.43918866,,,,,
60.15985107421875,66000,-2705.675048828125,1000.0,0.001,65899,36465.43918866,,,,,
100.11038208007812,66500,-2693.156005859375,1000.0,0.001,66399,36465.43918866,,,,,
173.10914611816406,67000,-2725.63037109375,1000.0,0.001,66899,36465.43918866,,,,,
80.33331298828125,67500,-2722.501220703125,1000.0,0.001,67399,36465.43918866,,,,,
94.39303588867188,68000,-2723.0703125,1000.0,0.001,67899,36465.43918866,,,,,
,68000,,,,,,36702.22614783823,7,1000.0,68,8653
46.18366241455078,68500,-2766.23681640625,1000.0,0.001,68399,36465.43918866,,,,,
83.59921264648438,69000,-2755.341552734375,1000.0,0.001,68899,36465.43918866,,,,,
354.916015625,69500,-2750.3125,1000.0,0.001,69399,36465.43918866,,,,,
202.65296936035156,70000,-2762.42578125,1000.0,0.001,69899,36465.43918866,,,,,
73.97282409667969,70500,-2762.92822265625,1000.0,0.001,70399,36465.43918866,,,,,
64.23252868652344,71000,-2747.5732421875,1000.0,0.001,70899,36465.43918866,,,,,
111.00093078613281,71500,-2757.59619140625,1000.0,0.001,71399,36465.43918866,,,,,
133.66944885253906,72000,-2777.94091796875,1000.0,0.001,71899,36465.43918866,,,,,
,72000,,,,,,36684.74434406944,7,1000.0,72,9175
111.51869201660156,72500,-2785.13671875,1000.0,0.001,72399,36465.43918866,,,,,
21.018779754638672,73000,-2796.7236328125,1000.0,0.001,72899,36465.43918866,,,,,
1260.58349609375,73500,-2835.826171875,1000.0,0.001,73399,36465.43918866,,,,,
107.8258056640625,74000,-2821.7275390625,1000.0,0.001,73899,36465.43918866,,,,,
170.98126220703125,74500,-2819.03564453125,1000.0,0.001,74399,36465.43918866,,,,,
82.14581298828125,75000,-2826.450927734375,1000.0,0.001,74899,36465.43918866,,,,,
77.7576904296875,75500,-2814.341796875,1000.0,0.001,75399,36465.43918866,,,,,
67.48107147216797,76000,-2810.3583984375,1000.0,0.001,75899,36465.43918866,,,,,
,76000,,,,,,36686.71020469737,7,1000.0,76,9698
37.315792083740234,76500,-2807.918212890625,1000.0,0.001,76399,36465.43918866,,,,,
178.03128051757812,77000,-2822.88720703125,1000.0,0.001,76899,36465.43918866,,,,,
117.75884246826172,77500,-2853.74609375,1000.0,0.001,77399,36465.43918866,,,,,
41.872562408447266,78000,-2845.19384765625,1000.0,0.001,77899,36465.43918866,,,,,
49.5781364440918,78500,-2862.8994140625,1000.0,0.001,78399,36465.43918866,,,,,
121.39447021484375,79000,-2864.17138671875,1000.0,0.001,78899,36465.43918866,,,,,
130.25477600097656,79500,-2867.00927734375,1000.0,0.001,79399,36465.43918866,,,,,
94.18604278564453,80000,-2862.60693359375,1000.0,0.001,79899,36465.43918866,,,,,
,80000,,,,,,36680.210509575,7,1000.0,80,10217
58.99747085571289,80500,-2861.890869140625,1000.0,0.001,80399,36465.43918866,,,,,
60.155052185058594,81000,-2858.34619140625,1000.0,0.001,80899,36465.43918866,,,,,
96.80554962158203,81500,-2895.919921875,1000.0,0.001,81399,36465.43918866,,,,,
34.251441955566406,82000,-2887.586669921875,1000.0,0.001,81899,36465.43918866,,,,,
49.78843688964844,82500,-2873.89794921875,1000.0,0.001,82399,36465.43918866,,,,,
263.67608642578125,83000,-2879.413818359375,1000.0,0.001,82899,36465.43918866,,,,,
78.91336059570312,83500,-2892.614013671875,1000.0,0.001,83399,36465.43918866,,,,,
347.2474670410156,84000,-2912.673095703125,1000.0,0.001,83899,36465.43918866,,,,,
,84000,,,,,,36675.559483357145,7,1000.0,84,10705
41.17052459716797,84500,-2901.372314453125,1000.0,0.001,84399,36465.43918866,,,,,
57.891822814941406,85000,-2901.8779296875,1000.0,0.001,84899,36465.43918866,,,,,
103.608642578125,85500,-2925.4619140625,1000.0,0.001,85399,36465.43918866,,,,,
69.90336608886719,86000,-2913.4501953125,1000.0,0.001,85899,36465.43918866,,,,,
176.1227264404297,86500,-2899.892578125,1000.0,0.001,86399,36465.43918866,,,,,
141.69577026367188,87000,-2912.736572265625,1000.0,0.001,86899,36465.43918866,,,,,
315.5513000488281,87500,-2926.3916015625,1000.0,0.001,87399,36465.43918866,,,,,
166.8650665283203,88000,-2948.017822265625,1000.0,0.001,87899,36465.43918866,,,,,
,88000,,,,,,36655.557783954544,7,1000.0,88,11190
143.38021850585938,88500,-2915.525390625,1000.0,0.001,88399,36465.43918866,,,,,
116.17604064941406,89000,-2948.20458984375,1000.0,0.001,88899,36465.43918866,,,,,
34.694725036621094,89500,-2918.2802734375,1000.0,0.001,89399,36465.43918866,,,,,
334.3255310058594,90000,-2934.08935546875,1000.0,0.001,89899,36465.43918866,,,,,
77.11235046386719,90500,-2937.28857421875,1000.0,0.001,90399,36465.43918866,,,,,
81.91717529296875,91000,-2945.3544921875,1000.0,0.001,90899,36465.43918866,,,,,
164.68289184570312,91500,-2960.09228515625,1000.0,0.001,91399,36465.43918866,,,,,
42.17303466796875,92000,-2940.94287109375,1000.0,0.001,91899,36465.43918866,,,,,
,92000,,,,,,36655.43055378261,7,1000.0,92,11676
184.5506591796875,92500,-2960.1318359375,1000.0,0.001,92399,36465.43918866,,,,,
83.64340209960938,93000,-2947.71240234375,1000.0,0.001,92899,36465.43918866,,,,,
99.01303100585938,93500,-2950.580322265625,1000.0,0.001,93399,36465.43918866,,,,,
76.18671417236328,94000,-2972.658203125,1000.0,0.001,93899,36465.43918866,,,,,
61.459266662597656,94500,-2990.11962890625,1000.0,0.001,94399,36465.43918866,,,,,
100.31082153320312,95000,-2990.55615234375,1000.0,0.001,94899,36465.43918866,,,,,
135.67233276367188,95500,-2976.18115234375,1000.0,0.001,95399,36465.43918866,,,,,
97.31254577636719,96000,-2962.35546875,1000.0,0.001,95899,36465.43918866,,,,,
,96000,,,,,,36650.41651420833,7,1000.0,96,12160
226.85943603515625,96500,-2988.65966796875,1000.0,0.001,96399,36465.43918866,,,,,
186.66543579101562,97000,-2978.100341796875,1000.0,0.001,96899,36465.43918866,,,,,
61.37824249267578,97500,-2972.71923828125,1000.0,0.001,97399,36465.43918866,,,,,
1464.7340087890625,98000,-2990.87255859375,1000.0,0.001,97899,36465.43918866,,,,,
1045.0084228515625,98500,-2991.9912109375,1000.0,0.001,98399,36465.43918866,,,,,
76.2673110961914,99000,-3029.229736328125,1000.0,0.001,98899,36465.43918866,,,,,
145.37033081054688,99500,-2994.69873046875,1000.0,0.001,99399,36465.43918866,,,,,
98.02644348144531,100000,-2983.004638671875,1000.0,0.001,99899,36465.43918866,,,,,
,100000,,,,,,36641.377608200004,7,1000.0,100,12644
74.29833984375,100500,-3014.646240234375,1000.0,0.001,100399,36465.43918866,,,,,
83.50434875488281,101000,-2981.053466796875,1000.0,0.001,100899,36465.43918866,,,,,
93.95232391357422,101500,-2990.309326171875,1000.0,0.001,101399,36465.43918866,,,,,
149.7718505859375,102000,-2991.609619140625,1000.0,0.001,101899,36465.43918866,,,,,
55.14373016357422,102500,-3003.44580078125,1000.0,0.001,102399,36465.43918866,,,,,
72.59791564941406,103000,-2996.57177734375,1000.0,0.001,102899,36465.43918866,,,,,
24.185808181762695,103500,-3008.95751953125,1000.0,0.001,103399,36465.43918866,,,,,
209.93569946289062,104000,-3018.9541015625,1000.0,0.001,103899,36465.43918866,,,,,
,104000,,,,,,36429.87906297,7,1000.0,104,13128
144.62896728515625,104500,-3022.099853515625,1000.0,0.001,104399,36465.43918866,,,,,
173.9709930419922,105000,-3016.78759765625,1000.0,0.001,104899,36465.43918866,,,,,
46.78778076171875,105500,-3029.9814453125,1000.0,0.001,105399,36465.43918866,,,,,
120.72218322753906,106000,-3027.193359375,1000.0,0.001,105899,36465.43918866,,,,,
104.50262451171875,106500,-3055.447265625,1000.0,0.001,106399,36465.43918866,,,,,
148.3629150390625,107000,-3020.777099609375,1000.0,0.001,106899,36465.43918866,,,,,
122.65045166015625,107500,-3033.1396484375,1000.0,0.001,107399,36465.43918866,,,,,
42.087890625,108000,-3033.857421875,1000.0,0.001,107899,36465.43918866,,,,,
,108000,,,,,,36435.65317802,7,1000.0,108,13612
96.02153778076172,108500,-3035.651611328125,1000.0,0.001,108399,36465.43918866,,,,,
48.7470703125,109000,-3037.687255859375,1000.0,0.001,108899,36465.43918866,,,,,
45.79154968261719,109500,-3032.763671875,1000.0,0.001,109399,36465.43918866,,,,,
159.61758422851562,110000,-3052.245361328125,1000.0,0.001,109899,36465.43918866,,,,,
28.86136245727539,110500,-3035.776123046875,1000.0,0.001,110399,36465.43918866,,,,,
115.59081268310547,111000,-3035.3095703125,1000.0,0.001,110899,36465.43918866,,,,,
75.44605255126953,111500,-3053.31494140625,1000.0,0.001,111399,36465.43918866,,,,,
52.07779312133789,112000,-3032.68896484375,1000.0,0.001,111899,36465.43918866,,,,,
,112000,,,,,,36448.077560469996,7,1000.0,112,14096
59.244937896728516,112500,-3043.45947265625,1000.0,0.001,112399,36465.43918866,,,,,
80.40970611572266,113000,-3036.807861328125,1000.0,0.001,112899,36465.43918866,,,,,
106.05220031738281,113500,-3062.796875,1000.0,0.001,113399,36465.43918866,,,,,
38.260040283203125,114000,-3059.5419921875,1000.0,0.001,113899,36465.43918866,,,,,
219.50062561035156,114500,-3026.60546875,1000.0,0.001,114399,36465.43918866,,,,,
80.20337677001953,115000,-3051.91357421875,1000.0,0.001,114899,36465.43918866,,,,,
63.403236389160156,115500,-3035.0498046875,1000.0,0.001,115399,36465.43918866,,,,,
121.24781036376953,116000,-3049.214599609375,1000.0,0.001,115899,36465.43918866,,,,,
,116000,,,,,,36462.49398078,7,1000.0,116,14580
89.11952209472656,116500,-3047.02783203125,1000.0,0.001,116399,36465.43918866,,,,,
67.16598510742188,117000,-3055.8896484375,1000.0,0.001,116899,36465.43918866,,,,,
69.74618530273438,117500,-3050.76806640625,1000.0,0.001,117399,36465.43918866,,,,,
113.89208984375,118000,-3077.6171875,1000.0,0.001,117899,36465.43918866,,,,,
121.73141479492188,118500,-3082.994384765625,1000.0,0.001,118399,36465.43918866,,,,,
113.74610137939453,119000,-3053.1591796875,1000.0,0.001,118899,36465.43918866,,,,,
116.31700897216797,119500,-3092.376953125,1000.0,0.001,119399,36465.43918866,,,,,
75.30839538574219,120000,-3072.39990234375,1000.0,0.001,119899,36465.43918866,,,,,
,120000,,,,,,36479.27511759,7,1000.0,120,15064
181.63726806640625,120500,-3075.939208984375,1000.0,0.001,120399,36465.43918866,,,,,
177.71998596191406,121000,-3065.918701171875,1000.0,0.001,120899,36465.43918866,,,,,
154.05128479003906,121500,-3077.85009765625,1000.0,0.001,121399,36465.43918866,,,,,
63.331661224365234,122000,-3080.309814453125,1000.0,0.001,121899,36465.43918866,,,,,
125.23920440673828,122500,-3087.41064453125,1000.0,0.001,122399,36465.43918866,,,,,
62.7648811340332,123000,-3075.361083984375,1000.0,0.001,122899,36465.43918866,,,,,
131.15655517578125,123500,-3083.49462890625,1000.0,0.001,123399,36465.43918866,,,,,
380.43450927734375,124000,-3083.39208984375,1000.0,0.001,123899,36465.43918866,,,,,
,124000,,,,,,36496.94260834,7,1000.0,124,15548
78.32902526855469,124500,-3110.4794921875,1000.0,0.001,124399,36465.43918866,,,,,
84.06675720214844,125000,-3096.756103515625,1000.0,0.001,124899,36465.43918866,,,,,
143.5952606201172,125500,-3077.880859375,1000.0,0.001,125399,36465.43918866,,,,,
79.56796264648438,126000,-3075.32568359375,1000.0,0.001,125899,36465.43918866,,,,,
60.34011459350586,126500,-3075.123291015625,1000.0,0.001,126399,36465.43918866,,,,,
113.80921173095703,127000,-3122.31884765625,1000.0,0.001,126899,36465.43918866,,,,,
70.40132904052734,127500,-3083.22021484375,1000.0,0.001,127399,36465.43918866,,,,,
51.990726470947266,128000,-3090.9892578125,1000.0,0.001,127899,36465.43918866,,,,,
,128000,,,,,,36517.43592683,7,1000.0,128,16031
60.12256622314453,128500,-3112.74462890625,1000.0,0.001,128399,36465.43918866,,,,,
50.10877227783203,129000,-3102.60205078125,1000.0,0.001,128899,36465.43918866,,,,,
212.26641845703125,129500,-3101.622802734375,1000.0,0.001,129399,36465.43918866,,,,,
50.15358352661133,130000,-3105.2158203125,1000.0,0.001,129899,36465.43918866,,,,,
335.857177734375,130500,-3110.56591796875,1000.0,0.001,130399,36465.43918866,,,,,
81.98625946044922,131000,-3107.234375,1000.0,0.001,130899,36465.43918866,,,,,
73.05127716064453,131500,-3115.494873046875,1000.0,0.001,131399,36465.43918866,,,,,
38.48322677612305,132000,-3108.1943359375,1000.0,0.001,131899,36465.43918866,,,,,
,132000,,,,,,36529.93144535,7,1000.0,132,16515
70.74163818359375,132500,-3116.791015625,1000.0,0.001,132399,36465.43918866,,,,,
152.7310791015625,133000,-3114.482666015625,1000.0,0.001,132899,36465.43918866,,,,,
69.33624267578125,133500,-3106.474609375,1000.0,0.001,133399,36465.43918866,,,,,
22.832883834838867,134000,-3112.51806640625,1000.0,0.001,133899,36465.43918866,,,,,
104.80921936035156,134500,-3116.2919921875,1000.0,0.001,134399,36465.43918866,,,,,
54.016685485839844,135000,-3108.31494140625,1000.0,0.001,134899,36465.43918866,,,,,
248.01473999023438,135500,-3105.09716796875,1000.0,0.001,135399,36465.43918866,,,,,
66.44670104980469,136000,-3126.3193359375,1000.0,0.001,135899,36465.43918866,,,,,
,136000,,,,,,36532.67184039,8,1000.0,136,16999
36.09486389160156,136500,-3115.36669921875,1000.0,0.001,136399,36465.43918866,,,,,
66.8057861328125,137000,-3102.178466796875,1000.0,0.001,136899,36465.43918866,,,,,
96.95039367675781,137500,-3106.6298828125,1000.0,0.001,137399,36465.43918866,,,,,
118.903076171875,138000,-3135.2578125,1000.0,0.001,137899,36465.43918866,,,,,
251.811767578125,138500,-3120.297119140625,1000.0,0.001,138399,36465.43918866,,,,,
65.598876953125,139000,-3114.66552734375,1000.0,0.001,138899,36465.43918866,,,,,
286.9794921875,139500,-3132.2255859375,1000.0,0.001,139399,36465.43918866,,,,,
197.50360107421875,140000,-3114.814453125,1000.0,0.001,139899,36465.43918866,,,,,
,140000,,,,,,36534.32679172001,8,1000.0,140,17484
52.4030876159668,140500,-3135.48193359375,1000.0,0.001,140399,36465.43918866,,,,,
104.24037170410156,141000,-3105.10693359375,1000.0,0.001,140899,36465.43918866,,,,,
122.91541290283203,141500,-3121.277099609375,1000.0,0.001,141399,36465.43918866,,,,,
45.24713897705078,142000,-3122.345458984375,1000.0,0.001,141899,36465.43918866,,,,,
64.00826263427734,142500,-3108.33056640625,1000.0,0.001,142399,36465.43918866,,,,,
49.88215637207031,143000,-3130.740234375,1000.0,0.001,142899,36465.43918866,,,,,
36.126766204833984,143500,-3124.15087890625,1000.0,0.001,143399,36465.43918866,,,,,
28.353134155273438,144000,-3138.66015625,1000.0,0.001,143899,36465.43918866,,,,,
,144000,,,,,,36527.76227152,8,1000.0,144,17967
54.083473205566406,144500,-3145.5830078125,1000.0,0.001,144399,36465.43918866,,,,,
140.9200439453125,145000,-3126.43896484375,1000.0,0.001,144899,36465.43918866,,,,,
81.53439331054688,145500,-3124.341064453125,1000.0,0.001,145399,36465.43918866,,,,,
30.794471740722656,146000,-3137.77587890625,1000.0,0.001,145899,36465.43918866,,,,,
47.760963439941406,146500,-3122.408935546875,1000.0,0.001,146399,36465.43918866,,,,,
437.0292053222656,147000,-3122.82861328125,1000.0,0.001,146899,36465.43918866,,,,,
209.9694366455078,147500,-3120.21630859375,1000.0,0.001,147399,36465.43918866,,,,,
35.76089859008789,148000,-3140.72119140625,1000.0,0.001,147899,36465.43918866,,,,,
,148000,,,,,,36523.91560428,8,1000.0,148,18450
100.89188385009766,148500,-3120.53955078125,1000.0,0.001,148399,36465.43918866,,,,,
43.728309631347656,149000,-3129.373046875,1000.0,0.001,148899,36465.43918866,,,,,
156.24496459960938,149500,-3128.49072265625,1000.0,0.001,149399,36465.43918866,,,,,
107.90797424316406,150000,-3122.44775390625,1000.0,0.001,149899,36465.43918866,,,,,
40.911563873291016,150500,-3145.86669921875,1000.0,0.001,150399,36465.43918866,,,,,
101.80108642578125,151000,-3148.93798828125,1000.0,0.001,150899,36465.43918866,,,,,
57.326087951660156,151500,-3146.84912109375,1000.0,0.001,151399,36465.43918866,,,,,
75.40946960449219,152000,-3135.90771484375,1000.0,0.001,151899,36465.43918866,,,,,
,152000,,,,,,36532.685213599994,8,1000.0,152,18934
121.6364517211914,152500,-3131.26220703125,1000.0,0.001,152399,36465.43918866,,,,,
45.29039001464844,153000,-3131.43017578125,1000.0,0.001,152899,36465.43918866,,,,,
42.84130096435547,153500,-3154.40673828125,1000.0,0.001,153399,36465.43918866,,,,,
48.65843200683594,154000,-3156.597412109375,1000.0,0.001,153899,36465.43918866,,,,,
79.09915161132812,154500,-3151.431396484375,1000.0,0.001,154399,36465.43918866,,,,,
179.5599822998047,155000,-3143.614501953125,1000.0,0.001,154899,36465.43918866,,,,,
108.15956115722656,155500,-3141.837646484375,1000.0,0.001,155399,36465.43918866,,,,,
69.52926635742188,156000,-3159.3349609375,1000.0,0.001,155899,36465.43918866,,,,,
,156000,,,,,,36528.33241564,8,1000.0,156,19418
37.2049674987793,156500,-3141.61474609375,1000.0,0.001,156399,36465.43918866,,,,,
86.82683563232422,157000,-3143.636474609375,1000.0,0.001,156899,36465.43918866,,,,,
30.735761642456055,157500,-3160.455078125,1000.0,0.001,157399,36465.43918866,,,,,
47.44306182861328,158000,-3136.7333984375,1000.0,0.001,157899,36465.43918866,,,,,
169.8932647705078,158500,-3153.26220703125,1000.0,0.001,158399,36465.43918866,,,,,
38.193275451660156,159000,-3142.939453125,1000.0,0.001,158899,36465.43918866,,,,,
25.024154663085938,159500,-3149.984130859375,1000.0,0.001,159399,36465.43918866,,,,,
110.43147277832031,160000,-3155.82958984375,1000.0,0.001,159899,36465.43918866,,,,,
,160000,,,,,,36523.41909877,8,1000.0,160,19903
54.15068054199219,160500,-3154.223876953125,1000.0,0.001,160399,36465.43918866,,,,,
560.2633056640625,161000,-3149.119140625,1000.0,0.001,160899,36465.43918866,,,,,
95.98839569091797,161500,-3147.67138671875,1000.0,0.001,161399,36465.43918866,,,,,
101.99811553955078,162000,-3127.9287109375,1000.0,0.001,161899,36465.43918866,,,,,
78.93144226074219,162500,-3151.48388671875,1000.0,0.001,162399,36465.43918866,,,,,
76.69912719726562,163000,-3156.19970703125,1000.0,0.001,162899,36465.43918866,,,,,
18.580333709716797,163500,-3150.96240234375,1000.0,0.001,163399,36465.43918866,,,,,
38.058204650878906,164000,-3155.90576171875,1000.0,0.001,163899,36465.43918866,,,,,
,164000,,,,,,36524.47159052,8,1000.0,164,20386
43.02967834472656,164500,-3146.6884765625,1000.0,0.001,164399,36465.43918866,,,,,
83.70394897460938,165000,-3160.412353515625,1000.0,0.001,164899,36465.43918866,,,,,
32.043251037597656,165500,-3140.52197265625,1000.0,0.001,165399,36465.43918866,,,,,
147.0373992919922,166000,-3180.78271484375,1000.0,0.001,165899,36465.43918866,,,,,
119.18701171875,166500,-3150.64599609375,1000.0,0.001,166399,36465.43918866,,,,,
32.55333709716797,167000,-3152.29248046875,1000.0,0.001,166899,36465.43918866,,,,,
60.41777801513672,167500,-3145.2783203125,1000.0,0.001,167399,36465.43918866,,,,,
110.0557632446289,168000,-3142.43896484375,1000.0,0.001,167899,36465.43918866,,,,,
,168000,,,,,,36540.02130193,8,1000.0,168,20872
92.66010284423828,168500,-3159.78759765625,1000.0,0.001,168399,36465.43918866,,,,,
135.11297607421875,169000,-3157.612060546875,1000.0,0.001,168899,36465.43918866,,,,,
76.80928039550781,169500,-3165.2353515625,1000.0,0.001,169399,36465.43918866,,,,,
55.60893249511719,170000,-3155.54638671875,1000.0,0.001,169899,36465.43918866,,,,,
104.74742126464844,170500,-3144.776123046875,1000.0,0.001,170399,36465.43918866,,,,,
90.96220397949219,171000,-3158.775146484375,1000.0,0.001,170899,36465.43918866,,,,,
261.8794250488281,171500,-3188.16455078125,1000.0,0.001,171399,36465.43918866,,,,,
137.3906707763672,172000,-3152.12890625,1000.0,0.001,171899,36465.43918866,,,,,
,172000,,,,,,36531.85578318,8,1000.0,172,21359
208.20790100097656,172500,-3151.655029296875,1000.0,0.001,172399,36465.43918866,,,,,
35.27733612060547,173000,-3173.98486328125,1000.0,0.001,172899,36465.43918866,,,,,
145.84278869628906,173500,-3157.370849609375,1000.0,0.001,173399,36465.43918866,,,,,
30.885705947875977,174000,-3150.50732421875,1000.0,0.001,173899,36465.43918866,,,,,
66.18907928466797,174500,-3165.184814453125,1000.0,0.001,174399,36465.43918866,,,,,
68.58435821533203,175000,-3157.12890625,1000.0,0.001,174899,36465.43918866,,,,,
74.18473052978516,175500,-3176.68896484375,1000.0,0.001,175399,36465.43918866,,,,,
41.010467529296875,176000,-3168.677001953125,1000.0,0.001,175899,36465.43918866,,,,,
,176000,,,,,,36524.94340193,8,1000.0,176,21843
107.8566665649414,176500,-3141.513427734375,1000.0,0.001,176399,36465.43918866,,,,,
25.827125549316406,177000,-3165.05126953125,1000.0,0.001,176899,36465.43918866,,,,,
61.099082946777344,177500,-3154.983154296875,1000.0,0.001,177399,36465.43918866,,,,,
50.64801025390625,178000,-3147.24169921875,1000.0,0.001,177899,36465.43918866,,,,,
37.21461868286133,178500,-3183.734375,1000.0,0.001,178399,36465.43918866,,,,,
163.10614013671875,179000,-3154.636474609375,1000.0,0.001,178899,36465.43918866,,,,,
73.35459899902344,179500,-3171.07958984375,1000.0,0.001,179399,36465.43918866,,,,,
58.66649627685547,180000,-3159.36669921875,1000.0,0.001,179899,36465.43918866,,,,,
,180000,,,,,,36527.593435740004,8,1000.0,180,22328
69.07969665527344,180500,-3170.07861328125,1000.0,0.001,180399,36465.43918866,,,,,
119.39358520507812,181000,-3153.90576171875,1000.0,0.001,180899,36465.43918866,,,,,
47.0212287902832,181500,-3178.1796875,1000.0,0.001,181399,36465.43918866,,,,,
105.04625701904297,182000,-3151.215087890625,1000.0,0.001,181899,36465.43918866,,,,,
70.74878692626953,182500,-3157.29443359375,1000.0,0.001,182399,36465.43918866,,,,,
76.85843658447266,183000,-3151.6630859375,1000.0,0.001,182899,36465.43918866,,,,,
66.71243286132812,183500,-3153.54150390625,1000.0,0.001,183399,36465.43918866,,,,,
101.94876098632812,184000,-3180.988037109375,1000.0,0.001,183899,36465.43918866,,,,,
,184000,,,,,,36531.77592452001,8,1000.0,184,22813
51.707096099853516,184500,-3173.40185546875,1000.0,0.001,184399,36465.43918866,,,,,
37.419376373291016,185000,-3152.855224609375,1000.0,0.001,184899,36465.43918866,,,,,
84.0604019165039,185500,-3166.60205078125,1000.0,0.001,185399,36465.43918866,,,,,
609.4043579101562,186000,-3162.1865234375,1000.0,0.001,185899,36465.43918866,,,,,
80.89065551757812,186500,-3168.1533203125,1000.0,0.001,186399,36465.43918866,,,,,
67.64081573486328,187000,-3163.515380859375,1000.0,0.001,186899,36465.43918866,,,,,
42.89804458618164,187500,-3166.882568359375,1000.0,0.001,187399,36465.43918866,,,,,
32.86541748046875,188000,-3156.61083984375,1000.0,0.001,187899,36465.43918866,,,,,
,188000,,,,,,36549.535371909995,8,1000.0,188,23297
50.3973388671875,188500,-3167.60888671875,1000.0,0.001,188399,36465.43918866,,,,,
52.222984313964844,189000,-3153.01123046875,1000.0,0.001,188899,36465.43918866,,,,,
147.83860778808594,189500,-3150.43408203125,1000.0,0.001,189399,36465.43918866,,,,,
49.22869110107422,190000,-3159.249755859375,1000.0,0.001,189899,36465.43918866,,,,,
50.99530792236328,190500,-3183.96728515625,1000.0,0.001,190399,36465.43918866,,,,,
105.52647399902344,191000,-3171.615234375,1000.0,0.001,190899,36465.43918866,,,,,
42.40700912475586,191500,-3157.0380859375,1000.0,0.001,191399,36465.43918866,,,,,
45.97787094116211,192000,-3162.30126953125,1000.0,0.001,191899,36465.43918866,,,,,
,192000,,,,,,36545.38854088,8,1000.0,192,23782
59.879390716552734,192500,-3172.53662109375,1000.0,0.001,192399,36465.43918866,,,,,
43.78849411010742,193000,-3169.02880859375,1000.0,0.001,192899,36465.43918866,,,,,
134.19174194335938,193500,-3153.26904296875,1000.0,0.001,193399,36465.43918866,,,,,
32.63996124267578,194000,-3161.684814453125,1000.0,0.001,193899,36465.43918866,,,,,
63.1058235168457,194500,-3171.07666015625,1000.0,0.001,194399,36465.43918866,,,,,
38.471397399902344,195000,-3152.06787109375,1000.0,0.001,194899,36465.43918866,,,,,
50.10360336303711,195500,-3158.36279296875,1000.0,0.001,195399,36465.43918866,,,,,
27.031187057495117,196000,-3160.44775390625,1000.0,0.001,195899,36465.43918866,,,,,
,196000,,,,,,36540.98064325,8,1000.0,196,24267
164.3838348388672,196500,-3162.948486328125,1000.0,0.001,196399,36465.43918866,,,,,
83.40546417236328,197000,-3181.162109375,1000.0,0.001,196899,36465.43918866,,,,,
88.17926025390625,197500,-3165.05517578125,1000.0,0.001,197399,36465.43918866,,,,,
236.3135528564453,198000,-3193.763671875,1000.0,0.001,197899,36465.43918866,,,,,
42.078819274902344,198500,-3165.010498046875,1000.0,0.001,198399,36465.43918866,,,,,
48.080604553222656,199000,-3166.63916015625,1000.0,0.001,198899,36465.43918866,,,,,
37.195526123046875,199500,-3183.6943359375,1000.0,0.001,199399,36465.43918866,,,,,
61.68085861206055,200000,-3165.1474609375,1000.0,0.001,199899,36465.43918866,,,,,
,200000,,,,,,36546.644657259996,8,1000.0,200,24750
