train/critic_loss,eval/mean_ep_length,train/actor_loss,time/total_timesteps,train/learning_rate,eval/mean_reward,train/n_updates,rollout/ep_len_mean,time/time_elapsed,rollout/ep_rew_mean,time/fps,time/episodes
528.5025024414062,1000.0,-3252.853271484375,90000,0.001,39629.232451840006,89899,,,,,
849.2603149414062,1000.0,-3188.43994140625,90500,0.001,39629.232451840006,90399,,,,,
397.49505615234375,1000.0,-3421.516357421875,91000,0.001,39629.232451840006,90899,,,,,
255.02603149414062,1000.0,-3347.72119140625,91500,0.001,39629.232451840006,91399,,,,,
337.5823974609375,1000.0,-3307.009765625,92000,0.001,39629.232451840006,91899,,,,,
,,,92000,,,,1000.0,10532,39949.95778991304,8,92
344.07769775390625,1000.0,-3361.4111328125,92500,0.001,39629.232451840006,92399,,,,,
175.72738647460938,1000.0,-3292.0341796875,93000,0.001,39629.232451840006,92899,,,,,
993.816162109375,1000.0,-3371.880859375,93500,0.001,39629.232451840006,93399,,,,,
287.5826721191406,1000.0,-3359.98876953125,94000,0.001,39629.232451840006,93899,,,,,
363.19171142578125,1000.0,-3413.59619140625,94500,0.001,39629.232451840006,94399,,,,,
445.1861572265625,1000.0,-3383.447021484375,95000,0.001,39629.232451840006,94899,,,,,
314.387939453125,1000.0,-3391.62353515625,95500,0.001,39629.232451840006,95399,,,,,
287.99395751953125,1000.0,-3325.647705078125,96000,0.001,39629.232451840006,95899,,,,,
,,,96000,,,,1000.0,10949,40074.90510065625,8,96
217.2980194091797,1000.0,-3303.109375,96500,0.001,39629.232451840006,96399,,,,,
548.2598266601562,1000.0,-3275.10595703125,97000,0.001,39629.232451840006,96899,,,,,
485.8721008300781,1000.0,-3411.164306640625,97500,0.001,39629.232451840006,97399,,,,,
1068.961181640625,1000.0,-3348.94580078125,98000,0.001,39629.232451840006,97899,,,,,
3771.65966796875,1000.0,-3444.085205078125,98500,0.001,39629.232451840006,98399,,,,,
413.858642578125,1000.0,-3427.16015625,99000,0.001,39629.232451840006,98899,,,,,
245.98260498046875,1000.0,-3328.86669921875,99500,0.001,39629.232451840006,99399,,,,,
317.08343505859375,1000.0,-3354.13623046875,100000,0.001,39629.232451840006,99899,,,,,
,,,100000,,,,1000.0,11366,40469.085953350004,8,100
136.92196655273438,1000.0,-3445.173828125,100500,0.001,39629.232451840006,100399,,,,,
451.503662109375,1000.0,-3326.551513671875,101000,0.001,39629.232451840006,100899,,,,,
248.70681762695312,1000.0,-3428.84326171875,101500,0.001,39629.232451840006,101399,,,,,
451.89324951171875,1000.0,-3284.04443359375,102000,0.001,39629.232451840006,101899,,,,,
336.082275390625,1000.0,-3201.587646484375,102500,0.001,39629.232451840006,102399,,,,,
866.66455078125,1000.0,-3327.21923828125,103000,0.001,39629.232451840006,102899,,,,,
336.9669494628906,1000.0,-3372.25048828125,103500,0.001,39629.232451840006,103399,,,,,
319.4825439453125,1000.0,-3372.80419921875,104000,0.001,39629.232451840006,103899,,,,,
,,,104000,,,,1000.0,11784,40471.00061776,8,104
394.314453125,1000.0,-3411.85302734375,104500,0.001,39629.232451840006,104399,,,,,
285.01629638671875,1000.0,-3360.00830078125,105000,0.001,39629.232451840006,104899,,,,,
1319.811767578125,1000.0,-3540.06103515625,105500,0.001,39629.232451840006,105399,,,,,
414.98272705078125,1000.0,-3494.28955078125,106000,0.001,39629.232451840006,105899,,,,,
258.87310791015625,1000.0,-3457.79736328125,106500,0.001,39629.232451840006,106399,,,,,
249.84701538085938,1000.0,-3486.491943359375,107000,0.001,39629.232451840006,106899,,,,,
327.81317138671875,1000.0,-3387.376953125,107500,0.001,39629.232451840006,107399,,,,,
268.0822448730469,1000.0,-3446.04736328125,108000,0.001,39629.232451840006,107899,,,,,
,,,108000,,,,1000.0,12203,40743.111155180006,8,108
524.6825561523438,1000.0,-3464.8828125,108500,0.001,39629.232451840006,108399,,,,,
189.0426025390625,1000.0,-3319.54052734375,109000,0.001,39629.232451840006,108899,,,,,
294.8331604003906,1000.0,-3483.294189453125,109500,0.001,39629.232451840006,109399,,,,,
255.42160034179688,1000.0,-3420.16015625,110000,0.001,39629.232451840006,109899,,,,,
202.55686950683594,1000.0,-3560.81787109375,110500,0.001,39629.232451840006,110399,,,,,
418.147216796875,1000.0,-3521.09375,111000,0.001,39629.232451840006,110899,,,,,
342.2519836425781,1000.0,-3592.2451171875,111500,0.001,39629.232451840006,111399,,,,,
159.15457153320312,1000.0,-3459.103515625,112000,0.001,39629.232451840006,111899,,,,,
,,,112000,,,,1000.0,12620,40330.33678568,8,112
1086.788818359375,1000.0,-3446.81298828125,112500,0.001,39629.232451840006,112399,,,,,
410.0509948730469,1000.0,-3673.41796875,113000,0.001,39629.232451840006,112899,,,,,
1035.63427734375,1000.0,-3472.68359375,113500,0.001,39629.232451840006,113399,,,,,
170.25857543945312,1000.0,-3388.35546875,114000,0.001,39629.232451840006,113899,,,,,
559.0315551757812,1000.0,-3391.775390625,114500,0.001,39629.232451840006,114399,,,,,
212.88551330566406,1000.0,-3504.787109375,115000,0.001,39629.232451840006,114899,,,,,
284.03057861328125,1000.0,-3387.6875,115500,0.001,39629.232451840006,115399,,,,,
864.8572387695312,1000.0,-3580.248046875,116000,0.001,39629.232451840006,115899,,,,,
,,,116000,,,,1000.0,13038,40291.481139389994,8,116
197.21217346191406,1000.0,-3515.4375,116500,0.001,39629.232451840006,116399,,,,,
390.7608947753906,1000.0,-3479.801025390625,117000,0.001,39629.232451840006,116899,,,,,
196.73684692382812,1000.0,-3364.78466796875,117500,0.001,39629.232451840006,117399,,,,,
487.16595458984375,1000.0,-3537.095703125,118000,0.001,39629.232451840006,117899,,,,,
337.6635437011719,1000.0,-3550.1875,118500,0.001,39629.232451840006,118399,,,,,
257.81170654296875,1000.0,-3486.294921875,119000,0.001,39629.232451840006,118899,,,,,
282.56036376953125,1000.0,-3571.3486328125,119500,0.001,39629.232451840006,119399,,,,,
1185.863525390625,1000.0,-3461.78515625,120000,0.001,39629.232451840006,119899,,,,,
,,,120000,,,,1000.0,13455,39858.96351718,8,120
1002.9719848632812,1000.0,-3495.042724609375,120500,0.001,39629.232451840006,120399,,,,,
456.2550354003906,1000.0,-3468.156005859375,121000,0.001,39629.232451840006,120899,,,,,
806.2669067382812,1000.0,-3482.19482421875,121500,0.001,39629.232451840006,121399,,,,,
423.6662902832031,1000.0,-3551.920654296875,122000,0.001,39629.232451840006,121899,,,,,
819.9700927734375,1000.0,-3523.50537109375,122500,0.001,39629.232451840006,122399,,,,,
527.5101928710938,1000.0,-3601.64306640625,123000,0.001,39629.232451840006,122899,,,,,
526.6248779296875,1000.0,-3544.50439453125,123500,0.001,39629.232451840006,123399,,,,,
404.3648681640625,1000.0,-3408.804931640625,124000,0.001,39629.232451840006,123899,,,,,
,,,124000,,,,1000.0,13873,39932.80731977001,8,124
898.6414794921875,1000.0,-3572.22705078125,124500,0.001,39629.232451840006,124399,,,,,
209.73170471191406,1000.0,-3461.2744140625,125000,0.001,39629.232451840006,124899,,,,,
298.63409423828125,1000.0,-3369.00927734375,125500,0.001,39629.232451840006,125399,,,,,
648.0346069335938,1000.0,-3422.832763671875,126000,0.001,39629.232451840006,125899,,,,,
211.08331298828125,1000.0,-3445.15185546875,126500,0.001,39629.232451840006,126399,,,,,
668.2410278320312,1000.0,-3509.597412109375,127000,0.001,39629.232451840006,126899,,,,,
1292.42919921875,1000.0,-3428.787841796875,127500,0.001,39629.232451840006,127399,,,,,
314.8450012207031,1000.0,-3487.5283203125,128000,0.001,39629.232451840006,127899,,,,,
,,,128000,,,,1000.0,14290,39503.104545120004,8,128
285.3366394042969,1000.0,-3419.263671875,128500,0.001,39629.232451840006,128399,,,,,
352.5008239746094,1000.0,-3550.9189453125,129000,0.001,39629.232451840006,128899,,,,,
183.32614135742188,1000.0,-3322.311279296875,129500,0.001,39629.232451840006,129399,,,,,
355.6097717285156,1000.0,-3441.11962890625,130000,0.001,39629.232451840006,129899,,,,,
785.51806640625,1000.0,-3489.737060546875,130500,0.001,39629.232451840006,130399,,,,,
325.6053771972656,1000.0,-3405.66015625,131000,0.001,39629.232451840006,130899,,,,,
677.9633178710938,1000.0,-3546.7412109375,131500,0.001,39629.232451840006,131399,,,,,
152.43438720703125,1000.0,-3494.28173828125,132000,0.001,39629.232451840006,131899,,,,,
,,,132000,,,,1000.0,14707,39716.38422959,8,132
275.13775634765625,1000.0,-3643.01953125,132500,0.001,39629.232451840006,132399,,,,,
339.6842041015625,1000.0,-3555.98828125,133000,0.001,39629.232451840006,132899,,,,,
446.4253845214844,1000.0,-3415.46826171875,133500,0.001,39629.232451840006,133399,,,,,
234.88214111328125,1000.0,-3574.85009765625,134000,0.001,39629.232451840006,133899,,,,,
333.3982238769531,1000.0,-3624.322998046875,134500,0.001,39629.232451840006,134399,,,,,
332.6944580078125,1000.0,-3605.517578125,135000,0.001,39629.232451840006,134899,,,,,
229.4265594482422,1000.0,-3418.62060546875,135500,0.001,39629.232451840006,135399,,,,,
441.9000244140625,1000.0,-3555.341796875,136000,0.001,39629.232451840006,135899,,,,,
,,,136000,,,,1000.0,15125,40217.46681287001,8,136
257.39788818359375,1000.0,-3592.030517578125,136500,0.001,39629.232451840006,136399,,,,,
364.3785095214844,1000.0,-3519.921142578125,137000,0.001,39629.232451840006,136899,,,,,
266.3928527832031,1000.0,-3440.79638671875,137500,0.001,39629.232451840006,137399,,,,,
284.6431884765625,1000.0,-3694.0732421875,138000,0.001,39629.232451840006,137899,,,,,
197.2630615234375,1000.0,-3594.886474609375,138500,0.001,39629.232451840006,138399,,,,,
770.4771728515625,1000.0,-3579.2568359375,139000,0.001,39629.232451840006,138899,,,,,
227.50650024414062,1000.0,-3481.82568359375,139500,0.001,39629.232451840006,139399,,,,,
364.79718017578125,1000.0,-3519.22021484375,140000,0.001,39629.232451840006,139899,,,,,
,,,140000,,,,1000.0,15542,40217.91795517001,9,140
905.0538330078125,1000.0,-3535.494140625,140500,0.001,39629.232451840006,140399,,,,,
236.56065368652344,1000.0,-3523.34716796875,141000,0.001,39629.232451840006,140899,,,,,
338.7398681640625,1000.0,-3677.365966796875,141500,0.001,39629.232451840006,141399,,,,,
178.22247314453125,1000.0,-3614.94482421875,142000,0.001,39629.232451840006,141899,,,,,
1148.4185791015625,1000.0,-3567.16357421875,142500,0.001,39629.232451840006,142399,,,,,
545.5209350585938,1000.0,-3598.265625,143000,0.001,39629.232451840006,142899,,,,,
614.5721435546875,1000.0,-3567.423583984375,143500,0.001,39629.232451840006,143399,,,,,
625.2607421875,1000.0,-3584.68408203125,144000,0.001,39629.232451840006,143899,,,,,
,,,144000,,,,1000.0,15957,40396.13132863,9,144
212.773193359375,1000.0,-3742.47900390625,144500,0.001,39629.232451840006,144399,,,,,
645.7451171875,1000.0,-3572.7255859375,145000,0.001,39629.232451840006,144899,,,,,
501.2825927734375,1000.0,-3475.825439453125,145500,0.001,39629.232451840006,145399,,,,,
283.8957214355469,1000.0,-3506.2265625,146000,0.001,39629.232451840006,145899,,,,,
344.66900634765625,1000.0,-3562.9599609375,146500,0.001,39629.232451840006,146399,,,,,
254.59152221679688,1000.0,-3561.67236328125,147000,0.001,39629.232451840006,146899,,,,,
452.21673583984375,1000.0,-3589.608154296875,147500,0.001,39629.232451840006,147399,,,,,
277.17626953125,1000.0,-3501.15673828125,148000,0.001,39629.232451840006,147899,,,,,
,,,148000,,,,1000.0,16373,40725.00069997,9,148
327.04486083984375,1000.0,-3715.160888671875,148500,0.001,39629.232451840006,148399,,,,,
406.79302978515625,1000.0,-3630.5576171875,149000,0.001,39629.232451840006,148899,,,,,
489.2602233886719,1000.0,-3545.70458984375,149500,0.001,39629.232451840006,149399,,,,,
775.154541015625,1000.0,-3567.543212890625,150000,0.001,39629.232451840006,149899,,,,,
512.320068359375,1000.0,-3482.7705078125,150500,0.001,39629.232451840006,150399,,,,,
820.2669677734375,1000.0,-3684.85205078125,151000,0.001,39629.232451840006,150899,,,,,
190.74295043945312,1000.0,-3648.24365234375,151500,0.001,39629.232451840006,151399,,,,,
1073.2144775390625,1000.0,-3577.79150390625,152000,0.001,39629.232451840006,151899,,,,,
,,,152000,,,,1000.0,16792,40752.89907917,9,152
261.6988525390625,1000.0,-3699.5283203125,152500,0.001,39629.232451840006,152399,,,,,
1050.689697265625,1000.0,-3584.343994140625,153000,0.001,39629.232451840006,152899,,,,,
601.3084716796875,1000.0,-3552.5966796875,153500,0.001,39629.232451840006,153399,,,,,
