rollout/ep_len_mean,train/ent_coef_loss,time/fps,train/actor_loss,rollout/ep_rew_mean,time/episodes,train/ent_coef,time/total_timesteps,train/critic_loss,time/time_elapsed,train/n_updates,train/learning_rate,eval/mean_ep_length,eval/mean_reward
,-0.24078860878944397,,28.6590633392334,,,0.008369679562747478,442000,0.005128963850438595,,441899,0.0003,100.0,-41.15546994
100.0,,52,,-31.73578212,4420,,442000,,8464,,,,
100.0,-0.060144662857055664,52,28.60788345336914,-31.80813888,4424,0.008385366760194302,442400,0.007382396142929792,8468,442299,0.0003,,
,0.6372886300086975,,29.049457550048828,,,0.008479620330035686,442500,0.00960810948163271,,442399,0.0003,100.0,-42.91241118
100.0,-0.5730258226394653,52,28.970989227294922,-31.928229840000004,4428,0.008433292619884014,442800,0.007778632920235395,8476,442699,0.0003,,
,-0.192645862698555,,29.334856033325195,,,0.00833040103316307,443000,0.009606669656932354,,442899,0.0003,100.0,-45.10243598
100.0,-1.3917410373687744,52,28.944087982177734,-32.02518289,4432,0.008370233699679375,443200,0.011289944872260094,8485,443099,0.0003,,
,0.10677078366279602,,29.429908752441406,,,0.008466780185699463,443500,0.016174325719475746,,443399,0.0003,100.0,-44.750435440000004
100.0,0.5110592246055603,52,28.416452407836914,-31.811815460000002,4436,0.008374697528779507,443600,0.007983166724443436,8493,443499,0.0003,,
,-0.959346354007721,,28.092933654785156,,,0.008308091200888157,444000,0.005123065784573555,,443899,0.0003,100.0,-42.220341
100.0,,52,,-32.174775239999995,4440,,444000,,8502,,,,
100.0,1.1319345235824585,52,29.127517700195312,-32.09838206,4444,0.008370493538677692,444400,0.005679634865373373,8506,444299,0.0003,,
,-0.6275254487991333,,29.06927490234375,,,0.008371256291866302,444500,0.006074117496609688,,444399,0.0003,100.0,-39.3752211
100.0,-0.0701134204864502,52,28.420269012451172,-32.86647681,4448,0.008276300504803658,444800,0.009262175299227238,8514,444699,0.0003,,
,1.6231874227523804,,28.816354751586914,,,0.008219791576266289,445000,0.006725292652845383,,444899,0.0003,100.0,-36.140959540000004
100.0,0.07230373471975327,52,29.098583221435547,-32.9625536,4452,0.008216433227062225,445200,0.007816464640200138,8523,445099,0.0003,,
,-0.03827011585235596,,28.975048065185547,,,0.00840772781521082,445500,0.007787805516272783,,445399,0.0003,100.0,-34.53227598
100.0,0.7936478853225708,52,28.904024124145508,-32.98015013,4456,0.008421329781413078,445600,0.009338614530861378,8532,445499,0.0003,,
,-0.23910272121429443,,28.822681427001953,,,0.00829272996634245,446000,0.006832228973507881,,445899,0.0003,100.0,-32.9020437
100.0,,52,,-33.10646209000001,4460,,446000,,8540,,,,
100.0,1.0396132469177246,52,28.753639221191406,-33.34906671000001,4464,0.0083939079195261,446400,0.006713697221130133,8544,446299,0.0003,,
,-0.9700263738632202,,29.005220413208008,,,0.00842361431568861,446500,0.005238087847828865,,446399,0.0003,100.0,-32.40466508
100.0,-0.8629698157310486,52,29.436180114746094,-33.346856890000005,4468,0.008417651988565922,446800,0.008536119014024734,8552,446699,0.0003,,
,0.8395525217056274,,28.82330322265625,,,0.008361433632671833,447000,0.006052923388779163,,446899,0.0003,100.0,-32.33928144
100.0,-0.8413437008857727,52,29.012187957763672,-33.52475441000001,4472,0.008462215773761272,447200,0.008668973110616207,8561,447099,0.0003,,
,1.0189889669418335,,28.399324417114258,,,0.008377325721085072,447500,0.006633364129811525,,447399,0.0003,100.0,-32.37457576
100.0,-0.7574652433395386,52,29.126426696777344,-33.30317875,4476,0.008483263663947582,447600,0.01158130168914795,8569,447499,0.0003,,
,-0.09317366778850555,,27.79549789428711,,,0.008573988452553749,448000,0.0052412631921470165,,447899,0.0003,100.0,-32.53299176
100.0,,52,,-33.3928528,4480,,448000,,8578,,,,
100.0,-2.427905559539795,52,28.95622444152832,-33.62391956999999,4484,0.00837799720466137,448400,0.0070318374782800674,8582,448299,0.0003,,
,0.30290475487709045,,28.576780319213867,,,0.008347868919372559,448500,0.006770959123969078,,448399,0.0003,100.0,-32.04593916
100.0,0.7182267308235168,52,28.536476135253906,-34.157852459999994,4488,0.00832340493798256,448800,0.005504639819264412,8590,448699,0.0003,,
,0.7043308019638062,,29.241958618164062,,,0.008329992182552814,449000,0.007449680007994175,,448899,0.0003,100.0,-32.65086006000001
100.0,-0.148189976811409,52,28.270475387573242,-34.449426360000004,4492,0.008473662659525871,449200,0.005301318597048521,8599,449099,0.0003,,
,-0.6911674737930298,,28.796838760375977,,,0.008531383238732815,449500,0.006667032837867737,,449399,0.0003,100.0,-30.60540096
100.0,-0.37427181005477905,52,29.143869400024414,-34.46249677,4496,0.008501032367348671,449600,0.014243697747588158,8607,449499,0.0003,,
,0.0346468985080719,,28.569570541381836,,,0.008432947099208832,450000,0.0059484937228262424,,449899,0.0003,100.0,-30.162462599999998
100.0,,52,,-34.53359623,4500,,450000,,8616,,,,
100.0,-0.439396470785141,52,28.558740615844727,-34.62844462,4504,0.008562838658690453,450400,0.00471301656216383,8620,450299,0.0003,,
,-0.08447611331939697,,29.188989639282227,,,0.008531656116247177,450500,0.004938076250255108,,450399,0.0003,100.0,-30.236354579999997
100.0,-0.3212236762046814,52,28.40526580810547,-34.59504181,4508,0.008634661324322224,450800,0.006078504957258701,8628,450699,0.0003,,
,-0.5813260078430176,,28.868133544921875,,,0.008554721251130104,451000,0.007406337186694145,,450899,0.0003,100.0,-29.709449320000004
100.0,-0.99161696434021,52,28.645214080810547,-34.66356813,4512,0.008624653331935406,451200,0.011586256325244904,8637,451099,0.0003,,
,0.7125476598739624,,29.044479370117188,,,0.008497600443661213,451500,0.007154036778956652,,451399,0.0003,100.0,-29.96716434
100.0,-0.6218341588973999,52,28.701602935791016,-34.80248236,4516,0.008420112542808056,451600,0.006745508406311274,8645,451499,0.0003,,
,0.004161238670349121,,29.102840423583984,,,0.008393551222980022,452000,0.0073288544081151485,,451899,0.0003,100.0,-30.292965319999997
100.0,,52,,-34.843970039999995,4520,,452000,,8654,,,,
100.0,0.5738985538482666,52,28.69745635986328,-34.66919982,4524,0.008284134790301323,452400,0.00724037317559123,8657,452299,0.0003,,
,0.3403128981590271,,28.624853134155273,,,0.008229765109717846,452500,0.0054649473167955875,,452399,0.0003,100.0,-30.07961596
100.0,0.16142374277114868,52,28.791614532470703,-34.48525375,4528,0.00848580151796341,452800,0.0072164591401815414,8666,452699,0.0003,,
,-0.30549052357673645,,28.48451042175293,,,0.008412583731114864,453000,0.007609474007040262,,452899,0.0003,100.0,-29.57461194
100.0,-0.05997791886329651,52,28.297008514404297,-34.40573144999999,4532,0.008434555493295193,453200,0.0077608730643987656,8675,453099,0.0003,,
,-0.11686548590660095,,29.277849197387695,,,0.008383563719689846,453500,0.008065134286880493,,453399,0.0003,100.0,-29.54128988
100.0,-1.0770602226257324,52,29.101171493530273,-34.6289413,4536,0.008215587586164474,453600,0.008872522972524166,8683,453499,0.0003,,
,0.24185910820960999,,28.96059226989746,,,0.00837016198784113,454000,0.0071165370754897594,,453899,0.0003,100.0,-29.837206400000003
100.0,,52,,-34.10071083,4540,,454000,,8692,,,,
100.0,0.09937381744384766,52,29.283401489257812,-34.171393349999995,4544,0.008399917744100094,454400,0.006266742944717407,8696,454299,0.0003,,
,-0.20607799291610718,,28.59844207763672,,,0.008416218683123589,454500,0.009520266205072403,,454399,0.0003,100.0,-29.8862118
100.0,-0.013393014669418335,52,28.79914093017578,-33.43051794,4548,0.00850007962435484,454800,0.008081995882093906,8704,454699,0.0003,,
,-0.6124258041381836,,28.042373657226562,,,0.008440505713224411,455000,0.0075080012902617455,,454899,0.0003,100.0,-30.1241109
100.0,-0.16129660606384277,52,28.362964630126953,-33.343015699999995,4552,0.008375232107937336,455200,0.0058530052192509174,8713,455099,0.0003,,
,-0.6188293695449829,,28.797012329101562,,,0.008376323617994785,455500,0.005335221067070961,,455399,0.0003,100.0,-30.0007735
100.0,0.1324746161699295,52,29.3900146484375,-33.363472110000004,4556,0.008434966206550598,455600,0.0063442569226026535,8722,455499,0.0003,,
,0.4339666962623596,,28.2612361907959,,,0.008412058465182781,456000,0.006068326532840729,,455899,0.0003,100.0,-29.658758600000002
100.0,,52,,-33.1856017,4560,,456000,,8730,,,,
100.0,0.2381434440612793,52,28.775869369506836,-33.045346720000005,4564,0.00835476629436016,456400,0.0072813271544873714,8734,456299,0.0003,,
,-0.7137265205383301,,29.081581115722656,,,0.008418899960815907,456500,0.00944611243903637,,456399,0.0003,100.0,-29.870613520000003
100.0,-0.1912699043750763,52,28.969884872436523,-33.09642962,4568,0.008391006849706173,456800,0.009171356447041035,8743,456699,0.0003,,
,-0.29409414529800415,,28.634403228759766,,,0.008357933722436428,457000,0.010930677875876427,,456899,0.0003,100.0,-30.044971119999996
100.0,-0.3322873115539551,52,28.586708068847656,-32.921419619999995,4572,0.008449937216937542,457200,0.004729952197521925,8751,457099,0.0003,,
,0.22031861543655396,,29.01270866394043,,,0.008398587815463543,457500,0.009871656075119972,,457399,0.0003,100.0,-29.88263874
100.0,-1.0267549753189087,52,28.868698120117188,-33.11733899,4576,0.008377469144761562,457600,0.005616316571831703,8760,457499,0.0003,,
,0.4684365689754486,,28.560951232910156,,,0.008486245758831501,458000,0.008896661922335625,,457899,0.0003,100.0,-29.827565339999996
100.0,,52,,-33.26555985,4580,,458000,,8768,,,,
100.0,-0.9847971796989441,52,28.75909996032715,-33.3497455,4584,0.008392006158828735,458400,0.00733245350420475,8772,458299,0.0003,,
,-0.274845153093338,,28.70985221862793,,,0.008404937572777271,458500,0.0064330389723181725,,458399,0.0003,100.0,-30.07077572
100.0,-0.25893932580947876,52,29.160541534423828,-32.73224506,4588,0.008405767381191254,458800,0.005846579559147358,8780,458699,0.0003,,
,1.506199598312378,,28.91191864013672,,,0.008456261828541756,459000,0.008532374165952206,,458899,0.0003,100.0,-29.711014099999996
100.0,0.21239514648914337,52,28.66114044189453,-32.270396420000004,4592,0.008569402620196342,459200,0.011381659656763077,8789,459099,0.0003,,
,-0.26206082105636597,,29.283252716064453,,,0.008461792021989822,459500,0.007786930538713932,,459399,0.0003,100.0,-29.878181800000004
100.0,-0.9179854989051819,52,28.358360290527344,-32.215802520000004,4596,0.008380413986742496,459600,0.007013344205915928,8797,459499,0.0003,,
,0.1610877811908722,,28.939573287963867,,,0.008463442325592041,460000,0.007488308474421501,,459899,0.0003,100.0,-30.19387162
100.0,,52,,-32.36964424,4600,,460000,,8806,,,,
100.0,0.1116366982460022,52,28.09311294555664,-32.29323839,4604,0.008563218638300896,460400,0.006990687921643257,8810,460299,0.0003,,
,-0.34933462738990784,,28.417293548583984,,,0.008591709658503532,460500,0.0067678894847631454,,460399,0.0003,100.0,-30.33304336
100.0,-0.7380932569503784,52,28.713546752929688,-32.31684694999999,4608,0.008515182882547379,460800,0.008004996925592422,8818,460699,0.0003,,
,1.4563312530517578,,28.782989501953125,,,0.008586159907281399,461000,0.00689683947712183,,460899,0.0003,100.0,-29.860169300000003
100.0,-0.5950561761856079,52,28.756996154785156,-32.25133523,4612,0.008467454463243484,461200,0.00977177545428276,8827,461099,0.0003,,
,-0.11979015916585922,,28.414167404174805,,,0.008508928120136261,461500,0.0091276615858078,,461399,0.0003,100.0,-30.058560000000003
100.0,-0.7763926386833191,52,29.047504425048828,-32.12820532,4616,0.008534304797649384,461600,0.007486413232982159,8836,461499,0.0003,,
,1.1794450283050537,,28.3240966796875,,,0.008494654670357704,462000,0.00779776880517602,,461899,0.0003,100.0,-29.880197900000002
100.0,,52,,-31.961622219999995,4620,,462000,,8844,,,,
100.0,-1.2996714115142822,52,28.99466323852539,-32.23037931,4624,0.008519720286130905,462400,0.006861744448542595,8848,462299,0.0003,,
,-0.2681356370449066,,29.04759407043457,,,0.008393791504204273,462500,0.004740778356790543,,462399,0.0003,100.0,-30.145056800000006
100.0,-1.5784350633621216,52,28.75572967529297,-32.15299435,4628,0.008380518294870853,462800,0.008599849417805672,8857,462699,0.0003,,
,-0.3982434868812561,,28.74001693725586,,,0.00830470398068428,463000,0.006307224743068218,,462899,0.0003,100.0,-29.937418039999997
100.0,1.2254425287246704,52,28.585542678833008,-32.02860668,4632,0.00850877445191145,463200,0.008612778037786484,8865,463099,0.0003,,
,0.4766659736633301,,28.857654571533203,,,0.008428541012108326,463500,0.007962929084897041,,463399,0.0003,100.0,-30.122548620000003
100.0,-0.3389071226119995,52,28.639469146728516,-31.86046872,4636,0.008450130000710487,463600,0.008326234295964241,8874,463499,0.0003,,
,-0.3609803318977356,,28.791683197021484,,,0.008518501184880733,464000,0.005980926565825939,,463899,0.0003,100.0,-29.552405880000002
100.0,,52,,-31.997875880000006,4640,,464000,,8882,,,,
100.0,0.16744720935821533,52,28.79978370666504,-32.01632739000001,4644,0.008551356382668018,464400,0.007026451639831066,8886,464299,0.0003,,
,-0.07159975171089172,,28.55944061279297,,,0.008488800376653671,464500,0.007727205753326416,,464399,0.0003,100.0,-29.985055380000002
100.0,-1.4535555839538574,52,28.704545974731445,-31.99990472,4648,0.008531086146831512,464800,0.007631584536284208,8895,464699,0.0003,,
,-1.200225830078125,,28.73098373413086,,,0.008517388254404068,465000,0.007571542635560036,,464899,0.0003,100.0,-29.731942779999994
100.0,0.24633626639842987,52,28.755773544311523,-31.944173609999993,4652,0.008446553722023964,465200,0.007373065687716007,8904,465099,0.0003,,
,-0.32842138409614563,,27.832983016967773,,,0.008389078080654144,465500,0.006342628970742226,,465399,0.0003,100.0,-29.921213039999994
100.0,0.7034013271331787,52,28.861377716064453,-32.04804776,4656,0.008490556851029396,465600,0.007647060323506594,8912,465499,0.0003,,
,0.7571045160293579,,29.027645111083984,,,0.00861850380897522,466000,0.008708147332072258,,465899,0.0003,100.0,-30.284716039999992
100.0,,52,,-32.03462103000001,4660,,466000,,8921,,,,
100.0,0.39587047696113586,52,28.62649154663086,-31.790368470000004,4664,0.00850994698703289,466400,0.00755301071330905,8924,466299,0.0003,,
,-0.614794135093689,,28.348670959472656,,,0.008503371849656105,466500,0.006833233404904604,,466399,0.0003,100.0,-29.999109819999997
100.0,0.08651413023471832,52,29.011234283447266,-31.700892040000003,4668,0.008539034985005856,466800,0.007573822513222694,8933,466699,0.0003,,
,-0.6416208744049072,,29.22930145263672,,,0.008618372492492199,467000,0.008488956838846207,,466899,0.0003,100.0,-29.85850076
100.0,-0.10127302259206772,52,29.160825729370117,-31.86689953,4672,0.008481351658701897,467200,0.005827943794429302,8942,467099,0.0003,,
,-0.8844140768051147,,28.87066650390625,,,0.00830005295574665,467500,0.009800214320421219,,467399,0.0003,100.0,-29.790927659999994
100.0,-0.4214344322681427,52,28.46243667602539,-31.726797030000007,4676,0.008335418999195099,467600,0.005622320342808962,8951,467499,0.0003,,
,-1.2882872819900513,,28.737777709960938,,,0.008354348130524158,468000,0.008266771212220192,,467899,0.0003,100.0,-29.96603912
100.0,,52,,-31.563929639999998,4680,,468000,,8959,,,,
100.0,0.7618757486343384,52,28.290346145629883,-31.34909436,4684,0.008519809693098068,468400,0.00887149479240179,8963,468299,0.0003,,
,0.016902610659599304,,28.249671936035156,,,0.00846488680690527,468500,0.00587995583191514,,468399,0.0003,100.0,-30.09219888
100.0,1.0576260089874268,52,28.061630249023438,-31.472481150000007,4688,0.00845724530518055,468800,0.00576526764780283,8971,468699,0.0003,,
,0.1508329212665558,,29.154605865478516,,,0.008374933153390884,469000,0.007077503949403763,,468899,0.0003,100.0,-29.871400300000005
100.0,0.23271343111991882,52,28.817310333251953,-31.534757140000007,4692,0.00853318627923727,469200,0.005851634778082371,8980,469099,0.0003,,
,-0.8262499570846558,,28.820119857788086,,,0.00841445755213499,469500,0.008676191791892052,,469399,0.0003,100.0,-30.542835699999998
100.0,-0.6457188129425049,52,28.619518280029297,-31.659089390000005,4696,0.008374844677746296,469600,0.005886913742870092,8989,469499,0.0003,,
,-0.2658082842826843,,28.547391891479492,,,0.008397591300308704,470000,0.007047206629067659,,469899,0.0003,100.0,-29.849476339999995
100.0,,52,,-31.43376024,4700,,470000,,8997,,,,
100.0,-0.8251726627349854,52,28.063907623291016,-31.501250260000003,4704,0.008350982330739498,470400,0.005951993633061647,9001,470299,0.0003,,
,0.5827426910400391,,29.293636322021484,,,0.00837774109095335,470500,0.01342805940657854,,470399,0.0003,100.0,-29.78969154
100.0,-0.07272428274154663,52,28.76873207092285,-31.54613125,4708,0.008654381148517132,470800,0.012935047969222069,9010,470699,0.0003,,
,0.28887277841567993,,28.092159271240234,,,0.00852041132748127,471000,0.005876430310308933,,470899,0.0003,100.0,-29.40056812
100.0,-0.16178375482559204,52,27.675518035888672,-31.45775991,4712,0.008573697879910469,471200,0.00513196038082242,9018,471099,0.0003,,
,-0.19844093918800354,,29.112075805664062,,,0.008496230468153954,471500,0.005606583319604397,,471399,0.0003,100.0,-29.917780259999994
100.0,1.071117639541626,52,28.554676055908203,-31.526128900000003,4716,0.008471411652863026,471600,0.006173855625092983,9027,471499,0.0003,,
,0.06376737356185913,,28.627330780029297,,,0.008512938395142555,472000,0.006081217899918556,,471899,0.0003,100.0,-30.0692785
100.0,,52,,-31.57553452999999,4720,,472000,,9035,,,,
100.0,0.8147205114364624,52,28.862716674804688,-31.558117949999996,4724,0.008364823646843433,472400,0.006832210347056389,9039,472299,0.0003,,
,-1.5463520288467407,,28.098194122314453,,,0.008378935977816582,472500,0.005853686481714249,,472399,0.0003,100.0,-29.576519860000005
100.0,1.0435487031936646,52,28.538434982299805,-31.57363061,4728,0.00835651159286499,472800,0.004890695214271545,9048,472699,0.0003,,
,-0.603442907333374,,28.63504409790039,,,0.008429746143519878,473000,0.009270519949495792,,472899,0.0003,100.0,-29.56350544
100.0,-0.5672217011451721,52,27.774654388427734,-31.62127316,4732,0.0084340525791049,473200,0.006206628866493702,9056,473099,0.0003,,
,-0.6178948879241943,,28.85662841796875,,,0.008361298590898514,473500,0.00796099565923214,,473399,0.0003,100.0,-29.592145959999996
100.0,0.6948944330215454,52,28.629499435424805,-31.693109149999994,4736,0.008336218073964119,473600,0.0070313960313797,9065,473499,0.0003,,
,-0.0510563850402832,,28.34148406982422,,,0.008369064889848232,474000,0.006198868155479431,,473899,0.0003,100.0,-30.13601048
100.0,,52,,-31.644136200000002,4740,,474000,,9073,,,,
100.0,0.17376163601875305,52,28.174047470092773,-31.46515472,4744,0.008441323414444923,474400,0.008588449098169804,9077,474299,0.0003,,
,0.025073185563087463,,28.411943435668945,,,0.008538762107491493,474500,0.006028568372130394,,474399,0.0003,100.0,-29.735259160000002
100.0,-1.1369768381118774,52,28.673259735107422,-31.539460950000002,4748,0.008595012128353119,474800,0.005976365879178047,9086,474699,0.0003,,
,-0.5076090693473816,,28.34886932373047,,,0.008552270010113716,475000,0.004828625358641148,,474899,0.0003,100.0,-29.60316008
100.0,-0.648953914642334,52,28.364917755126953,-31.559321639999997,4752,0.00854677427560091,475200,0.0058481888845562935,9094,475099,0.0003,,
,0.10906454920768738,,28.7354736328125,,,0.008424242027103901,475500,0.009251352399587631,,475399,0.0003,100.0,-29.625402160000004
100.0,0.3277696669101715,52,27.995445251464844,-31.33774121,4756,0.008512329310178757,475600,0.008237345144152641,9103,475499,0.0003,,
,0.01643720269203186,,28.1492919921875,,,0.00855003111064434,476000,0.0065190792083740234,,475899,0.0003,100.0,-29.696534939999996
100.0,,52,,-31.424883559999994,4760,,476000,,9111,,,,
100.0,-1.3202804327011108,52,28.69224739074707,-31.506870850000006,4764,0.008407278917729855,476400,0.009593650698661804,9115,476299,0.0003,,
,0.1263972520828247,,28.178123474121094,,,0.008452448062598705,476500,0.005961216054856777,,476399,0.0003,100.0,-30.023245759999995
100.0,0.3159199357032776,52,27.99460792541504,-31.598283359999996,4768,0.008444121107459068,476800,0.004804670345038176,9124,476699,0.0003,,
,-0.12028875946998596,,29.167753219604492,,,0.008442176505923271,477000,0.010260079987347126,,476899,0.0003,100.0,-29.73710308
100.0,-0.5104674696922302,52,28.936126708984375,-31.256003469999996,4772,0.008454427123069763,477200,0.0080682672560215,9132,477099,0.0003,,
,-0.03591594099998474,,27.772329330444336,,,0.008520561270415783,477500,0.0049035921692848206,,477399,0.0003,100.0,-29.494074159999997
100.0,0.14787805080413818,52,28.585643768310547,-31.307604329999993,4776,0.008614514954388142,477600,0.0082859480753541,9141,477499,0.0003,,
,-0.564136266708374,,28.668964385986328,,,0.00850442610681057,478000,0.007949184626340866,,477899,0.0003,100.0,-30.170032860000003
100.0,,52,,-31.417642499999996,4780,,478000,,9149,,,,
100.0,-0.17192205786705017,52,28.269657135009766,-31.531901959999995,4784,0.008415015414357185,478400,0.010254662483930588,9153,478299,0.0003,,
,0.1890648603439331,,28.420743942260742,,,0.008454455994069576,478500,0.007151162251830101,,478399,0.0003,100.0,-30.1839236
100.0,-0.44866880774497986,52,28.99755859375,-31.509069789999998,4788,0.008459197357296944,478800,0.014350379817187786,9162,478699,0.0003,,
,-0.7617765665054321,,28.25214385986328,,,0.008547027595341206,479000,0.007922899909317493,,478899,0.0003,100.0,-30.450188580000003
100.0,0.20617099106311798,52,28.333091735839844,-31.4902302,4792,0.008595979772508144,479200,0.007818028330802917,9170,479099,0.0003,,
,-0.8778377771377563,,28.020450592041016,,,0.008612563833594322,479500,0.004827169235795736,,479399,0.0003,100.0,-29.40430358
100.0,0.22856444120407104,52,28.153209686279297,-31.282407559999996,4796,0.00851783063262701,479600,0.004760036710649729,9179,479499,0.0003,,
,-0.0663997083902359,,28.173147201538086,,,0.008394880220293999,480000,0.0070552704855799675,,479899,0.0003,100.0,-30.13437494
100.0,,52,,-31.284664860000003,4800,,480000,,9187,,,,
100.0,0.015979528427124023,52,28.532020568847656,-31.126771069999997,4804,0.008647380396723747,480400,0.006556761916726828,9191,480299,0.0003,,
,-0.24062132835388184,,28.097309112548828,,,0.008674750104546547,480500,0.007510075345635414,,480399,0.0003,100.0,-30.2360122
100.0,-0.23219341039657593,52,28.251754760742188,-31.07541749,4808,0.00846394244581461,480800,0.007789992727339268,9200,480699,0.0003,,
,0.8365969657897949,,27.900300979614258,,,0.008410165086388588,481000,0.008815853856503963,,480899,0.0003,100.0,-29.824230219999993
100.0,0.9015741944313049,52,28.470754623413086,-31.16521565,4812,0.008368506096303463,481200,0.012416808865964413,9208,481099,0.0003,,
,-0.11793577671051025,,28.176158905029297,,,0.00856104213744402,481500,0.004571288824081421,,481399,0.0003,100.0,-29.806966820000003
100.0,0.3428272306919098,52,29.069927215576172,-31.19468942,4816,0.008517002686858177,481600,0.009755772538483143,9217,481499,0.0003,,
,0.14032608270645142,,28.770763397216797,,,0.008606093004345894,482000,0.011360952630639076,,481899,0.0003,100.0,-30.007710200000002
100.0,,52,,-31.390043260000006,4820,,482000,,9225,,,,
100.0,-0.374469131231308,52,27.973979949951172,-31.314706479999998,4824,0.008528145961463451,482400,0.008698158897459507,9229,482299,0.0003,,
,-0.3536180555820465,,28.082366943359375,,,0.008441448211669922,482500,0.004698858130723238,,482399,0.0003,100.0,-29.51264966
100.0,0.6690129637718201,52,27.99288558959961,-31.297196960000004,4828,0.00858218502253294,482800,0.007773520424962044,9238,482699,0.0003,,
,-0.45438098907470703,,28.302433013916016,,,0.008639241568744183,483000,0.007459830958396196,,482899,0.0003,100.0,-30.142523279999995
100.0,0.9611287117004395,52,28.184219360351562,-31.399648289999995,4832,0.00858011469244957,483200,0.0044077131897211075,9247,483099,0.0003,,
,-0.6786901950836182,,27.971019744873047,,,0.008602224290370941,483500,0.0063663991168141365,,483399,0.0003,100.0,-29.63421206
100.0,0.38767290115356445,52,27.95729637145996,-31.373869910000003,4836,0.008608251810073853,483600,0.006933482363820076,9255,483499,0.0003,,
,-0.5652426481246948,,28.15290641784668,,,0.00848614051938057,484000,0.006339016370475292,,483899,0.0003,100.0,-29.84133808
100.0,,52,,-31.330885740000003,4840,,484000,,9264,,,,
100.0,0.7117892503738403,52,28.663890838623047,-31.460894670000002,4844,0.008429275825619698,484400,0.009504953399300575,9268,484299,0.0003,,
,-0.6103347539901733,,28.04673957824707,,,0.008437016978859901,484500,0.00767099391669035,,484399,0.0003,100.0,-29.635539220000002
100.0,0.4822608232498169,52,28.398731231689453,-31.383678590000002,4848,0.008415726013481617,484800,0.010704182088375092,9276,484699,0.0003,,
,0.8421846032142639,,27.959007263183594,,,0.008439158089458942,485000,0.005127519369125366,,484899,0.0003,100.0,-29.632609900000002
100.0,0.4252195358276367,52,28.076526641845703,-31.37725137,4852,0.00842870119959116,485200,0.007935812696814537,9285,485099,0.0003,,
,-0.3573111295700073,,28.5682430267334,,,0.008421261794865131,485500,0.005808953661471605,,485399,0.0003,100.0,-29.987887439999998
100.0,-0.23602800071239471,52,27.816890716552734,-31.489714629999995,4856,0.008309616707265377,485600,0.010989409871399403,9294,485499,0.0003,,
,0.14595235884189606,,28.514814376831055,,,0.008576540276408195,486000,0.005663622170686722,,485899,0.0003,100.0,-29.777258220000004
100.0,,52,,-31.679001719999995,4860,,486000,,9302,,,,
100.0,1.2206740379333496,52,28.251956939697266,-31.801215999999997,4864,0.008402185514569283,486400,0.008214280940592289,9306,486299,0.0003,,
,-0.026295870542526245,,28.14694595336914,,,0.008432576432824135,486500,0.004764644429087639,,486399,0.0003,100.0,-29.666786239999997
100.0,0.795179009437561,52,28.16101837158203,-31.780059689999998,4868,0.008480514399707317,486800,0.004834841936826706,9314,486699,0.0003,,
,0.245958149433136,,28.133913040161133,,,0.008440188132226467,487000,0.006266823038458824,,486899,0.0003,100.0,-29.839716480000003
100.0,0.6459901332855225,52,28.43553924560547,-31.817055949999993,4872,0.008345258422195911,487200,0.00988737028092146,9323,487099,0.0003,,
,-0.5486775636672974,,27.784244537353516,,,0.00856388732790947,487500,0.00861771497875452,,487399,0.0003,100.0,-30.0952236
100.0,0.9113143682479858,52,28.90686798095703,-31.855431229999994,4876,0.008589072152972221,487600,0.00949704647064209,9332,487499,0.0003,,
,1.400504231452942,,28.595895767211914,,,0.008471024222671986,488000,0.01283964142203331,,487899,0.0003,100.0,-30.156433199999995
100.0,,52,,-31.838768650000002,4880,,488000,,9340,,,,
100.0,0.21183469891548157,52,27.475204467773438,-31.809343320000007,4884,0.00838430318981409,488400,0.004777293652296066,9344,488299,0.0003,,
,0.04410162568092346,,28.068784713745117,,,0.008516555652022362,488500,0.01256198063492775,,488399,0.0003,100.0,-29.58042266
100.0,0.5625975728034973,52,28.22018051147461,-31.95819965,4888,0.00864862184971571,488800,0.007978787645697594,9352,488699,0.0003,,
,0.08544457703828812,,28.636608123779297,,,0.008611557073891163,489000,0.006102612242102623,,488899,0.0003,100.0,-29.974762000000002
100.0,0.6148408651351929,52,28.42403793334961,-31.981571879999997,4892,0.00849315244704485,489200,0.008929736912250519,9361,489099,0.0003,,
,-0.07705259323120117,,27.892292022705078,,,0.008447484113276005,489500,0.00676213763654232,,489399,0.0003,100.0,-29.58284172
100.0,-0.1306270956993103,52,27.605886459350586,-31.980847309999994,4896,0.008418366312980652,489600,0.007344857789576054,9370,489499,0.0003,,
,0.2609398365020752,,28.527936935424805,,,0.008500456809997559,490000,0.007838106714189053,,489899,0.0003,100.0,-29.68039288
100.0,,52,,-31.923174799999998,4900,,490000,,9378,,,,
100.0,-0.7292122840881348,52,28.34915542602539,-31.793440070000003,4904,0.008424228988587856,490400,0.008323130197823048,9382,490299,0.0003,,
,1.2180001735687256,,27.718231201171875,,,0.008540602400898933,490500,0.004863312933593988,,490399,0.0003,100.0,-30.228156099999996
100.0,0.22431880235671997,52,27.61309814453125,-31.890617940000002,4908,0.00864387210458517,490800,0.007947834208607674,9390,490699,0.0003,,
,-0.0549011155962944,,28.562576293945312,,,0.00846091192215681,491000,0.008972611278295517,,490899,0.0003,100.0,-30.051325659999996
