train/learning_rate,time/time_elapsed,train/actor_loss,train/critic_loss,rollout/ep_len_mean,time/total_timesteps,time/episodes,rollout/ep_rew_mean,train/ent_coef,train/n_updates,train/ent_coef_loss,time/fps,eval/mean_ep_length,eval/mean_reward
0.0003,13111,29.082550048828125,0.006241772323846817,100.0,477200,4772,-32.804529630000005,0.007791684940457344,477099,0.6848003268241882,36,,
0.0003,,29.400270462036133,0.00507377739995718,,477500,,,0.007802861277014017,477399,-0.34696823358535767,,100.0,-30.017859220000002
0.0003,13123,29.128841400146484,0.00792025402188301,100.0,477600,4776,-32.74649148,0.00771732535213232,477499,0.31529688835144043,36,,
0.0003,,28.964675903320312,0.008206430822610855,,478000,,,0.007751229219138622,477899,1.1149057149887085,,100.0,-29.865703900000003
,13135,,,100.0,478000,4780,-32.72721908,,,,36,,
0.0003,13140,29.404111862182617,0.006223849952220917,100.0,478400,4784,-32.69712691,0.00769985094666481,478299,0.5922791957855225,36,,
0.0003,,29.227113723754883,0.006542142480611801,,478500,,,0.007615281734615564,478399,-0.5559908151626587,,100.0,-30.42720076
0.0003,13153,29.852863311767578,0.005152584053575993,100.0,478800,4788,-32.365272600000004,0.0077380528673529625,478699,0.4371527433395386,36,,
0.0003,,29.706941604614258,0.007818397134542465,,479000,,,0.0076771024614572525,478899,-0.6326844692230225,,100.0,-29.8305629
0.0003,13166,30.0037841796875,0.00981216412037611,100.0,479200,4792,-32.19220101999999,0.007758240215480328,479099,-1.0082536935806274,36,,
0.0003,,29.07769203186035,0.009538647718727589,,479500,,,0.007742654997855425,479399,-1.3601731061935425,,100.0,-30.072469
0.0003,13178,29.770524978637695,0.008489694446325302,100.0,479600,4796,-32.41481609,0.007731285411864519,479499,-0.0534396767616272,36,,
0.0003,,29.15135383605957,0.008413372561335564,,480000,,,0.007691795937716961,479899,-0.44852638244628906,,100.0,-30.0153022
,13191,,,100.0,480000,4800,-32.3290409,,,,36,,
0.0003,13196,29.129989624023438,0.009861673228442669,100.0,480400,4804,-32.18940235,0.007708076387643814,480299,0.08647942543029785,36,,
0.0003,,29.10077476501465,0.005423807539045811,,480500,,,0.007772848010063171,480399,0.702668309211731,,100.0,-29.871050479999997
0.0003,13208,29.434375762939453,0.007657867856323719,100.0,480800,4808,-32.14238605,0.007723422255367041,480699,-0.323025107383728,36,,
0.0003,,29.226526260375977,0.005758782848715782,,481000,,,0.007672242820262909,480899,0.6058121919631958,,100.0,-30.249421319999996
0.0003,13221,29.292133331298828,0.007430965080857277,100.0,481200,4812,-32.274582699999996,0.00772339291870594,481099,0.0095691978931427,36,,
0.0003,,29.107328414916992,0.01029274147003889,,481500,,,0.007716151885688305,481399,-0.9169098138809204,,100.0,-30.177474339999993
0.0003,13233,29.263294219970703,0.006672007963061333,100.0,481600,4816,-32.144311699999996,0.007699520792812109,481499,-0.18875975906848907,36,,
0.0003,,29.06955337524414,0.006298098247498274,,482000,,,0.0076783690601587296,481899,0.00945214182138443,,100.0,-29.82723204
,13246,,,100.0,482000,4820,-32.050356789999995,,,,36,,
0.0003,13251,29.079334259033203,0.005974871106445789,100.0,482400,4824,-32.0851459,0.007772577460855246,482299,-0.12302777171134949,36,,
0.0003,,29.548168182373047,0.007260278798639774,,482500,,,0.00778198940679431,482399,0.40804868936538696,,100.0,-29.796000459999995
0.0003,13263,29.642704010009766,0.010089445859193802,100.0,482800,4828,-32.03383744,0.007709219586104155,482699,-1.2159626483917236,36,,
0.0003,,29.105342864990234,0.005299536511301994,,483000,,,0.007706481032073498,482899,1.1593098640441895,,100.0,-29.550434420000002
0.0003,13275,29.009628295898438,0.0054045733995735645,100.0,483200,4832,-31.982797140000002,0.0076416609808802605,483099,0.5575345754623413,36,,
0.0003,,29.682315826416016,0.00970925111323595,,483500,,,0.00774941872805357,483399,-0.1592131406068802,,100.0,-29.955717659999994
0.0003,13288,29.752161026000977,0.008314823731780052,100.0,483600,4836,-32.1318215,0.007681276649236679,483499,-0.0017405450344085693,36,,
0.0003,,28.884735107421875,0.006126945838332176,,484000,,,0.0076810941100120544,483899,0.4693431854248047,,100.0,-30.26742604
,13300,,,100.0,484000,4840,-32.22058086,,,,36,,
0.0003,13306,28.927486419677734,0.005293035879731178,100.0,484400,4844,-32.162444570000005,0.007694242522120476,484299,-1.0111567974090576,36,,
0.0003,,29.82616424560547,0.00880768895149231,,484500,,,0.007705625146627426,484399,0.8789080381393433,,100.0,-29.874410899999997
0.0003,13318,29.267101287841797,0.006521743256598711,100.0,484800,4848,-32.14287672999999,0.007776243612170219,484699,-0.43966948986053467,36,,
0.0003,,28.780134201049805,0.006742832250893116,,485000,,,0.007730348967015743,484899,0.6207674741744995,,100.0,-29.73745054
0.0003,13331,28.97737693786621,0.006562523543834686,100.0,485200,4852,-32.054227409999996,0.00785073358565569,485099,-0.39952704310417175,36,,
0.0003,,29.173690795898438,0.007308946922421455,,485500,,,0.007654388900846243,485399,0.5993794202804565,,100.0,-30.14415938
0.0003,13343,29.65308380126953,0.007432291284203529,100.0,485600,4856,-32.052672369999996,0.007722110487520695,485499,-0.9296107888221741,36,,
0.0003,,29.312400817871094,0.006748509593307972,,486000,,,0.00768295070156455,485899,-0.5378589034080505,,100.0,-29.98395592
,13356,,,100.0,486000,4860,-32.01888821,,,,36,,
0.0003,13361,29.774795532226562,0.005762704648077488,100.0,486400,4864,-32.029838500000004,0.007686629891395569,486299,0.7270187139511108,36,,
0.0003,,29.307464599609375,0.008199349045753479,,486500,,,0.007749743293970823,486399,-0.27117395401000977,,100.0,-30.056028319999996
0.0003,13373,28.797565460205078,0.006072313524782658,100.0,486800,4868,-31.92649501,0.0077098701149225235,486699,0.09898249804973602,36,,
0.0003,,29.02737808227539,0.004957783035933971,,487000,,,0.007578806020319462,486899,-0.0017709508538246155,,100.0,-29.445953640000003
0.0003,13386,29.210132598876953,0.006239534355700016,100.0,487200,4872,-31.965889789999995,0.007606277707964182,487099,1.3148566484451294,36,,
0.0003,,29.640188217163086,0.006718582473695278,,487500,,,0.00766166253015399,487399,0.6515607237815857,,100.0,-29.722318640000005
0.0003,13398,28.884057998657227,0.005517942830920219,100.0,487600,4876,-31.913018740000002,0.007681588642299175,487499,0.8299604654312134,36,,
0.0003,,29.16851043701172,0.005414964631199837,,488000,,,0.0076330192387104034,487899,0.4299415051937103,,100.0,-29.87747598
,13410,,,100.0,488000,4880,-31.856776959999998,,,,36,,
0.0003,13415,29.39275550842285,0.005507186986505985,100.0,488400,4884,-31.986764210000004,0.007763110101222992,488299,0.32786884903907776,36,,
0.0003,,29.071863174438477,0.005415427032858133,,488500,,,0.00780868623405695,488399,0.5919429659843445,,100.0,-29.587908439999996
0.0003,13428,29.49342918395996,0.006203756667673588,100.0,488800,4888,-32.16583724,0.0077499207109212875,488699,-0.5550397634506226,36,,
0.0003,,29.110233306884766,0.007890287786722183,,489000,,,0.007562821265310049,488899,-0.7921216487884521,,100.0,-29.55657496
0.0003,13441,29.536907196044922,0.006247042212635279,100.0,489200,4892,-32.301542170000005,0.007552849128842354,489099,-0.24673528969287872,36,,
0.0003,,29.232444763183594,0.0073798056691884995,,489500,,,0.007613466586917639,489399,-0.4068779945373535,,100.0,-29.844010540000003
0.0003,13453,29.06804656982422,0.007007635664194822,100.0,489600,4896,-32.154441330000004,0.007626946549862623,489499,-0.2873207926750183,36,,
0.0003,,29.017982482910156,0.005356098525226116,,490000,,,0.007613189984112978,489899,0.541821300983429,,100.0,-29.932286559999998
,13465,,,100.0,490000,4900,-32.20980558,,,,36,,
0.0003,13470,29.162511825561523,0.007088920101523399,100.0,490400,4904,-32.36572412,0.00783112645149231,490299,-0.2562345266342163,36,,
0.0003,,29.414592742919922,0.006022271700203419,,490500,,,0.007818869315087795,490399,-1.4588825702667236,,100.0,-29.97010168
0.0003,13483,29.403045654296875,0.0070110708475112915,100.0,490800,4908,-32.21567594,0.007661754265427589,490699,1.370821237564087,36,,
0.0003,,29.54576873779297,0.005304595455527306,,491000,,,0.00766538642346859,490899,-0.3687970042228699,,100.0,-29.3720732
0.0003,13496,28.96065330505371,0.010401370003819466,100.0,491200,4912,-32.13049868,0.007647318299859762,491099,0.7139413952827454,36,,
0.0003,,29.112117767333984,0.007666274905204773,,491500,,,0.007609470281749964,491399,0.10448494553565979,,100.0,-29.816827619999998
0.0003,13508,29.21001434326172,0.00438485573977232,100.0,491600,4916,-32.222991390000004,0.007723359391093254,491499,0.08085639774799347,36,,
0.0003,,28.66560935974121,0.006353633478283882,,492000,,,0.007572563830763102,491899,0.8435388803482056,,100.0,-29.962302359999995
,13520,,,100.0,492000,4920,-32.16953815,,,,36,,
0.0003,13525,29.293949127197266,0.007069356739521027,100.0,492400,4924,-32.38955323,0.007784769870340824,492299,0.4229353368282318,36,,
0.0003,,29.182872772216797,0.01161400880664587,,492500,,,0.007793743163347244,492399,-1.090846300125122,,100.0,-29.261374420000003
0.0003,13538,29.268821716308594,0.00634817173704505,100.0,492800,4928,-32.38645008,0.007628201507031918,492699,0.296355664730072,36,,
0.0003,,28.93398666381836,0.005382280331104994,,493000,,,0.007776800077408552,492899,-1.0073853731155396,,100.0,-30.360551979999997
0.0003,13550,29.380117416381836,0.007824554108083248,100.0,493200,4932,-32.44963677,0.007745018694549799,493099,-0.7782808542251587,36,,
0.0003,,28.995254516601562,0.0061272731982171535,,493500,,,0.007838519290089607,493399,-0.7572004795074463,,100.0,-29.8816075
0.0003,13563,29.499752044677734,0.007006099447607994,100.0,493600,4936,-32.47439522,0.007771369535475969,493499,0.1264488697052002,36,,
0.0003,,29.356657028198242,0.006172582507133484,,494000,,,0.0077026234939694405,493899,0.27119123935699463,,100.0,-29.561041080000006
,13575,,,100.0,494000,4940,-32.38239531,,,,36,,
0.0003,13580,29.437305450439453,0.0069572352804243565,100.0,494400,4944,-32.377030850000004,0.007685135118663311,494299,-1.0009779930114746,36,,
0.0003,,29.24443817138672,0.007713195402175188,,494500,,,0.007692081853747368,494399,-0.3813003897666931,,100.0,-29.591579040000003
0.0003,13593,29.3447322845459,0.006672387942671776,100.0,494800,4948,-32.345260149999994,0.007783366367220879,494699,-0.6014797687530518,36,,
0.0003,,29.539562225341797,0.007664586417376995,,495000,,,0.007702318951487541,494899,-1.3386015892028809,,100.0,-30.229620840000003
0.0003,13605,29.358877182006836,0.007922319695353508,100.0,495200,4952,-32.473097689999996,0.00773260835558176,495099,-0.11451345682144165,36,,
0.0003,,29.041982650756836,0.007462769281119108,,495500,,,0.007858493365347385,495399,0.8354451656341553,,100.0,-29.658699559999995
0.0003,13618,29.164302825927734,0.007286274805665016,100.0,495600,4956,-32.56803172,0.007840022444725037,495499,0.40110138058662415,36,,
0.0003,,29.109249114990234,0.007103160955011845,,496000,,,0.007916638627648354,495899,-1.034523367881775,,100.0,-29.774497219999997
,13630,,,100.0,496000,4960,-32.49958115,,,,36,,
0.0003,13635,28.986190795898438,0.007396667264401913,100.0,496400,4964,-32.50381915,0.007802720181643963,496299,-0.04269877076148987,36,,
0.0003,,29.18170928955078,0.005707749165594578,,496500,,,0.007806858513504267,496399,-0.7173291444778442,,100.0,-29.502252320000007
0.0003,13648,29.438501358032227,0.005731707438826561,100.0,496800,4968,-32.622818630000005,0.0077232676558196545,496699,0.842835009098053,36,,
0.0003,,29.244110107421875,0.0064787957817316055,,497000,,,0.007694206666201353,496899,0.03639337420463562,,100.0,-29.543378620000002
0.0003,13660,29.01511001586914,0.005856852978467941,100.0,497200,4972,-32.50847082,0.007682112045586109,497099,0.6152859926223755,36,,
0.0003,,29.449562072753906,0.011688267812132835,,497500,,,0.007552607916295528,497399,1.4351996183395386,,100.0,-29.892718360000003
0.0003,13673,29.145158767700195,0.0052953255362808704,100.0,497600,4976,-32.40853576,0.007579452823847532,497499,-1.2025575637817383,36,,
0.0003,,29.425701141357422,0.006415637210011482,,498000,,,0.007832877337932587,497899,-0.6402651071548462,,100.0,-29.973290719999994
,13685,,,100.0,498000,4980,-32.612313099999994,,,,36,,
0.0003,13691,28.680728912353516,0.004851433448493481,100.0,498400,4984,-32.387294659999995,0.0077942973002791405,498299,1.2776424884796143,36,,
0.0003,,29.08639907836914,0.006109148729592562,,498500,,,0.007873342372477055,498399,0.2937145233154297,,100.0,-29.59586652
0.0003,13703,28.84056854248047,0.007511473260819912,100.0,498800,4988,-32.132415300000005,0.0077694132924079895,498699,0.40668579936027527,36,,
0.0003,,28.920122146606445,0.0061158123426139355,,499000,,,0.007680248003453016,498899,0.31120407581329346,,100.0,-29.373683
0.0003,13716,28.972776412963867,0.004294305108487606,100.0,499200,4992,-32.13290372,0.007760929875075817,499099,1.4228918552398682,36,,
0.0003,,28.930139541625977,0.012192974798381329,,499500,,,0.00791055615991354,499399,-0.012941062450408936,,100.0,-29.721377060000005
0.0003,13728,29.051259994506836,0.00888703390955925,100.0,499600,4996,-31.961080450000004,0.007824807427823544,499499,0.749422550201416,36,,
0.0003,,28.795747756958008,0.005845563020557165,,500000,,,0.007680376525968313,499899,1.0045254230499268,,100.0,-29.709794299999995
,13741,,,100.0,500000,5000,-31.944187910000004,,,,36,,
0.0003,13746,28.89474105834961,0.009476162493228912,100.0,500400,5004,-31.951284110000003,0.007802031468600035,500299,-0.37679994106292725,36,,
0.0003,,29.005352020263672,0.007445569150149822,,500500,,,0.00778533797711134,500399,-1.2846152782440186,,100.0,-29.68009668
0.0003,13759,29.2347412109375,0.005377155262976885,100.0,500800,5008,-32.0162632,0.007786243688315153,500699,-0.604210615158081,36,,
0.0003,,29.330570220947266,0.0065902043133974075,,501000,,,0.007753236684948206,500899,-0.08011528849601746,,100.0,-29.48987584
0.0003,13771,29.265830993652344,0.00877380557358265,100.0,501200,5012,-31.908342859999998,0.007881437428295612,501099,-0.27526888251304626,36,,
0.0003,,29.988544464111328,0.007459055632352829,,501500,,,0.0076734828762710094,501399,0.19352221488952637,,100.0,-29.62327906
0.0003,13784,29.130176544189453,0.005919921211898327,100.0,501600,5016,-31.704407600000003,0.007561065256595612,501499,0.4630753993988037,36,,
0.0003,,29.01591682434082,0.00786147266626358,,502000,,,0.007634974084794521,501899,0.07619252800941467,,100.0,-29.57877424
,13796,,,100.0,502000,5020,-31.74158897,,,,36,,
0.0003,13801,29.483661651611328,0.009342323057353497,100.0,502400,5024,-31.66620215,0.007805629633367062,502299,0.6896470189094543,36,,
0.0003,,29.123172760009766,0.005108088254928589,,502500,,,0.007818179205060005,502399,-0.38210368156433105,,100.0,-29.62594526
0.0003,13814,28.91568374633789,0.005787944886833429,100.0,502800,5028,-31.657712259999997,0.007721083704382181,502699,0.3607063293457031,36,,
0.0003,,29.0595760345459,0.005460190121084452,,503000,,,0.007773173972964287,502899,-0.3047918379306793,,100.0,-29.784468260000004
0.0003,13826,29.13051986694336,0.009085697121918201,100.0,503200,5032,-31.530049079999994,0.007595198694616556,503099,-0.11074675619602203,36,,
0.0003,,29.36751937866211,0.006240545306354761,,503500,,,0.007665108423680067,503399,0.4817594289779663,,100.0,-29.86159138
0.0003,13838,28.746543884277344,0.004678047262132168,100.0,503600,5036,-31.414516589999998,0.00770605867728591,503499,-0.4900096654891968,36,,
0.0003,,29.388134002685547,0.014151982963085175,,504000,,,0.007799817714840174,503899,0.7322506904602051,,100.0,-29.88891816
,13851,,,100.0,504000,5040,-31.259426199999996,,,,36,,
0.0003,13856,29.230342864990234,0.007065913639962673,100.0,504400,5044,-31.197913590000002,0.007819727063179016,504299,-0.5792214870452881,36,,
0.0003,,28.907060623168945,0.006411739159375429,,504500,,,0.00774887902662158,504399,-0.14071406424045563,,100.0,-29.412397260000002
0.0003,13869,29.26667022705078,0.011398515664041042,100.0,504800,5048,-31.008861680000006,0.00780765525996685,504699,-0.10096973180770874,36,,
0.0003,,28.896944046020508,0.005844819359481335,,505000,,,0.007745653856545687,504899,-0.36878153681755066,,100.0,-29.511339100000004
0.0003,13881,29.149158477783203,0.005549246445298195,100.0,505200,5052,-31.060520259999997,0.007665159646421671,505099,0.4346878230571747,36,,
0.0003,,29.30788803100586,0.005500260274857283,,505500,,,0.007618903182446957,505399,0.30441904067993164,,100.0,-29.612846539999996
0.0003,13894,29.266599655151367,0.008833796717226505,100.0,505600,5056,-31.061044089999996,0.007652428932487965,505499,0.6571497917175293,36,,
0.0003,,28.5388240814209,0.006216599605977535,,506000,,,0.007810894399881363,505899,-0.18695610761642456,,100.0,-29.831588019999998
,13906,,,100.0,506000,5060,-30.94277466,,,,36,,
0.0003,13912,28.531702041625977,0.005162124987691641,100.0,506400,5064,-30.957225259999994,0.007723326329141855,506299,0.978574812412262,36,,
0.0003,,29.156068801879883,0.006364333443343639,,506500,,,0.007658393122255802,506399,0.44728726148605347,,100.0,-29.424379200000004
0.0003,13924,29.374881744384766,0.007030135951936245,100.0,506800,5068,-31.108518160000003,0.007873759604990482,506699,-0.3617120087146759,36,,
0.0003,,29.09060287475586,0.005941453389823437,,507000,,,0.007900777272880077,506899,0.11512944102287292,,100.0,-29.648457799999996
0.0003,13937,29.224964141845703,0.006933774799108505,100.0,507200,5072,-31.250127579999997,0.007978338748216629,507099,-0.6865689754486084,36,,
0.0003,,29.423763275146484,0.005983847193419933,,507500,,,0.007847888395190239,507399,-0.13707026839256287,,100.0,-29.665553839999998
0.0003,13950,28.510540008544922,0.004890193231403828,100.0,507600,5076,-31.2819808,0.007888449355959892,507499,-0.41093990206718445,36,,
0.0003,,28.975753784179688,0.005627586506307125,,508000,,,0.007889633998274803,507899,-1.120679259300232,,100.0,-29.62142364
,13962,,,100.0,508000,5080,-31.07232493,,,,36,,
0.0003,13967,29.059616088867188,0.006808795966207981,100.0,508400,5084,-31.106474559999995,0.007913921028375626,508299,-0.6349829435348511,36,,
0.0003,,28.75548553466797,0.006203275173902512,,508500,,,0.007959316484630108,508399,0.18931683897972107,,100.0,-29.6105451
0.0003,13980,28.76259994506836,0.0061431266367435455,100.0,508800,5088,-31.1325929,0.007949723862111568,508699,0.6145546436309814,36,,
0.0003,,29.16502571105957,0.004742451943457127,,509000,,,0.007945721969008446,508899,-0.04662156105041504,,100.0,-30.029936319999997
0.0003,13993,28.735706329345703,0.006817657500505447,100.0,509200,5092,-31.18332814,0.007817430421710014,509099,0.7058254480361938,36,,
0.0003,,29.122529983520508,0.0066686212085187435,,509500,,,0.007882850244641304,509399,-1.905653476715088,,100.0,-29.58074146
0.0003,14005,29.598081588745117,0.012939190492033958,100.0,509600,5096,-31.23053805,0.007804617751389742,509499,-0.1464812159538269,36,,
0.0003,,28.715822219848633,0.009503780864179134,,510000,,,0.0077719660475850105,509899,-0.6893634796142578,,100.0,-29.682370000000002
,14018,,,100.0,510000,5100,-31.31191416,,,,36,,
0.0003,14023,28.536231994628906,0.007213077507913113,100.0,510400,5104,-31.23056276,0.007782928645610809,510299,-1.0848464965820312,36,,
0.0003,,28.658458709716797,0.008332084864377975,,510500,,,0.007746325805783272,510399,-0.6624394655227661,,100.0,-29.607745580000007
0.0003,14035,28.458232879638672,0.006216599605977535,100.0,510800,5108,-31.122573970000005,0.007850384339690208,510699,0.5395459532737732,36,,
0.0003,,29.13340187072754,0.010411901399493217,,511000,,,0.00795039813965559,510899,0.4596711993217468,,100.0,-29.64963154
0.0003,14048,28.762176513671875,0.006914718542248011,100.0,511200,5112,-31.196251300000004,0.00775526650249958,511099,-0.4757927358150482,36,,
0.0003,,29.103282928466797,0.007823269814252853,,511500,,,0.007780249696224928,511399,-0.6379478573799133,,100.0,-29.450570940000002
0.0003,14061,28.932640075683594,0.00671787653118372,100.0,511600,5116,-31.484295799999998,0.007772188168019056,511499,0.25501829385757446,36,,
0.0003,,29.092653274536133,0.008355203084647655,,512000,,,0.007781641092151403,511899,0.4283667206764221,,100.0,-29.870719840000003
,14073,,,100.0,512000,5120,-31.700732029999998,,,,36,,
0.0003,14078,28.938438415527344,0.007503909524530172,100.0,512400,5124,-31.70995147,0.007711944170296192,512299,-1.5776543617248535,36,,
0.0003,,28.865802764892578,0.00703628733754158,,512500,,,0.007647770922631025,512399,0.5262978076934814,,100.0,-29.87981206
0.0003,14091,29.07826042175293,0.007150393910706043,100.0,512800,5128,-31.84930059,0.007788051851093769,512699,0.22167348861694336,36,,
0.0003,,28.921674728393555,0.00801690574735403,,513000,,,0.007691880688071251,512899,-0.7605241537094116,,100.0,-29.61829066
0.0003,14104,29.067291259765625,0.009765295311808586,100.0,513200,5132,-31.838466540000002,0.007708693388849497,513099,0.27732086181640625,36,,
0.0003,,29.044025421142578,0.009297247976064682,,513500,,,0.007791643496602774,513399,0.6774380207061768,,100.0,-29.327080019999997
0.0003,14116,28.745914459228516,0.012834844179451466,100.0,513600,5136,-31.887796590000004,0.007837633602321148,513499,-1.4041681289672852,36,,
0.0003,,29.121849060058594,0.0115373395383358,,514000,,,0.007656469009816647,513899,-1.34862220287323,,100.0,-29.567711799999994
,14129,,,100.0,514000,5140,-32.05880908,,,,36,,
0.0003,14134,28.888866424560547,0.0065027824603021145,100.0,514400,5144,-32.15396849,0.007668925449252129,514299,-0.1725093275308609,36,,
0.0003,,29.275419235229492,0.006536554545164108,,514500,,,0.007570195943117142,514399,-0.9820058345794678,,100.0,-34.754211319999996
0.0003,14147,28.605003356933594,0.010370604693889618,100.0,514800,5148,-32.11561287,0.007604022044688463,514699,0.9780068397521973,36,,
0.0003,,28.881885528564453,0.014514868147671223,,515000,,,0.007741573266685009,514899,-0.05943424254655838,,100.0,-31.954548279999997
0.0003,14159,29.091941833496094,0.008298437111079693,100.0,515200,5152,-32.155581,0.007776640821248293,515099,-0.2269073724746704,36,,
0.0003,,28.915990829467773,0.006391633301973343,,515500,,,0.007872970774769783,515399,1.1386911869049072,,100.0,-31.921877220000002
0.0003,14172,28.927040100097656,0.007604531012475491,100.0,515600,5156,-32.1864341,0.00780668668448925,515499,-0.6795315742492676,36,,
0.0003,,28.621660232543945,0.011194393038749695,,516000,,,0.00778807420283556,515899,1.0874778032302856,,100.0,-31.77731562
,14184,,,100.0,516000,5160,-32.32778133,,,,36,,
0.0003,14189,28.42247772216797,0.008626153692603111,100.0,516400,5164,-32.21570917,0.00773592060431838,516299,-0.025311723351478577,36,,
0.0003,,28.996654510498047,0.009709300473332405,,516500,,,0.00778091000393033,516399,-0.4146907329559326,,100.0,-33.65700448
0.0003,14202,28.616579055786133,0.007897809147834778,100.0,516800,5168,-32.15710203,0.00782460905611515,516699,0.09383085370063782,36,,
0.0003,,29.341411590576172,0.011763377115130424,,517000,,,0.007859239354729652,516899,-1.2090152502059937,,100.0,-32.84787328
0.0003,14214,29.091035842895508,0.010428654961287975,100.0,517200,5172,-32.1303436,0.007962490431964397,517099,-0.4540179669857025,36,,
0.0003,,28.710296630859375,0.008149703964591026,,517500,,,0.007938590832054615,517399,-0.09280315041542053,,100.0,-32.69788556
0.0003,14227,29.005813598632812,0.008106140419840813,100.0,517600,5176,-32.18569477,0.007887746207416058,517499,0.4414985179901123,36,,
0.0003,,28.527719497680664,0.007984163239598274,,518000,,,0.00782932247966528,517899,0.11598458886146545,,100.0,-31.71858152
,14239,,,100.0,518000,5180,-32.27995256,,,,36,,
0.0003,14244,29.002220153808594,0.008322828449308872,100.0,518400,5184,-32.34750244,0.007882711477577686,518299,-1.9602999687194824,36,,
0.0003,,28.670673370361328,0.008467553183436394,,518500,,,0.007829311303794384,518399,0.5324710011482239,,100.0,-32.23533592
0.0003,14257,28.498449325561523,0.0090713519603014,100.0,518800,5188,-32.79202779,0.007595491595566273,518699,0.3963303565979004,36,,
0.0003,,28.625102996826172,0.013217788189649582,,519000,,,0.007608551997691393,518899,1.1509166955947876,,100.0,-31.374342780000006
0.0003,14270,28.749698638916016,0.0082644522190094,100.0,519200,5192,-32.97458912,0.007782130967825651,519099,-0.8606014251708984,36,,
0.0003,,28.831348419189453,0.00943706277757883,,519500,,,0.007763346657156944,519399,0.925952136516571,,100.0,-31.478003400000002
0.0003,14282,29.3212890625,0.009315285831689835,100.0,519600,5196,-32.76893203,0.007775390986353159,519499,0.3817873001098633,36,,
0.0003,,28.640995025634766,0.008031157776713371,,520000,,,0.007603093981742859,519899,-0.2704903483390808,,100.0,-30.58703124
,14295,,,100.0,520000,5200,-32.65449374,,,,36,,
0.0003,14299,28.871950149536133,0.010880442336201668,100.0,520400,5204,-32.70294974,0.007669002283364534,520299,1.6710749864578247,36,,
0.0003,,28.550830841064453,0.008001519367098808,,520500,,,0.007654782850295305,520399,-0.22650372982025146,,100.0,-30.671219379999997
0.0003,14312,28.521093368530273,0.008049155585467815,100.0,520800,5208,-32.90586285,0.00781271979212761,520699,-1.2642016410827637,36,,
0.0003,,29.121971130371094,0.008420975878834724,,521000,,,0.0077432612888514996,520899,-0.01877395063638687,,100.0,-30.075467700000004
0.0003,14325,28.41023826599121,0.0058279987424612045,100.0,521200,5212,-32.91295533,0.007727526128292084,521099,1.807302713394165,36,,
0.0003,,28.531524658203125,0.0073311347514390945,,521500,,,0.007647971156984568,521399,-0.995211660861969,,100.0,-29.621981619999996
0.0003,14337,28.32577896118164,0.007467214949429035,100.0,521600,5216,-32.67954694,0.0077011361718177795,521499,0.8835607767105103,36,,
0.0003,,28.564441680908203,0.006149628199636936,,522000,,,0.007453406695276499,521899,0.6376738548278809,,100.0,-30.309017059999995
,14350,,,100.0,522000,5220,-32.4606812,,,,36,,
0.0003,14355,28.60787010192871,0.00854625552892685,100.0,522400,5224,-32.30342662,0.007621696684509516,522299,0.029594480991363525,36,,
0.0003,,28.32321548461914,0.005446734372526407,,522500,,,0.007724880240857601,522399,-1.6520967483520508,,100.0,-30.77800454
0.0003,14367,28.569732666015625,0.005980290472507477,100.0,522800,5228,-32.29212285,0.007737725041806698,522699,-0.5335057973861694,36,,
0.0003,,28.5976619720459,0.009578834287822247,,523000,,,0.0077661979012191296,522899,-0.6029090881347656,,100.0,-29.361317760000006
0.0003,14380,28.616680145263672,0.009060600772500038,100.0,523200,5232,-32.29887832,0.007668336853384972,523099,0.6487319469451904,36,,
0.0003,,28.474029541015625,0.011334840208292007,,523500,,,0.007586902007460594,523399,0.8600232601165771,,100.0,-30.04930712
0.0003,14393,28.080856323242188,0.007720638997852802,100.0,523600,5236,-32.33140645,0.0076576522551476955,523499,0.36557626724243164,36,,
0.0003,,28.60141372680664,0.008796581998467445,,524000,,,0.007845291867852211,523899,-0.15378470718860626,,100.0,-29.74249616
,14405,,,100.0,524000,5240,-32.2745525,,,,36,,
0.0003,14410,28.630970001220703,0.00852937065064907,100.0,524400,5244,-32.16591820000001,0.007728996220976114,524299,-0.008934751152992249,36,,
0.0003,,28.456802368164062,0.00848749652504921,,524500,,,0.007776651531457901,524399,-0.6789913773536682,,100.0,-30.100185640000003
0.0003,14422,28.224651336669922,0.007236207835376263,100.0,524800,5248,-32.24438379,0.007694863248616457,524699,0.05618534982204437,36,,
0.0003,,28.699451446533203,0.0062582953833043575,,525000,,,0.007784409448504448,524899,-0.8178195953369141,,100.0,-29.702517020000002
0.0003,14435,28.377208709716797,0.005771061405539513,100.0,525200,5252,-32.17988178,0.007880211807787418,525099,-1.0823338031768799,36,,
0.0003,,28.874523162841797,0.010308921337127686,,525500,,,0.0076523409225046635,525399,-0.5903563499450684,,100.0,-29.4571265
0.0003,14448,28.45848846435547,0.0071685765869915485,100.0,525600,5256,-32.355943190000005,0.007677300367504358,525499,0.5914455652236938,36,,
0.0003,,28.033065795898438,0.00754384882748127,,526000,,,0.007752773817628622,525899,1.3335795402526855,,100.0,-30.040571919999998
,14460,,,100.0,526000,5260,-32.21262022,,,,36,,
0.0003,14465,28.422828674316406,0.009385916404426098,100.0,526400,5264,-32.16815974,0.007890330627560616,526299,0.002488464117050171,36,,
0.0003,,28.502941131591797,0.006899610161781311,,526500,,,0.007879122160375118,526399,0.01194542646408081,,100.0,-30.032534220000002
