eval/mean_reward,eval/mean_ep_length,train/critic_loss,train/actor_loss,train/n_updates,time/total_timesteps,train/learning_rate,time/fps,rollout/ep_len_mean,time/episodes,rollout/ep_rew_mean,time/time_elapsed
1990.30416108,903.78,30.153438568115234,-83.4869613647461,235399,235500,0.001,,,,,
1984.7301867600002,960.46,30.385208129882812,-82.05592346191406,235899,236000,0.001,,,,,
2143.27705804,1000.0,50.44535827636719,-86.03072357177734,236399,236500,0.001,,,,,
2046.9835456800001,940.98,48.44886016845703,-81.03892517089844,236899,237000,0.001,,,,,
2136.5047784399994,993.88,49.26823043823242,-89.11865234375,237399,237500,0.001,,,,,
,,50.551414489746094,-84.4502944946289,237537,237638,0.001,9,921.49,252,1804.21200874,24243
2073.9969081,981.02,49.037261962890625,-86.4033432006836,237899,238000,0.001,,,,,
1881.9505354000005,942.62,48.49647903442383,-86.86500549316406,238399,238500,0.001,,,,,
1943.69931012,921.14,53.21722412109375,-84.187744140625,238899,239000,0.001,,,,,
1962.00943134,971.76,43.51342010498047,-88.44229888916016,239399,239500,0.001,,,,,
2002.4617374000002,901.14,50.534263610839844,-84.81126403808594,239899,240000,0.001,,,,,
1798.74242718,860.74,59.50947952270508,-84.49835205078125,240399,240500,0.001,,,,,
1999.5774190199998,924.74,56.1652717590332,-85.40538787841797,240899,241000,0.001,,,,,
,,30.30760955810547,-86.92767333984375,241251,241352,0.001,9,918.63,256,1802.80655387,24594
2084.85992534,951.72,43.124481201171875,-86.59130859375,241399,241500,0.001,,,,,
1820.8240018,916.72,46.64425277709961,-84.65080261230469,241899,242000,0.001,,,,,
2120.49219302,1000.0,45.26573944091797,-86.57428741455078,242399,242500,0.001,,,,,
2029.85922566,946.24,48.486671447753906,-85.78257751464844,242899,243000,0.001,,,,,
2135.8047527999997,960.92,49.77948760986328,-85.18595886230469,243399,243500,0.001,,,,,
1630.8727691800002,806.0,48.626060485839844,-85.05530548095703,243899,244000,0.001,,,,,
1898.51989968,914.42,59.81903076171875,-83.98609924316406,244399,244500,0.001,,,,,
1922.59733966,867.74,41.896541595458984,-81.20559692382812,244899,245000,0.001,,,,,
,,36.796600341796875,-81.95417785644531,245251,245352,0.001,9,918.63,260,1807.3790789500001,24992
2030.4746936400002,946.48,54.828529357910156,-84.8494644165039,245399,245500,0.001,,,,,
1995.36081562,942.34,44.77198791503906,-85.04730224609375,245899,246000,0.001,,,,,
1735.96932108,830.22,40.253456115722656,-84.91593933105469,246399,246500,0.001,,,,,
1999.0089158399999,913.24,37.898712158203125,-85.19052124023438,246899,247000,0.001,,,,,
2080.69739676,976.34,39.85689163208008,-82.72417449951172,247399,247500,0.001,,,,,
2311.70300762,1000.0,38.16404724121094,-82.62603759765625,247899,248000,0.001,,,,,
,,44.06209945678711,-80.84072875976562,248378,248479,0.001,9,909.9,264,1794.2455516100003,25294
2127.94014228,980.44,41.973297119140625,-82.55207824707031,248399,248500,0.001,,,,,
1995.9448416000002,900.5,48.215187072753906,-83.45632934570312,248899,249000,0.001,,,,,
2100.2695161399997,963.44,32.33866500854492,-83.55709075927734,249399,249500,0.001,,,,,
1911.4476787400001,874.36,68.07426452636719,-83.33984375,249899,250000,0.001,,,,,
2173.58951662,980.24,38.474876403808594,-80.29415893554688,250399,250500,0.001,,,,,
2071.1412874999996,947.06,41.386268615722656,-83.03547668457031,250899,251000,0.001,,,,,
2062.6542203000004,962.28,50.5012092590332,-78.48406982421875,251399,251500,0.001,,,,,
2159.54422526,942.14,37.318885803222656,-79.34954833984375,251899,252000,0.001,,,,,
,,47.65126037597656,-82.59888458251953,252378,252479,0.001,9,916.39,268,1813.7150308100004,25700
2053.8171281,980.24,52.2049560546875,-82.04450225830078,252399,252500,0.001,,,,,
2148.6772435599996,1000.0,44.55248260498047,-83.05950927734375,252899,253000,0.001,,,,,
2137.39772112,1000.0,60.180335998535156,-80.7890396118164,253399,253500,0.001,,,,,
1943.8593069400001,923.3,39.275001525878906,-76.5289306640625,253899,254000,0.001,,,,,
2072.9447152599996,945.28,56.70625305175781,-85.12277221679688,254399,254500,0.001,,,,,
2027.07980952,980.5,46.737884521484375,-85.10087585449219,254899,255000,0.001,,,,,
2047.3315138799999,980.26,54.50360870361328,-83.53211212158203,255399,255500,0.001,,,,,
1960.9125165599999,960.46,50.30348205566406,-85.4160385131836,255899,256000,0.001,,,,,
,,57.01714324951172,-85.70459747314453,256378,256479,0.001,9,916.39,272,1817.58941226,26119
2026.03156158,940.7,72.3453369140625,-84.69058227539062,256399,256500,0.001,,,,,
2137.7870624399998,981.94,68.44044494628906,-80.75476837158203,256899,257000,0.001,,,,,
1922.6676668,910.8,88.38571166992188,-85.77250671386719,257399,257500,0.001,,,,,
1832.7160404800002,937.46,144.55621337890625,-86.18284606933594,257899,258000,0.001,,,,,
2023.9334230200004,960.7,106.10169982910156,-86.9140396118164,258399,258500,0.001,,,,,
2099.49450412,1000.0,64.13035583496094,-86.79092407226562,258899,259000,0.001,,,,,
1880.23458382,921.26,98.56431579589844,-88.1926498413086,259399,259500,0.001,,,,,
1848.1957787400002,951.38,99.55612182617188,-86.9935302734375,259899,260000,0.001,,,,,
,,87.30846405029297,-87.6434326171875,260378,260479,0.001,9,916.39,276,1818.1042573299999,26525
2049.81279764,980.26,59.02781677246094,-83.23188018798828,260399,260500,0.001,,,,,
2110.69768196,1000.0,63.15617752075195,-83.19683074951172,260899,261000,0.001,,,,,
1934.7470900599997,980.26,74.25865173339844,-83.80752563476562,261399,261500,0.001,,,,,
1878.1234434799999,928.44,45.96410369873047,-84.6083984375,261899,262000,0.001,,,,,
1892.6881756,919.58,35.37421798706055,-84.70718383789062,262399,262500,0.001,,,,,
2152.0945322000002,959.34,41.782814025878906,-78.6706771850586,262899,263000,0.001,,,,,
2094.7926366599995,963.76,64.00870513916016,-86.65206909179688,263399,263500,0.001,,,,,
1971.6899732200002,941.86,31.704212188720703,-89.69960021972656,263899,264000,0.001,,,,,
,,39.415382385253906,-85.67823028564453,264378,264479,0.001,9,916.39,280,1817.50405691,26937
2016.81829864,915.18,48.30826950073242,-86.3363037109375,264399,264500,0.001,,,,,
2039.74057496,929.94,35.358856201171875,-86.84567260742188,264899,265000,0.001,,,,,
1938.61178526,929.44,46.15563201904297,-88.92231750488281,265399,265500,0.001,,,,,
2113.9142280200003,940.9,32.36406326293945,-87.554931640625,265899,266000,0.001,,,,,
2073.7846022,980.28,36.22698211669922,-84.01863098144531,266399,266500,0.001,,,,,
2212.42755904,998.66,31.731918334960938,-86.59542083740234,266899,267000,0.001,,,,,
2095.40937148,960.58,38.705482482910156,-86.28767395019531,267399,267500,0.001,,,,,
2285.24615158,983.16,32.68684387207031,-86.46902465820312,267899,268000,0.001,,,,,
,,39.263145446777344,-84.52701568603516,268378,268479,0.001,9,918.81,284,1825.3866271099998,27345
2236.97571986,985.6,35.684329986572266,-90.33566284179688,268399,268500,0.001,,,,,
2310.03097466,1000.0,38.40949249267578,-87.66921997070312,268899,269000,0.001,,,,,
2197.4503652999997,1000.0,31.36359977722168,-88.4439697265625,269399,269500,0.001,,,,,
2209.11498892,941.1,36.902156829833984,-89.48019409179688,269899,270000,0.001,,,,,
2105.1330985,934.12,32.88056564331055,-87.56487274169922,270399,270500,0.001,,,,,
2135.99122602,980.46,29.83536720275879,-90.98748779296875,270899,271000,0.001,,,,,
2220.9582034000005,980.64,32.234580993652344,-90.8428726196289,271399,271500,0.001,,,,,
2015.7464255799996,940.88,30.013626098632812,-86.9793930053711,271899,272000,0.001,,,,,
,,29.01740837097168,-84.48713684082031,272378,272479,0.001,9,927.88,288,1850.52753741,27762
2285.0606121399996,980.94,30.847209930419922,-94.118408203125,272399,272500,0.001,,,,,
2233.84455778,976.26,32.95399856567383,-89.24803161621094,272899,273000,0.001,,,,,
2210.6295297799998,996.96,25.20486831665039,-89.31385803222656,273399,273500,0.001,,,,,
2242.6772895400004,1000.0,33.440677642822266,-82.66014862060547,273899,274000,0.001,,,,,
2254.5033465599995,960.66,34.25004959106445,-87.13224792480469,274399,274500,0.001,,,,,
2090.81539428,931.26,27.751384735107422,-86.55540466308594,274899,275000,0.001,,,,,
2086.6367949800006,940.84,37.95054626464844,-87.21302795410156,275399,275500,0.001,,,,,
2118.60024406,946.52,40.341644287109375,-89.28231811523438,275899,276000,0.001,,,,,
,,42.68805694580078,-94.19248962402344,276378,276479,0.001,9,935.59,292,1904.77521008,28174
2131.31207738,924.26,49.93183517456055,-90.66993713378906,276399,276500,0.001,,,,,
2256.576122,980.54,29.316219329833984,-91.20066833496094,276899,277000,0.001,,,,,
2258.75389928,974.28,33.41730499267578,-88.83633422851562,277399,277500,0.001,,,,,
2177.48480676,989.44,38.21227264404297,-90.90399169921875,277899,278000,0.001,,,,,
2255.9623982800003,994.02,34.93672561645508,-91.76959228515625,278399,278500,0.001,,,,,
2309.54090656,980.22,34.01659393310547,-84.8211669921875,278899,279000,0.001,,,,,
2131.74034166,989.36,24.016925811767578,-89.37811279296875,279399,279500,0.001,,,,,
2089.65140364,942.94,30.228179931640625,-91.80241394042969,279899,280000,0.001,,,,,
,,45.43040466308594,-97.20928955078125,280378,280479,0.001,9,935.59,296,1925.7268183900003,28591
2224.4755590799996,981.48,35.01390075683594,-91.20825958251953,280399,280500,0.001,,,,,
2068.46534118,965.66,32.76683807373047,-95.52119445800781,280899,281000,0.001,,,,,
2202.75555062,1000.0,33.2283935546875,-89.82073211669922,281399,281500,0.001,,,,,
2322.5837409200003,1000.0,33.13128662109375,-93.04209899902344,281899,282000,0.001,,,,,
2171.88229782,1000.0,25.385629653930664,-91.74208068847656,282399,282500,0.001,,,,,
1684.8810064199997,873.9,33.45182800292969,-96.22032928466797,282899,283000,0.001,,,,,
1502.0907967,801.22,36.27293395996094,-98.61540985107422,283399,283500,0.001,,,,,
,,38.96324157714844,-96.27116394042969,283600,283701,0.001,9,927.81,300,1909.9047714699993,28945
1969.8601041599998,920.42,41.447608947753906,-93.47929382324219,283899,284000,0.001,,,,,
2112.44544272,923.78,38.66883087158203,-96.35725402832031,284399,284500,0.001,,,,,
2227.42247382,981.1,32.258113861083984,-96.65606689453125,284899,285000,0.001,,,,,
2272.50212124,980.22,38.456581115722656,-90.54006958007812,285399,285500,0.001,,,,,
2010.5020719400002,871.6,32.88300323486328,-96.22095489501953,285899,286000,0.001,,,,,
2306.7361093600002,987.54,19.642576217651367,-92.22987365722656,286399,286500,0.001,,,,,
2142.93291734,965.54,30.89775276184082,-96.18994903564453,286899,287000,0.001,,,,,
2160.3756601000005,965.4,27.828947067260742,-94.24534606933594,287399,287500,0.001,,,,,
,,30.45652198791504,-92.10954284667969,287600,287701,0.001,9,929.88,304,1944.3162614699997,29353
2260.8892136599998,977.34,45.7446403503418,-99.27496337890625,287899,288000,0.001,,,,,
2290.49684258,1000.0,38.739234924316406,-94.34991455078125,288399,288500,0.001,,,,,
2259.39709412,980.26,34.54231643676758,-96.38056945800781,288899,289000,0.001,,,,,
2225.58400022,991.4,38.90778350830078,-92.20222473144531,289399,289500,0.001,,,,,
2262.2194942,995.84,28.409019470214844,-94.47486114501953,289899,290000,0.001,,,,,
2355.90340892,1000.0,47.781524658203125,-96.50857543945312,290399,290500,0.001,,,,,
2261.86762376,1000.0,27.778095245361328,-93.75843811035156,290899,291000,0.001,,,,,
2281.6930533600002,982.1,31.55217742919922,-95.21136474609375,291399,291500,0.001,,,,,
,,27.5665283203125,-93.44561004638672,291600,291701,0.001,9,931.91,308,1965.0701323,29779
2288.4689729399997,961.4,52.265132904052734,-97.24165344238281,291899,292000,0.001,,,,,
2304.69857418,1000.0,36.5565185546875,-95.63749694824219,292399,292500,0.001,,,,,
2234.1418051799997,980.8,30.743106842041016,-96.50555419921875,292899,293000,0.001,,,,,
2183.3930551,960.14,35.750640869140625,-92.7656478881836,293399,293500,0.001,,,,,
2200.8808842,957.48,33.060264587402344,-89.57555389404297,293899,294000,0.001,,,,,
2009.1409208199998,929.44,58.00149154663086,-97.85230255126953,294399,294500,0.001,,,,,
2141.731619,968.8,42.889312744140625,-97.27224731445312,294899,295000,0.001,,,,,
2155.08842792,969.28,35.79869079589844,-92.35670471191406,295399,295500,0.001,,,,,
,,30.347179412841797,-97.59117126464844,295600,295701,0.001,9,932.6,312,1974.9586616400002,30195
2088.4780732000004,936.38,37.111053466796875,-96.57504272460938,295899,296000,0.001,,,,,
2355.30804772,1000.0,30.894031524658203,-98.00006103515625,296399,296500,0.001,,,,,
2127.5672221199998,931.02,31.71368408203125,-98.10275268554688,296899,297000,0.001,,,,,
1959.34315676,915.76,37.882652282714844,-95.37362670898438,297399,297500,0.001,,,,,
2246.07825628,980.54,27.034130096435547,-96.78217315673828,297899,298000,0.001,,,,,
2273.46954574,986.24,41.73081970214844,-96.59037780761719,298399,298500,0.001,,,,,
2243.3199066199995,955.16,30.2143497467041,-96.52147674560547,298899,299000,0.001,,,,,
,,36.87005615234375,-96.12535858154297,299290,299391,0.001,9,929.5,316,1974.9661881099998,30558
2201.45858992,935.84,26.081954956054688,-99.23309326171875,299399,299500,0.001,,,,,
2233.87266008,973.46,33.26966857910156,-95.85030364990234,299899,300000,0.001,,,,,
2120.4585968,968.6,44.97298049926758,-100.07572937011719,300399,300500,0.001,,,,,
2210.9824286999997,967.48,36.23737716674805,-98.49889373779297,300899,301000,0.001,,,,,
2261.56830512,980.46,30.93572235107422,-95.33248901367188,301399,301500,0.001,,,,,
2107.3956759000002,946.14,55.81757354736328,-96.57319641113281,301899,302000,0.001,,,,,
2082.48046686,976.82,27.191709518432617,-99.2446060180664,302399,302500,0.001,,,,,
2223.98427304,960.66,31.796001434326172,-96.7555160522461,302899,303000,0.001,,,,,
,,36.713134765625,-96.87874603271484,303290,303391,0.001,9,935.06,320,1994.0742503500003,30972
2312.5503302399998,960.36,33.855201721191406,-99.9930419921875,303399,303500,0.001,,,,,
2286.5791542399998,986.7,37.737327575683594,-93.31856536865234,303899,304000,0.001,,,,,
2096.17713396,964.86,36.02308654785156,-96.0234375,304399,304500,0.001,,,,,
1975.68223764,898.72,44.33954620361328,-94.78057861328125,304899,305000,0.001,,,,,
2253.65557826,980.2,34.54103088378906,-96.52749633789062,305399,305500,0.001,,,,,
2083.2723548,960.28,41.61271667480469,-98.1499252319336,305899,306000,0.001,,,,,
2172.6310327,959.06,35.37340545654297,-96.6875228881836,306399,306500,0.001,,,,,
2106.6699774799995,986.24,42.35275650024414,-97.6112289428711,306899,307000,0.001,,,,,
,,45.30635070800781,-94.74443054199219,307290,307391,0.001,9,946.69,324,2026.87240007,31385
2139.0117053,935.84,42.481361389160156,-97.95466613769531,307399,307500,0.001,,,,,
2134.39119884,976.92,37.56309509277344,-98.2012939453125,307899,308000,0.001,,,,,
2041.1542558400001,924.52,43.43543243408203,-96.66546630859375,308399,308500,0.001,,,,,
1911.6396645399998,903.42,49.73198699951172,-96.67857360839844,308899,309000,0.001,,,,,
2037.8394801999998,900.44,36.115882873535156,-99.55513000488281,309399,309500,0.001,,,,,
2208.12591074,981.78,35.14067077636719,-95.84038543701172,309899,310000,0.001,,,,,
2178.25607726,982.86,51.93475341796875,-101.13494873046875,310399,310500,0.001,,,,,
2111.8749433999997,960.46,38.54663848876953,-102.7955322265625,310899,311000,0.001,,,,,
,,49.59081268310547,-94.41487121582031,311290,311391,0.001,9,956.56,328,2053.4961604,31791
2240.31534074,974.2,44.07556915283203,-97.16587829589844,311399,311500,0.001,,,,,
2232.04740346,986.1,51.96033477783203,-95.33256530761719,311899,312000,0.001,,,,,
2190.45255476,1000.0,44.41761016845703,-95.64137268066406,312399,312500,0.001,,,,,
2140.5526665,934.6,44.076900482177734,-103.05979919433594,312899,313000,0.001,,,,,
2245.37552716,980.34,41.75263977050781,-96.20059204101562,313399,313500,0.001,,,,,
2195.4474651200003,960.6,33.56786346435547,-100.76782989501953,313899,314000,0.001,,,,,
2141.84270844,975.98,48.7620849609375,-101.40836334228516,314399,314500,0.001,,,,,
2135.25141228,959.92,53.179779052734375,-99.22050476074219,314899,315000,0.001,,,,,
,,37.812904357910156,-101.19557189941406,315290,315391,0.001,9,966.45,332,2111.63390002,32208
2131.4501555599995,971.64,55.7274055480957,-99.8599853515625,315399,315500,0.001,,,,,
2325.840551,985.64,41.20580291748047,-100.82968139648438,315899,316000,0.001,,,,,
2068.75028988,975.14,39.13867950439453,-99.955078125,316399,316500,0.001,,,,,
2021.4325074,917.3,45.409854888916016,-99.08194732666016,316899,317000,0.001,,,,,
2111.93072186,976.42,47.609771728515625,-101.93380737304688,317399,317500,0.001,,,,,
2270.52718456,984.28,50.19126892089844,-102.35382843017578,317899,318000,0.001,,,,,
2087.13191148,954.84,38.39838409423828,-100.39854431152344,318399,318500,0.001,,,,,
2152.51304584,940.8,45.971439361572266,-100.20378875732422,318899,319000,0.001,,,,,
,,45.57429122924805,-96.11766815185547,319290,319391,0.001,9,966.45,336,2134.7197154699998,32621
2020.3401902599999,929.84,35.430572509765625,-98.25521850585938,319399,319500,0.001,,,,,
2166.0725127799997,960.46,43.70677185058594,-99.02005004882812,319899,320000,0.001,,,,,
2111.7256941200003,944.22,56.06016540527344,-100.79752349853516,320399,320500,0.001,,,,,
2089.98926644,969.46,52.53936004638672,-97.92637634277344,320899,321000,0.001,,,,,
2156.2933433800004,973.14,45.32862854003906,-105.1964111328125,321399,321500,0.001,,,,,
2046.0818507200001,952.16,55.42524719238281,-100.43888092041016,321899,322000,0.001,,,,,
2239.5595016200004,980.36,44.65679168701172,-106.95610046386719,322399,322500,0.001,,,,,
2089.7847955,950.52,55.92920684814453,-102.49949645996094,322899,323000,0.001,,,,,
,,50.440887451171875,-98.11434173583984,323290,323391,0.001,9,967.64,340,2140.80173652,33034
1917.21638042,894.62,46.28356170654297,-98.50382995605469,323399,323500,0.001,,,,,
2031.93282428,1000.0,37.8404541015625,-95.89270782470703,323899,324000,0.001,,,,,
1951.02975376,904.12,37.4261589050293,-100.59581756591797,324399,324500,0.001,,,,,
2142.6398278,1000.0,38.66038131713867,-101.51908111572266,324899,325000,0.001,,,,,
1964.4171796599996,939.58,30.289356231689453,-94.38838958740234,325399,325500,0.001,,,,,
2199.41641986,1000.0,21.537107467651367,-101.64456939697266,325899,326000,0.001,,,,,
,,27.309871673583984,-103.46107482910156,326306,326407,0.001,9,967.69,344,2161.16659526,33342
2158.64026404,980.52,49.96766662597656,-94.7637710571289,326399,326500,0.001,,,,,
1950.1722982200001,923.98,39.99388885498047,-101.25090789794922,326899,327000,0.001,,,,,
2176.224873,996.7,38.659934997558594,-100.1650161743164,327399,327500,0.001,,,,,
2085.6203997400003,945.4,33.77899932861328,-101.07742309570312,327899,328000,0.001,,,,,
2085.9543780000004,936.84,33.45665740966797,-101.70094299316406,328399,328500,0.001,,,,,
2193.7243326599996,978.02,27.842275619506836,-100.76002502441406,328899,329000,0.001,,,,,
1871.5339888999997,887.46,36.57246017456055,-104.42352294921875,329399,329500,0.001,,,,,
2075.879072,962.74,37.33222961425781,-102.99063110351562,329899,330000,0.001,,,,,
,,30.451087951660156,-102.48472595214844,330306,330407,0.001,9,967.69,348,2153.65255168,33753
2216.65989844,947.34,37.729942321777344,-98.29924011230469,330399,330500,0.001,,,,,
2167.6389538000003,963.92,37.198692321777344,-103.34151458740234,330899,331000,0.001,,,,,
1943.08719914,905.7,23.297426223754883,-100.62190246582031,331399,331500,0.001,,,,,
2256.9353455399996,1000.0,32.4724235534668,-98.69784545898438,331899,332000,0.001,,,,,
2272.29068474,985.42,31.089916229248047,-99.37478637695312,332399,332500,0.001,,,,,
1971.3045310199998,907.88,33.343963623046875,-98.41535949707031,332899,333000,0.001,,,,,
2130.21892492,962.48,35.93872833251953,-99.60160064697266,333399,333500,0.001,,,,,
2207.34338506,959.34,30.162635803222656,-104.57907104492188,333899,334000,0.001,,,,,
,,29.835765838623047,-100.91065979003906,334306,334407,0.001,9,967.69,352,2153.8887652000003,34164
2235.42878206,973.02,40.249542236328125,-102.02250671386719,334399,334500,0.001,,,,,
2214.4727681599998,961.28,34.74726867675781,-99.62542724609375,334899,335000,0.001,,,,,
2268.1600119,992.7,28.826812744140625,-98.7042007446289,335399,335500,0.001,,,,,
2369.4356794000005,1000.0,26.955127716064453,-102.8583984375,335899,336000,0.001,,,,,
2168.23681724,941.58,29.164688110351562,-99.56462860107422,336399,336500,0.001,,,,,
1960.0978980199998,905.66,29.689529418945312,-97.88932800292969,336899,337000,0.001,,,,,
1972.7001625199998,913.08,25.683181762695312,-101.97916412353516,337399,337500,0.001,,,,,
2344.1967796199997,1000.0,44.40192413330078,-101.18647766113281,337899,338000,0.001,,,,,
,,26.36127281188965,-98.6554183959961,338256,338357,0.001,9,970.05,356,2164.68549441,34579
2247.1152395599997,979.12,32.403663635253906,-104.49334716796875,338399,338500,0.001,,,,,
2345.68964854,978.96,27.284194946289062,-100.3224105834961,338899,339000,0.001,,,,,
2277.5168803799997,980.76,27.033159255981445,-101.74491882324219,339399,339500,0.001,,,,,
2189.08093736,968.28,24.35797882080078,-105.45027160644531,339899,340000,0.001,,,,,
2365.44270104,998.26,32.884544372558594,-104.42561340332031,340399,340500,0.001,,,,,
2349.06554806,1000.0,36.586387634277344,-103.68659210205078,340899,341000,0.001,,,,,
2294.83371786,1000.0,32.655792236328125,-103.0085220336914,341399,341500,0.001,,,,,
,,26.532085418701172,-102.19854736328125,341462,341563,0.001,9,962.11,360,2150.36722707,34948
2319.31621296,1000.0,60.735984802246094,-104.25779724121094,341899,342000,0.001,,,,,
2311.53439558,985.02,31.134126663208008,-95.90188598632812,342399,342500,0.001,,,,,
2310.33945906,951.72,35.69676208496094,-104.71478271484375,342899,343000,0.001,,,,,
2295.28470324,964.88,45.126220703125,-100.20582580566406,343399,343500,0.001,,,,,
2074.3380694999996,911.5,39.429847717285156,-103.5128173828125,343899,344000,0.001,,,,,
2026.65834562,915.82,59.02314758300781,-103.89665222167969,344399,344500,0.001,,,,,
,,51.45149612426758,-101.87692260742188,344879,344980,0.001,9,965.01,364,2163.6403246,35260
1991.4683238800003,911.08,49.14069366455078,-102.04255676269531,344899,345000,0.001,,,,,
2050.71338492,890.14,37.614646911621094,-104.04696655273438,345399,345500,0.001,,,,,
2290.89966236,969.48,41.388729095458984,-105.64389038085938,345899,346000,0.001,,,,,
2215.0493461200003,941.16,29.894786834716797,-106.2248306274414,346399,346500,0.001,,,,,
2241.78640604,952.08,29.234647750854492,-100.14106750488281,346899,347000,0.001,,,,,
2257.70814908,987.36,35.97013473510742,-105.36941528320312,347399,347500,0.001,,,,,
2252.3559874400003,983.5,40.924705505371094,-98.89678955078125,347899,348000,0.001,,,,,
2270.0078850000004,1000.0,21.97034454345703,-101.51628112792969,348399,348500,0.001,,,,,
,,50.35684585571289,-105.06541442871094,348879,348980,0.001,9,965.01,368,2164.48119769,35671
2100.88099192,960.04,29.56916046142578,-102.67121124267578,348899,349000,0.001,,,,,
2312.3239137,1000.0,26.24153709411621,-104.0044937133789,349399,349500,0.001,,,,,
2345.6827041599995,995.06,29.40032958984375,-107.26286315917969,349899,350000,0.001,,,,,
2286.2037395,994.62,29.792678833007812,-104.34236145019531,350399,350500,0.001,,,,,
2283.4000980799997,1000.0,37.76741027832031,-102.51598358154297,350899,351000,0.001,,,,,
2312.70913346,1000.0,65.99287414550781,-103.74321746826172,351399,351500,0.001,,,,,
2297.3148106,988.56,36.3175048828125,-103.53245544433594,351899,352000,0.001,,,,,
2295.69917648,989.98,26.54051971435547,-104.94058227539062,352399,352500,0.001,,,,,
,,24.81029510498047,-103.463623046875,352632,352733,0.001,9,962.54,372,2160.1999829300003,36095
2030.04964704,951.22,32.36712646484375,-102.21571350097656,352899,353000,0.001,,,,,
2279.3057761800005,1000.0,43.91168212890625,-105.523681640625,353399,353500,0.001,,,,,
2156.71314128,928.3,27.98234748840332,-110.37824249267578,353899,354000,0.001,,,,,
2193.90986664,979.98,36.285980224609375,-101.49789428710938,354399,354500,0.001,,,,,
2286.93334372,977.82,27.617210388183594,-104.46235656738281,354899,355000,0.001,,,,,
2011.6862224200001,911.9,33.985923767089844,-105.19400787353516,355399,355500,0.001,,,,,
2110.95319448,906.86,32.363807678222656,-108.05879974365234,355899,356000,0.001,,,,,
2234.34122864,963.54,55.8865966796875,-106.10816192626953,356399,356500,0.001,,,,,
,,26.234264373779297,-109.94587707519531,356632,356733,0.001,9,962.54,376,2167.21949788,36507
1997.7305798200002,885.92,35.13882064819336,-106.22127532958984,356899,357000,0.001,,,,,
2143.0886866600003,972.48,30.619367599487305,-104.33560943603516,357399,357500,0.001,,,,,
2134.37639894,961.26,40.94917297363281,-108.72315216064453,357899,358000,0.001,,,,,
2167.1595670799998,956.44,54.38380432128906,-104.71939086914062,358399,358500,0.001,,,,,
2146.34805364,969.26,45.879859924316406,-107.26812744140625,358899,359000,0.001,,,,,
2214.16981072,949.54,27.793426513671875,-106.12714385986328,359399,359500,0.001,,,,,
2133.19189644,955.96,42.45198440551758,-108.30558776855469,359899,360000,0.001,,,,,
2249.0153603800004,1000.0,27.83808135986328,-107.40089416503906,360399,360500,0.001,,,,,
,,42.10609817504883,-107.1607666015625,360632,360733,0.001,9,962.54,380,2173.0498078000005,36919
2255.9915898599997,992.5,37.235939025878906,-105.73036193847656,360899,361000,0.001,,,,,
1995.5521661,923.34,33.03957748413086,-109.25711059570312,361399,361500,0.001,,,,,
2186.67442144,960.42,41.34050750732422,-107.77877807617188,361899,362000,0.001,,,,,
2021.88924664,908.18,51.93183898925781,-106.55184936523438,362399,362500,0.001,,,,,
2079.14891508,902.0,52.852378845214844,-108.00078582763672,362899,363000,0.001,,,,,
2131.1061989600003,945.3,31.4614315032959,-110.69418334960938,363399,363500,0.001,,,,,
2171.2665251199996,954.78,43.809165954589844,-112.13626861572266,363899,364000,0.001,,,,,
2268.9453435800006,987.44,31.892375946044922,-111.08041381835938,364399,364500,0.001,,,,,
,,48.88361358642578,-109.65118408203125,364632,364733,0.001,9,962.54,384,2177.09427706,37326
2194.13956472,963.24,27.149398803710938,-109.54328155517578,364899,365000,0.001,,,,,
2225.9782867400004,972.16,32.46885299682617,-109.740478515625,365399,365500,0.001,,,,,
2110.77363126,947.66,55.53893280029297,-111.73572540283203,365899,366000,0.001,,,,,
2290.21444952,992.4,36.235496520996094,-114.28086853027344,366399,366500,0.001,,,,,
2169.66625226,974.78,49.057708740234375,-111.06608581542969,366899,367000,0.001,,,,,
2195.04408348,952.24,27.857810974121094,-110.41653442382812,367399,367500,0.001,,,,,
2103.1341457800004,935.46,42.05486297607422,-108.36724853515625,367899,368000,0.001,,,,,
,,55.91905212402344,-111.41343688964844,367919,368020,0.001,9,955.41,388,2161.0096737500003,37688
2190.2249489,962.64,40.35060501098633,-109.24848937988281,368399,368500,0.001,,,,,
2046.0000076200001,902.56,58.81309509277344,-113.37258911132812,368899,369000,0.001,,,,,
2038.22577614,939.68,42.33826446533203,-109.833740234375,369399,369500,0.001,,,,,
2109.14515936,931.88,69.19075775146484,-107.75511932373047,369899,370000,0.001,,,,,
2259.88450696,1000.0,42.2913932800293,-112.1565170288086,370399,370500,0.001,,,,,
2272.5839765,976.14,28.04003143310547,-113.59423828125,370899,371000,0.001,,,,,
,,29.342933654785156,-111.82136535644531,371172,371273,0.001,9,947.94,392,2140.97654494,37998
2152.46602202,914.58,48.33261489868164,-106.34428405761719,371399,371500,0.001,,,,,
2217.4791401800003,961.12,37.101539611816406,-109.9590835571289,371899,372000,0.001,,,,,
1711.7094562399998,759.4,62.531715393066406,-108.2422103881836,372399,372500,0.001,,,,,
1839.13564116,883.6,54.94464874267578,-109.57769775390625,372899,373000,0.001,,,,,
2048.1156859800003,919.8,43.08026885986328,-111.32896423339844,373399,373500,0.001,,,,,
