train/ent_coef,train/critic_loss,time/episodes,time/fps,time/time_elapsed,train/ent_coef_loss,rollout/ep_len_mean,time/total_timesteps,train/actor_loss,train/learning_rate,rollout/ep_rew_mean,train/n_updates,eval/mean_reward,eval/mean_ep_length
0.08673439174890518,0.019228756427764893,,,,-20.085601806640625,,8500,-7.558890342712402,0.0003,,8399,-44.78935429999999,100.0
0.07994414865970612,0.015737077221274376,88,37,237,-20.170120239257812,100.0,8800,-6.921933174133301,0.0003,-111.78589474999998,8699,,
0.07573028653860092,0.015376264229416847,,,,-20.513015747070312,,9000,-6.263622283935547,0.0003,,8899,-41.642042540000006,100.0
0.07174751907587051,0.013953465968370438,92,36,249,-20.777189254760742,100.0,9200,-5.538187026977539,0.0003,-109.69619499999997,9099,,
0.06618302315473557,0.014032555744051933,,,,-20.42926788330078,,9500,-4.6650590896606445,0.0003,,9399,-43.42390042,100.0
0.06442588567733765,0.013741697184741497,96,36,262,-20.221433639526367,100.0,9600,-4.619159698486328,0.0003,-107.76976300000001,9499,,
0.057885076850652695,0.011946296319365501,,,,-19.797624588012695,,10000,-3.344069242477417,0.0003,,9899,-39.83400946,100.0
,,100,36,274,,100.0,10000,,,-105.86330013999999,,,
0.05204393342137337,0.011924775317311287,104,37,280,-20.276348114013672,100.0,10400,-1.7709195613861084,0.0003,-102.00402642999998,10299,,
0.05068309232592583,0.01537102647125721,,,,-19.9415283203125,,10500,-1.6960493326187134,0.0003,,10399,-42.36871594,100.0
0.0468294695019722,0.012727674096822739,108,36,292,-19.90424346923828,100.0,10800,-0.9254209995269775,0.0003,-98.109384,10699,,
0.04443732276558876,0.013488352298736572,,,,-19.589675903320312,,11000,-0.37233781814575195,0.0003,,10899,-39.27481968,100.0
0.04217059537768364,0.012652738019824028,112,36,305,-19.281898498535156,100.0,11200,0.2697388231754303,0.0003,-94.08799684,11099,,
0.03900876268744469,0.01255464181303978,,,,-18.867984771728516,,11500,0.999231219291687,0.0003,,11399,-39.03880318,100.0
0.03800814971327782,0.012716418132185936,116,36,317,-17.95813751220703,100.0,11600,1.4734073877334595,0.0003,-90.37541433,11499,,
0.034291476011276245,0.014533810317516327,,,,-18.539827346801758,,12000,2.5449178218841553,0.0003,,11899,-38.430219660000006,100.0
,,120,36,330,,100.0,12000,,,-86.56300522,,,
0.030967121943831444,0.012760503217577934,124,36,335,-17.339309692382812,100.0,12400,3.319605588912964,0.0003,-82.98371346,12299,,
0.030193481594324112,0.01107513252645731,,,,-17.066083908081055,,12500,3.4094462394714355,0.0003,,12399,-38.56595272,100.0
0.0279979445040226,0.01027967780828476,128,36,347,-17.141130447387695,100.0,12800,4.182121276855469,0.0003,-79.56279599,12699,,
0.02663618139922619,0.013598697260022163,,,,-16.657405853271484,,13000,4.660881996154785,0.0003,,12899,-38.966385620000004,100.0
0.025350043550133705,0.011078517884016037,132,36,357,-15.946191787719727,100.0,13200,4.988812446594238,0.0003,-76.22952084999999,13099,,
0.023548683151602745,0.01517818495631218,,,,-14.941152572631836,,13500,5.850334167480469,0.0003,,13399,-38.78049528,100.0
0.022980764508247375,0.01264875940978527,136,37,366,-14.692575454711914,100.0,13600,5.706725120544434,0.0003,-73.46749599,13499,,
0.020864306017756462,0.014825389720499516,,,,-14.502838134765625,,14000,7.075331687927246,0.0003,,13899,-38.35554448,100.0
,,140,37,374,,100.0,14000,,,-70.32834701,,,
0.018971990793943405,0.00961094070225954,144,38,378,-13.359221458435059,100.0,14400,7.679318904876709,0.0003,-67.53806428,14299,,
0.018533894792199135,0.010551229119300842,,,,-14.180837631225586,,14500,8.011926651000977,0.0003,,14399,-39.87504604,100.0
0.01729394495487213,0.01075332798063755,148,38,386,-12.13669204711914,100.0,14800,8.461731910705566,0.0003,-64.78917149,14699,,
0.016522131860256195,0.011329330503940582,,,,-11.040989875793457,,15000,8.818594932556152,0.0003,,14899,-37.88937936,100.0
0.015795331448316574,0.012111220508813858,152,38,395,-11.140153884887695,100.0,15200,9.251367568969727,0.0003,-62.277031480000005,15099,,
0.014782169833779335,0.010617388412356377,,,,-10.43577766418457,,15500,9.66325569152832,0.0003,,15399,-37.91611244,100.0
0.014465248212218285,0.012170257046818733,156,38,403,-10.788751602172852,100.0,15600,9.831066131591797,0.0003,-60.03085731000001,15499,,
0.013298233039677143,0.010917605832219124,,,,-8.642473220825195,,16000,10.801385879516602,0.0003,,15899,-37.62255724,100.0
,,160,38,412,,100.0,16000,,,-57.68184755,,,
0.012277877889573574,0.011482035741209984,164,39,415,-7.932195663452148,100.0,16400,11.520109176635742,0.0003,-55.73283337,16299,,
0.01204471942037344,0.008869485929608345,,,,-7.021852970123291,,16500,11.39194107055664,0.0003,,16399,-38.287656039999995,100.0
0.01138779055327177,0.011447817087173462,168,39,424,-7.082964897155762,100.0,16800,11.979026794433594,0.0003,-54.11395071,16699,,
0.010990201495587826,0.01070557814091444,,,,-5.458576202392578,,17000,12.182080268859863,0.0003,,16899,-37.25357046,100.0
0.010622750036418438,0.01030205562710762,172,39,432,-4.364228248596191,100.0,17200,12.7814302444458,0.0003,-52.47063144999999,17099,,
0.010125694796442986,0.0109510887414217,,,,-4.713353633880615,,17500,13.062941551208496,0.0003,,17399,-38.95203506,100.0
0.009973298758268356,0.014453472569584846,176,39,441,-4.545866012573242,100.0,17600,13.38930892944336,0.0003,-51.2548982,17499,,
0.00942156184464693,0.011653229594230652,,,,-2.530956745147705,,18000,13.817706108093262,0.0003,,17899,-38.8693612,100.0
,,180,40,449,,100.0,18000,,,-50.24527555,,,
0.008975917473435402,0.012699495069682598,184,40,453,-2.4174418449401855,100.0,18400,14.35860538482666,0.0003,-49.04883747000001,18299,,
0.008876778185367584,0.011286537162959576,,,,-1.4653074741363525,,18500,14.35224437713623,0.0003,,18399,-37.430456039999996,100.0
0.008621315471827984,0.013719609007239342,188,40,461,-2.5560953617095947,100.0,18800,14.81839370727539,0.0003,-48.07880205999999,18699,,
0.008480578660964966,0.011602513492107391,,,,-0.7571982145309448,,19000,15.088662147521973,0.0003,,18899,-38.23377158,100.0
0.008340316824615002,0.012783007696270943,192,40,470,-0.1880161315202713,100.0,19200,15.531862258911133,0.0003,-47.212376240000005,19099,,
0.008183108642697334,0.011907104402780533,,,,-0.6926676630973816,,19500,15.662759780883789,0.0003,,19399,-36.648567420000006,100.0
0.00815032422542572,0.010806000791490078,196,40,478,1.4966824054718018,100.0,19600,15.856843948364258,0.0003,-46.121900849999996,19499,,
0.008064424619078636,0.012368232011795044,,,,0.3619334399700165,,20000,16.5517578125,0.0003,,19899,-36.31614298,100.0
,,200,41,487,,100.0,20000,,,-45.31383449,,,
0.008031520992517471,0.010475575923919678,204,41,491,-0.2760022282600403,100.0,20400,16.523685455322266,0.0003,-44.58294167,20299,,
0.008033210411667824,0.012022119015455246,,,,0.08729727566242218,,20500,16.80694580078125,0.0003,,20399,-36.07184164,100.0
0.008073177188634872,0.013216102495789528,208,41,499,-0.20132891833782196,100.0,20800,17.157421112060547,0.0003,-43.93459129,20699,,
0.008107693865895271,0.011020893231034279,,,,-0.8516254425048828,,21000,17.259647369384766,0.0003,,20899,-36.506455640000006,100.0
0.008140822872519493,0.013809677213430405,212,41,508,0.1267317533493042,100.0,21200,17.49558448791504,0.0003,-43.32230087999999,21099,,
0.008208969607949257,0.009527956135571003,,,,-0.06625485420227051,,21500,17.96112060546875,0.0003,,21399,-36.07594314000001,100.0
0.008196902461349964,0.01229935698211193,216,41,516,-0.05234464257955551,100.0,21600,18.1732177734375,0.0003,-42.8214352,21499,,
0.008229823783040047,0.010236280970275402,,,,-1.2030237913131714,,22000,18.432884216308594,0.0003,,21899,-36.10804424,100.0
,,220,41,525,,100.0,22000,,,-42.43509733,,,
0.008196190930902958,0.009729077108204365,224,42,528,0.12727907299995422,100.0,22400,18.959909439086914,0.0003,-41.82533253,22299,,
0.00821869820356369,0.010542336851358414,,,,1.3351259231567383,,22500,18.923473358154297,0.0003,,22399,-36.54687070000001,100.0
0.008237970992922783,0.011983493342995644,228,42,537,-0.3828964829444885,100.0,22800,19.489395141601562,0.0003,-41.63819049,22699,,
0.008188390173017979,0.009389106184244156,,,,0.8280105590820312,,23000,19.361473083496094,0.0003,,22899,-36.85699846,100.0
0.008258730173110962,0.010084304958581924,232,42,545,2.542865753173828,100.0,23200,19.672819137573242,0.0003,-41.170560859999995,23099,,
0.008238190785050392,0.009486234746873379,,,,-0.019606292247772217,,23500,20.262311935424805,0.0003,,23399,-36.16188416,100.0
0.00822165422141552,0.01648777723312378,236,42,554,0.026533320546150208,100.0,23600,20.305049896240234,0.0003,-40.60186260999999,23499,,
0.00821398850530386,0.009602044709026814,,,,0.35692813992500305,,24000,20.22494888305664,0.0003,,23899,-36.39396536,100.0
,,240,42,562,,100.0,24000,,,-40.37241027,,,
0.008181228302419186,0.012495620176196098,244,43,566,-0.47860294580459595,100.0,24400,20.848194122314453,0.0003,-40.14866381000001,24299,,
0.008170031942427158,0.013107463717460632,,,,-0.7429733276367188,,24500,20.972412109375,0.0003,,24399,-36.61655276,100.0
0.008131229318678379,0.012194591574370861,248,43,574,0.2841445207595825,100.0,24800,21.077335357666016,0.0003,-39.80943839,24699,,
0.008076922968029976,0.012618697248399258,,,,-0.11190611124038696,,25000,21.375185012817383,0.0003,,24899,-36.728031300000005,100.0
0.008064416237175465,0.015670910477638245,252,43,583,1.4250282049179077,100.0,25200,21.31259536743164,0.0003,-39.64864934,25099,,
0.008009694516658783,0.01193467527627945,,,,1.1435312032699585,,25500,21.885414123535156,0.0003,,25399,-36.68139896,100.0
0.008017229847609997,0.010660369880497456,256,43,591,0.831610381603241,100.0,25600,21.752187728881836,0.0003,-39.18465545,25499,,
0.007980750873684883,0.01351170800626278,,,,0.5163791179656982,,26000,22.05860137939453,0.0003,,25899,-38.44929404,100.0
,,260,43,600,,100.0,26000,,,-39.36749222,,,
0.008215117268264294,0.015994837507605553,264,43,603,-0.8149402141571045,100.0,26400,22.417757034301758,0.0003,-39.711973130000004,26299,,
0.008276991546154022,0.02050531655550003,,,,0.5784010291099548,,26500,22.56704330444336,0.0003,,26399,-37.75279064,100.0
0.008200014010071754,0.019387777894735336,268,43,612,0.7271930575370789,100.0,26800,22.902732849121094,0.0003,-39.705803689999996,26699,,
0.008232061751186848,0.015396973118185997,,,,-0.0856705904006958,,27000,22.94672203063965,0.0003,,26899,-39.93283832,100.0
0.008181333541870117,0.014722711406648159,272,43,621,0.012657925486564636,100.0,27200,22.877330780029297,0.0003,-39.972797799999995,27099,,
0.008188995532691479,0.01864486373960972,,,,-0.515694260597229,,27500,23.307323455810547,0.0003,,27399,-44.02966068000001,100.0
0.008172537200152874,0.02525334246456623,276,43,629,-0.7624169588088989,100.0,27600,23.31338882446289,0.0003,-40.690971770000004,27499,,
0.00810694694519043,0.018543587997555733,,,,-0.4344143867492676,,28000,23.421627044677734,0.0003,,27899,-45.33530900000001,100.0
,,280,43,638,,100.0,28000,,,-40.56484172,,,
0.008118591271340847,0.015261119231581688,284,44,641,0.5884661078453064,100.0,28400,24.125717163085938,0.0003,-40.779233309999995,28299,,
0.008111370727419853,0.017659246921539307,,,,-1.685577392578125,,28500,23.588531494140625,0.0003,,28399,-47.03918418,100.0
0.008130926638841629,0.0168425552546978,288,44,650,-0.6483489871025085,100.0,28800,23.726282119750977,0.0003,-41.37219683,28699,,
0.008127287030220032,0.01565254107117653,,,,1.2636654376983643,,29000,23.789306640625,0.0003,,28899,-55.813832379999994,100.0
0.00815222505480051,0.017679253593087196,292,44,658,1.2351795434951782,100.0,29200,23.798229217529297,0.0003,-41.95599577,29099,,
0.008079053834080696,0.019492166116833687,,,,2.636455535888672,,29500,23.916168212890625,0.0003,,29399,-54.492193959999994,100.0
0.008072803728282452,0.014644764363765717,296,44,667,0.1519857943058014,100.0,29600,24.31930160522461,0.0003,-42.49555470999999,29499,,
0.008027576841413975,0.012411597184836864,,,,1.5358788967132568,,30000,24.03363037109375,0.0003,,29899,-51.47259256000001,100.0
,,300,44,675,,100.0,30000,,,-43.007120400000005,,,
0.007958166301250458,0.016266336664557457,304,44,679,-2.9305546283721924,100.0,30400,24.42293357849121,0.0003,-43.44429624,30299,,
0.007937685586512089,0.017350859940052032,,,,0.5265202522277832,,30500,24.53743553161621,0.0003,,30399,-46.70630746,100.0
0.00786410178989172,0.01490543782711029,308,44,688,0.14752233028411865,100.0,30800,24.9278564453125,0.0003,-43.84054804999999,30699,,
0.007845280691981316,0.017594659700989723,,,,-0.3036128282546997,,31000,24.67214012145996,0.0003,,30899,-49.24987620000001,100.0
0.0077665094286203384,0.015750665217638016,312,44,696,-2.0385313034057617,100.0,31200,24.46862030029297,0.0003,-44.39886655,31099,,
0.007756498176604509,0.021549411118030548,,,,-1.6842319965362549,,31500,24.464584350585938,0.0003,,31399,-45.799583379999994,100.0
0.007714966777712107,0.01251077651977539,316,44,705,1.2133839130401611,100.0,31600,25.058271408081055,0.0003,-44.699857390000005,31499,,
0.007695002481341362,0.024710645899176598,,,,1.0370124578475952,,32000,24.94637680053711,0.0003,,31899,-48.77465988,100.0
,,320,44,713,,100.0,32000,,,-44.82617814,,,
0.007711535319685936,0.01804058626294136,324,45,717,-0.2339126467704773,100.0,32400,25.05801010131836,0.0003,-45.59603841000001,32299,,
0.007707010023295879,0.012295085936784744,,,,0.6751137971878052,,32500,25.22121810913086,0.0003,,32399,-48.62715916,100.0
0.007756649516522884,0.01348034106194973,328,45,725,-2.4347052574157715,100.0,32800,25.429758071899414,0.0003,-45.96504868,32699,,
0.007748288102447987,0.017179545015096664,,,,-0.5542823076248169,,33000,25.17616081237793,0.0003,,32899,-46.3537904,100.0
0.007756937760859728,0.012643780559301376,332,45,734,-1.2939661741256714,100.0,33200,25.47872543334961,0.0003,-46.51699712,33099,,
0.00774076534435153,0.01599213294684887,,,,1.9783509969711304,,33500,25.95944595336914,0.0003,,33399,-47.09970486,100.0
0.007740861736238003,0.012825839221477509,336,45,742,1.217486023902893,100.0,33600,25.624847412109375,0.0003,-46.81641261,33499,,
0.007769109681248665,0.01743091084063053,,,,-0.9257045388221741,,34000,26.217939376831055,0.0003,,33899,-42.69502292,100.0
,,340,45,751,,100.0,34000,,,-47.323963739999996,,,
0.007790069095790386,0.018069487065076828,344,45,754,-2.192408800125122,100.0,34400,26.447052001953125,0.0003,-47.50262906,34299,,
0.0078054736368358135,0.010229425504803658,,,,0.4384184181690216,,34500,26.267818450927734,0.0003,,34399,-42.816452899999994,100.0
0.007873726077377796,0.011129507794976234,348,45,763,0.05700090527534485,100.0,34800,26.36077880859375,0.0003,-47.67903409,34699,,
0.007875381968915462,0.01331357005983591,,,,-1.26984441280365,,35000,26.536823272705078,0.0003,,34899,-38.702215380000005,100.0
0.007900276221334934,0.015020107850432396,352,45,771,-0.8750957250595093,100.0,35200,26.754955291748047,0.0003,-47.72509046000001,35099,,
0.007941667921841145,0.01189341302961111,,,,-0.4264538288116455,,35500,27.241857528686523,0.0003,,35399,-37.873681260000005,100.0
0.007925662212073803,0.012854323722422123,356,45,780,0.23300543427467346,100.0,35600,27.019567489624023,0.0003,-48.2380415,35499,,
0.008077751845121384,0.010287655517458916,,,,-0.6680907607078552,,36000,27.327375411987305,0.0003,,35899,-39.308307639999995,100.0
,,360,45,788,,100.0,36000,,,-47.906440440000004,,,
0.008100108243525028,0.012353009544312954,364,45,792,0.3879821002483368,100.0,36400,27.731273651123047,0.0003,-47.5204536,36299,,
0.00814176257699728,0.015229884535074234,,,,0.4224027693271637,,36500,27.614990234375,0.0003,,36399,-36.869149539999995,100.0
0.008156237192451954,0.013412810862064362,368,45,800,-2.004351854324341,100.0,36800,27.964736938476562,0.0003,-47.486677320000005,36699,,
0.008174661546945572,0.01481413934379816,,,,-1.8173267841339111,,37000,27.96661949157715,0.0003,,36899,-36.37989818,100.0
0.00824968982487917,0.01288875937461853,372,45,809,1.6536602973937988,100.0,37200,28.210304260253906,0.0003,-47.312235709999996,37099,,
0.008224803023040295,0.01264999620616436,,,,-0.026042044162750244,,37500,28.25448989868164,0.0003,,37399,-36.18268174,100.0
0.008276155218482018,0.01350641530007124,376,45,817,0.5151665210723877,100.0,37600,28.294742584228516,0.0003,-46.37746178000001,37499,,
0.008243762888014317,0.012499196454882622,,,,-0.08928666263818741,,38000,28.91974639892578,0.0003,,37899,-35.85619277999999,100.0
,,380,45,826,,100.0,38000,,,-46.13241103,,,
0.00825367122888565,0.01432669535279274,384,46,830,0.5385597944259644,100.0,38400,29.228069305419922,0.0003,-45.81277441,38299,,
0.008241834118962288,0.015149187296628952,,,,-0.5163795351982117,,38500,29.055606842041016,0.0003,,38399,-35.80142136,100.0
0.00831652618944645,0.016992665827274323,388,46,838,-0.44297343492507935,100.0,38800,28.94902801513672,0.0003,-44.858210500000006,38699,,
0.008388325572013855,0.01398235373198986,,,,-0.028538554906845093,,39000,29.62799072265625,0.0003,,38899,-35.854340900000004,100.0
0.00838414765894413,0.011947684921324253,392,46,847,-2.7089405059814453,100.0,39200,29.64374542236328,0.0003,-44.19135965000001,39099,,
0.008420811034739017,0.013982557691633701,,,,2.9641823768615723,,39500,29.752777099609375,0.0003,,39399,-36.28581048,100.0
0.008451883681118488,0.013436170294880867,396,46,855,1.1532824039459229,100.0,39600,29.699377059936523,0.0003,-43.79441812,39499,,
0.008444451726973057,0.01719193160533905,,,,-0.8118760585784912,,40000,30.314464569091797,0.0003,,39899,-36.05889508,100.0
,,400,46,863,,100.0,40000,,,-43.190578620000004,,,
0.008476313203573227,0.011844001710414886,404,46,867,-0.39944204688072205,100.0,40400,29.82568359375,0.0003,-42.75353913,40299,,
0.008505488745868206,0.011557639576494694,,,,-0.09697650372982025,,40500,29.873607635498047,0.0003,,40399,-36.18145202,100.0
0.008497174829244614,0.014510462991893291,408,46,876,0.0011676549911499023,100.0,40800,30.452438354492188,0.0003,-42.39551362,40699,,
0.008424133062362671,0.013119980692863464,,,,1.0066825151443481,,41000,30.290489196777344,0.0003,,40899,-36.500297,100.0
0.008452282287180424,0.013933161273598671,412,46,884,0.3959275782108307,100.0,41200,30.455535888671875,0.0003,-41.70291977000001,41099,,
0.008455237373709679,0.012126200832426548,,,,-0.10608792304992676,,41500,30.95416259765625,0.0003,,41399,-36.39558726,100.0
0.008473982103168964,0.017183266580104828,416,46,893,-0.37456053495407104,100.0,41600,31.006210327148438,0.0003,-41.18627136999999,41499,,
0.008406480774283409,0.0119901979342103,,,,1.9841681718826294,,42000,30.96056365966797,0.0003,,41899,-36.72972028,100.0
,,420,46,901,,100.0,42000,,,-40.72169416,,,
0.00839344784617424,0.014950131066143513,424,46,904,0.6664639711380005,100.0,42400,31.476625442504883,0.0003,-40.4830675,42299,,
0.008420120924711227,0.012153985910117626,,,,-0.5361555814743042,,42500,31.10303497314453,0.0003,,42399,-36.47493592,100.0
0.008465399965643883,0.01970013417303562,428,46,913,1.610471487045288,100.0,42800,31.499229431152344,0.0003,-39.90088706,42699,,
0.008464358747005463,0.015093768015503883,,,,-0.8419203758239746,,43000,31.600521087646484,0.0003,,42899,-36.153018460000006,100.0
0.008422506973147392,0.013269538059830666,432,46,921,-0.33597713708877563,100.0,43200,31.37761688232422,0.0003,-39.54535176,43099,,
0.008399552665650845,0.01848793402314186,,,,-0.654430627822876,,43500,31.874038696289062,0.0003,,43399,-36.80173596,100.0
0.00843022856861353,0.014285316690802574,436,46,930,-0.7500504851341248,100.0,43600,31.746387481689453,0.0003,-39.13910069,43499,,
0.00841852743178606,0.021022409200668335,,,,0.6922515630722046,,44000,31.7390079498291,0.0003,,43899,-35.79920648,100.0
,,440,46,938,,100.0,44000,,,-38.66566952,,,
0.008395933546125889,0.014683503657579422,444,47,942,-1.0149285793304443,100.0,44400,32.093170166015625,0.0003,-38.42152263,44299,,
0.00841822661459446,0.016018632799386978,,,,0.452065110206604,,44500,32.272361755371094,0.0003,,44399,-36.4371872,100.0
0.008414305746555328,0.014494890347123146,448,47,950,1.3408281803131104,100.0,44800,32.40056610107422,0.0003,-38.263271089999996,44699,,
0.008451629430055618,0.01664399355649948,,,,1.294558048248291,,45000,32.137603759765625,0.0003,,44899,-36.2297073,100.0
0.008506742306053638,0.016553154215216637,452,47,959,-1.9483197927474976,100.0,45200,32.84564971923828,0.0003,-38.18309251000001,45099,,
0.008510202169418335,0.015449408441781998,,,,-0.7791604399681091,,45500,32.792510986328125,0.0003,,45399,-36.30597366,100.0
0.008544321171939373,0.014772025868296623,456,47,968,-0.47787556052207947,100.0,45600,33.067771911621094,0.0003,-37.82475493,45499,,
0.00861753337085247,0.023431798443198204,,,,3.198486328125,,46000,33.27881622314453,0.0003,,45899,-37.2701742,100.0
,,460,47,976,,100.0,46000,,,-38.03089483,,,
0.008697194047272205,0.015230823308229446,464,47,980,0.5168331265449524,100.0,46400,33.34579086303711,0.0003,-38.28135639999999,46299,,
0.008727870881557465,0.017657918855547905,,,,-1.5082134008407593,,46500,33.010658264160156,0.0003,,46399,-36.847773180000004,100.0
0.00862777978181839,0.015413210727274418,468,47,988,-0.6324281096458435,100.0,46800,32.713905334472656,0.0003,-38.12945902,46699,,
0.008556635119020939,0.017658762633800507,,,,0.36369746923446655,,47000,32.739830017089844,0.0003,,46899,-36.41970608,100.0
0.00858285278081894,0.014618267305195332,472,47,996,-0.8038102984428406,100.0,47200,33.017677307128906,0.0003,-37.89942671,47099,,
0.008639883249998093,0.014490284956991673,,,,0.23135709762573242,,47500,33.03422927856445,0.0003,,47399,-36.71348824,100.0
0.00860168319195509,0.014762898907065392,476,47,1005,0.449022114276886,100.0,47600,33.29465103149414,0.0003,-37.93163405,47499,,
0.008596643805503845,0.013896506279706955,,,,-1.1995141506195068,,48000,33.69371032714844,0.0003,,47899,-36.19653894,100.0
,,480,47,1013,,100.0,48000,,,-38.20342534,,,
0.008639673702418804,0.02232527732849121,484,47,1017,1.4195159673690796,100.0,48400,33.89259719848633,0.0003,-38.303120850000006,48299,,
0.00863175094127655,0.015901340171694756,,,,-1.0031431913375854,,48500,33.69253921508789,0.0003,,48399,-36.8529985,100.0
0.008597401902079582,0.021051527932286263,488,47,1025,0.7697784304618835,100.0,48800,33.86896514892578,0.0003,-38.674409999999995,48699,,
0.008629989810287952,0.019844017922878265,,,,-2.3430583477020264,,49000,33.614540100097656,0.0003,,48899,-36.97237464,100.0
0.008575959131121635,0.014993631280958652,492,47,1034,0.10406643152236938,100.0,49200,34.557952880859375,0.0003,-38.71447387999999,49099,,
0.00858543161302805,0.01501869410276413,,,,-0.6434714198112488,,49500,34.14872741699219,0.0003,,49399,-36.79946646,100.0
0.008553391322493553,0.013846494257450104,496,47,1042,1.4363163709640503,100.0,49600,33.96165466308594,0.0003,-38.63096685,49499,,
0.008510864339768887,0.016435060650110245,,,,0.4461902976036072,,50000,34.06775665283203,0.0003,,49899,-36.64742504,100.0
,,500,47,1051,,100.0,50000,,,-38.799443499999995,,,
