rollout/ep_rew_mean,train/n_updates,train/actor_loss,time/time_elapsed,train/learning_rate,time/episodes,time/total_timesteps,rollout/ep_len_mean,time/fps,train/critic_loss,eval/mean_reward,eval/mean_ep_length
-51.337213160000005,,,379,,240,24000,100.0,63,,,
-51.1434299,24299,30.41423797607422,382,0.001,244,24400,100.0,63,0.06319152563810349,,
,24399,30.29449462890625,,0.001,,24500,,,0.07543289661407471,-47.67319534,100.0
-50.64939369,24699,30.574302673339844,389,0.001,248,24800,100.0,63,0.06652181595563889,,
,24899,30.83848762512207,,0.001,,25000,,,0.06340554356575012,-46.15470014,100.0
-50.339657530000004,25099,30.869312286376953,396,0.001,252,25200,100.0,63,0.09252390265464783,,
,25399,30.78072738647461,,0.001,,25500,,,0.12925857305526733,-49.59182329999999,100.0
-50.14087984000002,25499,31.180397033691406,404,0.001,256,25600,100.0,63,0.07412511855363846,,
,25899,31.150005340576172,,0.001,,26000,,,0.09141223132610321,-46.83327732,100.0
-49.93731558000001,,,411,,260,26000,100.0,63,,,
-49.453790960000006,26299,31.524728775024414,413,0.001,264,26400,100.0,63,0.0924622118473053,,
,26399,31.3376407623291,,0.001,,26500,,,0.10471349954605103,-44.39113612,100.0
-48.633631320000006,26699,31.521591186523438,421,0.001,268,26800,100.0,63,0.08417690545320511,,
,26899,31.769371032714844,,0.001,,27000,,,0.1317417323589325,-49.15430162,100.0
-48.264172439999996,27099,31.99031639099121,428,0.001,272,27200,100.0,63,0.11532994359731674,,
,27399,32.13502502441406,,0.001,,27500,,,0.08421531319618225,-46.45312786,100.0
-48.15021451,27499,32.09030532836914,435,0.001,276,27600,100.0,63,0.08821838349103928,,
,27899,32.574562072753906,,0.001,,28000,,,0.06830905377864838,-46.90618409999999,100.0
-47.67366775000001,,,442,,280,28000,100.0,63,,,
-47.10846876999999,28299,32.76918029785156,445,0.001,284,28400,100.0,63,0.0709591805934906,,
,28399,32.75590896606445,,0.001,,28500,,,0.07147036492824554,-46.48424338000001,100.0
-46.62387604,28699,32.808799743652344,453,0.001,288,28800,100.0,63,0.07043994963169098,,
,28899,32.87932586669922,,0.001,,29000,,,0.10342036187648773,-45.41350714,100.0
-46.37072126,29099,33.22944259643555,460,0.001,292,29200,100.0,63,0.08269904553890228,,
,29399,33.11995315551758,,0.001,,29500,,,0.06804994493722916,-41.0923716,100.0
-46.24434286999999,29499,33.44563293457031,467,0.001,296,29600,100.0,63,0.08050328493118286,,
,29899,33.94065475463867,,0.001,,30000,,,0.09900060296058655,-42.401688019999995,100.0
-46.15070564,,,474,,300,30000,100.0,63,,,
-45.933077479999994,30299,33.52534103393555,477,0.001,304,30400,100.0,63,0.11232993006706238,,
,30399,33.9759521484375,,0.001,,30500,,,0.11348500847816467,-43.530996720000005,100.0
-45.858101389999995,30699,34.32027053833008,484,0.001,308,30800,100.0,63,0.07336138933897018,,
,30899,33.791900634765625,,0.001,,31000,,,0.10495062172412872,-41.41190689999999,100.0
-45.137675789999996,31099,34.26152801513672,491,0.001,312,31200,100.0,63,0.10415250062942505,,
,31399,34.503326416015625,,0.001,,31500,,,0.0917331799864769,-43.62636167999999,100.0
-44.76047938,31499,34.81609344482422,499,0.001,316,31600,100.0,63,0.0928887128829956,,
,31899,34.15760040283203,,0.001,,32000,,,0.11074160784482956,-42.62401578,100.0
-44.55100479000001,,,506,,320,32000,100.0,63,,,
-44.10084965000001,32299,34.77409362792969,508,0.001,324,32400,100.0,63,0.09556594491004944,,
,32399,34.86274719238281,,0.001,,32500,,,0.10886778682470322,-42.01160338,100.0
-43.63414046,32699,35.10028076171875,516,0.001,328,32800,100.0,63,0.10975731909275055,,
,32899,35.43497848510742,,0.001,,33000,,,0.10923109203577042,-43.68746530000001,100.0
-43.239676550000006,33099,35.42792892456055,523,0.001,332,33200,100.0,63,0.10255888104438782,,
,33399,35.21565246582031,,0.001,,33500,,,0.08901982754468918,-43.85245464,100.0
-43.359694829999995,33499,35.55864715576172,530,0.001,336,33600,100.0,63,0.10891227424144745,,
,33899,35.940895080566406,,0.001,,34000,,,0.1322283297777176,-46.36792232,100.0
-43.484117260000005,,,537,,340,34000,100.0,63,,,
-43.271639400000005,34299,35.721435546875,540,0.001,344,34400,100.0,63,0.12922240793704987,,
,34399,36.068687438964844,,0.001,,34500,,,0.12955601513385773,-42.90983654000001,100.0
-43.385603659999994,34699,36.2845458984375,548,0.001,348,34800,100.0,63,0.13861694931983948,,
,34899,36.338233947753906,,0.001,,35000,,,0.11994578689336777,-44.773219479999995,100.0
-43.39963656,35099,36.585784912109375,555,0.001,352,35200,100.0,63,0.13861626386642456,,
,35399,37.102745056152344,,0.001,,35500,,,0.11094611883163452,-64.81768826000001,100.0
-43.32251942,35499,36.628543853759766,562,0.001,356,35600,100.0,63,0.15817075967788696,,
,35899,36.63032531738281,,0.001,,36000,,,0.16040420532226562,-44.75960677999999,100.0
-43.23430817999999,,,569,,360,36000,100.0,63,,,
-43.337510859999995,36299,37.2700309753418,572,0.001,364,36400,100.0,63,0.1106908842921257,,
,36399,37.3245849609375,,0.001,,36500,,,0.11945168673992157,-58.35092184,100.0
-43.71408033000001,36699,37.31499099731445,579,0.001,368,36800,100.0,63,0.19928881525993347,,
,36899,37.06830596923828,,0.001,,37000,,,0.12856490910053253,-48.13380840000001,100.0
-43.889701220000006,37099,38.21574401855469,586,0.001,372,37200,100.0,63,0.15218934416770935,,
,37399,37.611122131347656,,0.001,,37500,,,0.12400981038808823,-44.30578104,100.0
-43.460960379999996,37499,37.983192443847656,594,0.001,376,37600,100.0,63,0.12108363956212997,,
,37899,37.90928649902344,,0.001,,38000,,,0.250576376914978,-44.74455978,100.0
-43.095586219999994,,,601,,380,38000,100.0,63,,,
-43.120109539999994,38299,37.709747314453125,604,0.001,384,38400,100.0,63,0.1363336443901062,,
,38399,38.359283447265625,,0.001,,38500,,,0.16239061951637268,-41.870254800000005,100.0
-43.33378441,38699,38.584449768066406,611,0.001,388,38800,100.0,63,0.14615651965141296,,
,38899,38.26200485229492,,0.001,,39000,,,0.12401074171066284,-44.46233408,100.0
-43.34883408,39099,38.44643783569336,618,0.001,392,39200,100.0,63,0.20314116775989532,,
,39399,39.00093078613281,,0.001,,39500,,,0.15283417701721191,-43.01122722,100.0
-43.26927913,39499,38.93134307861328,625,0.001,396,39600,100.0,63,0.14147697389125824,,
,39899,39.22193908691406,,0.001,,40000,,,0.13019031286239624,-42.820979720000004,100.0
-43.176504769999994,,,633,,400,40000,100.0,63,,,
-43.05969009,40299,38.79841613769531,635,0.001,404,40400,100.0,63,0.1340554654598236,,
,40399,39.98809051513672,,0.001,,40500,,,0.15220461785793304,-42.58597066,100.0
-43.02769034,40699,39.077484130859375,643,0.001,408,40800,100.0,63,0.14090535044670105,,
,40899,39.688209533691406,,0.001,,41000,,,0.14195695519447327,-44.16990963999999,100.0
-43.22892073999999,41099,39.475860595703125,650,0.001,412,41200,100.0,63,0.11824022978544235,,
,41399,40.05736541748047,,0.001,,41500,,,0.12202779948711395,-45.17247902000001,100.0
-43.175568440000006,41499,39.72246551513672,657,0.001,416,41600,100.0,63,0.1554463654756546,,
,41899,39.945186614990234,,0.001,,42000,,,0.1550329327583313,-44.48088516000001,100.0
-43.383476630000004,,,664,,420,42000,100.0,63,,,
-43.511945,42299,39.856849670410156,667,0.001,424,42400,100.0,63,0.1485566943883896,,
,42399,39.838199615478516,,0.001,,42500,,,0.1577109545469284,-43.10341418,100.0
-43.683302440000006,42699,39.999908447265625,674,0.001,428,42800,100.0,63,0.1220192015171051,,
,42899,40.116493225097656,,0.001,,43000,,,0.16790857911109924,-48.67706269999999,100.0
-43.350284509999994,43099,39.79978561401367,681,0.001,432,43200,100.0,63,0.15298306941986084,,
,43399,39.915977478027344,,0.001,,43500,,,0.18873584270477295,-44.69710152,100.0
-43.32582714,43499,39.94916534423828,689,0.001,436,43600,100.0,63,0.15354394912719727,,
,43899,40.38383483886719,,0.001,,44000,,,0.1139894425868988,-46.006128659999995,100.0
-43.25890964000001,,,696,,440,44000,100.0,63,,,
-43.37255517,44299,39.76360321044922,699,0.001,444,44400,100.0,63,0.10287962108850479,,
,44399,40.39645767211914,,0.001,,44500,,,0.08659493923187256,-42.215010400000004,100.0
-43.16436905,44699,40.60601043701172,706,0.001,448,44800,100.0,63,0.09067535400390625,,
,44899,40.563133239746094,,0.001,,45000,,,0.08113656938076019,-41.71709826,100.0
-42.94800883,45099,41.02548599243164,713,0.001,452,45200,100.0,63,0.10104849934577942,,
,45399,40.53361129760742,,0.001,,45500,,,0.09282472729682922,-42.116808119999995,100.0
-42.869623880000006,45499,40.92047119140625,720,0.001,456,45600,100.0,63,0.10671132802963257,,
,45899,40.81601333618164,,0.001,,46000,,,0.13372176885604858,-42.01450768000001,100.0
-42.72060180000001,,,727,,460,46000,100.0,63,,,
-42.23865462,46299,41.09709930419922,730,0.001,464,46400,100.0,63,0.0814279317855835,,
,46399,40.85893630981445,,0.001,,46500,,,0.10278691351413727,-42.53342184,100.0
-41.45629706999999,46699,41.44676208496094,737,0.001,468,46800,100.0,63,0.08287560939788818,,
,46899,41.46855545043945,,0.001,,47000,,,0.10819672048091888,-40.006541059999996,100.0
-41.230647,47099,40.8436279296875,745,0.001,472,47200,100.0,63,0.08111007511615753,,
,47399,41.11671447753906,,0.001,,47500,,,0.08441048115491867,-42.01543355999999,100.0
-41.25505917,47499,41.24400329589844,752,0.001,476,47600,100.0,63,0.06841950118541718,,
,47899,41.47265625,,0.001,,48000,,,0.12707823514938354,-42.86481828,100.0
-41.1715921,,,759,,480,48000,100.0,63,,,
-40.84408715000001,48299,41.25704574584961,762,0.001,484,48400,100.0,63,0.08504347503185272,,
,48399,41.59369659423828,,0.001,,48500,,,0.08852780610322952,-42.40590878,100.0
-40.390992860000004,48699,41.57326889038086,769,0.001,488,48800,100.0,63,0.09163406491279602,,
,48899,41.15674591064453,,0.001,,49000,,,0.09518734365701675,-40.72291586,100.0
-40.00964448,49099,41.85776138305664,776,0.001,492,49200,100.0,63,0.08550602197647095,,
,49399,41.684627532958984,,0.001,,49500,,,0.11292967945337296,-40.88759474,100.0
-39.92170366,49499,42.04120635986328,783,0.001,496,49600,100.0,63,0.08882425725460052,,
,49899,41.67897033691406,,0.001,,50000,,,0.10438653826713562,-40.45831794,100.0
-39.80106874,,,791,,500,50000,100.0,63,,,
-39.69688864,50299,42.202022552490234,794,0.001,504,50400,100.0,63,0.12554290890693665,,
,50399,41.884300231933594,,0.001,,50500,,,0.15353992581367493,-42.755412459999995,100.0
-39.54214806,50699,41.306602478027344,801,0.001,508,50800,100.0,63,0.10006368905305862,,
,50899,41.9007568359375,,0.001,,51000,,,0.10242857038974762,-42.788632820000004,100.0
-39.56045116,51099,42.23414993286133,808,0.001,512,51200,100.0,63,0.08761569112539291,,
,51399,42.598419189453125,,0.001,,51500,,,0.11425338685512543,-43.19758597999999,100.0
-39.63203536,51499,42.36045837402344,815,0.001,516,51600,100.0,63,0.11652235686779022,,
,51899,42.75843048095703,,0.001,,52000,,,0.10119831562042236,-43.64324714,100.0
-39.58298012,,,822,,520,52000,100.0,63,,,
-39.395205940000004,52299,42.35609436035156,825,0.001,524,52400,100.0,63,0.12079648673534393,,
,52399,42.53356170654297,,0.001,,52500,,,0.09717179089784622,-44.2903603,100.0
-39.50156835999999,52699,42.63196563720703,832,0.001,528,52800,100.0,63,0.16780124604701996,,
,52899,42.801387786865234,,0.001,,53000,,,0.13459479808807373,-42.62857158,100.0
-39.43942204,53099,42.51551818847656,840,0.001,532,53200,100.0,63,0.11148491501808167,,
,53399,42.847965240478516,,0.001,,53500,,,0.11587363481521606,-41.67507528,100.0
-39.15136841,53499,42.56193542480469,847,0.001,536,53600,100.0,63,0.12474325299263,,
,53899,43.14239501953125,,0.001,,54000,,,0.108653724193573,-41.551275499999996,100.0
-38.91425267,,,854,,540,54000,100.0,63,,,
-38.61485476,54299,42.80185317993164,857,0.001,544,54400,100.0,63,0.1119200736284256,,
,54399,42.98990249633789,,0.001,,54500,,,0.09192616492509842,-40.69879454,100.0
-38.650716270000004,54699,43.390995025634766,864,0.001,548,54800,100.0,63,0.12455137073993683,,
,54899,42.92314529418945,,0.001,,55000,,,0.10158082097768784,-40.88198687999999,100.0
-38.59605061,55099,42.92499542236328,871,0.001,552,55200,100.0,63,0.08629342913627625,,
,55399,43.52388000488281,,0.001,,55500,,,0.1108495220541954,-41.97340236,100.0
-38.64236071,55499,43.177703857421875,878,0.001,556,55600,100.0,63,0.12720081210136414,,
,55899,43.69966125488281,,0.001,,56000,,,0.09369932860136032,-42.69547636,100.0
-38.754372780000004,,,886,,560,56000,100.0,63,,,
-39.14658867000001,56299,43.446441650390625,889,0.001,564,56400,100.0,63,0.08674933016300201,,
,56399,43.85853576660156,,0.001,,56500,,,0.0874965563416481,-42.79607766,100.0
-39.55178411,56699,43.747291564941406,896,0.001,568,56800,100.0,63,0.09853516519069672,,
,56899,43.7420539855957,,0.001,,57000,,,0.09144078195095062,-42.29109557999999,100.0
-39.4284008,57099,43.52349853515625,903,0.001,572,57200,100.0,63,0.121369868516922,,
,57399,43.415077209472656,,0.001,,57500,,,0.1071973666548729,-41.83279716,100.0
-39.386131230000004,57499,44.031890869140625,910,0.001,576,57600,100.0,63,0.11803069710731506,,
,57899,44.716041564941406,,0.001,,58000,,,0.12514829635620117,-42.14873583999999,100.0
-39.60359192,,,917,,580,58000,100.0,63,,,
-39.81114537,58299,44.25919723510742,920,0.001,584,58400,100.0,63,0.09607826173305511,,
,58399,43.547996520996094,,0.001,,58500,,,0.11198083311319351,-45.00116072,100.0
-39.863929399999996,58699,44.25304412841797,927,0.001,588,58800,100.0,63,0.09265179932117462,,
,58899,44.30191421508789,,0.001,,59000,,,0.11117514222860336,-46.24988388,100.0
-40.053364179999996,59099,44.53458023071289,935,0.001,592,59200,100.0,63,0.14820116758346558,,
,59399,44.53579330444336,,0.001,,59500,,,0.15541225671768188,-43.749139080000006,100.0
-40.01208647999999,59499,45.17795944213867,942,0.001,596,59600,100.0,63,0.09838045388460159,,
,59899,44.61683654785156,,0.001,,60000,,,0.10729368776082993,-44.71150448,100.0
-39.94510711,,,949,,600,60000,100.0,63,,,
-40.30639013999999,60299,45.06007385253906,952,0.001,604,60400,100.0,63,0.11284331977367401,,
,60399,45.152950286865234,,0.001,,60500,,,0.09780468046665192,-43.083025799999994,100.0
-40.52948694,60699,44.64457702636719,959,0.001,608,60800,100.0,63,0.12698623538017273,,
,60899,44.47222900390625,,0.001,,61000,,,0.12653490900993347,-44.02379828,100.0
-40.390079400000005,61099,45.0369758605957,966,0.001,612,61200,100.0,63,0.14084096252918243,,
,61399,45.32219314575195,,0.001,,61500,,,0.11415177583694458,-43.690057960000004,100.0
-40.35582554,61499,45.274070739746094,973,0.001,616,61600,100.0,63,0.1134437620639801,,
,61899,45.655643463134766,,0.001,,62000,,,0.11142340302467346,-44.14781932000001,100.0
-40.35438285,,,980,,620,62000,100.0,63,,,
-40.60303717,62299,45.61172103881836,983,0.001,624,62400,100.0,63,0.23562802374362946,,
,62399,45.23838806152344,,0.001,,62500,,,0.14059561491012573,-44.99148546000001,100.0
-40.66963871000001,62699,45.3337516784668,991,0.001,628,62800,100.0,63,0.14591211080551147,,
,62899,45.63939666748047,,0.001,,63000,,,0.13611698150634766,-47.636256079999995,100.0
-40.73493644999999,63099,45.861785888671875,998,0.001,632,63200,100.0,63,0.1504138559103012,,
,63399,45.55220031738281,,0.001,,63500,,,0.1561250388622284,-43.22514736,100.0
-41.08493058999999,63499,45.249237060546875,1005,0.001,636,63600,100.0,63,0.10528797656297684,,
,63899,45.757041931152344,,0.001,,64000,,,0.16112208366394043,-41.631578039999994,100.0
-41.24994469999999,,,1012,,640,64000,100.0,63,,,
-41.61694071,64299,46.089717864990234,1015,0.001,644,64400,100.0,63,0.19318199157714844,,
,64399,45.72441864013672,,0.001,,64500,,,0.15240474045276642,-51.26486208,100.0
-41.95320319999999,64699,45.93947982788086,1022,0.001,648,64800,100.0,63,0.13297457993030548,,
,64899,45.34865951538086,,0.001,,65000,,,0.12980128824710846,-45.2070321,100.0
-42.354046589999996,65099,45.8316764831543,1029,0.001,652,65200,100.0,63,0.13865025341510773,,
,65399,45.919097900390625,,0.001,,65500,,,0.12384246289730072,-42.41572276000001,100.0
-42.49010284999999,65499,46.7188606262207,1037,0.001,656,65600,100.0,63,0.15561440587043762,,
,65899,46.68560028076172,,0.001,,66000,,,0.15419289469718933,-43.85854926,100.0
-42.59411219,,,1044,,660,66000,100.0,63,,,
-42.78677261,66299,46.29352951049805,1047,0.001,664,66400,100.0,63,0.12218927592039108,,
,66399,46.460365295410156,,0.001,,66500,,,0.11827879399061203,-42.84906178,100.0
-42.581972029999996,66699,46.26814270019531,1054,0.001,668,66800,100.0,63,0.1239728108048439,,
,66899,46.493656158447266,,0.001,,67000,,,0.14067599177360535,-42.57232564,100.0
-42.56726293,67099,46.633583068847656,1061,0.001,672,67200,100.0,63,0.12214413285255432,,
,67399,46.71276092529297,,0.001,,67500,,,0.13276612758636475,-45.748113280000005,100.0
-42.57669179,67499,47.26498794555664,1068,0.001,676,67600,100.0,63,0.12003162503242493,,
,67899,46.76338195800781,,0.001,,68000,,,0.11467944085597992,-43.33106839999999,100.0
-42.671973099999995,,,1075,,680,68000,100.0,63,,,
-42.710683020000005,68299,47.127044677734375,1078,0.001,684,68400,100.0,63,0.09242914617061615,,
,68399,46.60259246826172,,0.001,,68500,,,0.1151309683918953,-45.450237200000004,100.0
-43.19298731,68699,46.92628479003906,1086,0.001,688,68800,100.0,63,0.14365758001804352,,
,68899,47.0368766784668,,0.001,,69000,,,0.10651440918445587,-48.00688616,100.0
-43.45347029999998,69099,46.57550811767578,1093,0.001,692,69200,100.0,63,0.10077093541622162,,
,69399,47.249671936035156,,0.001,,69500,,,0.1375432312488556,-48.40244696,100.0
-43.34927124,69499,47.01425552368164,1100,0.001,696,69600,100.0,63,0.11568902432918549,,
,69899,47.239349365234375,,0.001,,70000,,,0.13496732711791992,-45.14542766,100.0
-43.66981822999999,,,1107,,700,70000,100.0,63,,,
-43.84510122999999,70299,47.63300323486328,1110,0.001,704,70400,100.0,63,0.13864609599113464,,
