time/fps,train/actor_loss,rollout/ep_rew_mean,train/n_updates,rollout/ep_len_mean,time/episodes,time/total_timesteps,train/critic_loss,train/learning_rate,time/time_elapsed,eval/mean_reward,eval/mean_ep_length
75,,-44.89739306999999,,100.0,2120,212000,,,2797,,
75,50.70635986328125,-45.19625144999999,212299,100.0,2124,212400,0.1412961483001709,0.001,2799,,
,50.3355712890625,,212399,,,212500,0.14783108234405518,0.001,,-44.86752442,100.0
75,51.00022888183594,-45.19033985,212699,100.0,2128,212800,0.11864764988422394,0.001,2805,,
,50.7381477355957,,212899,,,213000,0.16594138741493225,0.001,,-42.24690486,100.0
75,50.97126770019531,-45.22143534,213099,100.0,2132,213200,0.13168677687644958,0.001,2811,,
,50.66368103027344,,213399,,,213500,0.13588064908981323,0.001,,-42.6740677,100.0
75,50.84945297241211,-45.11761447,213499,100.0,2136,213600,0.14768928289413452,0.001,2818,,
,49.84136962890625,,213899,,,214000,0.10219595581293106,0.001,,-48.34054728,100.0
75,,-44.88475266,,100.0,2140,214000,,,2823,,
75,50.73619842529297,-44.74170234999999,214299,100.0,2144,214400,0.09373469650745392,0.001,2826,,
,50.79595184326172,,214399,,,214500,0.15109550952911377,0.001,,-44.00218666000001,100.0
75,50.22050476074219,-44.66427254999999,214699,100.0,2148,214800,0.12953245639801025,0.001,2832,,
,50.582637786865234,,214899,,,215000,0.11352874338626862,0.001,,-49.22689327999999,100.0
75,50.39559555053711,-44.34873911,215099,100.0,2152,215200,0.10607017576694489,0.001,2838,,
,50.24974060058594,,215399,,,215500,0.11946709454059601,0.001,,-43.67896406,100.0
75,50.227264404296875,-43.92282072,215499,100.0,2156,215600,0.08573748916387558,0.001,2844,,
,50.765403747558594,,215899,,,216000,0.09976030141115189,0.001,,-43.701803739999995,100.0
75,,-43.855806189999996,,100.0,2160,216000,,,2850,,
75,50.549537658691406,-43.7672524,216299,100.0,2164,216400,0.10253694653511047,0.001,2852,,
,50.06035614013672,,216399,,,216500,0.13493168354034424,0.001,,-41.87680658,100.0
75,49.81047058105469,-43.726110420000005,216699,100.0,2168,216800,0.09942228347063065,0.001,2858,,
,50.391136169433594,,216899,,,217000,0.1195240169763565,0.001,,-43.76472209999999,100.0
75,50.53020095825195,-43.50774337,217099,100.0,2172,217200,0.10667169094085693,0.001,2864,,
,50.35271453857422,,217399,,,217500,0.09462472796440125,0.001,,-42.05526308,100.0
75,50.328346252441406,-42.91501369,217499,100.0,2176,217600,0.10445941984653473,0.001,2870,,
,49.85533142089844,,217899,,,218000,0.08781899511814117,0.001,,-39.52591624,100.0
75,,-42.61387436,,100.0,2180,218000,,,2877,,
75,50.167423248291016,-42.263363170000005,218299,100.0,2184,218400,0.09332288801670074,0.001,2879,,
,50.378517150878906,,218399,,,218500,0.08079178631305695,0.001,,-40.19039446,100.0
75,50.35350799560547,-42.15037449,218699,100.0,2188,218800,0.09635572880506516,0.001,2885,,
,50.74413299560547,,218899,,,219000,0.09554338455200195,0.001,,-39.787857720000005,100.0
75,50.33430480957031,-41.392008,219099,100.0,2192,219200,0.09580197185277939,0.001,2891,,
,50.65558624267578,,219399,,,219500,0.1063084602355957,0.001,,-41.84339240000001,100.0
75,50.40188217163086,-41.26262175,219499,100.0,2196,219600,0.098854660987854,0.001,2897,,
,49.90334701538086,,219899,,,220000,0.12879610061645508,0.001,,-41.26980588000001,100.0
75,,-41.15469935,,100.0,2200,220000,,,2903,,
75,50.263031005859375,-40.92232677,220299,100.0,2204,220400,0.0811663419008255,0.001,2905,,
,50.562339782714844,,220399,,,220500,0.15338657796382904,0.001,,-40.86175184,100.0
75,51.110313415527344,-40.934694119999996,220699,100.0,2208,220800,0.12255389988422394,0.001,2911,,
,50.323421478271484,,220899,,,221000,0.08963136374950409,0.001,,-40.312715759999996,100.0
75,50.285709381103516,-40.85566051,221099,100.0,2212,221200,0.13783641159534454,0.001,2917,,
,50.501075744628906,,221399,,,221500,0.17654338479042053,0.001,,-41.32298654,100.0
75,50.07246780395508,-40.53549941,221499,100.0,2216,221600,0.14671505987644196,0.001,2923,,
,50.29677200317383,,221899,,,222000,0.12956026196479797,0.001,,-41.07347166,100.0
75,,-40.26744398,,100.0,2220,222000,,,2930,,
75,50.12683868408203,-39.98400499000001,222299,100.0,2224,222400,0.13782203197479248,0.001,2932,,
,50.786617279052734,,222399,,,222500,0.09231330454349518,0.001,,-40.74139616,100.0
75,50.423248291015625,-39.99005083,222699,100.0,2228,222800,0.08442401140928268,0.001,2938,,
,50.30022048950195,,222899,,,223000,0.08645966649055481,0.001,,-41.72912778,100.0
75,50.295310974121094,-40.123373279999996,223099,100.0,2232,223200,0.12381505221128464,0.001,2944,,
,50.3787956237793,,223399,,,223500,0.11982719600200653,0.001,,-41.73619446,100.0
75,50.57477569580078,-40.190313360000005,223499,100.0,2236,223600,0.09465193003416061,0.001,2950,,
,50.325157165527344,,223899,,,224000,0.1042044386267662,0.001,,-42.50666252,100.0
75,,-40.18103670000001,,100.0,2240,224000,,,2956,,
75,50.181419372558594,-40.18551445,224299,100.0,2244,224400,0.1448081135749817,0.001,2958,,
,50.86422348022461,,224399,,,224500,0.13237133622169495,0.001,,-41.16438803999999,100.0
75,50.396053314208984,-40.33623049,224699,100.0,2248,224800,0.12358295172452927,0.001,2964,,
,50.5841064453125,,224899,,,225000,0.11387036740779877,0.001,,-40.2704177,100.0
75,50.64052200317383,-40.17141908999999,225099,100.0,2252,225200,0.12144558131694794,0.001,2970,,
,50.94939422607422,,225399,,,225500,0.11446768045425415,0.001,,-40.57076004,100.0
75,50.38925552368164,-40.0950089,225499,100.0,2256,225600,0.0986403077840805,0.001,2976,,
,50.21100616455078,,225899,,,226000,0.12222026288509369,0.001,,-40.93410186,100.0
75,,-40.32605466,,100.0,2260,226000,,,2982,,
75,50.40183639526367,-40.10792716,226299,100.0,2264,226400,0.08556995540857315,0.001,2985,,
,50.47985076904297,,226399,,,226500,0.09728864580392838,0.001,,-39.28293846,100.0
75,50.69156265258789,-39.90035122,226699,100.0,2268,226800,0.1114269495010376,0.001,2991,,
,50.20895004272461,,226899,,,227000,0.11385609209537506,0.001,,-39.99579166,100.0
75,50.37908172607422,-40.1382595,227099,100.0,2272,227200,0.09112611413002014,0.001,2997,,
,50.91547393798828,,227399,,,227500,0.1264936327934265,0.001,,-40.564810779999995,100.0
75,50.90715789794922,-40.34304286,227499,100.0,2276,227600,0.08759404718875885,0.001,3003,,
,50.3006591796875,,227899,,,228000,0.11564818769693375,0.001,,-41.67375876,100.0
75,,-39.94340982,,100.0,2280,228000,,,3009,,
75,50.52429962158203,-40.051662719999996,228299,100.0,2284,228400,0.0818568766117096,0.001,3011,,
,50.546836853027344,,228399,,,228500,0.09885494410991669,0.001,,-40.21286072,100.0
75,50.2456169128418,-40.16673317,228699,100.0,2288,228800,0.11390240490436554,0.001,3017,,
,50.262664794921875,,228899,,,229000,0.09005534648895264,0.001,,-41.0687888,100.0
75,50.06512451171875,-40.37159519,229099,100.0,2292,229200,0.08450065553188324,0.001,3023,,
,50.2538948059082,,229399,,,229500,0.07973795384168625,0.001,,-42.46593756,100.0
75,50.051788330078125,-40.42904996,229499,100.0,2296,229600,0.08420555293560028,0.001,3029,,
,50.40217590332031,,229899,,,230000,0.09736372530460358,0.001,,-44.689635120000005,100.0
75,,-40.485481830000005,,100.0,2300,230000,,,3035,,
75,50.57884216308594,-40.745894150000005,230299,100.0,2304,230400,0.12210392951965332,0.001,3038,,
,49.82017517089844,,230399,,,230500,0.07462001591920853,0.001,,-41.28819461999999,100.0
75,49.839599609375,-40.7081807,230699,100.0,2308,230800,0.14725655317306519,0.001,3044,,
,50.15003204345703,,230899,,,231000,0.1114470362663269,0.001,,-42.36231599999999,100.0
75,50.417869567871094,-40.466231060000005,231099,100.0,2312,231200,0.12297321110963821,0.001,3050,,
,50.085838317871094,,231399,,,231500,0.18467456102371216,0.001,,-41.385221740000006,100.0
75,49.82780456542969,-40.635553859999995,231499,100.0,2316,231600,0.07454557716846466,0.001,3056,,
,50.25716018676758,,231899,,,232000,0.0877218097448349,0.001,,-41.29823838,100.0
75,,-40.78391131,,100.0,2320,232000,,,3062,,
75,49.81463623046875,-40.75904201,232299,100.0,2324,232400,0.08630429208278656,0.001,3064,,
,50.56318283081055,,232399,,,232500,0.10630364716053009,0.001,,-39.97555138,100.0
75,49.95448303222656,-40.97924685,232699,100.0,2328,232800,0.07655033469200134,0.001,3070,,
,50.068870544433594,,232899,,,233000,0.0646880567073822,0.001,,-40.49158755999999,100.0
75,50.248146057128906,-40.8053793,233099,100.0,2332,233200,0.07363365590572357,0.001,3076,,
,50.491851806640625,,233399,,,233500,0.07072414457798004,0.001,,-41.57026122,100.0
75,50.11536407470703,-40.640848999999996,233499,100.0,2336,233600,0.08780200034379959,0.001,3082,,
,50.04460144042969,,233899,,,234000,0.043796323239803314,0.001,,-39.975774200000004,100.0
75,,-40.77929143,,100.0,2340,234000,,,3089,,
75,50.13208770751953,-40.87122729,234299,100.0,2344,234400,0.07809621095657349,0.001,3091,,
,50.299137115478516,,234399,,,234500,0.05526185780763626,0.001,,-39.72590972,100.0
75,49.77732849121094,-40.54836873,234699,100.0,2348,234800,0.07221181690692902,0.001,3097,,
,49.822113037109375,,234899,,,235000,0.06765072792768478,0.001,,-39.35090814,100.0
75,50.34148406982422,-40.504028410000004,235099,100.0,2352,235200,0.05102477967739105,0.001,3103,,
,49.93389892578125,,235399,,,235500,0.0586918443441391,0.001,,-40.05662376,100.0
75,49.69882583618164,-40.418927669999995,235499,100.0,2356,235600,0.08834630250930786,0.001,3109,,
,50.20890426635742,,235899,,,236000,0.07764728367328644,0.001,,-39.607567579999994,100.0
75,,-40.03813778999999,,100.0,2360,236000,,,3115,,
75,50.1231689453125,-40.224501239999995,236299,100.0,2364,236400,0.0508556105196476,0.001,3117,,
,49.81351089477539,,236399,,,236500,0.03970886766910553,0.001,,-39.20310706,100.0
75,50.33790588378906,-40.30459416,236699,100.0,2368,236800,0.0525670200586319,0.001,3124,,
,49.90387725830078,,236899,,,237000,0.07980173826217651,0.001,,-37.413916240000006,100.0
75,49.69923400878906,-40.23571588000001,237099,100.0,2372,237200,0.05676834285259247,0.001,3130,,
,49.715328216552734,,237399,,,237500,0.06866136193275452,0.001,,-39.00537182,100.0
75,49.45948791503906,-40.30638805,237499,100.0,2376,237600,0.05541952699422836,0.001,3136,,
,49.814273834228516,,237899,,,238000,0.05451095849275589,0.001,,-38.384264900000005,100.0
75,,-40.43460124,,100.0,2380,238000,,,3142,,
75,49.95286560058594,-40.02689401,238299,100.0,2384,238400,0.08680528402328491,0.001,3144,,
,49.450950622558594,,238399,,,238500,0.07230348140001297,0.001,,-37.77826364,100.0
75,49.77841567993164,-39.975074490000004,238699,100.0,2388,238800,0.049870818853378296,0.001,3150,,
,50.23887252807617,,238899,,,239000,0.04744860529899597,0.001,,-38.294568080000005,100.0
75,49.83472442626953,-39.71098351,239099,100.0,2392,239200,0.07481569051742554,0.001,3156,,
,49.501583099365234,,239399,,,239500,0.07450295984745026,0.001,,-40.57124954,100.0
75,50.14080047607422,-39.46573434,239499,100.0,2396,239600,0.05901304632425308,0.001,3162,,
,49.844642639160156,,239899,,,240000,0.06725963950157166,0.001,,-38.20901626,100.0
75,,-39.1585999,,100.0,2400,240000,,,3168,,
75,49.84320831298828,-39.03395987,240299,100.0,2404,240400,0.04575353488326073,0.001,3171,,
,49.80277633666992,,240399,,,240500,0.0738421082496643,0.001,,-39.29492804,100.0
75,50.80839538574219,-39.15971841,240699,100.0,2408,240800,0.10180225968360901,0.001,3177,,
,50.06159210205078,,240899,,,241000,0.06762129813432693,0.001,,-38.79293242,100.0
75,49.773033142089844,-39.07377441,241099,100.0,2412,241200,0.0452456921339035,0.001,3183,,
,50.253089904785156,,241399,,,241500,0.05854762718081474,0.001,,-39.41790146,100.0
75,49.49756622314453,-38.74880705,241499,100.0,2416,241600,0.05583565682172775,0.001,3189,,
,50.299530029296875,,241899,,,242000,0.053381748497486115,0.001,,-39.08376248,100.0
75,,-38.524926490000006,,100.0,2420,242000,,,3195,,
75,50.03156280517578,-38.53020603,242299,100.0,2424,242400,0.07938776910305023,0.001,3197,,
,49.97393798828125,,242399,,,242500,0.07987995445728302,0.001,,-39.53113328,100.0
75,49.91050338745117,-38.11857460999999,242699,100.0,2428,242800,0.05858441814780235,0.001,3203,,
,50.20775604248047,,242899,,,243000,0.05777456983923912,0.001,,-38.98525648,100.0
75,49.86448287963867,-38.31748972,243099,100.0,2432,243200,0.08728450536727905,0.001,3209,,
,50.18247604370117,,243399,,,243500,0.05660596489906311,0.001,,-39.066771880000005,100.0
75,49.86452102661133,-38.239884950000004,243499,100.0,2436,243600,0.04801800847053528,0.001,3215,,
,50.00029754638672,,243899,,,244000,0.05804901942610741,0.001,,-38.366938,100.0
75,,-38.31471256,,100.0,2440,244000,,,3221,,
75,49.84835433959961,-38.17404156,244299,100.0,2444,244400,0.07177464663982391,0.001,3224,,
,50.02926254272461,,244399,,,244500,0.05900333449244499,0.001,,-39.20139732,100.0
75,49.81163787841797,-38.05438115,244699,100.0,2448,244800,0.05871425196528435,0.001,3229,,
,49.67913055419922,,244899,,,245000,0.0487239807844162,0.001,,-39.26518136,100.0
75,50.041748046875,-38.160171760000004,245099,100.0,2452,245200,0.04105366766452789,0.001,3235,,
,49.94260787963867,,245399,,,245500,0.06249011680483818,0.001,,-39.39893658,100.0
75,49.61194610595703,-38.267923800000005,245499,100.0,2456,245600,0.09642964601516724,0.001,3241,,
,50.210689544677734,,245899,,,246000,0.06536956131458282,0.001,,-40.10013086,100.0
75,,-38.60631597,,100.0,2460,246000,,,3248,,
75,49.60313415527344,-38.61610519,246299,100.0,2464,246400,0.060674041509628296,0.001,3250,,
,50.02674102783203,,246399,,,246500,0.06162327527999878,0.001,,-39.571674200000004,100.0
75,49.81147766113281,-38.7513908,246699,100.0,2468,246800,0.05728064104914665,0.001,3256,,
,49.79158401489258,,246899,,,247000,0.06591441482305527,0.001,,-39.46490034,100.0
75,49.9520263671875,-38.70572393,247099,100.0,2472,247200,0.05413396656513214,0.001,3262,,
,50.3101921081543,,247399,,,247500,0.06385669112205505,0.001,,-40.80682752,100.0
75,49.93824005126953,-38.39106674999999,247499,100.0,2476,247600,0.04535301402211189,0.001,3268,,
,49.95207977294922,,247899,,,248000,0.04978206008672714,0.001,,-40.260241900000004,100.0
75,,-38.55061172999999,,100.0,2480,248000,,,3274,,
75,49.893001556396484,-38.73258039,248299,100.0,2484,248400,0.14842000603675842,0.001,3276,,
,49.99886703491211,,248399,,,248500,0.053247272968292236,0.001,,-40.47577826,100.0
75,50.41895294189453,-38.63178052999999,248699,100.0,2488,248800,0.07321670651435852,0.001,3282,,
,50.342437744140625,,248899,,,249000,0.054164305329322815,0.001,,-38.087095559999995,100.0
75,49.58320236206055,-38.52838524999999,249099,100.0,2492,249200,0.04827084764838219,0.001,3288,,
,49.957115173339844,,249399,,,249500,0.058732546865940094,0.001,,-37.80016072,100.0
75,49.956390380859375,-38.663199049999996,249499,100.0,2496,249600,0.06861910223960876,0.001,3294,,
,50.04031753540039,,249899,,,250000,0.08799537271261215,0.001,,-38.2361007,100.0
75,,-38.846879660000006,,100.0,2500,250000,,,3300,,
75,49.83648681640625,-38.73958853,250299,100.0,2504,250400,0.04547640308737755,0.001,3303,,
,49.953697204589844,,250399,,,250500,0.04879121482372284,0.001,,-38.745983540000005,100.0
75,49.98455047607422,-38.79804773,250699,100.0,2508,250800,0.0740467756986618,0.001,3309,,
,49.491172790527344,,250899,,,251000,0.049003928899765015,0.001,,-38.85999224,100.0
75,49.845115661621094,-38.93396136999999,251099,100.0,2512,251200,0.06298086047172546,0.001,3315,,
,49.956756591796875,,251399,,,251500,0.0650823786854744,0.001,,-37.5549924,100.0
75,49.82421112060547,-38.85846663,251499,100.0,2516,251600,0.05303400754928589,0.001,3321,,
,49.762794494628906,,251899,,,252000,0.04463658481836319,0.001,,-37.60360446,100.0
75,,-39.149409559999995,,100.0,2520,252000,,,3327,,
75,50.27142333984375,-39.24928274,252299,100.0,2524,252400,0.08337841928005219,0.001,3329,,
,49.88250732421875,,252399,,,252500,0.06361491978168488,0.001,,-38.38276288,100.0
75,50.138450622558594,-39.27611902,252699,100.0,2528,252800,0.05910617858171463,0.001,3335,,
,49.605369567871094,,252899,,,253000,0.06924737989902496,0.001,,-38.28135808,100.0
75,50.024818420410156,-38.9568726,253099,100.0,2532,253200,0.06740449368953705,0.001,3341,,
,49.715091705322266,,253399,,,253500,0.0668695867061615,0.001,,-37.0118984,100.0
75,49.552154541015625,-38.94891158,253499,100.0,2536,253600,0.06464378535747528,0.001,3347,,
,50.35850143432617,,253899,,,254000,0.07759397476911545,0.001,,-37.695024280000005,100.0
75,,-38.9297954,,100.0,2540,254000,,,3353,,
75,50.02629089355469,-38.81824606,254299,100.0,2544,254400,0.06408684700727463,0.001,3356,,
,49.661338806152344,,254399,,,254500,0.0725787952542305,0.001,,-37.22710232,100.0
75,49.985923767089844,-38.93032181,254699,100.0,2548,254800,0.08492352068424225,0.001,3361,,
,50.170928955078125,,254899,,,255000,0.06545194983482361,0.001,,-37.509492339999994,100.0
75,49.82537078857422,-38.74229013,255099,100.0,2552,255200,0.1258629560470581,0.001,3368,,
,49.550045013427734,,255399,,,255500,0.07087749242782593,0.001,,-36.64899672,100.0
75,50.15016174316406,-38.372727260000005,255499,100.0,2556,255600,0.061007484793663025,0.001,3374,,
,49.47259521484375,,255899,,,256000,0.07596724480390549,0.001,,-37.59638974,100.0
75,,-38.163808759999995,,100.0,2560,256000,,,3380,,
75,50.03215789794922,-38.09333892000001,256299,100.0,2564,256400,0.053241610527038574,0.001,3382,,
,49.95779037475586,,256399,,,256500,0.09657438844442368,0.001,,-37.19654736,100.0
75,49.72798156738281,-38.033793960000004,256699,100.0,2568,256800,0.0788051187992096,0.001,3388,,
,49.485626220703125,,256899,,,257000,0.06811508536338806,0.001,,-36.721433960000006,100.0
75,49.652469635009766,-37.747001090000005,257099,100.0,2572,257200,0.053812988102436066,0.001,3394,,
,49.689453125,,257399,,,257500,0.0614444725215435,0.001,,-38.46347216,100.0
75,49.49330520629883,-37.75258262,257499,100.0,2576,257600,0.07802093774080276,0.001,3400,,
,50.02886199951172,,257899,,,258000,0.05731943994760513,0.001,,-39.30885068,100.0
75,,-37.403830670000005,,100.0,2580,258000,,,3406,,
75,50.077125549316406,-37.18137451,258299,100.0,2584,258400,0.08157653361558914,0.001,3409,,
,49.37382507324219,,258399,,,258500,0.06864957511425018,0.001,,-38.8532382,100.0
75,50.098880767822266,-37.17137565,258699,100.0,2588,258800,0.05398852005600929,0.001,3415,,
,49.32059860229492,,258899,,,259000,0.056818537414073944,0.001,,-38.040375360000006,100.0
75,49.14247512817383,-37.09512945000001,259099,100.0,2592,259200,0.06694511324167252,0.001,3421,,
,49.90033721923828,,259399,,,259500,0.06436537206172943,0.001,,-38.47890814,100.0
75,49.913291931152344,-36.90530213,259499,100.0,2596,259600,0.05596664175391197,0.001,3427,,
,49.548057556152344,,259899,,,260000,0.0670628696680069,0.001,,-37.9952138,100.0
75,,-36.70432512,,100.0,2600,260000,,,3433,,
75,50.06071090698242,-36.61399203,260299,100.0,2604,260400,0.04057672992348671,0.001,3435,,
,49.5279541015625,,260399,,,260500,0.0891328752040863,0.001,,-38.79379976,100.0
75,49.45855712890625,-36.52266197,260699,100.0,2608,260800,0.058839403092861176,0.001,3441,,
,49.756141662597656,,260899,,,261000,0.07225386798381805,0.001,,-38.86164094,100.0
75,49.23258590698242,-36.38701392,261099,100.0,2612,261200,0.058359064161777496,0.001,3447,,
,49.36974334716797,,261399,,,261500,0.0725289136171341,0.001,,-39.49453952,100.0
75,49.66038513183594,-36.73067746,261499,100.0,2616,261600,0.059304919093847275,0.001,3454,,
,49.09808349609375,,261899,,,262000,0.09342566132545471,0.001,,-41.02586904,100.0
75,,-36.65331527,,100.0,2620,262000,,,3459,,
75,49.36759567260742,-36.47204317,262299,100.0,2624,262400,0.076921246945858,0.001,3462,,
,49.562705993652344,,262399,,,262500,0.07185274362564087,0.001,,-39.44471234,100.0
75,49.81040954589844,-36.38991912,262699,100.0,2628,262800,0.04757443442940712,0.001,3468,,
,49.63689041137695,,262899,,,263000,0.07570090889930725,0.001,,-38.86238414,100.0
75,49.34390640258789,-36.49284386,263099,100.0,2632,263200,0.06601981073617935,0.001,3474,,
,49.581565856933594,,263399,,,263500,0.05097608268260956,0.001,,-39.4849983,100.0
75,49.63743209838867,-36.58336472,263499,100.0,2636,263600,0.07068111002445221,0.001,3480,,
,49.64142990112305,,263899,,,264000,0.04812616854906082,0.001,,-37.590142379999996,100.0
75,,-36.44836661,,100.0,2640,264000,,,3486,,
75,49.0096435546875,-36.41671175,264299,100.0,2644,264400,0.04885603487491608,0.001,3488,,
,49.339027404785156,,264399,,,264500,0.05169238522648811,0.001,,-38.42251184,100.0
75,49.4513053894043,-36.36888287,264699,100.0,2648,264800,0.06277494132518768,0.001,3494,,
,49.28728485107422,,264899,,,265000,0.06363960355520248,0.001,,-37.59986756,100.0
75,49.632232666015625,-36.40735489,265099,100.0,2652,265200,0.054893843829631805,0.001,3500,,
,49.2724723815918,,265399,,,265500,0.08203025162220001,0.001,,-37.5801091,100.0
75,49.7886962890625,-36.66036949,265499,100.0,2656,265600,0.055672839283943176,0.001,3506,,
,49.42219543457031,,265899,,,266000,0.051327865570783615,0.001,,-38.85517652,100.0
75,,-36.84987998,,100.0,2660,266000,,,3512,,
75,49.272430419921875,-36.84922566000001,266299,100.0,2664,266400,0.0407746359705925,0.001,3515,,
,49.45405578613281,,266399,,,266500,0.044448502361774445,0.001,,-38.79163380000001,100.0
75,49.347408294677734,-36.95898268,266699,100.0,2668,266800,0.047786347568035126,0.001,3521,,
,49.17999267578125,,266899,,,267000,0.12288090586662292,0.001,,-39.33762138,100.0
75,49.34148406982422,-37.357936980000005,267099,100.0,2672,267200,0.07640158385038376,0.001,3527,,
,49.656837463378906,,267399,,,267500,0.06054829806089401,0.001,,-40.36742092,100.0
75,49.45908737182617,-37.46301949,267499,100.0,2676,267600,0.046959079802036285,0.001,3533,,
,49.38214111328125,,267899,,,268000,0.06872878968715668,0.001,,-38.46474028,100.0
75,,-37.852575609999995,,100.0,2680,268000,,,3539,,
75,49.59245681762695,-37.84844056,268299,100.0,2684,268400,0.054480865597724915,0.001,3541,,
,49.58626174926758,,268399,,,268500,0.07139471173286438,0.001,,-38.594634619999994,100.0
75,49.75341033935547,-37.79782694000001,268699,100.0,2688,268800,0.06013431400060654,0.001,3547,,
,49.585166931152344,,268899,,,269000,0.044681843370199203,0.001,,-38.35626792,100.0
75,49.37998962402344,-37.90043558,269099,100.0,2692,269200,0.05610022693872452,0.001,3553,,
,49.748390197753906,,269399,,,269500,0.04585536569356918,0.001,,-39.260326639999995,100.0
75,49.369571685791016,-37.96473912,269499,100.0,2696,269600,0.0485251247882843,0.001,3558,,
,49.535888671875,,269899,,,270000,0.061012595891952515,0.001,,-38.13709874,100.0
75,,-38.276744789999995,,100.0,2700,270000,,,3563,,
75,49.510955810546875,-38.62941829,270299,100.0,2704,270400,0.055901117622852325,0.001,3565,,
,49.38899230957031,,270399,,,270500,0.05344256013631821,0.001,,-38.62402934,100.0
75,49.20998001098633,-38.59678352,270699,100.0,2708,270800,0.05040697753429413,0.001,3570,,
,49.660736083984375,,270899,,,271000,0.05822165310382843,0.001,,-37.68186896,100.0
75,49.36421203613281,-38.78161464,271099,100.0,2712,271200,0.048595696687698364,0.001,3575,,
,49.44740295410156,,271399,,,271500,0.06427932530641556,0.001,,-39.18435686,100.0
75,49.32137680053711,-38.44777795,271499,100.0,2716,271600,0.06242872402071953,0.001,3580,,
,49.58051300048828,,271899,,,272000,0.12140451371669769,0.001,,-38.44612456,100.0
75,,-38.460471770000005,,100.0,2720,272000,,,3586,,
75,49.54300308227539,-38.417538220000004,272299,100.0,2724,272400,0.08143867552280426,0.001,3588,,
,49.19419860839844,,272399,,,272500,0.056373924016952515,0.001,,-38.93350508,100.0
75,49.65571594238281,-38.55767163000001,272699,100.0,2728,272800,0.08094558119773865,0.001,3593,,
,49.426918029785156,,272899,,,273000,0.10403154790401459,0.001,,-38.32311918,100.0
75,49.28761291503906,-38.709030670000004,273099,100.0,2732,273200,0.09125132858753204,0.001,3598,,
,49.375038146972656,,273399,,,273500,0.07998409867286682,0.001,,-38.365955080000006,100.0
75,49.381439208984375,-38.74243745,273499,100.0,2736,273600,0.10207269340753555,0.001,3603,,
,49.71844482421875,,273899,,,274000,0.0711839348077774,0.001,,-39.92583538,100.0
75,,-38.949749600000004,,100.0,2740,274000,,,3609,,
75,49.83180236816406,-39.06422743,274299,100.0,2744,274400,0.08932464569807053,0.001,3611,,
,49.18852233886719,,274399,,,274500,0.08004438877105713,0.001,,-40.30452284,100.0
75,48.97639083862305,-39.27283224,274699,100.0,2748,274800,0.09735389798879623,0.001,3616,,
,49.116966247558594,,274899,,,275000,0.10964258015155792,0.001,,-40.84394396,100.0
75,49.91023635864258,-39.414465639999996,275099,100.0,2752,275200,0.08304055035114288,0.001,3621,,
,49.34407043457031,,275399,,,275500,0.09053122252225876,0.001,,-39.307216360000005,100.0
75,49.28804016113281,-39.629819129999994,275499,100.0,2756,275600,0.08855193853378296,0.001,3626,,
,49.4807243347168,,275899,,,276000,0.07866254448890686,0.001,,-40.140539,100.0
76,,-39.460456099999995,,100.0,2760,276000,,,3631,,
76,49.809844970703125,-39.72961,276299,100.0,2764,276400,0.09394937753677368,0.001,3633,,
,49.68503952026367,,276399,,,276500,0.08690571784973145,0.001,,-40.576926439999994,100.0
76,49.540565490722656,-39.605066089999994,276699,100.0,2768,276800,0.09377896785736084,0.001,3638,,
,49.631019592285156,,276899,,,277000,0.13501866161823273,0.001,,-42.701187600000004,100.0
76,49.562110900878906,-39.34626813,277099,100.0,2772,277200,0.0974622517824173,0.001,3644,,
,49.72169494628906,,277399,,,277500,0.12236510962247849,0.001,,-41.58205234,100.0
76,49.38410186767578,-39.39868398,277499,100.0,2776,277600,0.09690991044044495,0.001,3649,,
,49.864234924316406,,277899,,,278000,0.09880617260932922,0.001,,-41.496163100000004,100.0
76,,-39.2733651,,100.0,2780,278000,,,3654,,
76,49.283973693847656,-39.59828958999999,278299,100.0,2784,278400,0.10087807476520538,0.001,3656,,
,49.06816482543945,,278399,,,278500,0.11856429278850555,0.001,,-40.23288026000001,100.0
76,49.45310974121094,-39.667833189999996,278699,100.0,2788,278800,0.0915687084197998,0.001,3661,,
,49.653385162353516,,278899,,,279000,0.12480468302965164,0.001,,-41.06226996,100.0
76,49.2827033996582,-39.79563438,279099,100.0,2792,279200,0.15623129904270172,0.001,3666,,
,49.10139465332031,,279399,,,279500,0.10752400010824203,0.001,,-46.954159659999995,100.0
76,49.50390625,-40.07219033,279499,100.0,2796,279600,0.107248954474926,0.001,3671,,
,49.484519958496094,,279899,,,280000,0.12624597549438477,0.001,,-41.087226799999996,100.0
76,,-40.01106773,,100.0,2800,280000,,,3676,,
76,49.835975646972656,-39.858652320000004,280299,100.0,2804,280400,0.14654871821403503,0.001,3678,,
,49.292423248291016,,280399,,,280500,0.12030413746833801,0.001,,-42.57663566,100.0
76,49.94963455200195,-39.76898790999999,280699,100.0,2808,280800,0.1929750144481659,0.001,3683,,
,49.100502014160156,,280899,,,281000,0.11506867408752441,0.001,,-40.84357126,100.0
76,49.495887756347656,-39.84751752,281099,100.0,2812,281200,0.11312007904052734,0.001,3689,,
,49.628990173339844,,281399,,,281500,0.15260624885559082,0.001,,-44.473322759999995,100.0
76,49.66781234741211,-40.19614069,281499,100.0,2816,281600,0.13040846586227417,0.001,3694,,
